Feb 12 17:14:46 np0000000049 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 17:14:46 np0000000049 dstat.sh[58910]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 17:14:46 np0000000049 dstat.sh[58910]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 17:19:46 np0000000049 dstat.sh[58910]: 12-02 17:19:46| 30  21  48   0   0|4281M  205M  165M 3139M|4789B 1698B| 922k 1428k|9.02   116 |6597  6565 |1.95 1.60 0.92|4.0   0 375|   0     0 |           | 17  219    1   22    2
Feb 12 17:19:47 np0000000049 dstat.sh[58910]: 12-02 17:19:47| 32  29  38   1   0|4340M  144M  165M 3140M|  11k 7737B| 995k  229k|19.1  19.1 |7156  7804 |1.88 1.59 0.92|5.0   0 500|   0     0 |           | 17  228    1   22    2
Feb 12 17:19:48 np0000000049 dstat.sh[58910]: 12-02 17:19:48| 42  19  37   0   0|4313M  169M  165M 3142M|7905B 4255B| 211k  847k|4.97  11.9 |7330  9629 |1.88 1.59 0.92|3.0   0 270|   0     0 |           | 17  229    1   20    2
Feb 12 17:19:49 np0000000049 dstat.sh[58910]: 12-02 17:19:49| 67  19  13   0   0|4458M  154M  165M 3015M|  10k 7459B| 486k  378k|12.1  17.1 |5619  5082 |1.88 1.59 0.92|6.0   0 157|   0     0 |           | 17  233    1   20    2
Feb 12 17:19:50 np0000000049 dstat.sh[58910]: 12-02 17:19:50| 60  13  22   4   0|4511M  170M  165M 2949M|8835B 5990B|6073k 1315k| 378  44.8 |6018  6141 |1.88 1.59 0.92|4.0   0  21|   0     0 |           | 17  241    1   20    2
Feb 12 17:19:51 np0000000049 dstat.sh[58910]: 12-02 17:19:51| 54  20  24   2   0|4572M  139M  165M 2919M|5098B 2489B|1522k 1293k| 164   109 |7665  9677 |1.88 1.59 0.92|3.0   0 222|   0     0 |           | 17  239    1   25    2
Feb 12 17:19:52 np0000000049 dstat.sh[58910]: 12-02 17:19:52| 30  25  43   0   0|4558M  151M  165M 2921M|  12k 9652B| 208k 9092k|4.00  57.1 |6750  6719 |1.81 1.58 0.92|2.0   0 400|   0     0 |           | 17  244    1   24    2
Feb 12 17:19:53 np0000000049 dstat.sh[58910]: 12-02 17:19:53| 41  21  37   0   0|4538M  170M  165M 2922M|7919B 4791B| 144k  558k|7.98  47.9 |7061  9633 |1.81 1.58 0.92|4.0   0 264|   0     0 |           | 17  243    1   25    2
Feb 12 17:19:54 np0000000049 dstat.sh[58910]: 12-02 17:19:54| 52  29  19   0   0|4620M  168M  165M 2844M|  11k 7192B|4109B  361k|1.00  20.1 |6660  6838 |1.81 1.58 0.92|3.0   0 479|   0     0 |           | 17  244    1   25    2
Feb 12 17:19:55 np0000000049 dstat.sh[58910]: 12-02 17:19:55| 56  23  20   1   0|4603M  211M  166M 2819M|  11k 6800B|1728k 1180k|87.0  70.0 |9228    14k|1.81 1.58 0.92|3.0   0 275|   0     0 |           | 17  248    1   28    0
Feb 12 17:19:56 np0000000049 dstat.sh[58910]: 12-02 17:19:56| 53  28  17   0   0|4714M  158M  166M 2761M|7336B 3571B|  12k   11M|1.99  1031 |7704  7433 |1.81 1.58 0.92|4.0   0 477|   0     0 |           | 17  250    1   26    0
Feb 12 17:19:57 np0000000049 dstat.sh[58910]: 12-02 17:19:57| 51  25  23   0   0|4783M  166M  166M 2686M|  15k   10k| 689k 3239k|39.0  83.1 |  12k   17k|1.98 1.62 0.94|6.0   0 347|   0     0 |           | 17  257    1   28    0
Feb 12 17:19:58 np0000000049 dstat.sh[58910]: 12-02 17:19:58| 60  21  19   0   0|4823M  156M  166M 2657M|4862B 1621B| 168k  448k|6.00  29.0 |5533  5608 |1.98 1.62 0.94|8.0   0 194|   0     0 |           | 17  257    1   28    0
Feb 12 17:19:59 np0000000049 dstat.sh[58910]: 12-02 17:19:59| 54  12  32   0   0|4917M  122M  166M 2597M|  19k   17k| 840k  892k|14.9  35.8 |9292    15k|1.98 1.62 0.94|4.0   0 2.0|   0     0 |           | 17  261    1   29    0
Feb 12 17:20:00 np0000000049 dstat.sh[58910]: 12-02 17:20:00| 57  14  28   1   0|4950M  147M  166M 2541M|8958B 5204B|1925k  801k| 115  73.5 |6474  7415 |1.98 1.62 0.94|5.0   0  24|   0     0 |           | 17  266    1   32    0
Feb 12 17:20:01 np0000000049 dstat.sh[58910]: 12-02 17:20:01| 50  20  29   0   0|4934M  226M  166M 2479M|  13k   10k|2712k 3847k|53.8   223 |7013  7069 |1.98 1.62 0.94|2.0 1.0 262|   0     0 |           | 17  268    1   33    0
Feb 12 17:20:02 np0000000049 dstat.sh[58910]: 12-02 17:20:02| 49  31  20   0   0|4954M  204M  166M 2481M|7441B 4393B|2969k  620k|48.0  40.0 |7829  9272 |2.06 1.64 0.95|3.0   0 512|   0     0 |           | 17  267    1   34    0
Feb 12 17:20:03 np0000000049 dstat.sh[58910]: 12-02 17:20:03| 53  19  26   0   0|4972M  185M  166M 2482M|  12k 9407B| 815k  683k|12.0  21.0 |6147  8736 |2.06 1.64 0.95|6.0   0 213|   0     0 |           | 18  268    1   34    0
Feb 12 17:20:04 np0000000049 dstat.sh[58910]: 12-02 17:20:04| 77  19   3   1   0|5043M  144M  166M 2454M|8216B 4830B|1887k   22M| 104  1201 |6733  4929 |2.06 1.64 0.95|4.0   0 160|   0     0 |           | 18  274    1   33    0
Feb 12 17:20:05 np0000000049 dstat.sh[58910]: 12-02 17:20:05| 79  14   6   1   0|5156M  157M  166M 2331M|  10k 7272B|3520k 1551k| 179   114 |6772  7290 |2.06 1.64 0.95|5.0   0  18|   0     0 |           | 18  280    1   34    0
Feb 12 17:20:06 np0000000049 dstat.sh[58910]: 12-02 17:20:06| 58  18  22   0   0|5127M  184M  166M 2333M|  10k 7339B| 943k 1889k|35.2   221 |9034    12k|2.06 1.64 0.95|3.0   0 227|   0     0 |           | 18  283    1   36    0
Feb 12 17:20:07 np0000000049 dstat.sh[58910]: 12-02 17:20:07| 40  11  48   0   0|5180M  156M  166M 2308M|5414B 3090B| 771k  534k|6.02  37.1 |3674  2493 |2.06 1.65 0.95|2.0   0  11|   0     0 |           | 18  286    1   36    0
Feb 12 17:20:08 np0000000049 dstat.sh[58910]: 12-02 17:20:08| 31   8  60   0   0|5204M  132M  166M 2308M|  14k   11k| 558k  598k|6.97  50.8 |4033  4326 |2.06 1.65 0.95|5.0   0 7.0|   0     0 |           | 18  288    1   36    1
Feb 12 17:20:09 np0000000049 dstat.sh[58910]: 12-02 17:20:09| 37  10  52   1   0|5183M  153M  166M 2308M|9635B 2532B| 782k 4887k|8.06   152 |3933  3349 |2.06 1.65 0.95|3.0   0  11|   0     0 |           | 18  289    1   31    0
Feb 12 17:20:10 np0000000049 dstat.sh[58910]: 12-02 17:20:10| 16   3  79   0   0|5205M  131M  166M 2308M|  13k 9750B|   0   251k|   0  24.9 |2350  2366 |2.06 1.65 0.95|2.0   0 2.0|   0     0 |           | 18  295    1   31    0
Feb 12 17:20:11 np0000000049 dstat.sh[58910]: 12-02 17:20:11| 20   4  74   0   0|5159M  177M  166M 2308M|7598B 4329B|   0   464k|   0  52.0 |2989  3336 |2.06 1.65 0.95|2.0   0 6.0|   0     0 |           | 18  295    1   32    0
Feb 12 17:20:12 np0000000049 dstat.sh[58910]: 12-02 17:20:12| 20   3  76   0   0|5177M  158M  166M 2308M|  19k 9319B|   0   220k|   0  20.0 |2434  2384 |1.97 1.64 0.95|2.0   0 1.0|   0     0 |           | 18  296    1   32    0
Feb 12 17:20:13 np0000000049 dstat.sh[58910]: 12-02 17:20:13| 14   5  80   0   0|5131M  205M  166M 2309M|  10k 6876B|4097B  412k|1.00  43.0 |3141  3377 |1.97 1.64 0.95|2.0   0  38|   0     0 |           | 18  295    1   31    0
Feb 12 17:20:14 np0000000049 dstat.sh[58910]: 12-02 17:20:14|  2   1  96   0   0|5105M  231M  166M 2309M| 417k 7429B|   0   619k|   0  12.0 |1271  1696 |1.97 1.64 0.95|2.0   0   0|   0     0 |           | 18  294    1   31    0
Feb 12 17:20:15 np0000000049 dstat.sh[58910]: 12-02 17:20:15| 11  13  72   0   0|5096M  222M  166M 2326M|  15M  114k|2281k  296k|27.0  24.0 |9040  5163 |1.97 1.64 0.95|2.0   0 143|   0     0 |           | 18  293    1   31    0
Feb 12 17:20:16 np0000000049 dstat.sh[58910]: 12-02 17:20:16| 17  11  69   0   0|5142M  176M  166M 2326M|4255B 1660B|  96k 1067k|3.99  80.9 |4036  3834 |1.97 1.64 0.95|2.0   0 116|   0     0 |           | 18  297    1   31    0
Feb 12 17:20:17 np0000000049 dstat.sh[58910]: 12-02 17:20:17| 19   3  77   0   0|5168M  150M  166M 2326M|  11k 9615B|   0    64k|   0  5.98 |2205  1977 |1.82 1.61 0.95|1.0   0 1.0|   0     0 |           | 18  298    1   31    0
Feb 12 17:20:18 np0000000049 dstat.sh[58910]: 12-02 17:20:18| 19   4  75   1   0|5169M  148M  166M 2327M|  21k  626k| 497k  417k|27.0  49.1 |4608  6163 |1.82 1.61 0.95|2.0   0 2.0|   0     0 |           | 18  303    1   33    0
Feb 12 17:20:19 np0000000049 dstat.sh[58910]: 12-02 17:20:19|  3   2  92   0   0|5176M  142M  166M 2327M| 388k   15M|   0   305k|   0  28.1 |2673  1911 |1.82 1.61 0.95|1.0   0   0|   0     0 |           | 18  303    1   33    0
Feb 12 17:20:20 np0000000049 dstat.sh[58910]: 12-02 17:20:20|  3   1  94   0   0|5175M  142M  166M 2327M|4320B 1620B|  80k  840k|5.00  16.0 |1514  2185 |1.82 1.61 0.95|1.0   0   0|   0     0 |           | 18  303    1   33    0
Feb 12 17:20:21 np0000000049 dstat.sh[58910]: 12-02 17:20:21|  3   1  95   0   0|5175M  142M  166M 2327M|  17k 1827B|   0   656k|   0  35.0 |1314  1797 |1.82 1.61 0.95|2.0   0   0|   0     0 |           | 18  303    1   32    0
Feb 12 17:20:22 np0000000049 dstat.sh[58910]: 12-02 17:20:22| 24   4  70   1   0|5175M  126M  166M 2343M|  16M  113k|  64k  397k|3.01  46.2 |  11k   10k|1.83 1.62 0.95|2.0   0 1.0|   0     0 |           | 18  305    1   35    0
Feb 12 17:20:23 np0000000049 dstat.sh[58910]: 12-02 17:20:23| 12  19  67   0   0|5114M  188M  166M 2343M|4411B 1686B|  28k  500k|2.00  44.0 |5446  4403 |1.83 1.62 0.95|2.0   0 313|   0     0 |           | 18  305    1   35    0
Feb 12 17:20:24 np0000000049 dstat.sh[58910]: 12-02 17:20:24| 17  11  70   0   0|5163M  138M  166M 2343M|4882B 1619B|   0     0 |   0     0 |3683  3121 |1.83 1.62 0.95|5.0   0 152|   0     0 |           | 18  305    1   35    0
Feb 12 17:20:25 np0000000049 dstat.sh[58910]: 12-02 17:20:25| 19  11  68   0   0|5112M  205M  166M 2328M|4513B 1526B|   0   843k|   0  70.9 |3980  3480 |1.83 1.62 0.95|3.0   0 112|   0     0 |           | 18  309    1   33    0
Feb 12 17:20:26 np0000000049 dstat.sh[58910]: 12-02 17:20:26|  8  20  69   0   0|5117M  201M  166M 2328M|4671B 1617B|   0   275k|   0  21.0 |5339  4285 |1.83 1.62 0.95|2.0   0 268|   0     0 |           | 18  309    1   33    0
Feb 12 17:20:27 np0000000049 dstat.sh[58910]: 12-02 17:20:27|  9  20  69   0   0|5107M  210M  166M 2328M|4762B 1618B|   0   200k|   0  19.0 |5751  4733 |1.68 1.59 0.95|1.0   0 292|   0     0 |           | 18  309    1   33    0
Feb 12 17:20:28 np0000000049 dstat.sh[58910]: 12-02 17:20:28|  3   2  95   0   0|5107M  211M  166M 2328M|4204B 1621B|   0    16M|   0  39.0 |1531  2115 |1.68 1.59 0.95|2.0   0  10|   0     0 |           | 18  309    1   33    0
Feb 12 17:20:29 np0000000049 dstat.sh[58910]: 12-02 17:20:29| 22   4  72   0   0|5171M  147M  166M 2328M|4492B 2231B|   0   112k|   0  7.99 |2212  1857 |1.68 1.59 0.95|1.0   0   0|   0     0 |           | 18  310    1   33    0
Feb 12 17:20:30 np0000000049 dstat.sh[58910]: 12-02 17:20:30| 17   5  77   1   0|5146M  172M  166M 2328M|  13k   10k|  64k   10M|4.02   761 |3496  3260 |1.68 1.59 0.95|2.0   0  55|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:31 np0000000049 dstat.sh[58910]: 12-02 17:20:31| 12  17  70   0   0|5134M  183M  166M 2328M|4987B 1622B|  16k  557k|4.01   108 |5465  4242 |1.68 1.59 0.95|1.0   0 212|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:32 np0000000049 dstat.sh[58910]: 12-02 17:20:32| 13  16  69   0   0|5122M  195M  166M 2328M|5234B 1619B|  64k  256k|3.00  29.0 |5540  4683 |1.63 1.58 0.95|2.0   0 202|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:33 np0000000049 dstat.sh[58910]: 12-02 17:20:33| 14  14  70   0   0|5132M  184M  166M 2328M|5579B 1451B|4078B  335k|1.00  22.9 |4234  3254 |1.63 1.58 0.95|2.0   0 133|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:34 np0000000049 dstat.sh[58910]: 12-02 17:20:34| 24   3  72   0   0|5189M  128M  166M 2328M|5493B 1618B|   0  4091B|   0  1.00 |2213  1887 |1.63 1.58 0.95|2.0   0 1.0|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:35 np0000000049 dstat.sh[58910]: 12-02 17:20:35| 24   5  69   1   0|5238M  142M  166M 2268M|5548B 1619B| 416k   12M|16.0  72.0 |3186  3345 |1.63 1.58 0.95|1.0   0 6.0|   0     0 |           | 18  317    1   34    0
Feb 12 17:20:36 np0000000049 dstat.sh[58910]: 12-02 17:20:36| 24   4  71   1   0|5167M  213M  166M 2268M|5686B 1622B|  24k 2991k|4.00   153 |2615  2580 |1.63 1.58 0.95|2.0   0 5.0|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:37 np0000000049 dstat.sh[58910]: 12-02 17:20:37| 23   5  71   0   0|5230M  149M  166M 2268M|5047B 1617B|   0   152k|   0  16.0 |2509  2202 |1.58 1.57 0.95|2.0   0 4.0|   0     0 |           | 18  313    1   34    0
Feb 12 17:20:38 np0000000049 dstat.sh[58910]: 12-02 17:20:38| 11   2  86   0   0|5234M  145M  166M 2268M|  17k   15k|   0    64k|   0  6.00 |2245  2463 |1.58 1.57 0.95|3.0   0   0|   0     0 |           | 18  316    1   35    0
Feb 12 17:20:39 np0000000049 dstat.sh[58910]: 12-02 17:20:39| 23   4  72   0   0|5205M  175M  166M 2268M|9791B 6984B|   0     0 |   0     0 |2588  2225 |1.58 1.57 0.95|2.0   0  16|   0     0 |           | 18  313    1   36    0
Feb 12 17:20:40 np0000000049 dstat.sh[58910]: 12-02 17:20:40| 29   5  64   0   0|5232M  148M  166M 2268M|4439B 1620B|   0   108k|   0  10.0 |3165    13k|1.58 1.57 0.95|2.0   0  36|   0     0 |           | 18  313    1   37    0
Feb 12 17:20:41 np0000000049 dstat.sh[58910]: 12-02 17:20:41| 15  13  71   0   0|5196M  183M  166M 2268M|6050B 1540B| 398k  253k|6.03  5.03 |4502  3664 |1.58 1.57 0.95|3.0   0 239|   0     0 |           | 18  313    1   36    0
Feb 12 17:20:42 np0000000049 dstat.sh[58910]: 12-02 17:20:42| 14  16  69   0   0|5199M  180M  166M 2268M|4861B 1688B|  60k  323k|4.98  25.9 |5707  5240 |1.53 1.56 0.95|2.0   0 345|   0     0 |           | 18  313    1   36    0
Feb 12 17:20:43 np0000000049 dstat.sh[58910]: 12-02 17:20:43| 20   4  74   0   0|5212M  167M  166M 2268M|8418B 3068B|8175B  591k|2.00  40.9 |2677  2583 |1.53 1.56 0.95|1.0   0  34|   0     0 |           | 18  314    1   36    0
Feb 12 17:20:44 np0000000049 dstat.sh[58910]: 12-02 17:20:44| 22   4  72   1   0|5194M  178M  167M 2274M|5742B 2706B| 436k  836k|13.0  20.0 |2497  2233 |1.53 1.56 0.95|3.0   0 3.0|   0     0 |           | 18  315    1   36    0
Feb 12 17:20:45 np0000000049 dstat.sh[58910]: 12-02 17:20:45| 21   3  75   0   0|5206M  165M  167M 2275M|  11k 4638B|   0   680k|   0  37.0 |2656  2698 |1.53 1.56 0.95|3.0   0  17|   0     0 |           | 18  316    1   36    0
Feb 12 17:20:46 np0000000049 dstat.sh[58910]: 12-02 17:20:46| 23   6  69   0   0|5200M  166M  167M 2280M|4870B 1869B| 164k 1276k|11.0  31.0 |  11k   20k|1.53 1.56 0.95|2.0   0  14|   0     0 |           | 18  315    1   36    0
Feb 12 17:20:47 np0000000049 dstat.sh[58910]: 12-02 17:20:47| 20   4  74   0   0|5221M  145M  167M 2280M|  11k 4635B|  24k  317k|4.01  7.01 |9925    19k|1.49 1.55 0.95|2.0   0 7.0|   0     0 |           | 18  316    1   36    0
Feb 12 17:20:48 np0000000049 dstat.sh[58910]: 12-02 17:20:48| 22   6  72   0   0|5220M  144M  167M 2281M|4588B 1695B|   0   520k|   0  14.0 |2584  2101 |1.49 1.55 0.95|2.0   0  15|   0     0 |           | 18  316    1   36    0
Feb 12 17:20:49 np0000000049 dstat.sh[58910]: 12-02 17:20:49| 13  15  69   0   0|5179M  196M  168M 2270M|4587B 1725B|   0   520k|   0  21.0 |4943  4141 |1.49 1.55 0.95|2.0   0 268|   0     0 |           | 18  315    1   36    0
Feb 12 17:20:50 np0000000049 dstat.sh[58910]: 12-02 17:20:50| 25   3  71   0   0|5235M  140M  168M 2271M|4488B 1699B|   0     0 |   0     0 |2287  1916 |1.49 1.55 0.95|2.0   0   0|   0     0 |           | 18  315    1   35    0
Feb 12 17:20:51 np0000000049 dstat.sh[58910]: 12-02 17:20:51| 17   3  78   0   0|5210M  165M  168M 2271M|  14k   12k|  16k 2531k|1.01   381 |2700  2524 |1.49 1.55 0.95|2.0   0  16|   0     0 |           | 18  315    1   38    0
Feb 12 17:20:52 np0000000049 dstat.sh[58910]: 12-02 17:20:52| 20  10  68   0   0|5225M  150M  168M 2271M|4307B 1682B|  64k  628k|2.98  20.9 |3688  3268 |1.45 1.54 0.95|2.0   0  99|   0     0 |           | 18  315    1   38    0
Feb 12 17:20:53 np0000000049 dstat.sh[58910]: 12-02 17:20:53| 22   4  73   0   0|5231M  144M  168M 2271M|  10k 9963B|   0   177k|   0  13.1 |4048  5546 |1.45 1.54 0.95|2.0   0 1.0|   0     0 |           | 18  316    1   38    0
Feb 12 17:20:54 np0000000049 dstat.sh[58910]: 12-02 17:20:54| 23   8  68   0   0|5220M  155M  168M 2271M|7850B 1890B|   0    48k|   0  3.01 |3291  2909 |1.45 1.54 0.95|1.0   0  70|   0     0 |           | 18  317    1   33    0
Feb 12 17:20:55 np0000000049 dstat.sh[58910]: 12-02 17:20:55| 20   2  75   0   0|5241M  134M  168M 2271M|  13k 9539B|   0   211k|   0  25.8 |2966  2937 |1.45 1.54 0.95|3.0   0   0|   0     0 |           | 18  318    1   33    0
Feb 12 17:20:56 np0000000049 dstat.sh[58910]: 12-02 17:20:56| 21   6  71   0   0|5217M  158M  168M 2271M|  11k 6579B|  32k  156k|2.00  10.0 |3039  2561 |1.45 1.54 0.95|3.0   0  56|   0     0 |           | 18  317    1   34    0
Feb 12 17:20:57 np0000000049 dstat.sh[58910]: 12-02 17:20:57| 20   3  76   0   0|5231M  144M  168M 2271M|  13k 9638B|   0   276k|   0  22.0 |2613  2473 |1.33 1.52 0.95|1.0   0 2.0|   0     0 |           | 18  318    1   35    0
Feb 12 17:20:58 np0000000049 dstat.sh[58910]: 12-02 17:20:58| 22   6  72   1   0|5216M  159M  168M 2271M|7247B 3902B|  12k  553k|1.00  41.1 |3042  2910 |1.33 1.52 0.95|2.0   0  33|   0     0 |           | 18  317    1   32    0
Feb 12 17:20:59 np0000000049 dstat.sh[58910]: 12-02 17:20:59| 18   2  79   0   0|5222M  153M  168M 2271M|  12k 9380B|   0   116k|   0  7.97 |2177  1982 |1.33 1.52 0.95|2.0   0   0|   0     0 |           | 18  318    1   32    0
Feb 12 17:21:00 np0000000049 dstat.sh[58910]: 12-02 17:21:00| 16   5  76   0   0|5214M  161M  168M 2271M|8234B 4851B|   0  1139k|   0   116 |3240  3447 |1.33 1.52 0.95|2.0   0  47|   0     0 |           | 18  317    1   33    0
Feb 12 17:21:01 np0000000049 dstat.sh[58910]: 12-02 17:21:01| 19   3  77   0   0|5205M  200M  168M 2242M|  10k 7336B|   0   124k|   0  9.01 |2244  2001 |1.33 1.52 0.95|2.0   0   0|   0     0 |           | 18  318    1   33    0
Feb 12 17:21:02 np0000000049 dstat.sh[58910]: 12-02 17:21:02| 21   5  73   0   0|5154M  251M  168M 2242M|9622B 6118B|  60k  260k|3.00  20.0 |2935  2837 |1.31 1.51 0.95|2.0   0  32|   0     0 |           | 18  317    1   29    0
Feb 12 17:21:03 np0000000049 dstat.sh[58910]: 12-02 17:21:03| 20   3  77   0   0|5184M  221M  168M 2242M|  10k 7334B|   0   192k|   0  13.0 |2175  1971 |1.31 1.51 0.95|2.0   0   0|   0     0 |           | 18  318    1   29    0
Feb 12 17:21:04 np0000000049 dstat.sh[58910]: 12-02 17:21:04| 13   6  79   0   0|5148M  257M  168M 2242M|  10k 6745B|   0   366k|   0  37.2 |3568  3751 |1.31 1.51 0.95|1.0   0 122|   0     0 |           | 18  317    1   30    0
Feb 12 17:21:05 np0000000049 dstat.sh[58910]: 12-02 17:21:05|  5   5  86   2   0|5151M  253M  168M 2243M|  10k 4505B|1118k  768k| 250  27.8 |2872  3402 |1.31 1.51 0.95|2.0   0  65|   0     0 |           | 18  319    1   30    0
Feb 12 17:21:06 np0000000049 dstat.sh[58910]: 12-02 17:21:06|  5   9  84   0   0|5144M  260M  168M 2243M|  15k 4244B|   0  2231k|   0   338 |3304  3094 |1.31 1.51 0.95|1.0   0 125|   0     0 |           | 18  319    1   29    0
Feb 12 17:21:07 np0000000049 dstat.sh[58910]: 12-02 17:21:07|  5   8  86   0   0|5140M  264M  168M 2243M|9866B 3440B|   0   269k|   0  16.0 |2835  2739 |1.52 1.55 0.96|2.0   0 103|   0     0 |           | 18  317    1   30    0
Feb 12 17:21:08 np0000000049 dstat.sh[58910]: 12-02 17:21:08| 16  10  70   1   0|5151M  245M  168M 2250M|4494B 1618B|1598k 1174k| 176  40.9 |3815  3481 |1.52 1.55 0.96|2.0   0 112|   0     0 |           | 18  317    1   30    0
Feb 12 17:21:09 np0000000049 dstat.sh[58910]: 12-02 17:21:09| 22   3  73   0   0|5182M  210M  168M 2255M|5222B 2694B|4093B  240k|1.00  6.00 |2428  2235 |1.52 1.55 0.96|1.0   0  16|   0     0 |           | 18  318    1   30    0
Feb 12 17:21:10 np0000000049 dstat.sh[58910]: 12-02 17:21:10| 16   2  81   0   0|5173M  214M  168M 2259M|  16k 5034B| 868k 1180k|10.0  23.0 |2073  2048 |1.52 1.55 0.96|2.0   0 3.0|   0     0 |           | 18  317    1   27    0
Feb 12 17:21:11 np0000000049 dstat.sh[58910]: 12-02 17:21:11| 11  18  69   1   0|5139M  245M  168M 2261M|4229B 1462B|1223k 3040k|24.1   100 |5957  5290 |1.52 1.55 0.96|2.0   0 295|   0     0 |           | 18  317    1   27    0
Feb 12 17:21:12 np0000000049 dstat.sh[58910]: 12-02 17:21:12| 22   6  70   0   0|5190M  194M  168M 2262M|4805B 1616B|  32k  200k|1.00  20.9 |2606  2551 |1.48 1.54 0.96|1.0   0 7.0|   0     0 |           | 18  317    1   27    0
Feb 12 17:21:13 np0000000049 dstat.sh[58910]: 12-02 17:21:13| 18   3  77   1   0|5135M  249M  168M 2262M|  27k   24k|   0   550k|   0  38.1 |2624  2613 |1.48 1.54 0.96|4.0   0  18|   0     0 |           | 18  317    1   29    0
Feb 12 17:21:14 np0000000049 dstat.sh[58910]: 12-02 17:21:14| 25   7  66   0   0|5194M  190M  168M 2262M|4955B 1612B|   0   283k|   0  31.8 |2879  2404 |1.48 1.54 0.96|5.0   0  32|   0     0 |           | 18  317    1   27    0
Feb 12 17:21:15 np0000000049 dstat.sh[58910]: 12-02 17:21:15| 35   9  55   0   0|5240M  144M  168M 2262M|  13k   10k|1318k  222k|32.2  20.1 |3924  3331 |1.48 1.54 0.96|3.0   0 9.1|   0     0 |           | 18  317    1   29    0
Feb 12 17:21:16 np0000000049 dstat.sh[58910]: 12-02 17:21:16| 28   6  64   0   0|5243M  141M  168M 2262M|4835B 1653B| 255k  410k|1.99  19.9 |2836  2226 |1.48 1.54 0.96|1.0   0  15|   0     0 |           | 18  317    1   29    0
Feb 12 17:21:17 np0000000049 dstat.sh[58910]: 12-02 17:21:17| 17   3  78   0   0|5248M  134M  168M 2264M|  11k 8351B|1608k  515k|56.3  72.4 |2914  3536 |1.44 1.53 0.96|1.0   0 1.0|   0     0 |           | 18  318    1   29    0
Feb 12 17:21:18 np0000000049 dstat.sh[58910]: 12-02 17:21:18| 26   6  65   1   0|5184M  197M  168M 2264M|5966B 2925B| 318k 2326k|19.9   185 |4792  6401 |1.44 1.53 0.96|2.0   0 6.0|   0     0 |           | 18  319    1   29    0
Feb 12 17:21:19 np0000000049 dstat.sh[58910]: 12-02 17:21:19| 19   3  77   0   0|5217M  165M  168M 2264M|  10k 7170B|   0   360k|   0  24.0 |2209  2044 |1.44 1.53 0.96|2.0   0   0|   0     0 |           | 18  320    1   29    0
Feb 12 17:21:20 np0000000049 dstat.sh[58910]: 12-02 17:21:20| 19   4  74   0   0|5215M  166M  168M 2265M|9521B 5632B| 208k  780k|11.0  97.0 |4423  5952 |1.44 1.53 0.96|2.0   0   0|   0     0 |           | 18  320    1   29    0
Feb 12 17:21:21 np0000000049 dstat.sh[58910]: 12-02 17:21:21| 16  16  66   1   0|5185M  196M  168M 2265M|6030B 2931B|   0  5983k|   0   277 |5825  5922 |1.44 1.53 0.96|2.0   0 268|   0     0 |           | 18  319    1   30    0
