May 26 16:39:54 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 26 16:39:55 ubuntu dstat.sh[64893]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 26 16:39:55 ubuntu dstat.sh[64893]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 26 16:45:52 ubuntu dstat.sh[64893]: 26-05 16:45:52| 17   1  80   0   0|5401M  160M  165M 2091M|  22k   18k|   0     0 |   0     0 |2406  2341 |1.70 1.60 1.00|1.0   0 2.0|   0     0 |           | 18  308    0   42    0
May 26 16:45:53 ubuntu dstat.sh[64893]: 26-05 16:45:53| 23   5  71   0   0|5341M  220M  165M 2091M|5299B 1626B|   0   349k|   0  44.2 |2537  2330 |1.70 1.60 1.00|1.0   0  15|   0     0 |           | 18  302    0   41    0
May 26 16:45:54 ubuntu dstat.sh[64893]: 26-05 16:45:54| 24   3  72   0   0|5369M  192M  165M 2091M|4910B 1518B|  16k  241k|1.00  28.1 |2060  1574 |1.81 1.62 1.01|4.0   0   0|   0     0 |           | 18  302    0   41    0
May 26 16:45:55 ubuntu dstat.sh[64893]: 26-05 16:45:55| 11  16  70   0   0|5373M  188M  165M 2091M|3938B 1563B| 739k  403k|16.0  16.0 |4517  3470 |1.81 1.62 1.01|2.0   0 198|   0     0 |           | 18  302    0   41    0
May 26 16:45:56 ubuntu dstat.sh[64893]: 26-05 16:45:56|  8  21  68   0   0|5357M  203M  165M 2092M|5014B 1500B|  36k    0 |3.00     0 |5304  3734 |1.81 1.62 1.01|1.0   0 295|   0     0 |           | 18  302    0   41    0
May 26 16:45:57 ubuntu dstat.sh[64893]: 26-05 16:45:57| 19   9  70   1   0|5391M  169M  165M 2092M|4745B 1692B|  16k 3375k|2.00   452 |3353  2633 |1.81 1.62 1.01|1.0   0 107|   0     0 |           | 18  302    0   40    0
May 26 16:45:58 ubuntu dstat.sh[64893]: 26-05 16:45:58| 18   2  78   0   0|5389M  170M  165M 2093M|  11k 4320B|   0   259k|   0  9.97 |1927  1501 |1.81 1.62 1.01|1.0   0  17|   0     0 |           | 18  303    0   40    0
May 26 16:45:59 ubuntu dstat.sh[64893]: 26-05 16:45:59| 23   5  71   0   0|5372M  181M  165M 2098M|4771B 1692B|   0  1224k|   0  24.1 |4994  7582 |1.82 1.63 1.02|1.0   0 7.0|   0     0 |           | 18  302    0   40    0
May 26 16:46:00 ubuntu dstat.sh[64893]: 26-05 16:46:00| 19   5  74   0   0|5392M  161M  165M 2099M|  10k 3609B|  64k  605k|5.00  15.0 |7415    13k|1.82 1.63 1.02|2.0   0 8.0|   0     0 |           | 18  303    0   40    0
May 26 16:46:01 ubuntu dstat.sh[64893]: 26-05 16:46:01| 22   6  69   0   0|5382M  170M  165M 2099M|6115B 2347B|  12k   16M|2.98  22.9 |9658    17k|1.82 1.63 1.02|2.0   0  21|   0     0 |           | 18  303    0   40    0
May 26 16:46:02 ubuntu dstat.sh[64893]: 26-05 16:46:02| 20   7  72   0   0|5334M  224M  165M 2093M|5225B 1802B|8228B  928k|2.01  39.2 |2922  2244 |1.82 1.63 1.02|1.0   0  61|   0     0 |           | 18  302    0   40    0
May 26 16:46:03 ubuntu dstat.sh[64893]: 26-05 16:46:03| 12  17  69   0   0|5339M  219M  165M 2093M|4980B 1453B|   0   359k|   0  7.97 |4399  3295 |1.82 1.63 1.02|1.0   0 209|   0     0 |           | 18  302    0   40    0
May 26 16:46:04 ubuntu dstat.sh[64893]: 26-05 16:46:04| 23   3  73   0   0|5382M  175M  165M 2094M|5437B 3083B|  16k 4100B|1.00  1.00 |2069  1500 |1.75 1.62 1.02|5.0   0   0|   0     0 |           | 18  303    0   40    0
May 26 16:46:05 ubuntu dstat.sh[64893]: 26-05 16:46:05| 18   5  76   0   0|5360M  197M  165M 2094M|  14k   10k|  16k  476k|1.00  32.0 |2871  2537 |1.75 1.62 1.02|1.0   0  42|   0     0 |           | 18  302    0   43    0
May 26 16:46:06 ubuntu dstat.sh[64893]: 26-05 16:46:06| 19   9  72   0   0|5365M  192M  165M 2094M|5070B 1624B|  20k  321k|2.01  1.00 |2763  2090 |1.75 1.62 1.02|1.0   0  74|   0     0 |           | 18  302    0   43    0
May 26 16:46:07 ubuntu dstat.sh[64893]: 26-05 16:46:07| 19   2  78   0   0|5373M  185M  165M 2094M|  13k   10k|   0    76k|   0  4.01 |2062  1843 |1.75 1.62 1.02|1.0   0   0|   0     0 |           | 18  302    0   44    0
May 26 16:46:08 ubuntu dstat.sh[64893]: 26-05 16:46:08| 25   9  64   0   0|5379M  179M  165M 2094M|4664B 1565B|  16k  304k|1.00  32.0 |3547  3282 |1.75 1.62 1.02|1.0   0  73|   0     0 |           | 18  306    0   44    0
May 26 16:46:09 ubuntu dstat.sh[64893]: 26-05 16:46:09| 21   3  75   0   0|5396M  162M  165M 2094M|  18k   14k| 120k  287k|7.97  31.9 |2749  2697 |1.77 1.63 1.02|3.0   0 1.0|   0     0 |           | 18  307    0   45    0
May 26 16:46:10 ubuntu dstat.sh[64893]: 26-05 16:46:10| 23   7  69   0   0|5384M  173M  165M 2094M|5419B 1626B|  16k  305k|1.00  28.1 |3307  3057 |1.77 1.63 1.02|1.0   0  59|   0     0 |           | 18  308    0   45    0
May 26 16:46:11 ubuntu dstat.sh[64893]: 26-05 16:46:11| 18   2  78   0   0|5384M  173M  165M 2094M|  15k   11k|   0   147k|   0  9.96 |2175  1912 |1.77 1.63 1.02|1.0   0   0|   0     0 |           | 18  308    0   48    0
May 26 16:46:12 ubuntu dstat.sh[64893]: 26-05 16:46:12| 22   7  72   0   0|5371M  186M  165M 2094M|2778B  488B|   0  1820k|   0   322 |2517  1905 |1.77 1.63 1.02|1.0   0  33|   0     0 |           | 18  308    0   48    0
May 26 16:46:13 ubuntu dstat.sh[64893]: 26-05 16:46:13| 16   1  79   0   0|5393M  165M  165M 2094M|  11k 9216B|   0   358k|   0  40.8 |1816  1596 |1.77 1.63 1.02|1.0   0 2.0|   0     0 |           | 18  309    0   45    0
May 26 16:46:14 ubuntu dstat.sh[64893]: 26-05 16:46:14| 22   8  68   0   0|5367M  190M  165M 2094M|8226B 4764B|   0   644k|   0  48.0 |4222    14k|1.71 1.62 1.02|1.0   0  83|   0     0 |           | 18  308    0   47    0
May 26 16:46:15 ubuntu dstat.sh[64893]: 26-05 16:46:15| 20   3  77   0   0|5382M  175M  165M 2094M|  10k 7213B|  96k  192k|4.00  20.0 |2121  1978 |1.71 1.62 1.02|2.0   0   0|   0     0 |           | 18  309    0   47    0
May 26 16:46:16 ubuntu dstat.sh[64893]: 26-05 16:46:16| 19   6  74   0   0|5380M  177M  165M 2094M|9487B 6061B|   0  1044k|   0   101 |2636  2056 |1.71 1.62 1.02|3.0   0  32|   0     0 |           | 18  308    0   50    0
May 26 16:46:17 ubuntu dstat.sh[64893]: 26-05 16:46:17| 18   3  76   0   0|5423M  134M  165M 2094M|6959B 3950B|   0   128k|   0  7.00 |1807  1370 |1.71 1.62 1.02|2.0   0   0|   0     0 |           | 18  309    0   43    0
May 26 16:46:18 ubuntu dstat.sh[64893]: 26-05 16:46:18| 17   2  79   1   0|5418M  139M  165M 2094M|  13k 9959B|   0   420k|   0  44.0 |2485  2578 |1.71 1.62 1.02|3.0   0   0|   0     0 |           | 18  308    0   44    0
May 26 16:46:19 ubuntu dstat.sh[64893]: 26-05 16:46:19|  7  13  76   1   0|5345M  211M  166M 2095M|8985B 3916B|1279k  412k| 254  30.0 |4385  4115 |1.58 1.59 1.02|1.0   0 180|   0     0 |           | 18  310    0   44    0
May 26 16:46:20 ubuntu dstat.sh[64893]: 26-05 16:46:20|  4   6  89   0   0|5335M  220M  166M 2095M|  15k 3162B|   0   353k|   0  33.1 |2430  2229 |1.58 1.59 1.02|1.0   0  81|   0     0 |           | 18  308    0   45    0
May 26 16:46:21 ubuntu dstat.sh[64893]: 26-05 16:46:21|  4   6  88   0   0|5329M  227M  166M 2095M|  10k 4844B|   0   204k|   0  7.99 |2253  2035 |1.58 1.59 1.02|3.0   0  75|   0     0 |           | 18  308    0   40    0
May 26 16:46:22 ubuntu dstat.sh[64893]: 26-05 16:46:22| 13  14  70   0   0|5366M  190M  166M 2095M|4459B 1458B| 332k  248k|21.0  13.0 |4179  3270 |1.58 1.59 1.02|1.0   0 181|   0     0 |           | 18  308    0   40    0
May 26 16:46:23 ubuntu dstat.sh[64893]: 26-05 16:46:23| 23   4  72   1   0|5389M  155M  166M 2106M|4151B 1624B|  12k 1568k|2.01  31.1 |2514  2344 |1.58 1.59 1.02|1.0   0 3.0|   0     0 |           | 18  308    0   40    0
May 26 16:46:24 ubuntu dstat.sh[64893]: 26-05 16:46:24| 14   3  81   0   0|5388M  153M  166M 2109M|  15k 6036B|  12k 2881k|2.99   127 |2171  2102 |1.61 1.60 1.02|3.0   0  18|   0     0 |           | 18  308    0   40    0
May 26 16:46:25 ubuntu dstat.sh[64893]: 26-05 16:46:25| 14  14  70   1   0|5308M  229M  166M 2113M|4090B 1624B|1540k 3693k|29.1   143 |5247  4982 |1.61 1.60 1.02|2.0   0 220|   0     0 |           | 18  308    0   34    0
May 26 16:46:26 ubuntu dstat.sh[64893]: 26-05 16:46:26| 18   8  72   0   0|5368M  169M  166M 2113M|4459B 1621B|   0   204k|   0  5.00 |2839  2237 |1.61 1.60 1.02|1.0   0  83|   0     0 |           | 18  308    0   34    0
May 26 16:46:27 ubuntu dstat.sh[64893]: 26-05 16:46:27| 19   3  76   0   0|5386M  151M  166M 2113M|  27k   24k|   0   179k|   0  11.0 |2362  2058 |1.61 1.60 1.02|3.0   0   0|   0     0 |           | 18  308    0   36    0
May 26 16:46:28 ubuntu dstat.sh[64893]: 26-05 16:46:28| 21   6  71   0   0|5369M  168M  166M 2113M|4396B 1454B|   0  1564k|   0   286 |2652  2101 |1.61 1.60 1.02|1.0   0  47|   0     0 |           | 18  308    0   36    0
May 26 16:46:29 ubuntu dstat.sh[64893]: 26-05 16:46:29| 21   3  75   0   0|5387M  150M  166M 2113M|8596B 5887B|   0   152k|   0  21.0 |2218  2035 |1.64 1.60 1.03|2.0   0   0|   0     0 |           | 18  309    0   31    0
May 26 16:46:30 ubuntu dstat.sh[64893]: 26-05 16:46:30| 22   4  73   0   0|5389M  149M  166M 2113M|8030B 4453B| 145k  217k|8.03  14.1 |2663  2238 |1.64 1.60 1.03|3.0   0  15|   0     0 |           | 18  310    0   33    0
May 26 16:46:31 ubuntu dstat.sh[64893]: 26-05 16:46:31| 19   4  76   0   0|5406M  178M  166M 2067M|  11k 7149B|   0    44k|   0  4.98 |2061  1650 |1.64 1.60 1.03|1.0   0   0|   0     0 |           | 18  311    0   33    0
May 26 16:46:32 ubuntu dstat.sh[64893]: 26-05 16:46:32| 25   4  68   1   0|5361M  220M  166M 2070M|7176B 3535B|2664k 2472k| 118   240 |5384  7720 |1.64 1.60 1.03|2.0   0 3.0|   0     0 |           | 18  312    0   34    0
May 26 16:46:33 ubuntu dstat.sh[64893]: 26-05 16:46:33| 22   5  72   0   0|5377M  204M  166M 2070M|4632B 1456B|   0   268k|   0  17.0 |2157  1723 |1.64 1.60 1.03|1.0   0 5.0|   0     0 |           | 18  312    0   29    0
May 26 16:46:34 ubuntu dstat.sh[64893]: 26-05 16:46:34| 16   2  80   0   0|5385M  196M  166M 2070M|  12k 9790B|  96k  606k|3.01  65.2 |2691  3219 |1.59 1.59 1.03|1.0   0   0|   0     0 |           | 18  313    0   29    0
May 26 16:46:35 ubuntu dstat.sh[64893]: 26-05 16:46:35| 20  10  68   0   0|5335M  246M  166M 2070M|5729B 2523B| 128k  804k|7.00  88.0 |5084  5812 |1.59 1.59 1.03|1.0   0 118|   0     0 |           | 18  312    0   30    0
May 26 16:46:36 ubuntu dstat.sh[64893]: 26-05 16:46:36| 10  23  67   0   0|5321M  260M  166M 2070M|4961B 1502B|   0   461k|   0  36.0 |5704  4324 |1.59 1.59 1.03|2.0   0 377|   0     0 |           | 18  312    0   30    0
May 26 16:46:37 ubuntu dstat.sh[64893]: 26-05 16:46:37|  8  23  66   0   0|5332M  249M  166M 2070M|4556B 1619B|   0  2370k|   0  45.0 |5889  4559 |1.59 1.59 1.03|1.0   0 391|   0     0 |           | 18  312    0   30    0
May 26 16:46:38 ubuntu dstat.sh[64893]: 26-05 16:46:38|  9  23  67   0   0|5321M  260M  166M 2070M|4286B 1461B|   0   585k|   0  43.1 |6666  5796 |1.59 1.59 1.03|1.0   0 543|   0     0 |           | 18  312    0   25    0
May 26 16:46:39 ubuntu dstat.sh[64893]: 26-05 16:46:39|  9  22  67   1   0|5309M  272M  166M 2070M|4529B 1458B|   0  2189k|   0   331 |7648  7059 |1.46 1.57 1.02|2.0   0 703|   0     0 |           | 18  312    0   25    0
May 26 16:46:40 ubuntu dstat.sh[64893]: 26-05 16:46:40|  7  23  68   0   0|5308M  273M  166M 2070M|4972B 1618B|   0   423k|   0  34.9 |6856  5988 |1.46 1.57 1.02|1.0   0 573|   0     0 |           | 18  312    0   25    0
May 26 16:46:41 ubuntu dstat.sh[64893]: 26-05 16:46:41|  9  21  68   0   0|5303M  278M  166M 2071M|4690B 1618B|   0   336k|   0  26.0 |6848  5982 |1.46 1.57 1.02|1.0   0 624|   0     0 |           | 18  312    0   25    0
May 26 16:46:42 ubuntu dstat.sh[64893]: 26-05 16:46:42|  9  22  67   0   0|5304M  277M  166M 2071M|5333B 1618B|  20k 1714k|2.00   112 |6743  6255 |1.46 1.57 1.02|2.0   0 508|   0     0 |           | 18  312    0   25    0
May 26 16:46:43 ubuntu dstat.sh[64893]: 26-05 16:46:43| 19   7  73   0   0|5321M  356M  166M 1985M|4927B 1665B|4102B 2035k|1.00  18.0 |2509  2176 |1.46 1.57 1.02|2.0   0  43|   0     0 |           | 18  312    0   25    0
May 26 16:46:44 ubuntu dstat.sh[64893]: 26-05 16:46:44| 23   2  74   0   0|5337M  336M  166M 1988M|8799B 2792B|  52k 1458k|4.99  28.0 |2401  2243 |1.34 1.54 1.01|1.0   0  16|   0     0 |           | 18  313    0   25    0
May 26 16:46:45 ubuntu dstat.sh[64893]: 26-05 16:46:45| 12   2  83   1   0|5349M  323M  166M 1989M|  23k   13k| 809k 1856k|53.8  70.7 |1863  1928 |1.34 1.54 1.01|  0 1.0   0|   0     0 |           | 18  313    0   25    0
May 26 16:46:46 ubuntu dstat.sh[64893]: 26-05 16:46:46| 18   2  78   1   0|5386M  285M  166M 1991M|  23k   13k|1053k 1551k|59.3  53.2 |2062  1777 |1.34 1.54 1.01|2.0   0 2.0|   0     0 |           | 18  315    0   24    0
May 26 16:46:47 ubuntu dstat.sh[64893]: 26-05 16:46:47| 15   1  82   1   0|5385M  285M  166M 1992M|  23k   14k| 912k 1704k|67.0  53.0 |1864  1751 |1.34 1.54 1.01|1.0   0   0|   0     0 |           | 18  315    0   24    0
May 26 16:46:48 ubuntu dstat.sh[64893]: 26-05 16:46:48| 13   1  84   1   0|5394M  275M  166M 1993M|  17k 9905B| 674k 1167k|34.1  45.1 |1656  1677 |1.34 1.54 1.01|1.0   0   0|   0     0 |           | 18  315    0   24    0
May 26 16:46:49 ubuntu dstat.sh[64893]: 26-05 16:46:49| 21   3  73   1   0|5394M  237M  166M 2030M|6523B 2992B|  11M 1978k| 124  84.8 |2669  2702 |1.32 1.53 1.01|2.0   0 1.0|   0     0 |           | 18  315    0   24    0
May 26 16:46:50 ubuntu dstat.sh[64893]: 26-05 16:46:50| 24   2  72   0   0|5398M  217M  166M 2045M|4573B 1498B|   0  1534k|   0  41.0 |2202  1921 |1.32 1.53 1.01|1.0   0   0|   0     0 |           | 18  315    0   24    0
May 26 16:46:51 ubuntu dstat.sh[64893]: 26-05 16:46:51| 23   3  73   1   0|5418M  178M  166M 2064M|5018B 1459B|   0  1589k|   0  60.0 |2260  2024 |1.32 1.53 1.01|1.0   0   0|   0     0 |           | 18  315    0   24    0
May 26 16:46:52 ubuntu dstat.sh[64893]: 26-05 16:46:52| 23   3  72   1   0|5403M  177M  167M 2081M|5360B 1458B|   0  8931k|   0   371 |2741  2649 |1.32 1.53 1.01|2.0   0 1.0|   0     0 |           | 18  315    0   24    0
May 26 16:46:53 ubuntu dstat.sh[64893]: 26-05 16:46:53| 24   3  72   1   0|5406M  150M  167M 2103M|4885B 1460B|   0  2584k|   0  96.1 |2515  2514 |1.32 1.53 1.01|1.0   0   0|   0     0 |           | 18  315    0   24    0
May 26 16:46:54 ubuntu dstat.sh[64893]: 26-05 16:46:54| 23   5  70   0   0|5437M  136M  167M 2086M|4635B 1637B|  16k 1826k|1.00   216 |2536  2229 |1.53 1.57 1.03|3.0 1.0  36|   0     0 |           | 18  314    0   22    0
May 26 16:46:55 ubuntu dstat.sh[64893]: 26-05 16:46:55| 38   9  53   0   0|5396M  209M  166M 2056M|  11k 4572B|3135k 1344k|33.0  32.0 |3411  2437 |1.53 1.57 1.03|2.0   0  10|   0     0 |           | 18  314    0   22    0
May 26 16:46:56 ubuntu dstat.sh[64893]: 26-05 16:46:56| 32   8  57   0   0|5411M  193M  166M 2057M|5056B 1619B| 512k  376k|4.00  3.00 |  11k   18k|1.53 1.57 1.03|1.0   0  18|   0     0 |           | 18  316    0   22    0
May 26 16:46:57 ubuntu dstat.sh[64893]: 26-05 16:46:57| 22   6  69   0   0|5411M  192M  166M 2058M|4725B 1615B|   0    16M|   0   107 |  10k   19k|1.53 1.57 1.03|1.0   0  20|   0     0 |           | 18  316    0   22    0
May 26 16:46:58 ubuntu dstat.sh[64893]: 26-05 16:46:58| 22   5  73   0   0|5356M  255M  166M 2050M|4565B 1622B|   0   893k|   0  16.0 |2542  2157 |1.53 1.57 1.03|1.0   0  29|   0     0 |           | 18  316    0   22    0
May 26 16:46:59 ubuntu dstat.sh[64893]: 26-05 16:46:59| 24   6  68   0   0|5364M  247M  166M 2050M|4396B 1457B|   0   432k|   0  12.0 |  11k   20k|1.49 1.56 1.03|2.0   0  31|   0     0 |           | 18  316    0   22    0
May 26 16:47:00 ubuntu dstat.sh[64893]: 26-05 16:47:00| 19   4  77   0   0|5375M  231M  166M 2055M|  11k 4559B|   0  3838k|   0   147 |2446  2330 |1.49 1.56 1.03|1.0   0  32|   0     0 |           | 18  316    0   22    1
May 26 16:47:01 ubuntu dstat.sh[64893]: 26-05 16:47:01| 24   5  69   0   0|5383M  221M  166M 2057M|5280B 1728B|   0   556k|   0  16.0 |  11k   19k|1.49 1.56 1.03|1.0   0  10|   0     0 |           | 18  316    0   22    0
May 26 16:47:02 ubuntu dstat.sh[64893]: 26-05 16:47:02| 22   6  69   0   0|5383M  220M  166M 2058M|4799B 1620B|   0   528k|   0  12.0 |  11k   20k|1.49 1.56 1.03|1.0   0  21|   0     0 |           | 18  316    0   22    0
May 26 16:47:03 ubuntu dstat.sh[64893]: 26-05 16:47:03| 21   5  73   0   0|5382M  229M  166M 2050M|4655B 1463B|   0   875k|   0  23.1 |2208  1741 |1.49 1.56 1.03|1.0   0  12|   0     0 |           | 18  316    0   22    0
May 26 16:47:04 ubuntu dstat.sh[64893]: 26-05 16:47:04| 21   6  71   0   0|5340M  271M  166M 2050M|4632B 1456B|  16k  228k|1.00  11.0 |2916  2447 |1.45 1.55 1.03|1.0   0  71|   0     0 |           | 18  316    0   22    0
May 26 16:47:05 ubuntu dstat.sh[64893]: 26-05 16:47:05| 22   4  72   0   0|5361M  242M  166M 2058M|4390B 1455B|   0   443k|   0  28.9 |2755  2554 |1.45 1.55 1.03|1.0   0  43|   0     0 |           | 18  316    0   22    0
May 26 16:47:06 ubuntu dstat.sh[64893]: 26-05 16:47:06| 20   2  76   0   0|5357M  243M  166M 2061M|9673B 2958B|4092B 1063k|1.00  9.99 |2044  1644 |1.45 1.55 1.03|2.0   0  16|   0     0 |           | 18  316    0   19    0
May 26 16:47:07 ubuntu dstat.sh[64893]: 26-05 16:47:07| 13   2  84   1   0|5372M  227M  166M 2061M|  23k   11k|   0  1451k|   0  41.0 |1703  1716 |1.45 1.55 1.03|1.0   0   0|   0     0 |           | 18  317    0   19    0
May 26 16:47:08 ubuntu dstat.sh[64893]: 26-05 16:47:08| 11   2  85   1   0|5380M  219M  166M 2062M| 147k   16k|   0  1942k|   0  84.1 |2196  2551 |1.45 1.55 1.03|1.0   0   0|   0     0 |           | 18  318    0   19    0
May 26 16:47:09 ubuntu dstat.sh[64893]: 26-05 16:47:09| 17   2  79   0   0|5391M  208M  167M 2062M|  36k   12k|   0  1912k|   0  94.0 |2158  2272 |1.49 1.56 1.03|3.0   0   0|   0     0 |           | 18  318    0   19    0
May 26 16:47:10 ubuntu dstat.sh[64893]: 26-05 16:47:10| 17   2  80   1   0|5396M  202M  167M 2062M|  21k   12k|   0  2528k|   0   278 |2077  1878 |1.49 1.56 1.03|1.0   0   0|   0     0 |           | 18  318    0   17    0
May 26 16:47:11 ubuntu dstat.sh[64893]: 26-05 16:47:11|  9   2  86   1   0|5398M  200M  167M 2063M| 339k   18k|   0  1895k|   0  83.0 |2426  2659 |1.49 1.56 1.03|  0   0 3.0|   0     0 |           | 18  318    0   17    0
May 26 16:47:12 ubuntu dstat.sh[64893]: 26-05 16:47:12| 11   3  83   1   0|5436M  160M  167M 2063M|  90k   14k|  32k 2083k|5.00  96.9 |2515  2701 |1.49 1.56 1.03|  0   0 3.0|   0     0 |           | 18  318    0   19    0
May 26 16:47:13 ubuntu dstat.sh[64893]: 26-05 16:47:13| 14   2  83   1   0|5432M  156M  167M 2072M| 123k   15k| 104k 1613k|6.00  67.1 |2040  2206 |1.49 1.56 1.03|3.0   0 2.0|   0     0 |           | 18  318    0   19    0
May 26 16:47:14 ubuntu dstat.sh[64893]: 26-05 16:47:14|  9   6  82   0   0|5432M  148M  167M 2080M|4541k   83k|  16k 1852k|1.00  20.0 |7127  8762 |1.45 1.55 1.03|  0   0  37|   0     0 |           | 18  318    0   15    0
May 26 16:47:15 ubuntu dstat.sh[64893]: 26-05 16:47:15|  7   3  88   1   0|5428M  131M  167M 2100M|  10M   94k|   0  5089k|   0  40.0 |4836  3589 |1.45 1.55 1.03|  0   0 2.0|   0     0 |           | 18  318    0   15    0
May 26 16:47:16 ubuntu dstat.sh[64893]: 26-05 16:47:16| 15   3  80   1   0|5429M  139M  166M 2094M|3258k   35k| 164k   14M|4.00   108 |3211  3289 |1.45 1.55 1.03|1.0   0 2.0|   0     0 |           | 18  318    0   15    0
May 26 16:47:17 ubuntu dstat.sh[64893]: 26-05 16:47:17| 22   4  72   1   0|5428M  122M  169M 2107M|5221B 1620B|  88k 4357k|5.00   101 |2489  2307 |1.45 1.55 1.03|3.0   0   0|   0     0 |           | 18  318    0   15    0
May 26 16:47:18 ubuntu dstat.sh[64893]: 26-05 16:47:18| 24   4  72   1   0|5432M  146M  167M 2083M|4940B 1627B|   0    13M|   0   121 |2497  2197 |1.45 1.55 1.03|1.0   0   0|   0     0 |           | 18  318    0   15    0
May 26 16:47:19 ubuntu dstat.sh[64893]: 26-05 16:47:19| 23   4  71   0   0|5448M  173M  163M 2046M|4852B 1450B|   0  2109k|   0  95.5 |2759  2763 |1.42 1.54 1.03|1.0   0   0|   0     0 |           | 18  318    0   11    0
May 26 16:47:20 ubuntu dstat.sh[64893]: 26-05 16:47:20| 22   7  70   1   0|5444M  136M  163M 2086M|5145B 1508B|   0   150M|   0  1343 |3319  4057 |1.42 1.54 1.03|1.0   0   0|   0     0 |           | 18  318    0   11    0
May 26 16:47:21 ubuntu dstat.sh[64893]: 26-05 16:47:21| 23   3  72   1   0|5450M  140M  163M 2077M|4580B 1076B|   0  1239k|   0  48.8 |2279  1972 |1.42 1.54 1.03|1.0   0   0|   0     0 |           | 18  318    0   11    0
May 26 16:47:22 ubuntu dstat.sh[64893]: 26-05 16:47:22| 24   2  72   0   0|5449M  126M  164M 2092M|5040B 1620B|   0  1808k|   0  19.0 |2399  2057 |1.42 1.54 1.03|1.0   0 1.0|   0     0 |           | 18  318    0   11    0
May 26 16:47:23 ubuntu dstat.sh[64893]: 26-05 16:47:23| 22   6  69   2   0|5467M  166M  152M 2049M|3870B 1462B|   0  2885k|   0   106 |2789  2692 |1.42 1.54 1.03|1.0   0   0|   0     0 |           | 18  318    0    9    0
May 26 16:47:24 ubuntu dstat.sh[64893]: 26-05 16:47:24| 23   6  71   1   0|5408M  256M  152M 2018M|4497B 1860B| 120k 1504k|7.00  45.0 |2564  2239 |1.38 1.53 1.03|2.0   0  19|   0     0 |           | 18  316    0    9    0
May 26 16:47:25 ubuntu dstat.sh[64893]: 26-05 16:47:25| 18   4  75   0   0|5400M  259M  152M 2023M|  11k 4665B|   0    62M|   0   617 |3079  3050 |1.38 1.53 1.03|2.0   0  18|   0     0 |           | 18  316    0    9    0
May 26 16:47:26 ubuntu dstat.sh[64893]: 26-05 16:47:26| 24   5  70   0   0|5441M  215M  152M 2025M|4776B 1458B|   0     0 |   0     0 |9645    18k|1.38 1.53 1.03|1.0   0 7.0|   0     0 |           | 18  316    0    9    0
May 26 16:47:27 ubuntu dstat.sh[64893]: 26-05 16:47:27| 22   6  71   0   0|5455M  201M  152M 2025M|4769B 1458B|   0  2625k|   0  23.0 |6928    12k|1.38 1.53 1.03|2.0   0  12|   0     0 |           | 18  316    0    9    0
May 26 16:47:28 ubuntu dstat.sh[64893]: 26-05 16:47:28| 20   6  71   0   0|5462M  194M  152M 2025M|4396B 1457B|   0   284k|   0  5.00 |6126  9982 |1.38 1.53 1.03|2.0   0  15|   0     0 |           | 18  316    0    9    0
May 26 16:47:29 ubuntu dstat.sh[64893]: 26-05 16:47:29| 23   5  73   0   0|5403M  260M  152M 2018M|4502B 1506B|4113B  787k|1.00  30.1 |2376  2043 |1.35 1.52 1.03|1.0   0 6.0|   0     0 |           | 18  316    0    9    0
May 26 16:47:30 ubuntu dstat.sh[64893]: 26-05 16:47:30| 21   3  73   2   0|5412M  246M  152M 2023M|5206B 1501B|2737k 1329k| 336  12.0 |2485  2510 |1.35 1.52 1.03|2.0   0   0|   0     0 |           | 18  317    0    9    0
