Jul 08 16:15:14 jammy-provider-cloud-0000007310 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 16:20:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:22| 24   4  70   0   0|4402M  132M  168M 3078M|4549B 1500B| 428k 1152k|23.0   187 |3489  7007 |1.35 1.47 0.87|3.0   0 1.0|   0     0 |   0     0 | 18  290    3   30    0
Jul 08 16:20:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:23| 22   9  69   0   0|4344M  177M  168M 3090M|4778B 1460B| 176k  509k|7.01  53.1 |3615  7277 |1.35 1.47 0.87|3.0   0 145|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:24| 17  13  70   0   0|4384M  137M  168M 3091M|6260B 1455B| 387k  363k|17.0  22.9 |2990  5143 |1.35 1.47 0.87|5.0   0 322|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:25| 18  12  69   0   0|4357M  163M  168M 3091M|5591B 1553B|  44k  388k|5.00  28.0 |3423  6032 |1.35 1.47 0.87|2.0   0 214|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:26| 12  18  68   0   0|4359M  161M  168M 3091M|4401B 1717B|  12k  473k|2.00  27.0 |3716  6293 |1.35 1.47 0.87|2.0   0 428|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:27|  3   1  95   0   0|4359M  162M  168M 3091M|4794B 1454B|8169B  191k|1.00  12.0 |1299  2189 |1.24 1.45 0.86|1.0   0  20|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:28| 23   4  72   0   0|4410M  125M  168M 3076M|4888B 1718B|  20k   16M|1.00  15.0 |1526  2254 |1.24 1.45 0.86|2.0   0 9.0|   0     0 |   0     0 | 18  287    3   32    0
Jul 08 16:20:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:29| 15  14  70   0   0|4362M  173M  168M 3076M|5763B 1457B|8189B 1080k|2.00  67.0 |2961  4897 |1.24 1.45 0.86|4.0   0 214|   0     0 |   0     0 | 18  291    3   24    0
Jul 08 16:20:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:30| 13  16  70   0   0|4355M  181M  168M 3077M|5337B 1710B|   0   184k|   0  14.0 |3126  5193 |1.24 1.45 0.86|1.0   0 260|   0     0 |   0     0 | 18  291    3   24    0
Jul 08 16:20:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:31| 22   5  72   0   0|4407M  127M  168M 3078M|6609B 1615B|1352k   40k|35.9  1.99 |1578  2516 |1.24 1.45 0.86|2.0   0  69|   0     0 |   0     0 | 18  291    3   24    0
Jul 08 16:20:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:32| 24   5  71   0   0|4448M  130M  168M 3034M|7429B 1721B| 269k 2450k|26.1   321 |1609  2356 |1.22 1.44 0.86|2.0   0 2.0|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:20:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:33| 25   2  71   0   0|4368M  215M  168M 3029M|  42k 1618B| 180k  655k|17.0  64.9 |2057  3302 |1.22 1.44 0.86|1.0   0 7.0|   0     0 |   0     0 | 18  291    3   19    0
Jul 08 16:20:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:34| 24   3  71   0   0|4428M  154M  168M 3029M|4379B 1615B| 171k  140k|9.97  8.97 |1445  2208 |1.22 1.44 0.86|2.0   0 1.0|   0     0 |   0     0 | 18  291    3   19    0
Jul 08 16:20:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:35| 25   5  69   1   0|4346M  237M  168M 3030M|4547B 1625B|4109B  662k|1.00  45.1 |2083  3427 |1.22 1.44 0.86|2.0   0  16|   0     0 |   0     0 | 18  291    3   18    0
Jul 08 16:20:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:36| 24   4  72   0   0|4403M  180M  168M 3030M|5462B 1546B|   0   391k|   0  31.9 |1466  2278 |1.22 1.44 0.86|2.0   0   0|   0     0 |   0     0 | 18  291    3   18    0
Jul 08 16:20:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:37| 16  12  71   1   0|4361M  221M  168M 3031M|7174B 1701B|1499k  410k|19.1  15.1 |2572  4048 |1.21 1.43 0.86|2.0   0 231|   0     0 |   0     0 | 18  291    3   11    0
Jul 08 16:20:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:38| 13  16  70   0   0|4375M  207M  168M 3031M|6186B 1454B|  24k    0 |5.98     0 |2948  4869 |1.21 1.43 0.86|2.0   0 352|   0     0 |   0     0 | 18  291    3   11    0
Jul 08 16:20:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:39| 23   3  72   0   0|4410M  171M  168M 3031M|4876B 1461B| 509k    0 |29.1     0 |1395  2016 |1.21 1.43 0.86|3.0   0 4.0|   0     0 |   0     0 | 18  291    3    7    0
Jul 08 16:20:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:40| 21   5  72   0   0|4389M  191M  168M 3032M|9313B 3794B| 152k  239k|5.99  4.99 |9071    18k|1.21 1.43 0.86|3.0   0  12|   0     0 |   0     0 | 18  292    3    7    0
Jul 08 16:20:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:41| 24   3  72   0   0|4417M  162M  168M 3033M|6388B 3130B|   0   648k|   0  25.0 |2755  4783 |1.21 1.43 0.86|4.0   0 5.0|   0     0 |   0     0 | 18  292    3    6    0
Jul 08 16:20:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:42| 25   5  68   0   0|4396M  183M  168M 3033M|5168B 1458B|  64k  308k|1.00  29.0 |8272    17k|1.19 1.43 0.86|3.0   0 8.0|   0     0 |   0     0 | 18  292    3    6    0
Jul 08 16:20:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:43| 17  11  71   0   0|4387M  192M  168M 3033M|5933B 1632B|  16k  396k|1.00  20.0 |2790  4877 |1.19 1.43 0.86|4.0   0 266|   0     0 |   0     0 | 18  291    3    6    0
Jul 08 16:20:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:44| 25   2  71   0   0|4355M  224M  168M 3033M|5694B 1511B|  16k  116k|1.00  8.00 |1596  2605 |1.19 1.43 0.86|4.0   0 9.0|   0     0 |   0     0 | 18  291    3    9    0
Jul 08 16:20:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:45| 23   7  70   0   0|4411M  168M  168M 3033M|5994B 1752B|8194B  312k|1.00  31.0 |2073  3346 |1.19 1.43 0.86|3.0   0 103|   0     0 |   0     0 | 18  291    3    9    0
Jul 08 16:20:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:46| 22   5  71   0   0|4399M  179M  168M 3033M|5130B 1574B|   0   108k|   0  8.00 |1872  2762 |1.19 1.43 0.86|2.0   0  70|   0     0 |   0     0 | 18  291    3    9    0
Jul 08 16:20:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:47| 23   6  71   0   0|4380M  198M  168M 3033M|5827B 1459B|   0   192k|   0  18.0 |2005  2901 |1.41 1.47 0.88|2.0   0  56|   0     0 |   0     0 | 18  291    3    9    0
Jul 08 16:20:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:48| 24   4  71   0   0|4366M  212M  168M 3033M|4658B 1699B|   0  2363k|   0   118 |1917  2874 |1.41 1.47 0.88|2.0   0  28|   0     0 |   0     0 | 18  291    3   12    0
Jul 08 16:20:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:49| 24   4  70   0   0|4415M  163M  168M 3033M|  13k 1510B|  20k 1666k|2.00   102 |1894  3022 |1.41 1.47 0.88|3.0   0   0|   0     0 |   0     0 | 18  292    3   13    1
Jul 08 16:20:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:50| 23   5  72   0   0|4409M  170M  168M 3034M|5614B 1565B|  36k  312k|3.00  32.0 |1863  2904 |1.41 1.47 0.88|2.0   0  47|   0     0 |   0     0 | 18  291    3   15    0
Jul 08 16:20:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:51| 24   3  71   0   0|4387M  191M  168M 3034M|  12k 1619B|   0   144k|   0  8.00 |1955  2772 |1.41 1.47 0.88|2.0   0  28|   0     0 |   0     0 | 18  291    3   18    0
Jul 08 16:20:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:52| 23   7  70   0   0|4362M  216M  168M 3034M|4438B  884B|   0   416k|   0  43.0 |2292  3718 |1.38 1.46 0.88|2.0   0  88|   0     0 |   0     0 | 18  291    3   18    0
Jul 08 16:20:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:53| 24   4  71   0   0|4409M  168M  168M 3034M|6713B 1188B|  32k  916k|1.00  22.0 |1793  2773 |1.38 1.46 0.88|4.0   0 2.0|   0     0 |   0     0 | 18  291    3   20    0
Jul 08 16:20:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:54| 23   4  71   0   0|4414M  164M  168M 3034M|5333B 1458B|   0   168k|   0  8.00 |1616  2352 |1.38 1.46 0.88|6.0   0  47|   0     0 |   0     0 | 18  291    3   20    0
Jul 08 16:20:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:55| 38   9  53   0   0|4401M  177M  168M 3034M|4842B 1571B| 578k  313k|14.0  28.1 |2062  3062 |1.38 1.46 0.88|2.0   0  22|   0     0 |   0     0 | 18  291    3   22    0
Jul 08 16:20:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:56| 38   6  54   1   0|4414M  163M  168M 3035M|4479B 1548B| 921k 1340k|40.9   194 |3670  7179 |1.38 1.46 0.88|2.0   0 4.0|   0     0 |   0     0 | 18  295    3   23    0
Jul 08 16:20:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:57| 24   3  71   0   0|4413M  164M  168M 3035M|4383B 1024B|   0   551k|   0  39.9 |1558  2365 |1.35 1.45 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  295    3   23    0
Jul 08 16:20:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:58| 27   5  69   0   0|4364M  212M  168M 3035M|4916B 1465B|  32k 1065k|6.03   122 |3292  5942 |1.35 1.45 0.88|1.0   0  42|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:20:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:20:59| 10  22  67   0   0|4373M  203M  168M 3035M|5468B 1555B|   0  1521k|   0   106 |4129  7135 |1.35 1.45 0.88|1.0   0 631|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:00| 10  21  68   0   0|4369M  207M  168M 3035M|4986B 1457B|   0   519k|   0  40.0 |4071  6956 |1.35 1.45 0.88|1.0   0 644|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:01|  9  22  68   0   0|4373M  204M  168M 3035M|3966B 1619B|   0  2918k|   0   196 |4439  7937 |1.35 1.45 0.88|1.0   0 664|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:02| 11  20  68   0   0|4374M  203M  168M 3035M|6160B 1456B|   0   252k|   0  23.0 |4095  7035 |1.32 1.45 0.88|2.0   0 632|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:03 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:03| 12  20  68   0   0|4376M  201M  168M 3035M|  42k 1623B|   0  3378k|   0   398 |4519  7413 |1.32 1.45 0.88|2.0   0 667|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:04 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:04| 13  15  70   0   0|4377M  199M  168M 3035M|4981B 1618B| 116k   56k|13.0  8.99 |3866  6755 |1.32 1.45 0.88|2.0   0 558|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:05 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:05| 22   8  70   0   0|4397M  251M  168M 2970M|4458B 1568B|   0  2343k|   0  27.0 |9370    18k|1.32 1.45 0.88|1.0   0  13|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:06 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:06| 12   3  83   0   0|4404M  243M  168M 2972M|8044B 2949B|   0  1173k|   0  29.9 |1644  2562 |1.32 1.45 0.88|2.0   0 4.0|   0     0 |   0     0 | 18  296    3   24    0
Jul 08 16:21:07 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:07| 16   1  83   0   0|4405M  242M  168M 2972M|  10k 4209B|  12k  188k|2.00  6.99 |1200  1808 |1.30 1.44 0.89|2.0   0   0|   0     0 |   0     0 | 18  297    3   24    0
Jul 08 16:21:08 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:08| 18   2  77   1   0|4415M  231M  168M 2973M|  28k   12k| 667k 1734k|45.9  87.9 |2092  3341 |1.30 1.44 0.89|2.0   0   0|   0     0 |   0     0 | 18  297    3   24    0
Jul 08 16:21:09 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:09| 19   2  78   1   0|4430M  214M  168M 2974M|  20k   12k| 748k 1389k|51.0  57.0 |1680  2515 |1.30 1.44 0.89|3.0   0   0|   0     0 |   0     0 | 18  297    3   24    0
Jul 08 16:21:10 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:10| 19   2  78   1   0|4433M  210M  168M 2974M|  18k   11k| 328k 1085k|30.0  41.1 |1565  2346 |1.30 1.44 0.89|2.0   0   0|   0     0 |   0     0 | 18  297    3   24    0
Jul 08 16:21:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:11| 18   1  79   0   0|4442M  202M  168M 2975M|  21k   12k| 416k 1103k|32.0  41.0 |1592  2297 |1.30 1.44 0.89|2.0   0   0|   0     0 |   0     0 | 18  297    3   24    0
Jul 08 16:21:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:12| 23   4  71   1   0|4443M  162M  168M 3012M|6731B 1655B|  11M 1216k| 207  63.0 |1953  2955 |1.27 1.43 0.89|2.0   0   0|   0     0 |   0     0 | 18  296    3   24    1
Jul 08 16:21:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:13| 22   4  72   2   0|4448M  134M  169M 3034M|5756B 1512B|   0  5124k|   0   172 |1919  2996 |1.27 1.43 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  296    3   24    1
Jul 08 16:21:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:14| 23   4  71   1   0|4438M  130M  169M 3044M|7095B 1458B|   0  2975k|   0   109 |1710  2792 |1.27 1.43 0.89|4.0 1.0 8.0|   0     0 |   0     0 | 18  296    3   24    1
Jul 08 16:21:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:15| 28   5  66   0   0|4400M  194M  169M 3018M|4579B 1700B| 176k 1093k|10.0  26.0 |2118  5175 |1.27 1.43 0.89|3.0   0  32|   0     0 |   0     0 | 18  295    3   25    0
Jul 08 16:21:16 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:16| 24   5  69   0   0|4398M  195M  169M 3019M|6351B 1459B|   0  1946k|   0  18.0 |9311    19k|1.27 1.43 0.89|3.0   0  12|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:17 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:17| 25   4  69   0   0|4422M  171M  169M 3019M|4914B 1585B|   0    32k|   0  8.00 |9397    19k|1.25 1.42 0.89|2.0   0  13|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:18 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:18| 25   4  71   1   0|4357M  236M  169M 3019M|4814B 1570B|  16k 1002k|1.00  42.1 |2002  3321 |1.25 1.42 0.89|2.0   0  31|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:19 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:19| 25   4  69   0   0|4391M  202M  169M 3019M|  11k 1561B|   0  5069k|   0   263 |9361    19k|1.25 1.42 0.89|2.0   0  30|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:20 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:20| 23   6  69   0   0|4409M  185M  169M 3020M|5441B 1620B|   0   268k|   0  9.00 |8945    18k|1.25 1.42 0.89|4.0   0  14|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:21 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:21| 25   5  70   0   0|4374M  219M  169M 3019M|4671B 1565B|   0   484k|   0  23.0 |9069    18k|1.25 1.42 0.89|2.0   0  13|   0     0 |   0     0 | 18  295    3   24    0
Jul 08 16:21:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:22| 23   3  72   0   0|4395M  198M  169M 3019M|7579B 1606B|   0   124k|   0  7.99 |1487  2138 |1.23 1.42 0.89|2.0   0 8.0|   0     0 |   0     0 | 18  295    3   22    0
Jul 08 16:21:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:23| 24   4  72   0   0|4368M  225M  169M 3019M|6863B 1622B|   0  8201B|   0  2.00 |2019  3104 |1.23 1.42 0.89|2.0   0  96|   0     0 |   0     0 | 18  295    3   22    0
Jul 08 16:21:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:24| 24   5  70   0   0|4390M  185M  170M 3035M|5890B 1622B|   0  1414k|   0  28.0 |  10k   20k|1.23 1.42 0.89|2.0   0 7.0|   0     0 |   0     0 | 18  295    3   19    0
Jul 08 16:21:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:25|  8   2  89   0   0|4403M  171M  170M 3036M|  11k 3829B|   0   985k|   0  29.0 |1488  2368 |1.23 1.42 0.89|3.0   0 3.0|   0     0 |   0     0 | 18  298    3   19    0
Jul 08 16:21:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:26| 20   0  77   0   0|4403M  170M  170M 3036M|  16k 7605B|   0   847k|   0  36.0 |1384  2086 |1.23 1.42 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    3   19    0
Jul 08 16:21:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:27| 19   2  78   0   0|4405M  168M  170M 3036M|  23k   15k|   0  1436k|   0  49.0 |1720  2601 |1.29 1.43 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    3   19    0
Jul 08 16:21:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:28| 10   2  86   0   0|4407M  166M  170M 3036M| 137k   11k|4093B 1059k|1.00  59.0 |2616  4525 |1.29 1.43 0.89|1.0   0   0|   0     0 |   0     0 | 18  300    3   19    0
Jul 08 16:21:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:29| 22   2  74   1   0|4427M  146M  170M 3036M|  30k   12k|   0  1452k|   0  57.0 |1747  2582 |1.29 1.43 0.89|2.0   0   0|   0     0 |   0     0 | 18  300    3   21    0
Jul 08 16:21:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:30| 20   1  78   1   0|4438M  135M  170M 3037M| 195k   16k|   0  1409k|   0  47.2 |1585  2331 |1.29 1.43 0.89|3.0   0   0|   0     0 |   0     0 | 18  300    3   21    0
Jul 08 16:21:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:31| 14   1  82   1   0|4438M  134M  170M 3037M| 145k   24k|  24k 3130k|3.99   154 |1946  3052 |1.29 1.43 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    3   21    1
Jul 08 16:21:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:32| 23   2  75   0   0|4437M  126M  170M 3045M|  15k 8229B| 120k 1088k|13.0  45.0 |1489  2255 |1.19 1.40 0.89|1.0   0   0|   0     0 |   0     0 | 18  299    3   21    1
Jul 08 16:21:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:33| 12   5  79   1   0|4431M  138M  170M 3039M|  17M  160k| 236k   21M|22.0   274 |  16k 5055 |1.19 1.40 0.89|2.0   0  15|   0     0 |   0     0 | 18  299    3   21    1
Jul 08 16:21:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:34| 24   3  71   1   0|4436M  130M  171M 3040M|5456B 1456B|  32k 1279k|3.00  62.9 |1624  2480 |1.19 1.40 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    3   21    1
Jul 08 16:21:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:35| 23   3  70   1   0|4442M  131M  173M 3028M|7801B 1683B|   0  5224k|   0   114 |2033  3373 |1.19 1.40 0.89|3.0   0   0|   0     0 |   0     0 | 18  299    4   21    1
Jul 08 16:21:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:36| 22   4  71   1   0|4458M  127M  174M 3013M|4210B 1626B|   0  2732k|   0   127 |1817  2999 |1.19 1.40 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    4   21    1
Jul 08 16:21:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:37| 22   5  72   1   0|4451M  120M  175M 3024M|6923B 1627B|   0  2539k|   0  98.4 |1718  2754 |1.17 1.40 0.89|3.0   0   0|   0     0 |   0     0 | 18  299    4   21    1
Jul 08 16:21:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:38| 22   7  69   1   0|4445M  124M  177M 3023M|5534B 1692B|  20k  130M|2.00   608 |2390  3890 |1.17 1.40 0.89|2.0   0   0|   0     0 |   0     0 | 18  299    4   21    1
Jul 08 16:21:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:39| 22   2  74   1   0|4451M  155M  177M 2984M|  11k 4225B|  20k 5754k|2.99   236 |1783  3053 |1.17 1.40 0.89|2.0   0   0|   0     0 |   0     0 | 18  297    4   21    0
Jul 08 16:21:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:40| 23   5  72   0   0|4407M  197M  177M 2986M|4326B 1801B| 164k 4102B|6.01  1.00 |3684  6879 |1.17 1.40 0.89|4.0   0  10|   0     0 |   0     0 | 18  297    4   21    0
Jul 08 16:21:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:41| 24   5  70   0   0|4399M  205M  177M 2986M|5577B 1457B|   0    84k|   0  1.00 |6893    14k|1.17 1.40 0.89|3.0   0 8.0|   0     0 |   0     0 | 18  297    4   21    0
Jul 08 16:21:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:42| 26   6  67   0   0|4423M  181M  177M 2986M|5651B 1664B|   0  2598k|   0  35.1 |9341    19k|1.32 1.42 0.90|2.0   0  13|   0     0 |   0     0 | 18  297    4   21    0
Jul 08 16:21:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:43| 25   3  72   0   0|4397M  207M  177M 2986M|5185B 1560B|   0   681k|   0  31.9 |1481  2098 |1.32 1.42 0.90|4.0   0 3.0|   0     0 |   0     0 | 18  297    4   21    0
Jul 08 16:21:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:44| 24   4  71   0   0|4408M  192M  178M 2989M|5027B 1465B| 957k 2512k|24.1   144 |2190  3565 |1.32 1.42 0.90|1.0   0 5.0|   0     0 |   0     0 | 18  298    4   21    0
Jul 08 16:21:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:45| 29   3  65   1   0|4410M  189M  178M 2990M|4716B 1511B| 644k 2911k|43.0   334 |5575    12k|1.32 1.42 0.90|2.0   0   0|   0     0 |   0     0 | 18  299    4   26    0
Jul 08 16:21:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:46| 13  17  69   0   0|4368M  230M  178M 2991M|4649B 1453B|1016k 1654k|13.0   109 |3643  6166 |1.32 1.42 0.90|3.0   0 427|   0     0 |   0     0 | 18  301    4   26    0
Jul 08 16:21:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:47|  9   5  72  14   0|4352M  209M  178M 3028M|5208B 1570B|  37M  566k|2671  21.1 |4290  7819 |1.29 1.41 0.90|1.0 1.0  21|   0     0 |   0     0 | 18  299    4   28    0
Jul 08 16:21:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:48|  7   2  87   3   0|4353M  204M  178M 3032M|8723B 2701B|4398k 1592k| 792  22.0 |2094  3591 |1.29 1.41 0.90|1.0   0 6.0|   0     0 |   0     0 | 18  300    4   28    0
Jul 08 16:21:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:49|  3   0  94   0   0|4353M  204M  178M 3032M|  42k 5313B|   0  1815k|   0   110 |1377  2461 |1.29 1.41 0.90|1.0   0   0|   0     0 |   0     0 | 18  300    4   25    0
Jul 08 16:21:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:50|  6   3  90   1   0|4356M  199M  178M 3034M|  89k 2923B|1205k  864k|35.0  19.0 |1403  2207 |1.29 1.41 0.90|2.0   0  17|   0     0 |   0     0 | 18  299    4   25    1
Jul 08 16:21:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:51| 21   5  72   1   0|4382M  161M  178M 3047M|5763B 1822B|  11M 4095B| 243  1.00 |3107  5165 |1.29 1.41 0.90|3.0   0  54|   0     0 |   0     0 | 18  299    4   19    0
Jul 08 16:21:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:21:52| 22   4  72   1   0|4416M  145M  178M 3028M|7905B 2196B|2515k  357k| 144  6.02 |1633  2342 |1.35 1.42 0.91|1.0   0 7.0|   0     0 |   0     0 | 18  300    4   19    0
