Jun 04 12:44:02 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 04 12:44:03 ubuntu dstat.sh[65062]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 04 12:44:03 ubuntu dstat.sh[65062]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 04 12:49:56 ubuntu dstat.sh[65062]: 04-06 12:49:56| 23   5  70   0   0|5260M  131M  164M 2253M|2428k   15M|   0  2067k|   0  39.1 |6568  3161 |2.69 1.98 1.14|3.0   0   0|   0     0 |           | 18  287    0   38    0
Jun 04 12:49:57 ubuntu dstat.sh[65062]: 04-06 12:49:57| 35   7  54   0   0|5197M  179M  164M 2269M|  14M  184k|  48k  956k|3.00  85.0 |  20k   14k|2.80 2.02 1.16|2.0   0  39|   0     0 |           | 18  289    0   39    0
Jun 04 12:49:58 ubuntu dstat.sh[65062]: 04-06 12:49:58| 13  18  67   0   0|5134M  242M  164M 2269M|5883B 3003B|  48k   17M|4.00  64.0 |4620  3494 |2.80 2.02 1.16|2.0   0 244|   0     0 |           | 18  286    0   42    0
Jun 04 12:49:59 ubuntu dstat.sh[65062]: 04-06 12:49:59| 18  12  69   0   0|5185M  191M  164M 2269M|4239B 1347B|   0   591k|   0  44.9 |4074  3882 |2.80 2.02 1.16|2.0   0 220|   0     0 |           | 18  286    0   42    0
Jun 04 12:50:00 ubuntu dstat.sh[65062]: 04-06 12:50:00| 20   8  71   0   0|5208M  167M  164M 2269M|4055B 1464B|   0   325k|   0  16.1 |3117  2221 |2.80 2.02 1.16|1.0   0  84|   0     0 |           | 18  286    0   42    0
Jun 04 12:50:01 ubuntu dstat.sh[65062]: 04-06 12:50:01|  8  19  70   0   0|5210M  165M  164M 2269M|4429B 1350B|   0  7874k|   0   895 |5733  4235 |2.80 2.02 1.16|2.0   0 277|   0     0 |           | 18  286    0   41    0
Jun 04 12:50:02 ubuntu dstat.sh[65062]: 04-06 12:50:02| 13  22  62   0   0|5193M  182M  164M 2269M|4810B 1401B| 271k  219k|21.0  20.0 |6159  9266 |2.65 2.00 1.16|1.0   0 353|   0     0 |           | 18  288    0   42    0
Jun 04 12:50:03 ubuntu dstat.sh[65062]: 04-06 12:50:03|  2   1  96   0   0|5193M  182M  164M 2269M|4910B 1392B|   0   340k|   0  7.00 |1162  1452 |2.65 2.00 1.16|3.0   0 9.0|   0     0 |           | 18  288    0   42    0
Jun 04 12:50:04 ubuntu dstat.sh[65062]: 04-06 12:50:04| 22   4  72   0   0|5253M  122M  164M 2269M|4730B 1399B|   0    92k|   0  8.97 |2086  1607 |2.65 2.00 1.16|2.0   0   0|   0     0 |           | 18  288    0   42    0
Jun 04 12:50:05 ubuntu dstat.sh[65062]: 04-06 12:50:05| 20   2  78   0   0|5250M  146M  164M 2249M|  14k   10k|  64k   52k|4.00  6.01 |2476  2137 |2.65 2.00 1.16|4.0   0 3.0|   0     0 |           | 18  292    0   43    0
Jun 04 12:50:06 ubuntu dstat.sh[65062]: 04-06 12:50:06| 10  18  70   0   0|5229M  168M  164M 2249M|4633B 1463B|8218B   64k|2.01  6.02 |4650  3229 |2.65 2.00 1.16|1.0   0 175|   0     0 |           | 18  292    0   41    0
Jun 04 12:50:07 ubuntu dstat.sh[65062]: 04-06 12:50:07| 13  17  67   1   0|5220M  176M  164M 2249M|5324B 1500B|  32k 3103k|2.00   171 |5286  4529 |2.44 1.97 1.15|1.0   0 162|   0     0 |           | 18  294    0   41    0
Jun 04 12:50:08 ubuntu dstat.sh[65062]: 04-06 12:50:08| 13  17  68   0   0|5192M  203M  164M 2249M|4316B 1515B|   0   108k|   0  10.0 |4759  3442 |2.44 1.97 1.15|2.0   0 157|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:09 ubuntu dstat.sh[65062]: 04-06 12:50:09| 16  12  70   0   0|5223M  172M  164M 2249M|4463B 1612B|4075B  330k|0.99  26.9 |3766  2947 |2.44 1.97 1.15|3.0   0 106|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:10 ubuntu dstat.sh[65062]: 04-06 12:50:10| 23   4  72   0   0|5261M  134M  164M 2249M|4077B 1619B|   0   264k|   0  26.0 |2290  2071 |2.44 1.97 1.15|3.0   0 2.0|   0     0 |           | 18  296    0   39    0
Jun 04 12:50:11 ubuntu dstat.sh[65062]: 04-06 12:50:11| 23   4  71   1   0|5293M  120M  164M 2232M|4084B 1621B| 404k  452k|13.0  52.0 |2769  2796 |2.44 1.97 1.15|3.0   0 4.0|   0     0 |           | 18  300    0   39    0
Jun 04 12:50:12 ubuntu dstat.sh[65062]: 04-06 12:50:12| 23   3  72   0   0|5218M  195M  164M 2232M|4754B 1619B|  20k  172k|3.00  9.99 |2072  1607 |2.32 1.95 1.15|3.0   0 5.0|   0     0 |           | 18  296    0   39    0
Jun 04 12:50:13 ubuntu dstat.sh[65062]: 04-06 12:50:13| 22   4  73   0   0|5268M  145M  164M 2232M|5818B 1567B|4097B  804k|1.00   123 |2080  1531 |2.32 1.95 1.15|2.0   0 1.0|   0     0 |           | 18  296    0   39    0
Jun 04 12:50:14 ubuntu dstat.sh[65062]: 04-06 12:50:14| 17   3  81   0   0|5283M  130M  164M 2232M|  14k   10k|   0   328k|   0  15.0 |2216  2030 |2.32 1.95 1.15|2.0   0 2.0|   0     0 |           | 18  299    0   40    0
Jun 04 12:50:15 ubuntu dstat.sh[65062]: 04-06 12:50:15| 20   2  77   0   0|5283M  130M  164M 2232M|  15k   11k|   0   356k|   0  21.0 |2415  2085 |2.32 1.95 1.15|2.0   0 1.0|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:16 ubuntu dstat.sh[65062]: 04-06 12:50:16| 21   5  72   0   0|5216M  197M  164M 2232M|4935B 1625B|   0     0 |   0     0 |2177  1701 |2.32 1.95 1.15|1.0   0  15|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:17 ubuntu dstat.sh[65062]: 04-06 12:50:17| 24   4  72   0   0|5176M  237M  164M 2232M|4848B 1512B|  32k  552k|1.00  42.0 |2331  1902 |2.22 1.94 1.15|2.0   0  19|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:18 ubuntu dstat.sh[65062]: 04-06 12:50:18|  9  20  69   0   0|5178M  234M  164M 2232M|5269B 1637B| 396k 3586k|6.00   465 |5633  4053 |2.22 1.94 1.15|1.0   0 281|   0     0 |           | 18  296    0   41    0
Jun 04 12:50:19 ubuntu dstat.sh[65062]: 04-06 12:50:19| 13  19  66   0   0|5180M  233M  164M 2232M|4994B 1545B|  32k  489k|2.98  44.7 |5369  4345 |2.22 1.94 1.15|1.0   0 285|   0     0 |           | 18  300    0   41    0
Jun 04 12:50:20 ubuntu dstat.sh[65062]: 04-06 12:50:20| 22   5  73   0   0|5222M  191M  164M 2232M|8970B 2907B|4100B  228k|1.00  12.0 |2290  1722 |2.22 1.94 1.15|1.0   0  34|   0     0 |           | 18  301    0   41    0
Jun 04 12:50:21 ubuntu dstat.sh[65062]: 04-06 12:50:21| 20   3  75   1   0|5220M  186M  164M 2238M|6895B 3237B|8198B 1169k|2.00  25.0 |2014  1627 |2.22 1.94 1.15|2.0   0 2.0|   0     0 |           | 18  300    0   41    0
Jun 04 12:50:22 ubuntu dstat.sh[65062]: 04-06 12:50:22| 23   7  69   0   0|5230M  174M  164M 2239M|4375B 1514B|   0     0 |   0     0 |8279    16k|2.12 1.92 1.15|3.0   0  14|   0     0 |           | 18  300    0   41    0
Jun 04 12:50:23 ubuntu dstat.sh[65062]: 04-06 12:50:23| 19   5  74   0   0|5204M  201M  164M 2240M|  11k 4584B| 164k  589k|8.02  7.02 |  10k   19k|2.12 1.92 1.15|3.0   0 5.0|   0     0 |           | 18  301    0   41    0
Jun 04 12:50:24 ubuntu dstat.sh[65062]: 04-06 12:50:24| 21   6  72   0   0|5210M  194M  164M 2240M|4579B 1458B|   0    16M|   0  22.0 |2557  2190 |2.12 1.92 1.15|2.0   0  16|   0     0 |           | 18  301    0   41    0
Jun 04 12:50:25 ubuntu dstat.sh[65062]: 04-06 12:50:25| 13  16  69   0   0|5170M  240M  164M 2234M|5089B 1629B|   0  1377k|   0  52.9 |4977  4217 |2.12 1.92 1.15|2.0   0 267|   0     0 |           | 18  300    0   41    0
Jun 04 12:50:26 ubuntu dstat.sh[65062]: 04-06 12:50:26| 24   4  71   0   0|5222M  188M  164M 2234M|4996B 1599B|   0   263k|   0  21.9 |2340  1994 |2.12 1.92 1.15|1.0   0   0|   0     0 |           | 18  300    0   40    0
Jun 04 12:50:27 ubuntu dstat.sh[65062]: 04-06 12:50:27| 19   3  76   0   0|5241M  169M  164M 2234M|  16k   12k|  48k  286k|2.01  22.1 |2432  2290 |2.03 1.90 1.14|2.0   0   0|   0     0 |           | 18  300    0   43    0
Jun 04 12:50:28 ubuntu dstat.sh[65062]: 04-06 12:50:28| 19   9  70   0   0|5202M  208M  164M 2234M|4258B 1451B|  12k  159k|1.00  9.95 |3354  2476 |2.03 1.90 1.14|3.0   0 115|   0     0 |           | 18  300    0   43    0
Jun 04 12:50:29 ubuntu dstat.sh[65062]: 04-06 12:50:29| 20   3  75   0   0|5238M  172M  164M 2234M|  10k 7350B|   0   233k|   0  23.1 |2308  2102 |2.03 1.90 1.14|2.0   0   0|   0     0 |           | 18  301    0   43    0
Jun 04 12:50:30 ubuntu dstat.sh[65062]: 04-06 12:50:30| 20   7  72   0   0|5238M  172M  164M 2234M|8041B 4528B|   0   124k|   0  7.99 |2922  2307 |2.03 1.90 1.14|2.0   0  71|   0     0 |           | 18  300    0   44    0
Jun 04 12:50:31 ubuntu dstat.sh[65062]: 04-06 12:50:31| 19   3  76   0   0|5271M  139M  164M 2234M|  11k 7326B|   0    68k|   0  5.99 |2034  1652 |2.03 1.90 1.14|3.0   0   0|   0     0 |           | 18  301    0   44    0
Jun 04 12:50:32 ubuntu dstat.sh[65062]: 04-06 12:50:32| 20   6  74   0   0|5273M  137M  164M 2234M|  13k 8937B|   0  1341k|   0   267 |2847  2253 |1.95 1.89 1.14|2.0   0  56|   0     0 |           | 18  300    0   45    0
Jun 04 12:50:33 ubuntu dstat.sh[65062]: 04-06 12:50:33| 20   3  76   0   0|5296M  129M  164M 2219M|  12k 7340B|   0  8200B|   0  2.00 |2043  1613 |1.95 1.89 1.14|2.0   0   0|   0     0 |           | 18  301    0   45    0
Jun 04 12:50:34 ubuntu dstat.sh[65062]: 04-06 12:50:34| 23   6  70   0   0|5232M  193M  164M 2219M|8694B 6066B|   0   252k|   0  3.00 |2829  2340 |1.95 1.89 1.14|2.0   0  33|   0     0 |           | 18  302    0   46    0
Jun 04 12:50:35 ubuntu dstat.sh[65062]: 04-06 12:50:35| 21   4  73   0   0|5279M  146M  164M 2220M|  10k 7295B|   0   132k|   0  6.01 |2557  2338 |1.95 1.89 1.14|2.0   0 3.0|   0     0 |           | 18  303    0   46    0
Jun 04 12:50:36 ubuntu dstat.sh[65062]: 04-06 12:50:36| 20   3  76   0   0|5193M  232M  164M 2220M|  10k 6864B|   0   473k|   0  41.1 |2834  2846 |1.95 1.89 1.14|1.0   0  12|   0     0 |           | 18  302    0   47    0
Jun 04 12:50:37 ubuntu dstat.sh[65062]: 04-06 12:50:37| 22   6  70   0   0|5254M  171M  164M 2220M|4688B 1617B|   0   343k|   0  35.9 |2845  2750 |1.87 1.87 1.14|3.0   0  38|   0     0 |           | 18  302    0   47    0
Jun 04 12:50:38 ubuntu dstat.sh[65062]: 04-06 12:50:38| 19   2  78   0   0|5260M  165M  164M 2220M|  15k   11k|   0   164k|   0  8.99 |2297  1887 |1.87 1.87 1.14|2.0   0   0|   0     0 |           | 18  302    0   42    0
Jun 04 12:50:39 ubuntu dstat.sh[65062]: 04-06 12:50:39| 22   5  71   0   0|5230M  194M  164M 2220M|5026B 1566B|   0   288k|   0  26.0 |2723  2369 |1.87 1.87 1.14|2.0   0  32|   0     0 |           | 18  302    0   42    0
Jun 04 12:50:40 ubuntu dstat.sh[65062]: 04-06 12:50:40| 14   2  82   0   0|5243M  181M  164M 2220M|  14k   11k|   0   312k|   0  34.0 |2274  2466 |1.87 1.87 1.14|1.0   0 1.0|   0     0 |           | 18  303    0   42    0
Jun 04 12:50:41 ubuntu dstat.sh[65062]: 04-06 12:50:41| 13  10  73   2   0|5162M  262M  165M 2220M|6845B 3741B| 851k  508k| 183  40.0 |4425  4221 |1.87 1.87 1.14|2.0   0 180|   0     0 |           | 18  304    0   43    0
Jun 04 12:50:42 ubuntu dstat.sh[65062]: 04-06 12:50:42|  4   1  94   1   0|5159M  264M  165M 2220M|  18k 4375B| 273k  314k|68.3  24.1 |1477  1686 |1.72 1.84 1.14|1.0   0 9.0|   0     0 |           | 18  302    0   39    1
Jun 04 12:50:43 ubuntu dstat.sh[65062]: 04-06 12:50:43|  4   7  86   0   0|5174M  250M  165M 2220M|9788B 4535B|   0   530k|   0  26.9 |2698  2409 |1.72 1.84 1.14|1.0   0 116|   0     0 |           | 18  304    0   39    0
Jun 04 12:50:44 ubuntu dstat.sh[65062]: 04-06 12:50:44| 13  13  73   0   0|5194M  229M  165M 2221M|5186B 1870B| 236k  297k|14.0  16.0 |4403  3689 |1.72 1.84 1.14|1.0   0 211|   0     0 |           | 18  302    0   40    0
Jun 04 12:50:45 ubuntu dstat.sh[65062]: 04-06 12:50:45| 22   4  72   1   0|5221M  191M  165M 2232M|4685B 1454B|1316k  674k| 134  8.97 |2311  1956 |1.72 1.84 1.14|2.0   0 3.0|   0     0 |           | 18  302    0   40    0
Jun 04 12:50:46 ubuntu dstat.sh[65062]: 04-06 12:50:46| 16   2  80   0   0|5216M  191M  165M 2236M|  16k 6145B|8213B 1107k|2.01  23.1 |1974  1673 |1.72 1.84 1.14|1.0   0  18|   0     0 |           | 18  302    0   40    0
Jun 04 12:50:47 ubuntu dstat.sh[65062]: 04-06 12:50:47| 14  13  70   1   0|5185M  219M  165M 2239M|5253B 1622B|1486k 3696k|26.0   136 |5474  5474 |1.58 1.81 1.13|1.0   0 279|   0     0 |           | 18  302    0   33    0
Jun 04 12:50:48 ubuntu dstat.sh[65062]: 04-06 12:50:48| 21   6  72   0   0|5236M  168M  165M 2239M|4085B 1453B|   0  1846k|   0   333 |2319  1742 |1.58 1.81 1.13|3.0   0  23|   0     0 |           | 18  302    0   33    0
Jun 04 12:50:49 ubuntu dstat.sh[65062]: 04-06 12:50:49| 19   3  77   0   0|5245M  159M  165M 2239M|  27k   24k|  96k 2074k|5.99   183 |2581  2401 |1.58 1.81 1.13|2.0   0   0|   0     0 |           | 18  302    0   35    0
Jun 04 12:50:50 ubuntu dstat.sh[65062]: 04-06 12:50:50| 20   7  71   0   0|5274M  130M  165M 2239M|4576B 1457B|   0   148k|   0  18.0 |2786  2222 |1.58 1.81 1.13|2.0   0  48|   0     0 |           | 18  302    0   35    0
Jun 04 12:50:51 ubuntu dstat.sh[65062]: 04-06 12:50:51| 18   3  77   0   0|5243M  173M  165M 2228M|  13k   10k| 481k  132k|29.0  19.0 |2400  2086 |1.58 1.81 1.13|3.0   0   0|   0     0 |           | 18  302    0   32    1
Jun 04 12:50:52 ubuntu dstat.sh[65062]: 04-06 12:50:52| 22   5  73   0   0|5254M  162M  165M 2228M|5009B 1686B|   0     0 |   0     0 |2280  1753 |1.62 1.82 1.14|2.0   0  14|   0     0 |           | 18  302    0   33    0
Jun 04 12:50:53 ubuntu dstat.sh[65062]: 04-06 12:50:53| 18   2  79   0   0|5268M  148M  165M 2228M|  11k 8206B| 209k  193k|13.0  16.0 |2114  1887 |1.62 1.82 1.14|2.0   0   0|   0     0 |           | 18  303    0   33    0
Jun 04 12:50:54 ubuntu dstat.sh[65062]: 04-06 12:50:54| 27   6  64   2   0|5237M  176M  165M 2230M|5926B 2851B|2217k 3673k|88.7   309 |5379  7431 |1.62 1.82 1.14|2.0   0 7.0|   0     0 |           | 18  304    0   34    0
Jun 04 12:50:55 ubuntu dstat.sh[65062]: 04-06 12:50:55| 20   3  76   0   0|5267M  146M  165M 2230M|  11k 7343B|   0   369k|   0  29.0 |2197  1993 |1.62 1.82 1.14|2.0   0   0|   0     0 |           | 18  305    0   31    0
Jun 04 12:50:56 ubuntu dstat.sh[65062]: 04-06 12:50:56| 20   4  73   1   0|5264M  150M  165M 2230M|8476B 5572B|  96k 1480k|4.00   133 |4437  5873 |1.62 1.82 1.14|3.0   0   0|   0     0 |           | 18  305    0   31    0
Jun 04 12:50:57 ubuntu dstat.sh[65062]: 04-06 12:50:57| 14  16  67   1   0|5237M  176M  165M 2230M|6682B 2853B|   0   806k|   0  72.2 |5250  4858 |1.65 1.82 1.14|1.0   0 249|   0     0 |           | 18  304    0   32    0
Jun 04 12:50:58 ubuntu dstat.sh[65062]: 04-06 12:50:58|  9  23  67   0   0|5217M  196M  165M 2230M|4834B 1555B|   0   492k|   0  28.0 |5995  4679 |1.65 1.82 1.14|1.0   0 427|   0     0 |           | 18  304    0   32    0
Jun 04 12:50:59 ubuntu dstat.sh[65062]: 04-06 12:50:59| 10  22  66   0   0|5218M  195M  165M 2230M|4562B 1621B|   0  4410k|   0   174 |6550  5876 |1.65 1.82 1.14|2.0   0 457|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:00 ubuntu dstat.sh[65062]: 04-06 12:51:00|  8  24  67   0   0|5207M  205M  165M 2231M|4741B 1620B|   0   256k|   0  26.0 |7015  6324 |1.65 1.82 1.14|3.0   0 637|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:01 ubuntu dstat.sh[65062]: 04-06 12:51:01|  8  23  67   0   0|5206M  207M  165M 2231M|5145B 1566B|   0   124k|   0  18.0 |6599  5518 |1.65 1.82 1.14|2.0   0 554|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:02 ubuntu dstat.sh[65062]: 04-06 12:51:02| 13  25  60   0   0|5180M  232M  165M 2231M|4788B 1512B|   0   392k|   0  32.0 |7390    11k|1.76 1.84 1.15|1.0   0 518|   0     0 |           | 18  304    0   26    0
Jun 04 12:51:03 ubuntu dstat.sh[65062]: 04-06 12:51:03|  8  23  68   0   0|5183M  230M  165M 2231M|5328B 1609B|   0   108k|   0  13.0 |5767  4381 |1.76 1.84 1.15|1.0   0 382|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:04 ubuntu dstat.sh[65062]: 04-06 12:51:04|  9  22  68   0   0|5177M  236M  165M 2231M|4652B 1512B|  16k 2096k|1.00   325 |6951  5845 |1.76 1.84 1.15|1.0   0 592|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:05 ubuntu dstat.sh[65062]: 04-06 12:51:05| 16  10  72   0   0|5205M  305M  165M 2143M|5244B 1559B|  68k 2366k|16.9  11.9 |2979  2476 |1.76 1.84 1.15|3.0   0 103|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:06 ubuntu dstat.sh[65062]: 04-06 12:51:06| 24   3  71   0   0|5231M  275M  165M 2147M|4998B 1553B|4093B 1838k|1.00  37.0 |2563  2309 |1.76 1.84 1.15|2.0   0  16|   0     0 |           | 18  304    0   25    0
Jun 04 12:51:07 ubuntu dstat.sh[65062]: 04-06 12:51:07| 14   2  83   1   0|5241M  264M  165M 2148M|  22k   12k| 740k 1192k|48.0  46.0 |1821  1740 |1.70 1.82 1.15|2.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:08 ubuntu dstat.sh[65062]: 04-06 12:51:08| 10   2  86   1   0|5242M  262M  165M 2149M|  21k   12k| 360k 1362k|43.0  46.1 |1532  1570 |1.70 1.82 1.15|1.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:09 ubuntu dstat.sh[65062]: 04-06 12:51:09| 17   2  80   1   0|5257M  246M  165M 2150M|  22k   12k|1243k 1711k|64.0  76.0 |2106  2149 |1.70 1.82 1.15|2.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:10 ubuntu dstat.sh[65062]: 04-06 12:51:10| 17   2  80   1   0|5258M  244M  165M 2152M|  21k   12k|1064k 1552k|48.0  66.0 |2024  2017 |1.70 1.82 1.15|2.0   0 1.0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:11 ubuntu dstat.sh[65062]: 04-06 12:51:11| 19   3  75   2   0|5252M  218M  165M 2183M|  11k 6115B|  12M 1831k| 131  80.1 |2512  2485 |1.70 1.82 1.15|2.0   0 1.0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:12 ubuntu dstat.sh[65062]: 04-06 12:51:12| 23   3  73   0   0|5260M  195M  165M 2198M|4620B 1565B|   0  1871k|   0  56.0 |2232  1998 |1.64 1.81 1.15|3.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:13 ubuntu dstat.sh[65062]: 04-06 12:51:13| 24   2  72   0   0|5257M  186M  165M 2210M|5343B 1621B|   0  1029k|   0  36.0 |2270  1901 |1.64 1.81 1.15|3.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:14 ubuntu dstat.sh[65062]: 04-06 12:51:14| 21   4  72   2   0|5253M  168M  165M 2232M|4832B 1512B|   0  3368k|   0   136 |2661  2633 |1.64 1.81 1.15|2.0   0   0|   0     0 |           | 18  305    0   24    0
Jun 04 12:51:15 ubuntu dstat.sh[65062]: 04-06 12:51:15| 23   3  72   0   0|5257M  139M  165M 2257M|5218B 1619B|   0  8816k|   0   109 |2389  2100 |1.64 1.81 1.15|2.0   0   0|   0     0 |           | 18  305    0   22    0
Jun 04 12:51:16 ubuntu dstat.sh[65062]: 04-06 12:51:16| 22   4  72   1   0|5199M  207M  166M 2246M|4719B 1793B|  16k 2079k|1.00  77.0 |2446  2304 |1.64 1.81 1.15|2.0   0 2.0|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:17 ubuntu dstat.sh[65062]: 04-06 12:51:17| 18   4  76   0   0|5247M  154M  166M 2251M|  12k 4490B|   0  1211k|   0  12.0 |2109  1677 |1.59 1.80 1.15|2.0   0  34|   0     0 |           | 18  305    0   22    0
Jun 04 12:51:18 ubuntu dstat.sh[65062]: 04-06 12:51:18| 24   5  70   0   0|5239M  161M  166M 2252M|4923B 1802B|   0   562k|   0  10.0 |9357    17k|1.59 1.80 1.15|1.0   0  10|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:19 ubuntu dstat.sh[65062]: 04-06 12:51:19| 23   6  69   0   0|5254M  145M  166M 2253M|5307B 1561B|   0  2129k|   0  23.9 |9072    16k|1.59 1.80 1.15|3.0   0  12|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:20 ubuntu dstat.sh[65062]: 04-06 12:51:20| 21   7  70   0   0|5235M  171M  166M 2246M|4797B 1619B|4093B   16M|1.00   500 |3704  4311 |1.59 1.80 1.15|2.0   0  17|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:21 ubuntu dstat.sh[65062]: 04-06 12:51:21| 23   5  71   0   0|5216M  190M  166M 2246M|5069B 1626B|   0   418k|   0  23.1 |3079  2740 |1.59 1.80 1.15|2.0   0  54|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:22 ubuntu dstat.sh[65062]: 04-06 12:51:22| 23   5  69   0   0|5228M  178M  166M 2246M|4303B 1510B|   0   216k|   0  3.99 |9585    18k|1.54 1.78 1.15|2.0   0  20|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:23 ubuntu dstat.sh[65062]: 04-06 12:51:23| 18   3  77   0   0|5233M  167M  166M 2252M|  12k 4671B|   0  1054k|   0  18.0 |2099  1625 |1.54 1.78 1.15|3.0   0  18|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:24 ubuntu dstat.sh[65062]: 04-06 12:51:24| 22   7  69   0   0|5250M  149M  166M 2253M|4772B 1512B|   0     0 |   0     0 |9255    17k|1.54 1.78 1.15|1.0   0  14|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:25 ubuntu dstat.sh[65062]: 04-06 12:51:25| 22   7  68   0   0|5246M  152M  166M 2253M|4704B 1460B|   0   937k|   0  25.0 |9647    18k|1.54 1.78 1.15|2.0   0  20|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:26 ubuntu dstat.sh[65062]: 04-06 12:51:26| 36   9  55   0   0|5236M  170M  166M 2246M|4863B 1664B| 529k 1019k|5.01  47.1 |3451  2657 |1.54 1.78 1.15|1.0   0  12|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:27 ubuntu dstat.sh[65062]: 04-06 12:51:27| 37  11  52   0   0|5248M  158M  166M 2246M|5052B 1134B| 512k  196k|4.00  10.0 |4018  2889 |1.58 1.79 1.15|2.0   0 105|   0     0 |           | 18  304    0   22    0
Jun 04 12:51:28 ubuntu dstat.sh[65062]: 04-06 12:51:28| 23   4  71   0   0|5240M  156M  166M 2255M|4521B 1292B|   0  1547k|   0  41.9 |2564  2311 |1.58 1.79 1.15|2.0   0  14|   0     0 |           | 18  304    0   19    0
Jun 04 12:51:29 ubuntu dstat.sh[65062]: 04-06 12:51:29| 18   2  78   0   0|5244M  150M  166M 2257M|  15k 5200B|4092B  895k|1.00  39.0 |2339  2308 |1.58 1.79 1.15|1.0   0  16|   0     0 |           | 18  305    0   19    0
Jun 04 12:51:30 ubuntu dstat.sh[65062]: 04-06 12:51:30| 14   2  82   1   0|5252M  142M  166M 2257M|  26k   15k|   0  1929k|   0  71.9 |1836  1806 |1.58 1.79 1.15|2.0   0 1.0|   0     0 |           | 18  305    0   19    0
Jun 04 12:51:31 ubuntu dstat.sh[65062]: 04-06 12:51:31| 10   1  86   1   0|5251M  143M  166M 2257M| 162k   16k|   0  1824k|   0  73.2 |1803  1806 |1.58 1.79 1.15|2.0   0   0|   0     0 |           | 18  306    0   19    0
Jun 04 12:51:32 ubuntu dstat.sh[65062]: 04-06 12:51:32| 15   3  81   1   0|5273M  121M  166M 2258M|  17k 9224B|   0   859k|   0  28.1 |1992  1989 |1.45 1.76 1.14|  0   0 3.0|   0     0 |           | 18  306    0   18    0
Jun 04 12:51:33 ubuntu dstat.sh[65062]: 04-06 12:51:33| 19   2  78   0   0|5278M  115M  167M 2258M|  24k   12k|   0  1432k|   0  45.9 |2166  1929 |1.45 1.76 1.14|2.0   0 2.0|   0     0 |           | 18  306    0   18    0
Jun 04 12:51:34 ubuntu dstat.sh[65062]: 04-06 12:51:34| 10   1  86   1   0|5264M  128M  167M 2258M| 348k   19k|   0  1951k|   0  81.8 |2376  2587 |1.45 1.76 1.14|2.0 1.0 1.0|   0     0 |           | 18  306    0   18    0
Jun 04 12:51:35 ubuntu dstat.sh[65062]: 04-06 12:51:35|  9   2  86   2   0|5262M  130M  167M 2259M| 106k   20k| 124k 2900k|8.02   130 |2024  2211 |1.45 1.76 1.14|2.0   0   0|   0     0 |           | 18  306    0   18    0
