Apr 27 05:36:30 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 27 05:36:31 ubuntu dstat.sh[66884]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 27 05:36:31 ubuntu dstat.sh[66884]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 27 05:41:57 ubuntu dstat.sh[66884]: 27-04 05:41:57| 65  19  15   0   0|4985M  145M  169M 2496M|4615B 1961B| 622k 1061k|9.98  42.9 |6258  7859 |2.42 1.88 1.07|5.0   0 204|   0     0 |           | 18  258    0   35    0
Apr 27 05:41:58 ubuntu dstat.sh[66884]: 27-04 05:41:58| 74  16   9   1   0|5093M  120M  169M 2416M|  12k 9050B|3021k 2190k| 129   250 |5611  4373 |2.42 1.88 1.07|3.0 1.0  59|   0     0 |           | 18  260    0   36    0
Apr 27 05:41:59 ubuntu dstat.sh[66884]: 27-04 05:41:59| 85  13   1   0   0|5145M  151M  169M 2336M|3120B    0 |1352k  516k|45.0  16.0 |5212  2979 |2.55 1.91 1.09|6.0   0  18|   0     0 |           | 18  266    0   36    0
Apr 27 05:42:00 ubuntu dstat.sh[66884]: 27-04 05:42:00| 52  19  28   1   0|5181M  137M  169M 2315M|  12k   10k|1598k   18M|61.2  1487 |9455    13k|2.55 1.91 1.09|1.0   0 223|   0     0 |           | 18  271    0   37    0
Apr 27 05:42:01 ubuntu dstat.sh[66884]: 27-04 05:42:01| 40   9  49   0   0|5175M  168M  169M 2291M|8270B 2159B| 787k  635k|11.0  52.9 |3863  4128 |2.55 1.91 1.09|1.0   0  16|   0     0 |           | 18  272    0   38    0
Apr 27 05:42:02 ubuntu dstat.sh[66884]: 27-04 05:42:02| 38   8  52   0   0|5201M  164M  169M 2269M| 110k   13k| 559k  499k|6.99  33.9 |4131  3480 |2.55 1.91 1.09|1.0   0 9.0|   0     0 |           | 18  278    0   38    0
Apr 27 05:42:03 ubuntu dstat.sh[66884]: 27-04 05:42:03| 41  16  41   0   0|5204M  143M  169M 2287M|  16M  139k|3053k   13M|31.1  77.3 |  11k 6823 |2.55 1.91 1.09|4.0   0 253|   0     0 |           | 18  276    0   39    0
Apr 27 05:42:04 ubuntu dstat.sh[66884]: 27-04 05:42:04| 41   8  50   0   0|5250M  127M  169M 2258M|8840B 5687B|  16k  657k|1.00  43.8 |3480  2670 |2.51 1.91 1.09|2.0   0  20|   0     0 |           | 18  281    0   37    0
Apr 27 05:42:05 ubuntu dstat.sh[66884]: 27-04 05:42:05| 32   5  62   1   0|5216M  161M  169M 2258M|  17k   14k|   0   650k|   0  60.2 |3956  4690 |2.51 1.91 1.09|2.0   0 6.0|   0     0 |           | 18  288    0   39    0
Apr 27 05:42:06 ubuntu dstat.sh[66884]: 27-04 05:42:06| 27   4  66   1   0|5256M  121M  169M 2259M| 398k   16M| 479k  555k|24.9  50.9 |4822  4536 |2.51 1.91 1.09|1.0   0 2.0|   0     0 |           | 18  287    0   40    0
Apr 27 05:42:07 ubuntu dstat.sh[66884]: 27-04 05:42:07| 32   5  60   1   0|5177M  197M  169M 2262M|8330k   50k|  64k  915k|3.01  82.3 |7951  8372 |2.51 1.91 1.09|1.0   0  38|   0     0 |           | 18  291    0   41    0
Apr 27 05:42:08 ubuntu dstat.sh[66884]: 27-04 05:42:08| 13  15  68   0   0|5112M  249M  169M 2274M|7843k   83k|  76k 2287k|5.00  50.0 |8550  6560 |2.51 1.91 1.09|1.0   0 224|   0     0 |           | 18  288    0   42    0
Apr 27 05:42:09 ubuntu dstat.sh[66884]: 27-04 05:42:09| 16  12  70   0   0|5166M  195M  169M 2274M|2761B   42B|4098B  428k|1.00  22.0 |4138  3579 |2.39 1.90 1.09|1.0   0 241|   0     0 |           | 18  288    0   42    0
Apr 27 05:42:10 ubuntu dstat.sh[66884]: 27-04 05:42:10| 18   9  71   0   0|5144M  217M  169M 2274M|2510B    0 |   0   510k|   0  33.9 |3174  2555 |2.39 1.90 1.09|3.0   0 104|   0     0 |           | 18  288    0   42    0
Apr 27 05:42:11 ubuntu dstat.sh[66884]: 27-04 05:42:11|  8  20  69   0   0|5143M  217M  169M 2274M|2460B    0 |   0  1788k|   0   109 |5549  4639 |2.39 1.90 1.09|1.0   0 285|   0     0 |           | 18  288    0   42    0
Apr 27 05:42:12 ubuntu dstat.sh[66884]: 27-04 05:42:12|  8  18  73   0   0|5140M  220M  169M 2275M|2357B   42B|  60k  336k|3.00  27.0 |5121  4209 |2.39 1.90 1.09|  0   0 280|   0     0 |           | 18  288    0   40    0
Apr 27 05:42:13 ubuntu dstat.sh[66884]: 27-04 05:42:13|  4   2  94   0   0|5152M  209M  169M 2275M|2109B    0 |   0    16M|   0  53.2 |1268  1665 |2.39 1.90 1.09|2.0   0 9.0|   0     0 |           | 18  288    0   40    0
Apr 27 05:42:14 ubuntu dstat.sh[66884]: 27-04 05:42:14| 21   4  73   0   0|5213M  148M  169M 2275M|2960B 1454B|   0   239k|   0  21.9 |2114  1754 |2.27 1.88 1.09|  0   0 3.0|   0     0 |           | 18  293    0   40    0
Apr 27 05:42:15 ubuntu dstat.sh[66884]: 27-04 05:42:15| 17   6  76   0   0|5129M  232M  169M 2275M|  11k 7570B|  68k  149k|5.02  14.1 |2969  2691 |2.27 1.88 1.09|1.0   0  55|   0     0 |           | 18  296    0   41    0
Apr 27 05:42:16 ubuntu dstat.sh[66884]: 27-04 05:42:16| 15  19  64   0   0|5138M  222M  169M 2275M|2877B    0 | 184k  116k|9.99  9.99 |5477    11k|2.27 1.88 1.09|1.0   0 233|   0     0 |           | 18  296    0   39    0
Apr 27 05:42:17 ubuntu dstat.sh[66884]: 27-04 05:42:17| 12  17  69   1   0|5140M  219M  169M 2275M|3259B    0 |  64k  240k|3.00  24.0 |4886  3951 |2.27 1.88 1.09|1.0   0 168|   0     0 |           | 18  298    0   39    0
Apr 27 05:42:18 ubuntu dstat.sh[66884]: 27-04 05:42:18| 12  17  68   0   0|5147M  213M  169M 2275M|2871B    0 |4084B  487k|1.00  38.9 |4911  3724 |2.27 1.88 1.09|1.0   0 184|   0     0 |           | 18  302    0   39    0
Apr 27 05:42:19 ubuntu dstat.sh[66884]: 27-04 05:42:19| 22   4  72   0   0|5215M  144M  169M 2275M|2518B    0 |   0     0 |   0     0 |2115  1662 |2.17 1.87 1.09|2.0   0 1.0|   0     0 |           | 18  302    0   39    0
Apr 27 05:42:20 ubuntu dstat.sh[66884]: 27-04 05:42:20| 23   4  72   0   0|5262M  127M  169M 2247M|2522B    0 | 292k 8197B|6.00  1.00 |2004  1532 |2.17 1.87 1.09|1.0   0 2.0|   0     0 |           | 18  302    0   38    0
Apr 27 05:42:21 ubuntu dstat.sh[66884]: 27-04 05:42:21| 24   3  71   0   0|5135M  253M  169M 2247M|2757B    0 |  96k  360k|5.99  45.0 |2666  2704 |2.17 1.87 1.09|2.0   0 7.0|   0     0 |           | 18  304    0   38    0
Apr 27 05:42:22 ubuntu dstat.sh[66884]: 27-04 05:42:22| 24   3  72   0   0|5202M  187M  169M 2247M|2539B    0 |  24k  304k|4.00  17.0 |2126  1804 |2.17 1.87 1.09|1.0   0   0|   0     0 |           | 18  304    0   38    0
Apr 27 05:42:23 ubuntu dstat.sh[66884]: 27-04 05:42:23| 20   4  74   0   0|5246M  143M  169M 2247M|3690B 1948B|   0   188k|   0  16.0 |2030  1687 |2.17 1.87 1.09|  0   0 3.0|   0     0 |           | 18  307    0   38    0
Apr 27 05:42:24 ubuntu dstat.sh[66884]: 27-04 05:42:24| 16   1  82   0   0|5252M  136M  169M 2247M|  19k   17k|   0   236k|   0  17.0 |2442  2420 |2.08 1.85 1.09|1.0   0 3.0|   0     0 |           | 18  304    0   40    0
Apr 27 05:42:25 ubuntu dstat.sh[66884]: 27-04 05:42:25| 23   5  72   0   0|5248M  140M  169M 2247M|1869B    0 |   0   205k|   0  26.1 |2262  1973 |2.08 1.85 1.09|2.0   0  15|   0     0 |           | 18  304    0   39    0
Apr 27 05:42:26 ubuntu dstat.sh[66884]: 27-04 05:42:26| 22   4  71   0   0|5168M  221M  169M 2247M|2269B    0 |   0  4053k|   0   540 |2268  1624 |2.08 1.85 1.09|1.0   0  35|   0     0 |           | 18  304    0   39    0
Apr 27 05:42:27 ubuntu dstat.sh[66884]: 27-04 05:42:27|  9  21  69   0   0|5167M  221M  169M 2248M|2237B    0 | 474k  486k|11.0  28.1 |5741  4802 |2.08 1.85 1.09|2.0   0 337|   0     0 |           | 18  304    0   39    0
Apr 27 05:42:28 ubuntu dstat.sh[66884]: 27-04 05:42:28| 15  14  69   0   0|5173M  215M  169M 2248M|2448B    0 |  16k  602k|1.99  40.9 |4549  3794 |2.08 1.85 1.09|1.0   0 230|   0     0 |           | 18  304    0   39    0
Apr 27 05:42:29 ubuntu dstat.sh[66884]: 27-04 05:42:29| 19   3  77   0   0|5208M  179M  169M 2249M|7740B 2249B|   0   971k|   0   121 |2128  1683 |1.99 1.84 1.09|1.0   0  21|   0     0 |           | 18  305    0   39    0
Apr 27 05:42:30 ubuntu dstat.sh[66884]: 27-04 05:42:30| 23   4  72   0   0|5187M  195M  170M 2253M|2612B  173B|   0   940k|   0  15.9 |2236  1852 |1.99 1.84 1.09|1.0   0 3.0|   0     0 |           | 18  304    0   39    0
Apr 27 05:42:31 ubuntu dstat.sh[66884]: 27-04 05:42:31| 20   3  75   0   0|5194M  183M  170M 2258M|9428B 3107B|   0  3760k|   0   166 |2521  2706 |1.99 1.84 1.09|1.0   0  18|   0     0 |           | 18  306    0   39    0
Apr 27 05:42:32 ubuntu dstat.sh[66884]: 27-04 05:42:32| 19   5  73   0   0|5189M  187M  170M 2259M|7195B 2101B|   0   592k|   0  16.0 |  10k   19k|1.99 1.84 1.09|  0   0  12|   0     0 |           | 18  307    0   39    0
Apr 27 05:42:33 ubuntu dstat.sh[66884]: 27-04 05:42:33| 22   6  71   0   0|5207M  169M  170M 2259M|4565B  901B|   0   225k|   0  7.03 |  10k   19k|1.99 1.84 1.09|1.0   0  17|   0     0 |           | 18  307    0   39    0
Apr 27 05:42:34 ubuntu dstat.sh[66884]: 27-04 05:42:34| 19   8  71   0   0|5166M  219M  170M 2249M|2070B  215B|   0    17M|   0  60.6 |3073  2543 |1.91 1.82 1.09|1.0   0  88|   0     0 |           | 18  306    0   39    0
Apr 27 05:42:35 ubuntu dstat.sh[66884]: 27-04 05:42:35| 17  11  70   0   0|5192M  193M  170M 2249M|2586B    0 |   0     0 |   0     0 |3693  3002 |1.91 1.82 1.09|1.0   0 186|   0     0 |           | 18  306    0   39    0
Apr 27 05:42:36 ubuntu dstat.sh[66884]: 27-04 05:42:36| 19   2  78   0   0|5216M  169M  170M 2250M|8455B 5776B|   0  4094B|   0  1.00 |1849  1536 |1.91 1.82 1.09|2.0   0   0|   0     0 |           | 18  307    0   39    0
Apr 27 05:42:37 ubuntu dstat.sh[66884]: 27-04 05:42:37| 18   8  73   0   0|5198M  187M  170M 2250M|7474B 4599B|  80k  636k|5.00  19.0 |3526  3112 |1.91 1.82 1.09|1.0   0 116|   0     0 |           | 18  306    0   42    0
Apr 27 05:42:38 ubuntu dstat.sh[66884]: 27-04 05:42:38| 22   3  74   0   0|5254M  131M  170M 2250M|4669B 1965B|   0   192k|   0  14.0 |2000  1561 |1.91 1.82 1.09|  0   0   0|   0     0 |           | 18  307    0   42    0
Apr 27 05:42:39 ubuntu dstat.sh[66884]: 27-04 05:42:39| 18   7  75   0   0|5220M  165M  170M 2250M|  11k 6817B|   0   145k|   0  10.0 |2938  2501 |1.84 1.81 1.09|1.0   0  70|   0     0 |           | 18  306    0   43    0
Apr 27 05:42:40 ubuntu dstat.sh[66884]: 27-04 05:42:40| 22   3  73   0   0|5232M  153M  170M 2250M|4290B 1957B|   0   199k|   0  13.9 |2152  1835 |1.84 1.81 1.09|  0   0 1.0|   0     0 |           | 18  307    0   43    0
Apr 27 05:42:41 ubuntu dstat.sh[66884]: 27-04 05:42:41| 21   6  72   0   0|5167M  218M  170M 2250M|  14k   11k|  96k  148k|6.00  16.0 |4177  4883 |1.84 1.81 1.09|2.0   0  59|   0     0 |           | 18  306    0   44    0
Apr 27 05:42:42 ubuntu dstat.sh[66884]: 27-04 05:42:42| 25   4  70   0   0|5227M  157M  170M 2250M|3390B  781B|   0   388k|   0  36.0 |2812  2765 |1.84 1.81 1.09|  0   0 2.0|   0     0 |           | 18  307    0   44    0
Apr 27 05:42:43 ubuntu dstat.sh[66884]: 27-04 05:42:43| 18   5  76   0   0|5227M  158M  170M 2250M|  12k 9578B|  12k  245k|1.00  21.1 |2863  2715 |1.84 1.81 1.09|1.0   0  32|   0     0 |           | 18  306    0   47    0
Apr 27 05:42:44 ubuntu dstat.sh[66884]: 27-04 05:42:44| 22   4  73   0   0|5263M  122M  170M 2250M|3929B 1959B|   0   219k|   0  16.9 |2197  1939 |1.77 1.80 1.09|  0   0 2.0|   0     0 |           | 18  309    0   47    0
Apr 27 05:42:45 ubuntu dstat.sh[66884]: 27-04 05:42:45| 16   2  81   0   0|5244M  141M  170M 2250M|  12k 8999B|   0   348k|   0  36.0 |2367  2650 |1.77 1.80 1.09|1.0   0   0|   0     0 |           | 18  308    0   47    0
Apr 27 05:42:46 ubuntu dstat.sh[66884]: 27-04 05:42:46| 21   6  72   0   0|5244M  140M  170M 2250M|2819B    0 |   0   268k|   0  10.0 |2415  1950 |1.77 1.80 1.09|1.0   0  47|   0     0 |           | 18  308    0   47    0
Apr 27 05:42:47 ubuntu dstat.sh[66884]: 27-04 05:42:47| 18   4  78   0   0|5229M  156M  170M 2250M|  13k   10k|  16k 2282k|1.00   366 |2754  2393 |1.77 1.80 1.09|3.0   0  20|   0     0 |           | 18  308    0   50    0
Apr 27 05:42:48 ubuntu dstat.sh[66884]: 27-04 05:42:48| 21   5  72   0   0|5256M  129M  170M 2250M|2550B    0 |   0   518k|   0  34.9 |2132  1805 |1.77 1.80 1.09|1.0   0  12|   0     0 |           | 18  308    0   50    0
Apr 27 05:42:49 ubuntu dstat.sh[66884]: 27-04 05:42:49| 13   1  84   0   0|5256M  129M  170M 2250M|  12k   10k|   0   168k|   0  18.0 |2110  2225 |1.63 1.77 1.08|1.0   0   0|   0     0 |           | 18  309    0   42    0
Apr 27 05:42:50 ubuntu dstat.sh[66884]: 27-04 05:42:50| 11   9  78   2   0|5223M  161M  171M 2251M|8112B 3256B|1124k  480k| 251  37.0 |3821  3765 |1.63 1.77 1.08|  0   0 180|   0     0 |           | 18  310    0   43    0
Apr 27 05:42:51 ubuntu dstat.sh[66884]: 27-04 05:42:51|  4   7  88   0   0|5211M  172M  171M 2251M|  13k 1735B|   0   445k|   0  32.0 |2813  2805 |1.63 1.77 1.08|  0   0 125|   0     0 |           | 18  308    1   44    0
Apr 27 05:42:52 ubuntu dstat.sh[66884]: 27-04 05:42:52|  5   6  87   0   0|5200M  183M  171M 2251M|8603B 3218B|   0   396k|   0  31.0 |2726  2764 |1.63 1.77 1.08|1.0   0  98|   0     0 |           | 18  308    0   45    0
Apr 27 05:42:53 ubuntu dstat.sh[66884]: 27-04 05:42:53| 19   8  72   0   0|5224M  152M  171M 2258M|4316B    0 | 232k  839k|16.0  20.0 |3173  2621 |1.63 1.77 1.08|1.0   0 116|   0     0 |           | 18  308    0   40    0
Apr 27 05:42:54 ubuntu dstat.sh[66884]: 27-04 05:42:54| 20   3  77   0   0|5240M  129M  171M 2264M|9105B 2143B|   0   728k|   0  5.00 |2048  1735 |1.50 1.74 1.08|1.0   0  17|   0     0 |           | 18  309    0   40    0
Apr 27 05:42:55 ubuntu dstat.sh[66884]: 27-04 05:42:55| 17   4  78   1   0|5196M  170M  171M 2267M|  10k 2582B|1398k 2455k|23.1  74.3 |2761  2681 |1.50 1.74 1.08|1.0   0  51|   0     0 |           | 18  308    0   40    0
Apr 27 05:42:56 ubuntu dstat.sh[66884]: 27-04 05:42:56| 33  16  49   0   0|5211M  155M  171M 2268M|2817B    0 | 523k 1083k|4.99  40.0 |4982  4105 |1.50 1.74 1.08|2.0   0 261|   0     0 |           | 18  308    0   40    0
Apr 27 05:42:57 ubuntu dstat.sh[66884]: 27-04 05:42:57| 29   6  63   0   0|5191M  204M  171M 2240M|8093B 5694B| 542k  247k|4.98  23.9 |3057  2657 |1.50 1.74 1.08|2.0   0 4.0|   0     0 |           | 18  309    0   31    0
Apr 27 05:42:58 ubuntu dstat.sh[66884]: 27-04 05:42:58| 21   7  71   0   0|5173M  221M  171M 2240M|  19k   17k|   0   599k|   0  43.2 |2836  2538 |1.50 1.74 1.08|3.0   0  47|   0     0 |           | 18  308    0   33    0
Apr 27 05:42:59 ubuntu dstat.sh[66884]: 27-04 05:42:59| 20   3  76   0   0|5204M  190M  171M 2240M|8240B 5751B|   0  1875k|   0   129 |2158  1821 |1.46 1.72 1.08|2.0   0   0|   0     0 |           | 18  309    0   33    0
Apr 27 05:43:00 ubuntu dstat.sh[66884]: 27-04 05:43:00| 21   5  73   1   0|5193M  201M  171M 2241M|5760B 3219B| 498k  281k|30.1  26.1 |2639  2438 |1.46 1.72 1.08|1.0   0  14|   0     0 |           | 18  308    0   35    0
Apr 27 05:43:01 ubuntu dstat.sh[66884]: 27-04 05:43:01| 20   3  77   0   0|5225M  170M  171M 2241M|8134B 5760B|   0   112k|   0  12.0 |2146  1976 |1.46 1.72 1.08|1.0   0   0|   0     0 |           | 18  309    0   31    0
Apr 27 05:43:02 ubuntu dstat.sh[66884]: 27-04 05:43:02| 22   4  70   1   0|5201M  192M  171M 2242M|4955B 2184B|1472k 1216k|78.0   165 |5455  8248 |1.46 1.72 1.08|4.0   0 6.0|   0     0 |           | 18  310    0   32    0
Apr 27 05:43:03 ubuntu dstat.sh[66884]: 27-04 05:43:03| 21   4  74   0   0|5262M  131M  171M 2242M|4307B 1965B|   0   480k|   0  30.0 |1928  1607 |1.46 1.72 1.08|  0   0   0|   0     0 |           | 18  311    0   32    0
Apr 27 05:43:04 ubuntu dstat.sh[66884]: 27-04 05:43:04| 18   3  78   1   0|5254M  138M  171M 2243M|  11k 7645B| 160k 2540k|8.01  84.1 |3418  4191 |1.58 1.75 1.09|1.0   0 2.0|   0     0 |           | 18  313    0   32    0
Apr 27 05:43:05 ubuntu dstat.sh[66884]: 27-04 05:43:05| 16  14  69   1   0|5238M  154M  171M 2243M|4203B 1296B|   0   935k|   0  86.3 |5761  5888 |1.58 1.75 1.09|1.0   0 293|   0     0 |           | 18  312    0   33    0
Apr 27 05:43:06 ubuntu dstat.sh[66884]: 27-04 05:43:06|  8  23  66   0   0|5227M  165M  171M 2243M|2985B    0 |   0   788k|   0  37.8 |5837  4535 |1.58 1.75 1.09|1.0   0 402|   0     0 |           | 18  312    0   30    0
Apr 27 05:43:07 ubuntu dstat.sh[66884]: 27-04 05:43:07|  9  23  66   0   0|5221M  171M  171M 2243M|3510B    0 |   0   514k|   0  38.1 |5822  4498 |1.58 1.75 1.09|1.0   0 385|   0     0 |           | 18  312    0   30    0
Apr 27 05:43:08 ubuntu dstat.sh[66884]: 27-04 05:43:08|  8  24  66   0   0|5208M  184M  171M 2243M|2882B    0 |   0  2610k|   0   159 |6159  5154 |1.58 1.75 1.09|1.0   0 417|   0     0 |           | 18  312    0   30    0
Apr 27 05:43:09 ubuntu dstat.sh[66884]: 27-04 05:43:09|  8  23  67   0   0|5196M  196M  171M 2243M|2521B    0 |   0   207k|   0  18.9 |5820  4427 |1.53 1.73 1.09|3.0   0 387|   0     0 |           | 18  312    0   30    0
Apr 27 05:43:10 ubuntu dstat.sh[66884]: 27-04 05:43:10|  8  23  67   0   0|5192M  200M  171M 2243M|2527B    0 |   0   229k|   0  12.0 |5719  4437 |1.53 1.73 1.09|1.0   0 408|   0     0 |           | 18  312    0   25    0
Apr 27 05:43:11 ubuntu dstat.sh[66884]: 27-04 05:43:11| 10  22  67   0   0|5189M  203M  171M 2243M|2400B    0 |   0   272k|   0  29.0 |6877  6143 |1.53 1.73 1.09|1.0   0 595|   0     0 |           | 18  312    0   25    0
Apr 27 05:43:12 ubuntu dstat.sh[66884]: 27-04 05:43:12|  8  23  67   0   0|5185M  207M  171M 2243M|2480B    0 |   0  3272k|   0   163 |7217  6755 |1.53 1.73 1.09|1.0   0 582|   0     0 |           | 18  312    0   25    0
Apr 27 05:43:13 ubuntu dstat.sh[66884]: 27-04 05:43:13| 13  15  70   0   0|5208M  200M  171M 2227M|2032B    0 |  24k 2877k|2.99   437 |5769  4926 |1.53 1.73 1.09|1.0   0 401|   0     0 |           | 18  312    0   25    0
Apr 27 05:43:14 ubuntu dstat.sh[66884]: 27-04 05:43:14| 21   6  72   0   0|5208M  280M  171M 2158M|2585B    0 |  24k 3066k|3.01  26.1 |2371  2265 |1.49 1.72 1.09|1.0   0 5.0|   0     0 |           | 18  312    0   25    0
Apr 27 05:43:15 ubuntu dstat.sh[66884]: 27-04 05:43:15| 18   2  79   0   0|5209M  276M  171M 2160M|  13k 5768B| 527k 1366k|23.0  31.0 |2089  1907 |1.49 1.72 1.09|1.0   0  16|   0     0 |           | 18  313    0   25    0
Apr 27 05:43:16 ubuntu dstat.sh[66884]: 27-04 05:43:16| 12   2  84   1   0|5219M  266M  171M 2161M|  22k   12k| 469k 1484k|47.1  56.2 |1762  1794 |1.49 1.72 1.09|3.0   0  14|   0     0 |           | 18  313    0   25    0
Apr 27 05:43:17 ubuntu dstat.sh[66884]: 27-04 05:43:17| 22   3  73   0   0|5252M  231M  171M 2162M|  20k   11k|1192k 1463k|58.8  61.8 |2733  7816 |1.49 1.72 1.09|  0 1.0  22|   0     0 |           | 18  313    0   26    0
Apr 27 05:43:18 ubuntu dstat.sh[66884]: 27-04 05:43:18| 16   1  80   1   0|5266M  216M  171M 2164M|  24k   13k|1051k 1583k|52.0  55.0 |1756  1644 |1.49 1.72 1.09|1.0   0   0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:19 ubuntu dstat.sh[66884]: 27-04 05:43:19| 20   3  74   1   0|5267M  183M  171M 2196M|8621B 3892B|  11M 1722k| 129  71.9 |2304  2090 |1.45 1.71 1.08|1.0   0 1.0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:20 ubuntu dstat.sh[66884]: 27-04 05:43:20| 23   3  73   0   0|5271M  159M  171M 2215M|2704B   42B|   0  1578k|   0  42.1 |2164  1925 |1.45 1.71 1.08|2.0   0   0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:21 ubuntu dstat.sh[66884]: 27-04 05:43:21| 24   3  72   1   0|5262M  149M  171M 2234M|2892B    0 |   0  1554k|   0  63.3 |2431  2461 |1.45 1.71 1.08|2.0   0   0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:22 ubuntu dstat.sh[66884]: 27-04 05:43:22| 23   3  72   1   0|5275M  125M  171M 2244M|2595B    0 |   0  3169k|   0   145 |2603  2708 |1.45 1.71 1.08|2.0   0   0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:23 ubuntu dstat.sh[66884]: 27-04 05:43:23| 23   3  72   0   0|5278M  128M  171M 2239M|2153B    0 |   0  1854k|   0  68.8 |2196  2019 |1.45 1.71 1.08|1.0   0   0|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:24 ubuntu dstat.sh[66884]: 27-04 05:43:24| 24   3  72   1   0|5176M  240M  171M 2228M|2331B  175B|  32k 2397k|1.00   198 |2748  2505 |1.42 1.70 1.08|1.0   0 5.0|   0     0 |           | 18  312    0   24    0
Apr 27 05:43:25 ubuntu dstat.sh[66884]: 27-04 05:43:25| 19   5  75   0   0|5222M  195M  171M 2228M|7746B 2168B|   0    15M|   0   113 |2354  2018 |1.42 1.70 1.08|1.0   0  33|   0     0 |           | 18  313    0   24    0
Apr 27 05:43:26 ubuntu dstat.sh[66884]: 27-04 05:43:26| 24   3  73   0   0|5217M  193M  171M 2234M|2439B  174B|   0   875k|   0  5.99 |2142  1718 |1.42 1.70 1.08|1.0   0 3.0|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:27 ubuntu dstat.sh[66884]: 27-04 05:43:27| 19   4  76   0   0|5224M  182M  172M 2239M|9584B 3118B|   0  1313k|   0  30.0 |3363  4320 |1.42 1.70 1.08|3.0   0  22|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:28 ubuntu dstat.sh[66884]: 27-04 05:43:28| 24   7  67   1   0|5227M  178M  172M 2239M|2286B    0 |   0  1741k|   0  22.1 |  15k   29k|1.42 1.70 1.08|2.0   0  19|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:29 ubuntu dstat.sh[66884]: 27-04 05:43:29| 21   6  72   0   0|5170M  246M  172M 2228M|2214B    0 |   0   662k|   0  19.9 |5138  7799 |1.38 1.68 1.08|2.0   0  16|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:30 ubuntu dstat.sh[66884]: 27-04 05:43:30| 23   5  71   0   0|5193M  223M  172M 2228M|2100B    0 |   0  6865k|   0   213 |5009  7027 |1.38 1.68 1.08|2.0   0  54|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:31 ubuntu dstat.sh[66884]: 27-04 05:43:31| 22   6  71   0   0|5233M  182M  172M 2228M|2707B  535B|   0   536k|   0  24.0 |7875    14k|1.38 1.68 1.08|2.0   0  36|   0     0 |           | 18  313    0   22    0
Apr 27 05:43:32 ubuntu dstat.sh[66884]: 27-04 05:43:32| 20   3  76   0   0|5234M  176M  172M 2234M|7785B 1861B|   0  1295k|   0  28.1 |1987  1673 |1.38 1.68 1.08|1.0   0 2.0|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:33 ubuntu dstat.sh[66884]: 27-04 05:43:33| 20   3  76   0   0|5237M  168M  172M 2239M|8864B 3107B|   0  1193k|   0  37.9 |2195  2051 |1.38 1.68 1.08|1.0   0  18|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:34 ubuntu dstat.sh[66884]: 27-04 05:43:34| 23   7  69   1   0|5231M  174M  172M 2239M|2226B    0 |  16k  702k|1.00  21.1 |  10k   19k|1.35 1.67 1.08|1.0   0  21|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:35 ubuntu dstat.sh[66884]: 27-04 05:43:35| 21   7  70   0   0|5217M  188M  172M 2239M|2155B    0 |   0   922k|   0  26.9 |9648    18k|1.35 1.67 1.08|2.0   0  15|   0     0 |           | 18  312    0   22    0
Apr 27 05:43:36 ubuntu dstat.sh[66884]: 27-04 05:43:36| 22   4  73   0   0|5209M  207M  172M 2228M|3238B    0 |   0   808k|   0  17.0 |2107  1781 |1.35 1.67 1.08|1.0   0  22|   0     0 |           | 18  312    0   22    0
