Feb 20 16:33:33 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 20 16:33:33 ubuntu dstat.sh[59570]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 20 16:33:33 ubuntu dstat.sh[59570]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 20 16:38:47 ubuntu dstat.sh[59570]: 20-02 16:38:47| 46  18  35   0   0|3848M  126M  165M 3639M|2571B  486B|  40k  248k|4.00  18.0 |6786  8585 |2.37 1.76 1.06|7.0   0 282|   0     0 |           | 17  171    1   26    0
Feb 20 16:38:48 ubuntu dstat.sh[59570]: 20-02 16:38:48| 32  27  39   0   0|3929M  137M  165M 3548M|2683B  613B| 156k  851k|5.00  55.9 |8263  9636 |2.37 1.76 1.06|2.0 1.0 681|   0     0 |           | 17  175    1   26    0
Feb 20 16:38:49 ubuntu dstat.sh[59570]: 20-02 16:38:49| 29  25  45   0   0|3987M  143M  165M 3486M|2687B  540B|  24k  596k|6.00  47.0 |8060  9708 |2.37 1.76 1.06|1.0   0 453|   0     0 |           | 17  185    1   26    0
Feb 20 16:38:50 ubuntu dstat.sh[59570]: 20-02 16:38:50| 10  21  67   0   0|3991M  139M  165M 3486M|2458B  324B|   0   408k|   0  33.0 |5690  4474 |2.37 1.76 1.06|1.0   0 288|   0     0 |           | 17  185    1   26    0
Feb 20 16:38:51 ubuntu dstat.sh[59570]: 20-02 16:38:51| 23  17  58   0   0|4004M  168M  165M 3445M|2265B  148B|8195B 1693k|2.00   131 |6922  8953 |2.26 1.75 1.06|2.0   0 263|   0     0 |           | 17  193    1   26    0
Feb 20 16:38:52 ubuntu dstat.sh[59570]: 20-02 16:38:52| 43  10  46   0   0|4137M  155M  165M 3327M|2265B  108B|8190B  444k|2.00  43.0 |3427  2637 |2.26 1.75 1.06|2.0   0  12|   0     0 |           | 17  201    1   26    0
Feb 20 16:38:53 ubuntu dstat.sh[59570]: 20-02 16:38:53| 45   8  45   0   0|4245M  138M  165M 3238M|3066B  576B| 108k  612k|12.0  52.0 |3768  2747 |2.26 1.75 1.06|2.0   0 6.0|   0     0 |           | 17  203    1   20    0
Feb 20 16:38:54 ubuntu dstat.sh[59570]: 20-02 16:38:54| 30  15  54   1   0|4163M  219M  165M 3239M|3454B  541B|  88k  413k|5.01  28.0 |4861  4483 |2.26 1.75 1.06|3.0   0 262|   0     0 |           | 17  205    1   20    0
Feb 20 16:38:55 ubuntu dstat.sh[59570]: 20-02 16:38:55| 31  24  43   0   0|4215M  165M  165M 3241M|5541B 2855B| 383k  503k|4.99  37.9 |7629  8912 |2.26 1.75 1.06|1.0   0 400|   0     0 |           | 17  212    1   20    0
Feb 20 16:38:56 ubuntu dstat.sh[59570]: 20-02 16:38:56| 38  29  33   0   0|4190M  216M  165M 3216M|  10k 6994B|1287k 1138k|26.1  31.1 |8197    11k|2.24 1.75 1.07| 10   0 469|   0     0 |           | 17  215    1   21    0
Feb 20 16:38:57 ubuntu dstat.sh[59570]: 20-02 16:38:57| 61  19  19   0   0|4325M  172M  165M 3126M|5114B 2729B| 711k  492k|15.0  22.0 |5376  4937 |2.24 1.75 1.07|3.0   0 157|   0     0 |           | 17  225    1   16    0
Feb 20 16:38:58 ubuntu dstat.sh[59570]: 20-02 16:38:58| 64  14  20   1   0|4422M  144M  165M 3059M|  12k 8652B|1947k  612k|68.0  27.0 |5335  4841 |2.24 1.75 1.07|4.0   0  20|   0     0 |           | 17  230    1   17    0
Feb 20 16:38:59 ubuntu dstat.sh[59570]: 20-02 16:38:59| 61  18  18   3   0|4459M  152M  165M 3015M|4101B  540B|5257k 1712k| 292  94.0 |6585  7728 |2.24 1.75 1.07|4.0   0 133|   0     0 |           | 17  231    1   21    0
Feb 20 16:39:00 ubuntu dstat.sh[59570]: 20-02 16:39:00| 29  26  44   1   0|4461M  148M  165M 3017M|  14k   10k| 232k  885k|11.0  53.0 |7474  8158 |2.24 1.75 1.07|1.0 1.0 406|   0     0 |           | 17  232    1   21    0
Feb 20 16:39:01 ubuntu dstat.sh[59570]: 20-02 16:39:01| 40  21  38   0   0|4469M  138M  165M 3018M|4738B 1399B|   0  9034k|   0  49.0 |6360  7486 |2.70 1.86 1.10|1.0   0 275|   0     0 |           | 17  231    1   22    0
Feb 20 16:39:02 ubuntu dstat.sh[59570]: 20-02 16:39:02| 49  29  21   0   0|4553M  130M  165M 2945M|  11k 8732B|  20k   12M|5.00   970 |7161  7293 |2.70 1.86 1.10|4.0   0 463|   0     0 |           | 17  233    1   22    0
Feb 20 16:39:03 ubuntu dstat.sh[59570]: 20-02 16:39:03| 56  25  17   0   0|4563M  152M  165M 2914M|6074B 3330B|1295k 1326k|54.8  82.7 |7428    10k|2.70 1.86 1.10|7.0   0 365|   0     0 |           | 17  237    1   26    0
Feb 20 16:39:04 ubuntu dstat.sh[59570]: 20-02 16:39:04| 53  23  23   1   0|4617M  175M  165M 2839M|8974B 6281B|  64k  658k|6.02  33.1 |7463    10k|2.70 1.86 1.10|3.0   0 352|   0     0 |           | 17  240    1   26    0
Feb 20 16:39:05 ubuntu dstat.sh[59570]: 20-02 16:39:05| 53  25  21   0   0|4607M  222M  165M 2803M|8318B 5727B| 528k 1045k|32.0  69.1 |8484    14k|2.70 1.86 1.10|3.0   0 392|   0     0 |           | 17  245    1   27    0
Feb 20 16:39:06 ubuntu dstat.sh[59570]: 20-02 16:39:06| 49  24  26   0   0|4738M  138M  165M 2757M|5788B 6115B|  12k  480k|2.00  22.0 |6854  8075 |2.73 1.88 1.11|5.0   0 268|   0     0 |           | 17  248    1   27    0
Feb 20 16:39:07 ubuntu dstat.sh[59570]: 20-02 16:39:07| 63  14  22   0   0|4768M  228M  165M 2639M|  13k 7767B| 248k   10M|3.00   872 |5691  4692 |2.73 1.88 1.11|2.0   0  30|   0     0 |           | 17  248    1   28    0
Feb 20 16:39:08 ubuntu dstat.sh[59570]: 20-02 16:39:08| 67  16  14   1   0|4865M  157M  165M 2613M|8633B 5784B|1699k  875k|96.9  71.0 |  11k   29k|2.73 1.88 1.11|2.0   0  46|   0     0 |           | 17  253    1   34    0
Feb 20 16:39:09 ubuntu dstat.sh[59570]: 20-02 16:39:09| 54  13  33   1   0|4779M  243M  165M 2614M|  16k   13k|1362k 3646k|28.0   221 |5439  5809 |2.73 1.88 1.11|4.0   0  46|   0     0 |           | 17  257    1   33    0
Feb 20 16:39:10 ubuntu dstat.sh[59570]: 20-02 16:39:10| 46  30  23   1   0|4859M  159M  165M 2617M|4953B 2508B|4624k 1332k|73.1  69.1 |7509  7732 |2.73 1.88 1.11|3.0   0 503|   0     0 |           | 17  258    1   33    0
Feb 20 16:39:11 ubuntu dstat.sh[59570]: 20-02 16:39:11| 45  25  28   0   0|4872M  145M  165M 2618M|  13k 9466B| 903k  955k|16.0  41.9 |8048    10k|2.83 1.91 1.13|5.0   0 343|   0     0 |           | 17  257    1   34    0
Feb 20 16:39:12 ubuntu dstat.sh[59570]: 20-02 16:39:12| 67  23  10   0   0|4903M  147M  165M 2586M|3342B  541B| 629k  421k|15.0  31.0 |5891  7060 |2.83 1.91 1.13|4.0   0 254|   0     0 |           | 18  260    1   34    0
Feb 20 16:39:13 ubuntu dstat.sh[59570]: 20-02 16:39:13| 71  15  11   1   0|5026M  149M  165M 2464M|  12k   10k|3636k  520k| 199  27.0 |5619  4536 |2.83 1.91 1.13|8.0   0  10|   0     0 |           | 18  261    1   33    0
Feb 20 16:39:14 ubuntu dstat.sh[59570]: 20-02 16:39:14| 83  13   3   0   0|5048M  126M  165M 2466M|5643B 1648B|1572k 1580k|71.0   110 |6255  6354 |2.83 1.91 1.13|5.0   0  18|   0     0 |           | 18  269    1   35    0
Feb 20 16:39:15 ubuntu dstat.sh[59570]: 20-02 16:39:15| 48  18  33   0   0|5136M  128M  165M 2378M|  11k 8638B|1031k 2237k|24.9   255 |8103    12k|2.83 1.91 1.13|1.0   0 219|   0     0 |           | 18  273    1   36    0
Feb 20 16:39:16 ubuntu dstat.sh[59570]: 20-02 16:39:16| 34  12  53   1   0|5085M  210M  165M 2348M|  16k 6263B| 573k  673k|10.0  55.1 |4498  4475 |2.76 1.91 1.14|2.0   0  14|   0     0 |           | 18  278    1   37    0
Feb 20 16:39:17 ubuntu dstat.sh[59570]: 20-02 16:39:17| 40  12  46   0   0|5112M  167M  165M 2364M|  16M  310k| 770k  385k|6.02  26.1 |  25k   15k|2.76 1.91 1.14|4.0   0  38|   0     0 |           | 18  277    1   35    0
Feb 20 16:39:18 ubuntu dstat.sh[59570]: 20-02 16:39:18| 36  15  46   0   0|5126M  150M  165M 2366M|8242B 5981B|2545k  767k|30.0  69.9 |5582  5349 |2.76 1.91 1.14|3.0   0 235|   0     0 |           | 18  278    1   36    0
Feb 20 16:39:19 ubuntu dstat.sh[59570]: 20-02 16:39:19| 40   7  52   0   0|5146M  160M  165M 2337M|9890B 7366B|   0   408k|   0  31.0 |3338  2293 |2.76 1.91 1.14|2.0   0 2.0|   0     0 |           | 18  286    1   36    0
Feb 20 16:39:20 ubuntu dstat.sh[59570]: 20-02 16:39:20| 29   4  65   0   0|5152M  154M  165M 2338M|  58k 1828k| 528k  805k|27.0  84.1 |5802  7153 |2.76 1.91 1.14|2.0   0 1.0|   0     0 |           | 18  286    1   40    0
Feb 20 16:39:21 ubuntu dstat.sh[59570]: 20-02 16:39:21|  8   4  87   0   0|5084M  222M  165M 2338M| 357k   14M|4097B  420k|1.00  25.0 |3344  2137 |2.54 1.88 1.13|  0   0  37|   0     0 |           | 18  286    1   40    0
Feb 20 16:39:22 ubuntu dstat.sh[59570]: 20-02 16:39:22|  3   1  95   1   0|5084M  221M  165M 2338M|3078B  582B|   0  2509k|   0   231 |1512  2166 |2.54 1.88 1.13|  0   0 1.0|   0     0 |           | 18  286    1   37    0
Feb 20 16:39:23 ubuntu dstat.sh[59570]: 20-02 16:39:23|  8   2  88   0   0|5088M  217M  165M 2338M|4245k   26k|   0  4771k|   0   133 |3568  3724 |2.54 1.88 1.13|1.0   0 1.0|   0     0 |           | 18  291    1   37    0
Feb 20 16:39:24 ubuntu dstat.sh[59570]: 20-02 16:39:24| 24   4  69   0   0|5078M  212M  165M 2354M|  12M   86k|  64k  668k|3.00  69.0 |8436  9131 |2.54 1.88 1.13|1.0   0 1.0|   0     0 |           | 18  288    1   40    0
Feb 20 16:39:25 ubuntu dstat.sh[59570]: 20-02 16:39:25| 11  20  67   1   0|5016M  274M  165M 2354M|3024B  541B|  60k  288k|4.01  20.0 |5582  4554 |2.54 1.88 1.13|2.0   0 344|   0     0 |           | 18  288    1   40    0
Feb 20 16:39:26 ubuntu dstat.sh[59570]: 20-02 16:39:26| 20   9  70   0   0|5078M  211M  165M 2354M|2985B  540B|   0   304k|   0  21.0 |3157  2940 |2.42 1.87 1.13|1.0   0 124|   0     0 |           | 18  290    1   39    0
Feb 20 16:39:27 ubuntu dstat.sh[59570]: 20-02 16:39:27| 14  15  70   1   0|5070M  220M  165M 2354M|2809B  486B|   0    19M|   0  1076 |4531  3278 |2.42 1.87 1.13|1.0   0 164|   0     0 |           | 18  290    1   39    0
Feb 20 16:39:28 ubuntu dstat.sh[59570]: 20-02 16:39:28|  9  20  69   0   0|5064M  225M  165M 2354M|3049B  541B|4100B  256k|1.00  22.0 |5316  4179 |2.42 1.87 1.13|1.0   0 241|   0     0 |           | 18  290    1   39    0
Feb 20 16:39:29 ubuntu dstat.sh[59570]: 20-02 16:39:29|  7  17  74   0   0|5073M  217M  165M 2354M|2960B  484B|  20k   16M|1.99  32.9 |4828  3948 |2.42 1.87 1.13|  0   0 263|   0     0 |           | 18  290    1   39    0
Feb 20 16:39:30 ubuntu dstat.sh[59570]: 20-02 16:39:30|  6   3  90   0   0|5074M  215M  165M 2354M|3880B  583B|   0   196k|   0  24.1 |1652  1961 |2.42 1.87 1.13|1.0   0 9.0|   0     0 |           | 18  290    1   38    0
Feb 20 16:39:31 ubuntu dstat.sh[59570]: 20-02 16:39:31| 21   4  74   0   0|5120M  169M  165M 2354M|4669B 2449B|   0     0 |   0     0 |2157  1878 |2.30 1.85 1.13|  0   0   0|   0     0 |           | 18  291    1   38    0
Feb 20 16:39:32 ubuntu dstat.sh[59570]: 20-02 16:39:32| 20   5  75   0   0|5110M  179M  165M 2354M|  11k 7562B|  64k 6234k|4.01  62.1 |3117  2872 |2.30 1.85 1.13|1.0   0  42|   0     0 |           | 18  294    1   39    0
Feb 20 16:39:33 ubuntu dstat.sh[59570]: 20-02 16:39:33| 12  17  69   0   0|5099M  191M  165M 2354M|3360B  555B|  16k  104k|3.99  5.99 |5182  3771 |2.30 1.85 1.13|1.0   0 183|   0     0 |           | 18  294    1   39    0
Feb 20 16:39:34 ubuntu dstat.sh[59570]: 20-02 16:39:34| 13  17  67   0   0|5086M  203M  165M 2354M|3749B  541B|   0   601k|   0  67.2 |5785  5107 |2.30 1.85 1.13|1.0   0 195|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:35 ubuntu dstat.sh[59570]: 20-02 16:39:35| 12  17  69   0   0|5079M  210M  165M 2354M|3594B  484B|4083B  159k|1.00  9.97 |5034  3898 |2.30 1.85 1.13|4.0   0 185|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:36 ubuntu dstat.sh[59570]: 20-02 16:39:36| 23   4  71   0   0|5109M  180M  165M 2354M|2459B    0 |   0   160k|   0  10.0 |2284  1926 |2.20 1.84 1.13|1.0   0 1.0|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:37 ubuntu dstat.sh[59570]: 20-02 16:39:37| 24   5  70   0   0|5153M  159M  165M 2331M|3345B  616B| 293k   12M|6.01  37.1 |2663  2479 |2.20 1.84 1.13|1.0   0 5.0|   0     0 |           | 18  306    1   38    0
Feb 20 16:39:38 ubuntu dstat.sh[59570]: 20-02 16:39:38| 24   3  70   0   0|5053M  259M  165M 2331M|3004B  560B| 112k 1015k|6.99  75.9 |2976  3142 |2.20 1.84 1.13|1.0   0 6.0|   0     0 |           | 18  302    1   37    0
Feb 20 16:39:39 ubuntu dstat.sh[59570]: 20-02 16:39:39| 24   4  72   0   0|5113M  200M  165M 2331M|2525B   74B|  24k  140k|4.00  7.01 |2211  1931 |2.20 1.84 1.13|1.0   0   0|   0     0 |           | 18  302    1   37    0
Feb 20 16:39:40 ubuntu dstat.sh[59570]: 20-02 16:39:40| 18   4  76   1   0|5139M  173M  165M 2331M|  10k 7878B|   0  2690k|   0   137 |2854  3042 |2.20 1.84 1.13|3.0   0 4.0|   0     0 |           | 18  308    1   38    0
Feb 20 16:39:41 ubuntu dstat.sh[59570]: 20-02 16:39:41| 23   4  71   0   0|5129M  183M  165M 2331M|3189B  561B|4100B  248k|1.00  19.0 |2476  2187 |2.10 1.82 1.12|1.0   0  15|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:42 ubuntu dstat.sh[59570]: 20-02 16:39:42| 23   4  72   0   0|5152M  161M  165M 2331M|3390B  613B|   0   152k|   0  19.0 |2171  1770 |2.10 1.82 1.12|1.0   0   0|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:43 ubuntu dstat.sh[59570]: 20-02 16:39:43| 15  14  70   0   0|5113M  200M  165M 2332M|2906B  541B| 393k  237k|5.01  4.01 |4170  3396 |2.10 1.82 1.12|2.0   0 174|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:44 ubuntu dstat.sh[59570]: 20-02 16:39:44| 10  19  68   0   0|5098M  214M  165M 2332M|2823B  559B| 200k  631k|12.0  46.9 |5889  5210 |2.10 1.82 1.12|1.0   0 322|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:45 ubuntu dstat.sh[59570]: 20-02 16:39:45| 18  10  70   0   0|5103M  209M  165M 2332M|3227B  540B|  32k  144k|3.00  8.00 |3395  2753 |2.10 1.82 1.12|1.0   0 107|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:46 ubuntu dstat.sh[59570]: 20-02 16:39:46| 19   3  77   0   0|5103M  208M  165M 2333M|8697B 2659B|4092B  236k|1.00  12.0 |2232  1974 |2.01 1.81 1.12|1.0   0  16|   0     0 |           | 18  303    1   38    0
Feb 20 16:39:47 ubuntu dstat.sh[59570]: 20-02 16:39:47| 22   5  72   0   0|5099M  207M  165M 2338M|3350B  715B|   0   981k|   0  16.0 |2466  2156 |2.01 1.81 1.12|1.0   0  19|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:48 ubuntu dstat.sh[59570]: 20-02 16:39:48| 19   3  76   0   0|5075M  226M  165M 2342M|9563B 3669B|   0  1018k|   0  24.0 |2025  1839 |2.01 1.81 1.12|1.0   0 2.0|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:49 ubuntu dstat.sh[59570]: 20-02 16:39:49| 20   6  71   0   0|5087M  213M  165M 2343M|7066B 1876B|  84k  415k|5.99  9.99 |7778    15k|2.01 1.81 1.12|  0   0  12|   0     0 |           | 18  303    1   38    0
Feb 20 16:39:50 ubuntu dstat.sh[59570]: 20-02 16:39:50| 22   6  70   0   0|5098M  201M  165M 2344M|5650B 2208B| 176k  564k|11.0  15.0 |9277    17k|2.01 1.81 1.12|6.0   0  13|   0     0 |           | 18  303    1   38    0
Feb 20 16:39:51 ubuntu dstat.sh[59570]: 20-02 16:39:51| 22   6  71   0   0|5059M  250M  166M 2334M|2895B  811B|4109B  738k|1.00  23.1 |2534  2139 |1.93 1.80 1.12|2.0   0  26|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:52 ubuntu dstat.sh[59570]: 20-02 16:39:52| 11  18  69   0   0|5071M  238M  166M 2334M|3137B  485B|   0   523k|   0  12.0 |4931  4272 |1.93 1.80 1.12|1.0   0 251|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:53 ubuntu dstat.sh[59570]: 20-02 16:39:53| 24   3  71   0   0|5101M  208M  166M 2334M|3019B  540B|   0   232k|   0  21.0 |2415  2190 |1.93 1.80 1.12|2.0   0 1.0|   0     0 |           | 18  302    1   38    0
Feb 20 16:39:54 ubuntu dstat.sh[59570]: 20-02 16:39:54| 22   6  70   1   0|5083M  226M  166M 2334M|  14k   11k|  92k  453k|6.01  41.1 |4717  6342 |1.93 1.80 1.12|1.0   0  33|   0     0 |           | 18  304    1   42    0
Feb 20 16:39:55 ubuntu dstat.sh[59570]: 20-02 16:39:55| 21  10  68   0   0|5132M  177M  166M 2334M|3380B  540B|  16k  196k|1.00  11.0 |3592  2937 |1.93 1.80 1.12|1.0   0  86|   0     0 |           | 18  304    1   42    0
Feb 20 16:39:56 ubuntu dstat.sh[59570]: 20-02 16:39:56| 21   2  74   0   0|5135M  174M  166M 2334M|  12k 9300B|   0   283k|   0  22.0 |2769  2504 |1.86 1.78 1.12|2.0   0   0|   0     0 |           | 18  304    1   43    0
Feb 20 16:39:57 ubuntu dstat.sh[59570]: 20-02 16:39:57| 20   8  71   0   0|5123M  186M  166M 2334M|3101B  541B|   0   156k|   0  9.01 |3012  2511 |1.86 1.78 1.12|4.0   0  70|   0     0 |           | 18  304    1   43    0
Feb 20 16:39:58 ubuntu dstat.sh[59570]: 20-02 16:39:58| 19   2  77   0   1|5129M  180M  166M 2334M|  16k   13k|   0  3186k|   0   459 |2461  2309 |1.86 1.78 1.12|2.0   0   0|   0     0 |           | 18  304    1   42    0
Feb 20 16:39:59 ubuntu dstat.sh[59570]: 20-02 16:39:59| 20   7  71   0   0|5154M  155M  166M 2334M|4272B  539B|   0   188k|   0  15.0 |2855  2509 |1.86 1.78 1.12|2.0   0  56|   0     0 |           | 18  304    1   42    0
Feb 20 16:40:00 ubuntu dstat.sh[59570]: 20-02 16:40:00| 19   3  77   0   0|5136M  173M  166M 2334M|  15k   10k|  64k  152k|8.01  12.0 |2567  2437 |1.86 1.78 1.12|1.0   0 4.0|   0     0 |           | 18  304    1   45    0
Feb 20 16:40:01 ubuntu dstat.sh[59570]: 20-02 16:40:01| 21   7  71   0   0|5178M  162M  166M 2305M|4213B  539B|   0   112k|   0  6.99 |2593  2168 |1.79 1.77 1.12|1.0   0  30|   0     0 |           | 18  304    1   45    0
Feb 20 16:40:02 ubuntu dstat.sh[59570]: 20-02 16:40:02| 15   2  82   0   0|5178M  161M  166M 2305M|  13k   10k|  32k  172k|2.00  20.0 |2296  2371 |1.79 1.77 1.12|1.0   0   0|   0     0 |           | 18  305    1   40    0
Feb 20 16:40:03 ubuntu dstat.sh[59570]: 20-02 16:40:03| 19   7  73   1   0|5145M  194M  166M 2305M|5109B 1583B|   0  1553k|   0   116 |2939  2737 |1.79 1.77 1.12|1.0   0  47|   0     0 |           | 18  304    1   41    0
Feb 20 16:40:04 ubuntu dstat.sh[59570]: 20-02 16:40:04| 20   4  75   0   0|5162M  177M  166M 2305M|9448B 6672B| 112k  299k|4.98  30.9 |2667  2713 |1.79 1.77 1.12|3.0   0   0|   0     0 |           | 18  305    1   42    0
Feb 20 16:40:05 ubuntu dstat.sh[59570]: 20-02 16:40:05| 21   6  72   0   0|5139M  200M  166M 2305M|6972B 4565B|   0   221k|   0  13.0 |2898  2528 |1.79 1.77 1.12|1.0   0  33|   0     0 |           | 18  304    1   44    0
Feb 20 16:40:06 ubuntu dstat.sh[59570]: 20-02 16:40:06| 20   3  76   0   0|5159M  180M  166M 2305M|8851B 6257B|   0   184k|   0  10.0 |2142  1967 |1.73 1.76 1.12|2.0   0   0|   0     0 |           | 18  305    1   44    0
Feb 20 16:40:07 ubuntu dstat.sh[59570]: 20-02 16:40:07| 14   6  77   0   0|5088M  251M  166M 2306M|8631B 5722B|   0   923k|   0  74.9 |3651  3929 |1.73 1.76 1.12|2.0   0  77|   0     0 |           | 18  304    1   39    0
Feb 20 16:40:08 ubuntu dstat.sh[59570]: 20-02 16:40:08| 11  11  74   2   0|5064M  274M  166M 2306M|8332B 3331B|1124k  332k| 251  26.0 |4490  7731 |1.73 1.76 1.12|  0   0 141|   0     0 |           | 18  306    1   40    0
Feb 20 16:40:09 ubuntu dstat.sh[59570]: 20-02 16:40:09|  6  10  82   0   0|5058M  280M  166M 2306M|  13k 2703B|   0   452k|   0  23.0 |3277  2897 |1.73 1.76 1.12|1.0   0 125|   0     0 |           | 18  306    1   41    0
Feb 20 16:40:10 ubuntu dstat.sh[59570]: 20-02 16:40:10|  5  10  84   0   0|5056M  282M  166M 2306M|8956B 2828B|   0   116k|   0  6.01 |2919  2584 |1.73 1.76 1.12|2.0   0 111|   0     0 |           | 18  304    1   42    0
Feb 20 16:40:11 ubuntu dstat.sh[59570]: 20-02 16:40:11| 16  11  70   2   0|5081M  248M  167M 2314M|3007B  162B|1844k  252k| 208  20.0 |3889  3411 |1.67 1.74 1.12|1.0   0 109|   0     0 |           | 18  304    1   33    0
Feb 20 16:40:12 ubuntu dstat.sh[59570]: 20-02 16:40:12| 21   3  75   0   0|5102M  223M  167M 2318M|7366B 1756B|   0   767k|   0  3.99 |2322  2102 |1.67 1.74 1.12|  0   0  16|   0     0 |           | 18  305    1   33    0
Feb 20 16:40:13 ubuntu dstat.sh[59570]: 20-02 16:40:13| 17   4  78   0   0|5103M  217M  167M 2323M|  12k 3778B| 868k 1432k|10.0  31.0 |2367  2266 |1.67 1.74 1.12|1.0   0 9.0|   0     0 |           | 18  304    1   33    0
Feb 20 16:40:14 ubuntu dstat.sh[59570]: 20-02 16:40:14| 12  17  67   1   0|5099M  219M  167M 2325M|4660B  539B|1246k 3408k|22.0   145 |6240  6115 |1.67 1.74 1.12|1.0   0 294|   0     0 |           | 18  306    1   33    0
Feb 20 16:40:15 ubuntu dstat.sh[59570]: 20-02 16:40:15| 21   4  75   0   0|5118M  199M  167M 2325M|5942B 2455B|   0   140k|   0  11.0 |2224  1961 |1.67 1.74 1.12|  0   0 1.0|   0     0 |           | 18  307    1   28    0
Feb 20 16:40:16 ubuntu dstat.sh[59570]: 20-02 16:40:16| 20   6  74   0   0|5110M  207M  167M 2325M|  24k   21k|   0   112k|   0  8.01 |2926  2501 |1.61 1.73 1.12|1.0   0  47|   0     0 |           | 18  306    1   30    0
Feb 20 16:40:17 ubuntu dstat.sh[59570]: 20-02 16:40:17| 21   4  74   0   0|5137M  180M  167M 2325M|5063B 2570B|   0   272k|   0  35.0 |2280  2110 |1.61 1.73 1.12|  0   0   0|   0     0 |           | 18  307    1   30    0
Feb 20 16:40:18 ubuntu dstat.sh[59570]: 20-02 16:40:18| 20   4  75   0   0|5119M  198M  167M 2326M|  10k 7379B| 224k   12k|14.0  1.00 |2645  2443 |1.61 1.73 1.12|3.0   0  14|   0     0 |           | 18  306    1   32    0
Feb 20 16:40:19 ubuntu dstat.sh[59570]: 20-02 16:40:19| 21   2  75   0   0|5126M  192M  167M 2326M|5549B 2923B|   0     0 |   0     0 |2151  1969 |1.61 1.73 1.12|3.0   0   0|   0     0 |           | 18  307    1   30    0
Feb 20 16:40:20 ubuntu dstat.sh[59570]: 20-02 16:40:20| 22   4  70   1   0|5121M  194M  167M 2328M|8657B 5982B|1858k 1267k|66.9   167 |5918  8705 |1.61 1.73 1.12|1.0   0 1.0|   0     0 |           | 18  308    1   31    0
Feb 20 16:40:21 ubuntu dstat.sh[59570]: 20-02 16:40:21| 23   5  72   0   0|5135M  180M  167M 2328M|3007B  486B|   0   460k|   0  29.0 |2459  2296 |1.56 1.72 1.12|3.0   0 5.0|   0     0 |           | 18  308    1   31    0
Feb 20 16:40:22 ubuntu dstat.sh[59570]: 20-02 16:40:22| 16   2  80   0   0|5139M  176M  167M 2328M|  12k   10k|   0   582k|   0  45.1 |2564  2896 |1.56 1.72 1.12|1.0   0 1.0|   0     0 |           | 18  309    1   31    0
Feb 20 16:40:23 ubuntu dstat.sh[59570]: 20-02 16:40:23| 20  11  67   1   0|5101M  214M  167M 2328M|4083B 1712B| 112k 3097k|6.00   157 |6039  7641 |1.56 1.72 1.12|2.0   0 114|   0     0 |           | 18  308    1   28    0
Feb 20 16:40:24 ubuntu dstat.sh[59570]: 20-02 16:40:24| 10  23  65   1   0|5071M  244M  167M 2328M|2721B  540B|   0  3873k|   0   223 |6505  5910 |1.56 1.72 1.12|3.0   0 395|   0     0 |           | 18  308    1   28    0
Feb 20 16:40:25 ubuntu dstat.sh[59570]: 20-02 16:40:25|  8  23  66   0   0|5052M  263M  167M 2328M|3250B  538B|   0  1575k|   0  83.7 |5985  4925 |1.56 1.72 1.12|2.0   0 370|   0     0 |           | 18  308    1   28    0
