Apr 01 18:24:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 18:25:00 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 18:25:00 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 18:30:11 ubuntu dstat.sh[65024]: 01-04 18:30:11| 26   5  64   2   0|3328M  154M  169M 4110M|5855B 2694B|  32k 2879k|2.00   369 |7004    11k|1.85 1.70 1.01|1.0   0 1.0|   0     0 |           | 14  139    0   31    0
Apr 01 18:30:12 ubuntu dstat.sh[65024]: 01-04 18:30:12| 20   7  70   1   0|3309M  173M  169M 4110M|4681B 1620B|   0  5499k|   0   340 |3391  3831 |1.85 1.70 1.01|1.0   0  55|   0     0 |           | 14  139    0   31    0
Apr 01 18:30:13 ubuntu dstat.sh[65024]: 01-04 18:30:13| 16   3  80   0   0|3324M  158M  169M 4110M|  14k   11k|  48k  348k|3.00  28.0 |2286  2311 |1.85 1.70 1.01|  0   0 1.0|   0     0 |           | 14  140    0   31    0
Apr 01 18:30:14 ubuntu dstat.sh[65024]: 01-04 18:30:14| 22   5  70   1   0|3327M  155M  169M 4110M|5814B 1830B|  32k 4283k|2.01   377 |6360  9223 |1.85 1.70 1.01|1.0   0   0|   0     0 |           | 14  140    0   31    0
Apr 01 18:30:15 ubuntu dstat.sh[65024]: 01-04 18:30:15| 27   9  61   0   0|3297M  185M  169M 4110M|5470B 2439B|   0   938k|   0  98.8 |8399    13k|1.85 1.70 1.01|1.0   0  69|   0     0 |           | 14  141    0   32    0
Apr 01 18:30:16 ubuntu dstat.sh[65024]: 01-04 18:30:16| 19   3  78   0   0|3327M  155M  169M 4110M|  11k 7284B|   0   428k|   0  32.0 |1963  1629 |1.78 1.68 1.01|1.0   0   0|   0     0 |           | 14  144    0   32    0
Apr 01 18:30:17 ubuntu dstat.sh[65024]: 01-04 18:30:17| 17   5  75   1   0|3314M  168M  169M 4110M|9257B 5519B|   0  1178k|   0   126 |3655  4280 |1.78 1.68 1.01|1.0   0  49|   0     0 |           | 14  143    0   33    0
Apr 01 18:30:18 ubuntu dstat.sh[65024]: 01-04 18:30:18| 20   9  71   0   0|3354M  127M  169M 4110M|5134B 1555B|   0   488k|   0  27.0 |2798  2192 |1.78 1.68 1.01|1.0   0  98|   0     0 |           | 14  143    0   33    0
Apr 01 18:30:19 ubuntu dstat.sh[65024]: 01-04 18:30:19| 16   3  80   0   0|3353M  129M  169M 4110M|  16k   12k|   0   457k|   0  30.0 |2219  1978 |1.78 1.68 1.01|2.0   0   0|   0     0 |           | 14  144    0   33    0
Apr 01 18:30:20 ubuntu dstat.sh[65024]: 01-04 18:30:20| 22   4  72   1   0|3350M  132M  169M 4110M|6286B 2542B|   0  1002k|   0   109 |4447  5888 |1.78 1.68 1.01|3.0   0   0|   0     0 |           | 14  144    0   33    0
Apr 01 18:30:21 ubuntu dstat.sh[65024]: 01-04 18:30:21| 26   6  65   1   0|3348M  133M  169M 4110M|5528B 1659B|  48k 1202k|5.99   104 |9203    14k|1.72 1.67 1.01|6.0   0 1.0|   0     0 |           | 14  144    0   33    0
Apr 01 18:30:22 ubuntu dstat.sh[65024]: 01-04 18:30:22| 44  16  39   1   0|3299M  182M  169M 4111M|6724B 3550B| 388k 2144k|64.0   195 |  14k   23k|1.72 1.67 1.01|2.0   0 279|   0     0 |           | 14  145    0   33    0
Apr 01 18:30:23 ubuntu dstat.sh[65024]: 01-04 18:30:23| 25   4  69   0   0|3354M  127M  169M 4111M|5187B 2478B|   0   527k|   0  32.9 |2595  2332 |1.72 1.67 1.01|  0   0  10|   0     0 |           | 14  146    0   33    0
Apr 01 18:30:24 ubuntu dstat.sh[65024]: 01-04 18:30:24| 17   6  76   0   0|3278M  203M  169M 4111M|  11k 8529B|   0   468k|   0  22.0 |2952  2388 |1.72 1.67 1.01|1.0   0  74|   0     0 |           | 14  145    0   34    0
Apr 01 18:30:25 ubuntu dstat.sh[65024]: 01-04 18:30:25|  8  21  70   0   0|3279M  202M  169M 4111M|4557B 1462B|   0  3625k|   0   368 |5485  3773 |1.72 1.67 1.01|3.0   0 290|   0     0 |           | 14  145    0   34    0
Apr 01 18:30:26 ubuntu dstat.sh[65024]: 01-04 18:30:26|  9  21  68   0   0|3258M  222M  169M 4111M|3776B 1080B|   0   468k|   0  36.0 |5364  3910 |1.74 1.68 1.02|1.0   0 276|   0     0 |           | 14  145    0   34    0
Apr 01 18:30:27 ubuntu dstat.sh[65024]: 01-04 18:30:27| 23  16  58   0   0|3307M  174M  169M 4111M|4208B 1188B|   0  2232k|   0   137 |6876  8845 |1.74 1.68 1.02|3.0   0 297|   0     0 |           | 14  145    0   34    0
Apr 01 18:30:28 ubuntu dstat.sh[65024]: 01-04 18:30:28| 31  24  44   1   0|3358M  123M  169M 4111M|3831B 1350B|  16k 4461k|1.00   265 |6821  6559 |1.74 1.68 1.02|2.0   0 463|   0     0 |           | 14  145    0   34    0
Apr 01 18:30:29 ubuntu dstat.sh[65024]: 01-04 18:30:29| 28  17  54   0   0|3377M  156M  169M 4060M|4259B 1582B|  72k  432k|6.00  24.0 |6442  8162 |1.74 1.68 1.02|1.0   0 264|   0     0 |           | 14  151    0   34    0
Apr 01 18:30:30 ubuntu dstat.sh[65024]: 01-04 18:30:30| 52  29  19   0   0|3540M  125M  169M 3930M|4549B 1567B| 108k  696k|8.00  30.0 |7314    13k|1.74 1.68 1.02|3.0   0 573|   0     0 |           | 16  157    0   34    0
Apr 01 18:30:31 ubuntu dstat.sh[65024]: 01-04 18:30:31| 55  24  19   0   0|3635M  120M  169M 3842M|4487B 1511B|  16k  592k|1.00  40.0 |6968  8602 |2.00 1.73 1.04|6.0   0 393|   0     0 |           | 16  157    0   34    0
Apr 01 18:30:32 ubuntu dstat.sh[65024]: 01-04 18:30:32| 50  23  27   0   0|3713M  137M  169M 3747M|4738B 1135B|  20k  396k|4.00  24.0 |8579    10k|2.00 1.73 1.04|3.0   0 359|   0     0 |           | 16  173    0   34    0
Apr 01 18:30:33 ubuntu dstat.sh[65024]: 01-04 18:30:33| 26  25  47   0   0|3775M  126M  169M 3696M|4314B 1224B|   0   556k|   0  10.0 |6147  4893 |2.00 1.73 1.04|3.0   0 451|   0     0 |           | 17  173    0   34    0
Apr 01 18:30:34 ubuntu dstat.sh[65024]: 01-04 18:30:34| 16  23  59   0   0|3783M  172M  169M 3645M|5431B 1295B| 208k  340k|13.0  26.0 |7000    15k|2.00 1.73 1.04|1.0   0 379|   0     0 |           | 17  173    0   34    0
Apr 01 18:30:35 ubuntu dstat.sh[65024]: 01-04 18:30:35| 24  18  57   0   0|3807M  148M  169M 3644M|6639B 1514B|  12k  260k|3.00  17.0 |5987  6546 |2.00 1.73 1.04|3.0   0 295|   0     0 |           | 17  173    0   34    0
Apr 01 18:30:36 ubuntu dstat.sh[65024]: 01-04 18:30:36| 31  25  42   0   0|3860M  141M  169M 3599M|7032B 1619B|   0   244k|   0  19.0 |7383  7027 |1.92 1.72 1.04|4.0   0 491|   0     0 |           | 17  173    0   34    0
Apr 01 18:30:37 ubuntu dstat.sh[65024]: 01-04 18:30:37| 39  17  45   0   0|3911M  152M  169M 3539M|6302B 1691B|  40k  316k|4.00  18.0 |5768  5984 |1.92 1.72 1.04|3.0   0 233|   0     0 |           | 17  179    0   34    2
Apr 01 18:30:38 ubuntu dstat.sh[65024]: 01-04 18:30:38| 37  28  33   0   0|4035M  131M  169M 3438M|4667B 1528B|  36k  468k|6.00  44.0 |9319    12k|1.92 1.72 1.04|3.0   0 583|   0     0 |           | 17  187    0   32    0
Apr 01 18:30:39 ubuntu dstat.sh[65024]: 01-04 18:30:39| 22  26  51   0   0|4085M  133M  169M 3388M|4008B 1132B|  12k  611k|3.00  37.9 |9685    14k|1.92 1.72 1.04|1.0   0 475|   0     0 |           | 17  199    0   33    0
Apr 01 18:30:40 ubuntu dstat.sh[65024]: 01-04 18:30:40| 10  21  67   0   0|4082M  135M  169M 3388M|4397B 1458B|  36k 4551k|2.00  38.0 |5418  3989 |1.92 1.72 1.04|1.0   0 277|   0     0 |           | 17  199    0   33    0
Apr 01 18:30:41 ubuntu dstat.sh[65024]: 01-04 18:30:41| 18  16  64   0   0|4092M  125M  169M 3388M|4577B 1452B|   0   546k|   0  31.9 |5739  6702 |1.93 1.73 1.04|1.0   0 234|   0     0 |           | 17  199    0   33    0
Apr 01 18:30:42 ubuntu dstat.sh[65024]: 01-04 18:30:42| 39  16  46   0   0|4195M  138M  169M 3275M|4282B 1357B| 832k  607k|18.1  59.3 |4582  3921 |1.93 1.73 1.04|2.0   0 129|   0     0 |           | 17  215    0   28    0
Apr 01 18:30:43 ubuntu dstat.sh[65024]: 01-04 18:30:43| 42  11  45   0   0|4321M  144M  169M 3146M|4262B 1276B| 196k  348k|11.0  36.9 |3488  2375 |1.93 1.73 1.04|3.0   0 3.0|   0     0 |           | 17  215    0   28    0
Apr 01 18:30:44 ubuntu dstat.sh[65024]: 01-04 18:30:44| 35   5  59   0   0|4367M  140M  169M 3105M|4401B 1508B|  80k  367k|5.98  27.9 |3329  3038 |1.93 1.73 1.04|2.0   0  12|   0     0 |           | 17  221    0   28    0
Apr 01 18:30:45 ubuntu dstat.sh[65024]: 01-04 18:30:45| 25  21  53   0   0|4293M  213M  169M 3106M|4681B 1571B| 935k 1031k|10.0   124 |5886  4988 |1.93 1.73 1.04|3.0   0 466|   0     0 |           | 17  223    0   28    0
Apr 01 18:30:46 ubuntu dstat.sh[65024]: 01-04 18:30:46| 36  29  34   0   0|4340M  164M  169M 3109M|  11k 7165B| 923k  292k|18.0  21.0 |7991  9180 |2.10 1.76 1.06|2.0   0 576|   0     0 |           | 17  224    0   28    0
Apr 01 18:30:47 ubuntu dstat.sh[65024]: 01-04 18:30:47| 54  20  25   1   0|4372M  173M  169M 3069M|7885B 4500B|  52k 1057k|9.01  26.0 |5766  6722 |2.10 1.76 1.06|4.0   0 237|   0     0 |           | 17  232    0   22    0
Apr 01 18:30:48 ubuntu dstat.sh[65024]: 01-04 18:30:48| 72  14  14   1   0|4512M  149M  169M 2956M|6335B 3425B|1777k  316k|76.0  15.0 |5169  4125 |2.10 1.76 1.06|2.0   0  21|   0     0 |           | 17  239    0   22    0
Apr 01 18:30:49 ubuntu dstat.sh[65024]: 01-04 18:30:49| 59  11  24   5   0|4586M  149M  169M 2885M|  13k 9830B|6157k 2241k| 502   122 |6523  8022 |2.10 1.76 1.06|6.0   0  36|   0     0 |           | 17  242    0   27    0
Apr 01 18:30:50 ubuntu dstat.sh[65024]: 01-04 18:30:50| 36  27  36   0   0|4560M  172M  169M 2887M|6906B 2414B|8195B   18M|2.00   887 |7645  7474 |2.10 1.76 1.06|3.0   0 417|   0     0 |           | 17  241    0   28    0
Apr 01 18:30:51 ubuntu dstat.sh[65024]: 01-04 18:30:51| 35  23  41   0   0|4576M  155M  169M 2889M|  13k 9419B|   0  8828k|   0  31.0 |7000  9268 |2.17 1.78 1.07| 11   0 348|   0     0 |           | 17  242    0   28    0
Apr 01 18:30:52 ubuntu dstat.sh[65024]: 01-04 18:30:52| 49  23  26   0   0|4584M  145M  169M 2891M|9382B 4715B| 200k  768k|10.0  57.0 |6228  6962 |2.17 1.78 1.07|5.0   0 388|   0     0 |           | 17  241    0   29    0
Apr 01 18:30:53 ubuntu dstat.sh[65024]: 01-04 18:30:53| 55  27  18   0   0|4668M  153M  169M 2801M|  10k 7422B|1036k  812k|46.0  48.0 |6691  7231 |2.17 1.78 1.07|3.0   0 356|   0     0 |           | 17  248    0   29    0
Apr 01 18:30:54 ubuntu dstat.sh[65024]: 01-04 18:30:54| 52  25  22   0   0|4661M  175M  169M 2785M|  10k 6777B| 279k 1825k|14.9   125 |9589    14k|2.17 1.78 1.07|8.0   0 389|   0     0 |           | 17  249    0   34    0
Apr 01 18:30:55 ubuntu dstat.sh[65024]: 01-04 18:30:55| 57  28  15   0   0|4755M  130M  169M 2738M|5453B 2990B|  76k  296k|3.00  20.0 |6598  7032 |2.17 1.78 1.07|4.0   0 431|   0     0 |           | 17  252    0   33    0
Apr 01 18:30:56 ubuntu dstat.sh[65024]: 01-04 18:30:56| 47  20  32   0   0|4820M  130M  169M 2673M|  15k   11k| 549k 1189k|33.0  63.1 |8352    13k|2.48 1.85 1.10|7.0   0 266|   0     0 |           | 17  257    0   35    0
Apr 01 18:30:57 ubuntu dstat.sh[65024]: 01-04 18:30:57| 70  15  14   0   0|4918M  126M  169M 2582M|4701B 1458B| 752k  704k|9.00  36.0 |5244    13k|2.48 1.85 1.10|3.0   0 9.0|   0     0 |           | 17  259    0   35    0
Apr 01 18:30:58 ubuntu dstat.sh[65024]: 01-04 18:30:58| 52  10  37   1   0|5000M  119M  169M 2509M|  21k   18k|1042k  717k|80.1  64.1 |5609  7715 |2.48 1.85 1.10|4.0   0  13|   0     0 |           | 17  265    0   40    0
Apr 01 18:30:59 ubuntu dstat.sh[65024]: 01-04 18:30:59| 58  12  29   0   0|4910M  250M  169M 2469M|8541B 4854B|1407k  864k|28.0  67.0 |4974  4387 |2.48 1.85 1.10|5.0   0  57|   0     0 |           | 17  269    0   40    0
Apr 01 18:31:00 ubuntu dstat.sh[65024]: 01-04 18:31:00| 44  30  26   0   0|4972M  185M  169M 2473M|  12k 9642B|4606k 1263k|67.8  58.8 |7893  8679 |2.48 1.85 1.10|6.0   0 466|   0     0 |           | 17  271    0   40    0
Apr 01 18:31:01 ubuntu dstat.sh[65024]: 01-04 18:31:01| 53  26  20   0   0|4973M  183M  169M 2473M|7517B 4406B| 787k 3599k|7.02  51.2 |6530  7313 |2.52 1.87 1.11|3.0   0 384|   0     0 |           | 17  269    0   41    0
Apr 01 18:31:02 ubuntu dstat.sh[65024]: 01-04 18:31:02| 64  22  14   0   0|5040M  138M  169M 2452M|  12k 9352B| 541k  392k|8.01  17.0 |5738  5623 |2.52 1.87 1.11|3.0   0 245|   0     0 |           | 18  273    0   41    0
Apr 01 18:31:03 ubuntu dstat.sh[65024]: 01-04 18:31:03| 78  14   6   1   0|5087M  143M  169M 2402M|8615B 4645B|3406k 3817k| 155   243 |6640  6717 |2.52 1.87 1.11|5.0   0  17|   0     0 |           | 18  277    0   41    0
Apr 01 18:31:04 ubuntu dstat.sh[65024]: 01-04 18:31:04| 78  16   5   1   0|5179M  130M  169M 2326M|  10k 7226B|1468k 2536k|60.0   288 |9648    13k|2.52 1.87 1.11|6.0   0 114|   0     0 |           | 18  284    0   42    0
Apr 01 18:31:05 ubuntu dstat.sh[65024]: 01-04 18:31:05| 36  13  50   0   0|5181M  150M  169M 2305M|  11k 7659B|1017k  650k|13.0  49.9 |4792  4329 |2.52 1.87 1.11|1.0   0 127|   0     0 |           | 18  284    0   43    0
Apr 01 18:31:06 ubuntu dstat.sh[65024]: 01-04 18:31:06| 38  10  51   0   0|5203M  152M  169M 2282M|  20k 6293B| 582k  450k|12.0  32.1 |3905  3249 |2.64 1.91 1.12|2.0   0  10|   0     0 |           | 18  290    1   43    1
Apr 01 18:31:07 ubuntu dstat.sh[65024]: 01-04 18:31:07| 39  15  44   1   0|5127M  210M  169M 2299M|  16M  145k|3048k 1466k|32.0  61.1 |  11k 6781 |2.64 1.91 1.12|3.0   0 221|   0     0 |           | 18  288    0   37    0
Apr 01 18:31:08 ubuntu dstat.sh[65024]: 01-04 18:31:08| 41   9  48   0   0|5244M  123M  169M 2270M|6573B 3582B|  16k  420k|1.00  36.0 |3692  2592 |2.64 1.91 1.12|1.0   0  49|   0     0 |           | 18  291    0   37    0
Apr 01 18:31:09 ubuntu dstat.sh[65024]: 01-04 18:31:09| 29   3  66   0   0|5254M  144M  169M 2240M|  23k   19k|  32k  680k|2.00  74.0 |4078  4523 |2.64 1.91 1.12|3.0   0 3.0|   0     0 |           | 18  300    0   39    0
Apr 01 18:31:10 ubuntu dstat.sh[65024]: 01-04 18:31:10| 30   6  62   0   0|5274M  123M  169M 2241M| 353k   14M| 447k  538k|23.9  43.9 |5666  4469 |2.64 1.91 1.12|1.0   0 6.0|   0     0 |           | 18  298    0   41    0
Apr 01 18:31:11 ubuntu dstat.sh[65024]: 01-04 18:31:11| 13   2  84   0   0|5274M  123M  169M 2241M|  63k 1170k|   0  9059k|   0  46.1 |2411  2169 |2.51 1.89 1.12|1.0   0   0|   0     0 |           | 18  299    0   40    0
Apr 01 18:31:12 ubuntu dstat.sh[65024]: 01-04 18:31:12|  8   2  88   0   0|5229M  169M  169M 2241M|4968B 2248B|   0   499k|   0  43.9 |2056  2404 |2.51 1.89 1.12|  0   0  39|   0     0 |           | 18  298    0   41    0
Apr 01 18:31:13 ubuntu dstat.sh[65024]: 01-04 18:31:13| 13   3  82   0   0|5231M  167M  169M 2241M|8204k   90k|  16k  562k|1.00  48.1 |  11k 6697 |2.51 1.89 1.12|1.0   0 2.0|   0     0 |           | 18  304    0   42    0
Apr 01 18:31:14 ubuntu dstat.sh[65024]: 01-04 18:31:14| 19  11  67   1   0|5108M  274M  169M 2257M|8496k  184k|  64k  753k|4.00  64.1 |  16k   11k|2.51 1.89 1.12|1.0   0 152|   0     0 |           | 18  300    0   45    0
Apr 01 18:31:15 ubuntu dstat.sh[65024]: 01-04 18:31:15| 16  12  70   0   0|5156M  226M  169M 2257M|4936B 1457B|  32k  328k|3.00  14.0 |4487  4025 |2.51 1.89 1.12|1.0   0 313|   0     0 |           | 18  300    0   42    0
Apr 01 18:31:16 ubuntu dstat.sh[65024]: 01-04 18:31:16| 18   8  72   0   0|5155M  227M  169M 2257M|4895B 1458B|   0    18M|   0  1445 |4200  3113 |2.39 1.88 1.12|1.0   0 177|   0     0 |           | 18  300    0   42    0
Apr 01 18:31:17 ubuntu dstat.sh[65024]: 01-04 18:31:17|  8  20  70   0   0|5159M  223M  169M 2257M|5115B 1457B|  12k 1415k|1.00  87.9 |6423  5513 |2.39 1.88 1.12|1.0   0 463|   0     0 |           | 18  304    0   42    0
Apr 01 18:31:18 ubuntu dstat.sh[65024]: 01-04 18:31:18|  1   2  95   0   0|5157M  224M  169M 2257M|5290B 1456B|4090B  124k|1.00  14.0 |1456  1811 |2.39 1.88 1.12|  0   0  31|   0     0 |           | 18  304    0   42    0
Apr 01 18:31:19 ubuntu dstat.sh[65024]: 01-04 18:31:19| 20   5  74   0   0|5189M  193M  169M 2257M|5168B 1461B|   0    16M|   0  29.1 |2128  1651 |2.39 1.88 1.12|1.0   0 9.0|   0     0 |           | 18  304    0   41    0
Apr 01 18:31:20 ubuntu dstat.sh[65024]: 01-04 18:31:20| 18   4  79   0   0|5164M  218M  169M 2257M|  14k   10k|  64k 4099B|4.00  1.00 |2645  2357 |2.39 1.88 1.12|1.0   0  40|   0     0 |           | 18  308    0   42    0
Apr 01 18:31:21 ubuntu dstat.sh[65024]: 01-04 18:31:21| 11  16  70   0   0|5155M  226M  169M 2257M|4929B 1565B|8185B  579k|2.00  14.0 |5359  4148 |2.27 1.86 1.12|1.0   0 242|   0     0 |           | 18  308    0   42    0
Apr 01 18:31:22 ubuntu dstat.sh[65024]: 01-04 18:31:22| 12  16  70   0   0|5142M  239M  169M 2257M|5032B 1618B|   0    56k|   0  5.99 |5193  3748 |2.27 1.86 1.12|1.0   0 191|   0     0 |           | 18  308    0   42    0
Apr 01 18:31:23 ubuntu dstat.sh[65024]: 01-04 18:31:23| 15  14  69   0   0|5166M  215M  169M 2257M|4974B 1618B|  20k  160k|2.00  15.0 |4023  3106 |2.27 1.86 1.12|1.0   0 129|   0     0 |           | 18  308    0   41    0
Apr 01 18:31:24 ubuntu dstat.sh[65024]: 01-04 18:31:24| 24   5  70   1   0|5237M  144M  169M 2257M|5411B 1716B|   0   653k|   0  65.1 |2751  2557 |2.27 1.86 1.12|1.0   0 4.0|   0     0 |           | 18  314    0   41    0
Apr 01 18:31:25 ubuntu dstat.sh[65024]: 01-04 18:31:25| 23   4  72   0   0|5270M  141M  169M 2228M|5045B 1621B| 388k  236k|12.0  30.0 |2483  2255 |2.27 1.86 1.12|1.0   0 4.0|   0     0 |           | 18  318    0   41    0
Apr 01 18:31:26 ubuntu dstat.sh[65024]: 01-04 18:31:26| 23   3  72   0   0|5232M  179M  169M 2228M|5710B 1618B|  24k 1231k|4.00  36.0 |2365  1958 |2.17 1.85 1.12|1.0   0 5.0|   0     0 |           | 18  314    0   41    0
Apr 01 18:31:27 ubuntu dstat.sh[65024]: 01-04 18:31:27| 24   5  70   0   0|5276M  136M  169M 2228M|5157B 1619B|   0   276k|   0  25.0 |2387  1910 |2.17 1.85 1.12|1.0   0 8.0|   0     0 |           | 18  314    0   40    0
Apr 01 18:31:28 ubuntu dstat.sh[65024]: 01-04 18:31:28| 14   3  81   0   0|5278M  133M  169M 2228M|  17k   14k|   0   225k|   0  22.1 |2533  2601 |2.17 1.85 1.12|  0   0 3.0|   0     0 |           | 18  317    0   41    0
Apr 01 18:31:29 ubuntu dstat.sh[65024]: 01-04 18:31:29| 19   4  75   0   0|5165M  246M  169M 2228M|  11k 7451B|   0   104k|   0  6.98 |2380  1873 |2.17 1.85 1.12|1.0   0  16|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:30 ubuntu dstat.sh[65024]: 01-04 18:31:30| 23   4  72   0   0|5220M  191M  169M 2228M|4396B 1457B|   0   144k|   0  18.0 |2089  1629 |2.17 1.85 1.12|1.0   0   0|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:31 ubuntu dstat.sh[65024]: 01-04 18:31:31| 24   3  73   0   0|5221M  190M  169M 2228M|4547B 1462B|   0    36k|   0  5.01 |1901  1277 |2.08 1.84 1.12|1.0   0 1.0|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:32 ubuntu dstat.sh[65024]: 01-04 18:31:32|  9  19  69   0   0|5210M  201M  169M 2228M|4910B 1686B| 391k  236k|4.99  3.99 |5152  3829 |2.08 1.84 1.12|1.0   0 271|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:33 ubuntu dstat.sh[65024]: 01-04 18:31:33| 10  19  68   0   0|5199M  213M  169M 2228M|5010B 1461B|  56k  196k|5.01  11.0 |5323  4107 |2.08 1.84 1.12|1.0   0 302|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:34 ubuntu dstat.sh[65024]: 01-04 18:31:34| 27   8  64   1   0|5222M  189M  169M 2228M|5600B 1458B|  16k  560k|2.00  41.0 |3720    12k|2.08 1.84 1.12|2.0   0  79|   0     0 |           | 18  314    0   43    0
Apr 01 18:31:35 ubuntu dstat.sh[65024]: 01-04 18:31:35| 20   3  77   0   0|5211M  194M  169M 2233M|  12k 3809B|4097B  696k|1.00  9.00 |1920  1564 |2.08 1.84 1.12|2.0   0 3.0|   0     0 |           | 18  314    0   43    0
Apr 01 18:31:36 ubuntu dstat.sh[65024]: 01-04 18:31:36| 18   4  76   0   0|5212M  193M  169M 2234M|  13k 4257B|4087B  523k|1.00  9.98 |2111  1716 |1.99 1.82 1.12|1.0   0  18|   0     0 |           | 18  315    0   42    0
Apr 01 18:31:37 ubuntu dstat.sh[65024]: 01-04 18:31:37| 24   4  70   0   0|5200M  199M  170M 2239M|6615B 1702B|   0   882k|   0  18.0 |  10k   19k|1.99 1.82 1.12|1.0   0  11|   0     0 |           | 18  314    0   42    0
Apr 01 18:31:38 ubuntu dstat.sh[65024]: 01-04 18:31:38| 18   4  77   1   0|5198M  200M  170M 2240M|  11k 4468B| 224k  672k|14.0  21.0 |3293  4188 |1.99 1.82 1.12|3.0   0 8.0|   0     0 |           | 18  315    0   42    0
Apr 01 18:31:39 ubuntu dstat.sh[65024]: 01-04 18:31:39| 22   7  70   0   0|5200M  198M  170M 2240M|5264B 1615B|   0   211k|   0  7.98 |9042    16k|1.99 1.82 1.12|1.0   0  15|   0     0 |           | 18  315    0   42    0
Apr 01 18:31:40 ubuntu dstat.sh[65024]: 01-04 18:31:40| 14  13  71   0   0|5166M  242M  170M 2230M|4979B 1800B|8220B  626k|2.01  21.1 |4180  3096 |1.99 1.82 1.12|2.0   0 178|   0     0 |           | 18  314    0   41    0
Apr 01 18:31:41 ubuntu dstat.sh[65024]: 01-04 18:31:41| 19   9  70   0   0|5197M  211M  170M 2230M|4914B 1613B|   0    16M|   0  16.9 |2890  2252 |1.91 1.81 1.12|3.0   0  92|   0     0 |           | 18  314    0   41    0
Apr 01 18:31:42 ubuntu dstat.sh[65024]: 01-04 18:31:42| 21   3  75   0   0|5213M  195M  170M 2230M|  10k 7348B|   0  3415k|   0   432 |2499  2151 |1.91 1.81 1.12|2.0   0 2.0|   0     0 |           | 18  315    0   41    0
Apr 01 18:31:43 ubuntu dstat.sh[65024]: 01-04 18:31:43| 19   9  71   0   0|5185M  222M  170M 2230M|8693B 6094B|  64k 2013k|4.01   127 |3968  3978 |1.91 1.81 1.12|2.0   0 117|   0     0 |           | 18  314    0   44    0
Apr 01 18:31:44 ubuntu dstat.sh[65024]: 01-04 18:31:44| 22   5  70   0   0|5237M  171M  170M 2230M|  10k 7305B|  16k  446k|1.00  39.8 |3226  4648 |1.91 1.81 1.12|1.0   0 4.0|   0     0 |           | 18  319    0   44    0
Apr 01 18:31:45 ubuntu dstat.sh[65024]: 01-04 18:31:45| 23   6  69   0   0|5208M  199M  170M 2231M|6745B 4151B| 128k  280k|8.00  16.0 |3221  2863 |1.91 1.81 1.12|1.0   0  72|   0     0 |           | 18  318    0   46    0
Apr 01 18:31:46 ubuntu dstat.sh[65024]: 01-04 18:31:46| 20   3  76   0   0|5251M  156M  170M 2231M|9111B 6499B|   0  1256k|   0   120 |2428  2129 |1.84 1.79 1.12|2.0   0 1.0|   0     0 |           | 18  319    0   46    0
Apr 01 18:31:47 ubuntu dstat.sh[65024]: 01-04 18:31:47| 19   5  74   0   0|5241M  166M  170M 2231M|  12k 8847B|   0   435k|   0  12.0 |2763  2294 |1.84 1.79 1.12|1.0   0  56|   0     0 |           | 18  318    0   47    0
Apr 01 18:31:48 ubuntu dstat.sh[65024]: 01-04 18:31:48| 20   4  76   0   0|5274M  133M  170M 2231M|  10k 7247B|   0  1769k|   0   312 |2200  1746 |1.84 1.79 1.12|2.0   0 2.0|   0     0 |           | 18  319    0   46    0
Apr 01 18:31:49 ubuntu dstat.sh[65024]: 01-04 18:31:49| 20   5  74   0   0|5209M  198M  170M 2231M|8836B 6077B|  16k  656k|1.00  38.0 |2647  2241 |1.84 1.79 1.12|1.0   0  32|   0     0 |           | 18  318    0   49    0
Apr 01 18:31:50 ubuntu dstat.sh[65024]: 01-04 18:31:50| 19   3  77   0   0|5241M  166M  170M 2231M|  11k 7358B|   0    40k|   0  5.00 |1992  1623 |1.84 1.79 1.12|1.0   0   0|   0     0 |           | 18  319    0   49    0
