May 20 08:20:29 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 08:20:29 ubuntu dstat.sh[64862]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 08:20:29 ubuntu dstat.sh[64862]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 08:26:35 ubuntu dstat.sh[64862]: 20-05 08:26:35| 23   5  71   0   0|5049M  243M  171M 2340M|6503B 1784B|   0   292k|   0  26.0 |2316  1803 |2.25 1.80 1.04|1.0   0  15|   0     0 |           | 18  281    0   41    0
May 20 08:26:36 ubuntu dstat.sh[64862]: 20-05 08:26:36| 25   2  73   0   0|5071M  222M  171M 2340M|5289B 1623B|   0    52k|   0  6.01 |1933  1305 |2.15 1.79 1.04|1.0   0   0|   0     0 |           | 18  281    0   41    0
May 20 08:26:37 ubuntu dstat.sh[64862]: 20-05 08:26:37| 10  20  68   0   0|5069M  223M  171M 2340M|6268B 1460B| 473k  385k|11.0  12.0 |5864  4843 |2.15 1.79 1.04|1.0   0 385|   0     0 |           | 18  283    0   41    0
May 20 08:26:38 ubuntu dstat.sh[64862]: 20-05 08:26:38| 16  11  72   0   0|5098M  195M  171M 2340M|4821B 1649B|  16k  321k|1.98  17.9 |4190  3286 |2.15 1.79 1.04|1.0   0 214|   0     0 |           | 18  283    0   41    0
May 20 08:26:39 ubuntu dstat.sh[64862]: 20-05 08:26:39| 20   3  77   0   0|5127M  164M  171M 2341M|  10k 3789B|   0   269k|   0  20.1 |2264  2044 |2.15 1.79 1.04|2.0   0  17|   0     0 |           | 18  284    0   41    0
May 20 08:26:40 ubuntu dstat.sh[64862]: 20-05 08:26:40| 23   4  72   0   0|5124M  162M  171M 2346M|5253B 1687B|   0   864k|   0  22.0 |2222  1850 |2.15 1.79 1.04|1.0   0 5.0|   0     0 |           | 18  283    0   41    0
May 20 08:26:41 ubuntu dstat.sh[64862]: 20-05 08:26:41| 19   3  78   0   0|5118M  163M  172M 2351M|  11k 4611B|   0  3965k|   0   454 |2349  1710 |2.06 1.78 1.04|1.0   0  18|   0     0 |           | 18  283    0   41    0
May 20 08:26:42 ubuntu dstat.sh[64862]: 20-05 08:26:42| 19   5  74   0   0|5120M  161M  172M 2352M|  10k 3788B|  24k  460k|4.00  11.0 |  11k   19k|2.06 1.78 1.04|1.0   0  12|   0     0 |           | 18  284    0   41    0
May 20 08:26:43 ubuntu dstat.sh[64862]: 20-05 08:26:43| 20   7  70   0   0|5126M  153M  172M 2352M|5793B 2446B|  28k  482k|3.99  9.96 |  11k   19k|2.06 1.78 1.04|1.0   0  20|   0     0 |           | 18  284    0   41    0
May 20 08:26:44 ubuntu dstat.sh[64862]: 20-05 08:26:44| 18   9  71   0   0|5074M  216M  172M 2342M|5363B 1808B|   0  1157k|   0  34.3 |3793  3132 |2.06 1.78 1.04|1.0   0 165|   0     0 |           | 18  283    0   41    0
May 20 08:26:45 ubuntu dstat.sh[64862]: 20-05 08:26:45| 20   8  72   0   0|5126M  163M  172M 2342M|5061B 1621B|   0    16M|   0  23.0 |2851  2280 |2.06 1.78 1.04|1.0   0 106|   0     0 |           | 18  283    0   41    0
May 20 08:26:46 ubuntu dstat.sh[64862]: 20-05 08:26:46| 19   2  78   0   0|5139M  150M  172M 2342M|  10k 7380B|   0     0 |   0     0 |1995  1638 |2.38 1.85 1.07|1.0   0   0|   0     0 |           | 18  284    0   41    0
May 20 08:26:47 ubuntu dstat.sh[64862]: 20-05 08:26:47| 17   9  72   0   0|5117M  173M  172M 2342M|9083B 6073B|  68k  268k|4.00  18.0 |3607  3232 |2.38 1.85 1.07|2.0   0 116|   0     0 |           | 18  285    0   44    0
May 20 08:26:48 ubuntu dstat.sh[64862]: 20-05 08:26:48| 24   3  72   0   0|5125M  164M  172M 2342M|5496B 2375B|   0  2818k|   0  26.0 |2276  1897 |2.38 1.85 1.07|2.0   0   0|   0     0 |           | 18  286    0   44    0
May 20 08:26:49 ubuntu dstat.sh[64862]: 20-05 08:26:49| 20   6  71   0   0|5050M  239M  172M 2343M|  11k 9555B|  32k  412k|2.00  42.0 |3695  3664 |2.38 1.85 1.07|1.0   0  74|   0     0 |           | 18  291    0   45    0
May 20 08:26:50 ubuntu dstat.sh[64862]: 20-05 08:26:50| 25   4  69   0   0|5115M  175M  172M 2343M|4977B 1457B|   0  1595k|   0   106 |2452  2094 |2.38 1.85 1.07|1.0   0 3.0|   0     0 |           | 18  291    0   45    0
May 20 08:26:51 ubuntu dstat.sh[64862]: 20-05 08:26:51| 20   3  77   0   0|5037M  252M  172M 2343M|  18k   14k|   0   324k|   0  24.0 |2819  2691 |2.27 1.83 1.07|2.0   0  20|   0     0 |           | 18  291    0   46    0
May 20 08:26:52 ubuntu dstat.sh[64862]: 20-05 08:26:52| 22   6  71   0   0|5097M  192M  172M 2343M|5118B 1618B|   0   168k|   0  9.98 |2372  1848 |2.27 1.83 1.07|1.0   0  38|   0     0 |           | 18  291    0   45    0
May 20 08:26:53 ubuntu dstat.sh[64862]: 20-05 08:26:53| 17   2  80   1   0|5110M  179M  172M 2343M|  15k   11k|   0   164k|   0  9.01 |2042  1808 |2.27 1.83 1.07|2.0   0   0|   0     0 |           | 18  291    0   48    0
May 20 08:26:54 ubuntu dstat.sh[64862]: 20-05 08:26:54| 21   6  72   0   0|5127M  162M  172M 2343M|6498B 1559B|   0   112k|   0  7.97 |2377  1864 |2.27 1.83 1.07|1.0   0  33|   0     0 |           | 18  291    0   48    0
May 20 08:26:55 ubuntu dstat.sh[64862]: 20-05 08:26:55| 17   3  80   0   0|5139M  150M  172M 2343M|  14k 9949B|   0   265k|   0  10.0 |2006  1824 |2.27 1.83 1.07|1.0   0   0|   0     0 |           | 18  293    0   48    0
May 20 08:26:56 ubuntu dstat.sh[64862]: 20-05 08:26:56| 18   6  75   0   0|5149M  140M  172M 2343M|7953B 4342B|  32k  417k|2.00  37.1 |3016  2832 |2.16 1.82 1.07|1.0   0  47|   0     0 |           | 18  291    0   44    0
May 20 08:26:57 ubuntu dstat.sh[64862]: 20-05 08:26:57| 25   8  66   0   0|5098M  221M  172M 2314M|  10k 7328B|  48k 2039k|2.00   345 |3701  9687 |2.16 1.82 1.07|2.0   0  36|   0     0 |           | 18  292    0   45    0
May 20 08:26:58 ubuntu dstat.sh[64862]: 20-05 08:26:58| 20   5  73   0   0|5100M  218M  172M 2314M|9000B 6021B|   0   208k|   0  15.0 |2659  2134 |2.16 1.82 1.07|3.0   0  32|   0     0 |           | 18  291    0   48    0
May 20 08:26:59 ubuntu dstat.sh[64862]: 20-05 08:26:59| 20   4  76   0   0|5138M  180M  172M 2314M|  10k 7310B|   0   213k|   0  21.1 |2180  1948 |2.16 1.82 1.07|2.0   0   0|   0     0 |           | 18  292    0   48    0
May 20 08:27:00 ubuntu dstat.sh[64862]: 20-05 08:27:00| 15   4  79   0   0|5049M  270M  172M 2314M|  10k 6761B|   0   351k|   0  34.9 |2932  2884 |2.16 1.82 1.07|2.0   0  47|   0     0 |           | 18  291    0   44    0
May 20 08:27:01 ubuntu dstat.sh[64862]: 20-05 08:27:01|  6   8  82   2   0|5058M  259M  172M 2315M|  10k 4461B|1123k  288k| 251  22.0 |3363  3257 |2.15 1.82 1.07|  0   0 133|   0     0 |           | 18  293    0   44    0
May 20 08:27:02 ubuntu dstat.sh[64862]: 20-05 08:27:02|  5   8  86   0   0|5055M  262M  172M 2315M|  15k 3851B|   0   584k|   0  42.0 |3082  3026 |2.15 1.82 1.07|1.0   0 125|   0     0 |           | 18  293    0   45    0
May 20 08:27:03 ubuntu dstat.sh[64862]: 20-05 08:27:03|  4   7  87   0   0|5061M  256M  172M 2315M|  11k 4002B|   0   620k|   0  45.0 |2846  2932 |2.15 1.82 1.07|1.0   0 111|   0     0 |           | 18  291    0   46    0
May 20 08:27:04 ubuntu dstat.sh[64862]: 20-05 08:27:04| 15  10  71   3   0|5086M  219M  172M 2327M|5727B 1620B|5985k  168k| 397  12.0 |3703  3369 |2.15 1.82 1.07|1.0   0 104|   0     0 |           | 18  291    0   39    0
May 20 08:27:05 ubuntu dstat.sh[64862]: 20-05 08:27:05| 21   3  76   0   0|5097M  204M  172M 2331M|9414B 2791B|   0  1102k|   0  13.0 |2037  1677 |2.15 1.82 1.07|  0   0  16|   0     0 |           | 18  292    0   39    0
May 20 08:27:06 ubuntu dstat.sh[64862]: 20-05 08:27:06| 18   3  77   1   0|5112M  185M  172M 2335M|  12k 4895B|4102B 1522k|1.00  41.1 |2184  1837 |2.06 1.81 1.07|2.0   0  16|   0     0 |           | 18  291    0   39    0
May 20 08:27:07 ubuntu dstat.sh[64862]: 20-05 08:27:07| 11  17  69   1   0|5073M  221M  173M 2338M|4912B 1617B|1446k 2851k|26.0   101 |5665  5195 |2.06 1.81 1.07|1.0   0 294|   0     0 |           | 18  291    0   39    0
May 20 08:27:08 ubuntu dstat.sh[64862]: 20-05 08:27:08| 21   4  74   0   0|5112M  181M  173M 2338M|6358B 3633B|   0  1586k|   0   276 |2096  1695 |2.06 1.81 1.07|1.0   0 2.0|   0     0 |           | 18  292    0   36    0
May 20 08:27:09 ubuntu dstat.sh[64862]: 20-05 08:27:09| 18   5  76   0   0|5090M  203M  173M 2338M|  25k   22k|   0   160k|   0  18.0 |2892  2641 |2.06 1.81 1.07|1.0   0  46|   0     0 |           | 18  293    0   38    0
May 20 08:27:10 ubuntu dstat.sh[64862]: 20-05 08:27:10| 24   4  71   0   0|5150M  144M  173M 2338M|4805B 1616B|  80k  567k|4.99  42.9 |2318  2092 |2.06 1.81 1.07|1.0   0 2.0|   0     0 |           | 18  293    0   38    0
May 20 08:27:11 ubuntu dstat.sh[64862]: 20-05 08:27:11| 17   3  79   0   0|5122M  171M  173M 2338M|  13k   10k| 481k   76k|29.1  6.01 |2305  2124 |1.97 1.79 1.07|1.0   0 9.0|   0     0 |           | 18  293    0   40    0
May 20 08:27:12 ubuntu dstat.sh[64862]: 20-05 08:27:12| 21   4  73   0   0|5138M  155M  173M 2338M|4449B 1455B|   0    32k|   0  2.00 |1928  1498 |1.97 1.79 1.07|1.0   0 5.0|   0     0 |           | 18  293    0   36    0
May 20 08:27:13 ubuntu dstat.sh[64862]: 20-05 08:27:13| 16   3  79   1   0|5136M  156M  173M 2340M|  11k 8188B|1732k  750k|63.1   100 |3537  4733 |1.97 1.79 1.07|5.0   0 1.0|   0     0 |           | 18  294    0   36    0
May 20 08:27:14 ubuntu dstat.sh[64862]: 20-05 08:27:14| 23   5  69   0   0|5110M  181M  173M 2341M|6529B 2854B| 447k 4183k|26.9   268 |4349  5924 |1.97 1.79 1.07|1.0   0 6.0|   0     0 |           | 18  293    0   37    0
May 20 08:27:15 ubuntu dstat.sh[64862]: 20-05 08:27:15| 18   3  78   0   0|5129M  162M  173M 2341M|  11k 7331B|   0  2128k|   0  44.0 |1974  1705 |1.97 1.79 1.07|1.0   0   0|   0     0 |           | 18  294    0   37    0
May 20 08:27:16 ubuntu dstat.sh[64862]: 20-05 08:27:16| 18   5  75   1   0|5126M  165M  173M 2341M|9041B 5521B| 128k  798k|6.02  90.3 |4482  6052 |1.98 1.80 1.08|1.0   0   0|   0     0 |           | 18  294    0   33    0
May 20 08:27:17 ubuntu dstat.sh[64862]: 20-05 08:27:17| 13  18  68   0   0|5093M  198M  173M 2341M|5757B 2850B|   0   701k|   0  66.1 |5332  4661 |1.98 1.80 1.08|2.0   0 288|   0     0 |           | 18  293    0   34    0
May 20 08:27:18 ubuntu dstat.sh[64862]: 20-05 08:27:18|  9  22  67   0   0|5077M  213M  173M 2341M|4459B 1458B|   0   632k|   0  46.0 |6244  5029 |1.98 1.80 1.08|1.0   0 440|   0     0 |           | 18  293    0   34    0
May 20 08:27:19 ubuntu dstat.sh[64862]: 20-05 08:27:19|  9  22  66   0   0|5074M  217M  173M 2341M|4722B 1614B|   0   546k|   0  39.8 |6296  5357 |1.98 1.80 1.08|1.0   0 423|   0     0 |           | 18  293    0   34    0
May 20 08:27:20 ubuntu dstat.sh[64862]: 20-05 08:27:20|  9  23  67   0   0|5075M  216M  173M 2341M|5418B 1620B|   0   408k|   0  32.0 |5969  4650 |1.98 1.80 1.08|3.0   0 432|   0     0 |           | 18  293    0   34    0
May 20 08:27:21 ubuntu dstat.sh[64862]: 20-05 08:27:21|  9  23  67   0   0|5077M  213M  173M 2341M|4802B 1621B|   0   480k|   0  25.0 |5756  4397 |1.90 1.78 1.08|2.0   0 385|   0     0 |           | 18  293    0   25    0
May 20 08:27:22 ubuntu dstat.sh[64862]: 20-05 08:27:22|  9  22  66   0   0|5072M  219M  173M 2341M|4874B 1457B|   0  1335k|   0  87.9 |6072  4931 |1.90 1.78 1.08|2.0   0 407|   0     0 |           | 18  293    0   25    0
May 20 08:27:23 ubuntu dstat.sh[64862]: 20-05 08:27:23|  8  23  67   0   0|5063M  227M  173M 2341M|4699B 1623B|   0  1884k|   0   295 |6093  4608 |1.90 1.78 1.08|1.0   0 426|   0     0 |           | 18  293    0   25    0
May 20 08:27:24 ubuntu dstat.sh[64862]: 20-05 08:27:24|  8  22  67   0   0|5063M  228M  173M 2341M|4740B 1620B|   0    52k|   0  12.0 |6129  4862 |1.90 1.78 1.08|1.0   0 450|   0     0 |           | 18  293    0   25    0
May 20 08:27:25 ubuntu dstat.sh[64862]: 20-05 08:27:25|  9  23  67   0   0|5054M  236M  173M 2341M|4822B 1622B|   0   104k|   0  8.01 |5637  4227 |1.90 1.78 1.08|2.0   0 357|   0     0 |           | 18  293    0   25    0
May 20 08:27:26 ubuntu dstat.sh[64862]: 20-05 08:27:26| 14  17  67   0   0|5071M  220M  173M 2341M|4267B 1454B|  20k 1939k|1.99   125 |5009  4008 |1.91 1.79 1.08|3.0   0 262|   0     0 |           | 18  293    0   25    0
May 20 08:27:27 ubuntu dstat.sh[64862]: 20-05 08:27:27| 37  14  48   0   0|5133M  253M  173M 2256M|4436B 1619B| 767k 3605k|5.99  45.0 |3534  2264 |1.91 1.79 1.08|1.0   0  13|   0     0 |           | 18  293    0   25    0
May 20 08:27:28 ubuntu dstat.sh[64862]: 20-05 08:27:28| 28   6  65   0   0|5152M  231M  173M 2259M|  11k 4563B| 272k  824k|5.00  18.0 |2597  1856 |1.91 1.79 1.08|1.0   0  19|   0     0 |           | 18  294    0   25    0
May 20 08:27:29 ubuntu dstat.sh[64862]: 20-05 08:27:29| 14   2  82   2   0|5163M  219M  173M 2260M|  23k   13k| 956k 1715k|69.3  62.2 |2011  2134 |1.91 1.79 1.08|1.0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:30 ubuntu dstat.sh[64862]: 20-05 08:27:30| 11   2  86   1   0|5161M  220M  173M 2261M|  19k   10k| 847k 1278k|43.9  47.9 |1640  1661 |1.91 1.79 1.08|1.0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:31 ubuntu dstat.sh[64862]: 20-05 08:27:31| 15   1  81   1   0|5160M  221M  173M 2262M|  21k   13k| 775k 1393k|60.9  45.9 |1881  1767 |1.83 1.77 1.08|  0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:32 ubuntu dstat.sh[64862]: 20-05 08:27:32| 18   1  79   1   0|5155M  224M  173M 2263M|  21k   11k| 797k 1366k|34.9  50.8 |2105  2010 |1.83 1.77 1.08|1.0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:33 ubuntu dstat.sh[64862]: 20-05 08:27:33| 20   4  73   2   0|5151M  191M  173M 2300M|7160B 3219B|  12M 2446k| 127  98.4 |2541  2466 |1.83 1.77 1.08|1.0   0 1.0|   0     0 |           | 18  294    0   24    0
May 20 08:27:34 ubuntu dstat.sh[64862]: 20-05 08:27:34| 25   3  71   0   0|5148M  178M  173M 2316M|4680B 1620B|   0  1508k|   0  38.0 |2401  2116 |1.83 1.77 1.08|1.0   0 1.0|   0     0 |           | 18  294    0   24    0
May 20 08:27:35 ubuntu dstat.sh[64862]: 20-05 08:27:35| 23   2  72   0   0|5168M  139M  173M 2335M|6191B 1711B|   0  1617k|   0  59.9 |2310  1998 |1.83 1.77 1.08|2.0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:36 ubuntu dstat.sh[64862]: 20-05 08:27:36| 22   4  71   2   0|5152M  136M  173M 2353M|5718B 1458B|   0    15M|   0   222 |2885  3038 |1.77 1.76 1.08|2.0   0   0|   0     0 |           | 18  294    0   24    0
May 20 08:27:37 ubuntu dstat.sh[64862]: 20-05 08:27:37| 22   4  72   1   0|5157M  159M  174M 2325M|5091B 1797B|   0  2508k|   0  95.2 |2378  2172 |1.77 1.76 1.08|1.0   0   0|   0     0 |           | 18  293    0   22    0
May 20 08:27:38 ubuntu dstat.sh[64862]: 20-05 08:27:38| 22   4  72   0   0|5147M  169M  174M 2325M|4825B 1620B|   0  1076k|   0   225 |2218  1622 |1.77 1.76 1.08|2.0   0  19|   0     0 |           | 18  293    0   22    0
May 20 08:27:39 ubuntu dstat.sh[64862]: 20-05 08:27:39| 20   3  75   0   0|5113M  197M  174M 2331M|  10k 3967B|   0  1599k|   0  24.0 |2369  2071 |1.77 1.76 1.08|1.0   0  18|   0     0 |           | 18  293    0   22    0
May 20 08:27:40 ubuntu dstat.sh[64862]: 20-05 08:27:40| 21   4  75   0   0|5109M  200M  174M 2332M|  12k 4403B|   0   665k|   0  30.0 |2365  2099 |1.77 1.76 1.08|1.0   0  20|   0     0 |           | 18  294    0   22    0
May 20 08:27:41 ubuntu dstat.sh[64862]: 20-05 08:27:41| 22   7  69   0   0|5098M  206M  174M 2336M|4766B 1801B|   0  4159k|   0  23.1 |9401    17k|1.70 1.75 1.08|1.0   0  13|   0     0 |           | 18  293    0   22    0
May 20 08:27:42 ubuntu dstat.sh[64862]: 20-05 08:27:42| 23   7  69   0   0|5120M  184M  174M 2336M|4664B 1615B|   0  1619k|   0  12.0 |  11k   19k|1.70 1.75 1.08|1.0   0  20|   0     0 |           | 18  293    0   22    0
May 20 08:27:43 ubuntu dstat.sh[64862]: 20-05 08:27:43| 22   5  72   0   0|5086M  229M  174M 2325M|4404B 1460B|   0  1097k|   0  33.0 |2252  1749 |1.70 1.75 1.08|1.0   0  16|   0     0 |           | 18  293    0   22    0
May 20 08:27:44 ubuntu dstat.sh[64862]: 20-05 08:27:44| 23   4  70   0   0|5098M  217M  174M 2325M|4673B 1660B|   0     0 |   0     0 |  10k   19k|1.70 1.75 1.08|1.0   0  43|   0     0 |           | 18  293    0   22    0
May 20 08:27:45 ubuntu dstat.sh[64862]: 20-05 08:27:45| 17   4  77   0   0|5107M  203M  174M 2330M|  10k 3860B|   0   896k|   0  9.00 |2056  1601 |1.70 1.75 1.08|1.0   0  33|   0     0 |           | 18  293    0   22    1
May 20 08:27:46 ubuntu dstat.sh[64862]: 20-05 08:27:46| 23   4  73   0   0|5100M  210M  174M 2331M|5270B 2222B|  16k  392k|1.00  9.00 |2531  2198 |1.65 1.74 1.08|1.0   0  19|   0     0 |           | 18  294    0   22    0
May 20 08:27:47 ubuntu dstat.sh[64862]: 20-05 08:27:47| 19   5  74   0   0|5097M  207M  174M 2336M|  10k 4091B|   0  1508k|   0  52.1 |9921    19k|1.65 1.74 1.08|1.0   0 7.0|   0     0 |           | 18  293    0   22    0
May 20 08:27:48 ubuntu dstat.sh[64862]: 20-05 08:27:48| 23   7  69   0   0|5098M  206M  174M 2336M|4266B 1622B|   0   641k|   0  27.0 |  11k   20k|1.65 1.74 1.08|1.0   0  20|   0     0 |           | 18  293    0   22    0
May 20 08:27:49 ubuntu dstat.sh[64862]: 20-05 08:27:49| 22   5  72   0   0|5064M  251M  174M 2325M|4319B 1690B|   0  1876k|   0   194 |2715  2461 |1.65 1.74 1.08|1.0   0  13|   0     0 |           | 18  293    0   18    0
May 20 08:27:50 ubuntu dstat.sh[64862]: 20-05 08:27:50| 22   5  72   0   0|5067M  248M  174M 2325M|5227B 1614B|   0   239k|   0  17.9 |2765  2080 |1.65 1.74 1.08|1.0   0  70|   0     0 |           | 18  293    0   18    0
May 20 08:27:51 ubuntu dstat.sh[64862]: 20-05 08:27:51| 22   4  72   0   0|5088M  218M  174M 2334M|4559B 1620B|   0   200k|   0  10.0 |2581  2174 |1.60 1.72 1.08|2.0   0  43|   0     0 |           | 18  293    0   18    0
May 20 08:27:52 ubuntu dstat.sh[64862]: 20-05 08:27:52| 21   2  75   0   0|5090M  214M  174M 2336M|  11k 4946B|  16k 1421k|1.00  26.0 |2457  2243 |1.60 1.72 1.08|  0   0  19|   0     0 |           | 18  294    0   18    0
May 20 08:27:53 ubuntu dstat.sh[64862]: 20-05 08:27:53| 14   2  82   0   0|5106M  198M  174M 2336M|  31k   16k|   0  1976k|   0  57.0 |2026  1967 |1.60 1.72 1.08|1.0   0 2.0|   0     0 |           | 18  294    0   19    0
May 20 08:27:54 ubuntu dstat.sh[64862]: 20-05 08:27:54|  7   1  90   0   0|5104M  200M  174M 2337M|  62k 9531B|   0  1064k|   0  48.0 |1848  2343 |1.60 1.72 1.08|  0   0 2.0|   0     0 |           | 18  295    0   19    0
May 20 08:27:55 ubuntu dstat.sh[64862]: 20-05 08:27:55| 11   2  85   1   0|5117M  187M  174M 2337M| 111k   12k|   0  3956k|   0   195 |2022  2274 |1.60 1.72 1.08|2.0   0   0|   0     0 |           | 18  295    0   19    0
May 20 08:27:56 ubuntu dstat.sh[64862]: 20-05 08:27:56| 17   2  80   1   0|5114M  188M  175M 2337M|  23k   13k|  32k 8883k|1.00   313 |1984  2002 |1.63 1.73 1.08|1.0   0   0|   0     0 |           | 18  295    0   19    0
May 20 08:27:57 ubuntu dstat.sh[64862]: 20-05 08:27:57| 17   4  77   0   0|5122M  181M  175M 2338M| 300k   14k|   0  1728k|   0  75.0 |3080  6206 |1.63 1.73 1.08|1.0   0  36|   0     0 |           | 18  295    0   15    0
May 20 08:27:58 ubuntu dstat.sh[64862]: 20-05 08:27:58|  7   2  87   1   0|5121M  181M  175M 2338M| 126k   22k|  28k 3188k|4.00   157 |2128  2383 |1.63 1.73 1.08|1.0   0   0|   0     0 |           | 18  295    0   15    0
May 20 08:27:59 ubuntu dstat.sh[64862]: 20-05 08:27:59| 14   1  83   1   0|5119M  174M  175M 2347M| 148k   15k| 104k 2041k|6.00   204 |2059  1928 |1.63 1.73 1.08|  0   0 1.0|   0     0 |           | 18  295    0   15    0
May 20 08:28:00 ubuntu dstat.sh[64862]: 20-05 08:28:00|  3   2  91   0   0|5122M  164M  175M 2353M|3365k   61k|   0  2044k|   0  29.9 |3823  3269 |1.63 1.73 1.08|1.0   0 1.0|   0     0 |           | 18  295    0   15    0
May 20 08:28:01 ubuntu dstat.sh[64862]: 20-05 08:28:01|  6   4  87   0   0|5121M  149M  175M 2369M|8070k   82k|   0    16M|   0  96.2 |5141  3951 |1.58 1.72 1.08|2.0   0 2.0|   0     0 |           | 18  295    0   11    0
May 20 08:28:02 ubuntu dstat.sh[64862]: 20-05 08:28:02| 10   5  83   2   0|5126M  124M  175M 2389M|6607k   64k| 164k   13M|4.00  85.0 |4562  3261 |1.58 1.72 1.08|2.0   0 1.0|   0     0 |           | 18  295    0   11    0
May 20 08:28:03 ubuntu dstat.sh[64862]: 20-05 08:28:03| 23   4  71   1   0|5116M  147M  178M 2374M|5179B 1500B|   0  5233k|   0   137 |2609  2578 |1.58 1.72 1.08|1.0   0 1.0|   0     0 |           | 18  295    0   11    0
May 20 08:28:04 ubuntu dstat.sh[64862]: 20-05 08:28:04| 23   3  72   0   0|5126M  118M  179M 2391M|5143B 1615B|   0  1352k|   0  35.9 |2231  1932 |1.58 1.72 1.08|1.0   0 1.0|   0     0 |           | 18  295    0   11    0
May 20 08:28:05 ubuntu dstat.sh[64862]: 20-05 08:28:05| 23   3  72   1   0|5124M  127M  180M 2383M|5437B 1626B|   0  1646k|   0  66.2 |2350  2066 |1.58 1.72 1.08|1.0   0   0|   0     0 |           | 18  295    0   11    0
May 20 08:28:06 ubuntu dstat.sh[64862]: 20-05 08:28:06| 22   6  70   0   0|5122M  120M  180M 2391M|4576B 1457B|   0  2231k|   0  82.0 |2599  2315 |1.53 1.70 1.08|2.0   0 6.0|   0     0 |           | 18  295    0    9    0
May 20 08:28:07 ubuntu dstat.sh[64862]: 20-05 08:28:07| 23   5  70   1   0|5128M  119M  181M 2385M|4861B 1620B|   0    76M|   0   432 |2926  2723 |1.53 1.70 1.08|1.0   0   0|   0     0 |           | 18  295    0    9    0
May 20 08:28:08 ubuntu dstat.sh[64862]: 20-05 08:28:08| 23   4  73   0   0|5128M  116M  182M 2386M|4092B 1625B|   0  1617k|   0  13.0 |2041  1663 |1.53 1.70 1.08|1.0   0   0|   0     0 |           | 18  295    0    9    0
May 20 08:28:09 ubuntu dstat.sh[64862]: 20-05 08:28:09| 24   4  70   1   0|5125M  119M  183M 2384M|4728B 1616B|   0  2868k|   0   114 |2806  2706 |1.53 1.70 1.08|2.0   0   0|   0     0 |           | 18  295    0    9    0
May 20 08:28:10 ubuntu dstat.sh[64862]: 20-05 08:28:10| 23   4  73   1   0|5073M  200M  184M 2354M|5571B 1971B|4103B 1795k|1.00   180 |2220  1812 |1.53 1.70 1.08|2.0   0  17|   0     0 |           | 18  293    0    7    0
May 20 08:28:11 ubuntu dstat.sh[64862]: 20-05 08:28:11| 18   3  78   0   0|5110M  159M  184M 2358M|  10k 3896B|   0  1545k|   0  14.0 |1916  1482 |1.41 1.68 1.08|1.0   0  18|   0     0 |           | 18  293    0    7    0
May 20 08:28:12 ubuntu dstat.sh[64862]: 20-05 08:28:12| 22   4  71   0   0|5115M  152M  184M 2360M|4819B 2531B|   0    11M|   0  92.9 |2482  2163 |1.41 1.68 1.08|  0   0  19|   0     0 |           | 18  294    0    7    0
May 20 08:28:13 ubuntu dstat.sh[64862]: 20-05 08:28:13| 21   5  72   0   0|5115M  146M  184M 2365M|  11k 3663B|   0  1309k|   0  44.0 |9689    18k|1.41 1.68 1.08|2.0   0 7.0|   0     0 |           | 18  293    0    7    0
