Sep 02 04:44:58 jammy-provider-cloud-0000007554 systemd[1]: Started Devstack devstack@dstat.service.
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 02 04:44:58 jammy-provider-cloud-0000007554 dstat.sh[58646]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 02 04:50:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:46|  2   2  96   0   0|4321M  132M  162M 3157M| 166k 6850B|   0    40k|   0  5.00 |1225  2025 |1.27 1.60 0.97|  0   0 2.0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:47|  1   1  95   1   0|4321M  132M  162M 3157M| 144k 5386B|   0  7769k|   0   139 |1377  2379 |1.27 1.60 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:48|  2   1  96   0   0|4322M  132M  162M 3158M| 118k 5182B|   0     0 |   0     0 |1154  1855 |1.27 1.60 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:49|  3   1  95   0   0|4321M  132M  162M 3158M| 125k 5005B|   0     0 |   0     0 |1136  1797 |1.27 1.60 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:50|  3   1  95   0   0|4322M  132M  162M 3158M| 169k 6862B|   0   164k|   0  5.00 |1278  1875 |1.17 1.58 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:51|  1   1  96   0   0|4321M  132M  162M 3158M| 170k 6172B|   0     0 |   0     0 |1063  1781 |1.17 1.58 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:52|  3   1  95   0   0|4321M  131M  162M 3158M| 250k 8519B|   0  4096B|   0  1.00 |1368  2043 |1.17 1.58 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:53|  2   1  95   0   0|4322M  131M  162M 3159M| 300k 9159B|   0   200k|   0  42.0 |1499  2112 |1.17 1.58 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:54|  3   1  96   0   0|4322M  130M  162M 3159M| 216k 7759B|   0     0 |   0     0 |1376  1963 |1.17 1.58 0.97|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:55|  4   1  92   0   0|4322M  130M  162M 3159M| 142k 5709B|   0  2035k|   0   119 |1802  2961 |1.07 1.55 0.96|1.0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:56|  3   1  95   0   0|4323M  129M  162M 3159M| 301k   10k|   0     0 |   0     0 |1498  2166 |1.07 1.55 0.96|  0   0 2.0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:57|  2   1  94   0   0|4323M  128M  162M 3159M| 122k 4150B|  16k  444k|1.00  40.0 |1394  2546 |1.07 1.55 0.96|2.0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:50:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:58|  8   4  86   0   0|4330M  143M  162M 3138M| 201k 6633B|   0   308k|   0  59.0 |2254  5182 |1.07 1.55 0.96|  0   0  34|   0     0 |   0     0 | 18  280    5    2    0
Sep 02 04:50:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:50:59|  3   1  95   0   0|4331M  142M  162M 3138M| 349k   10k|   0    72k|   0  7.00 |1560  2098 |1.07 1.55 0.96|  0   0   0|   0     0 |   0     0 | 18  280    5    2    0
Sep 02 04:51:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:00|  2   1  95   0   0|4330M  142M  162M 3139M| 337k   11k|   0     0 |   0     0 |1578  2092 |0.99 1.53 0.96|1.0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:51:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:01|  2   1  95   0   0|4330M  142M  162M 3139M| 214k 7901B|   0     0 |   0     0 |1332  1900 |0.99 1.53 0.96|  0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:51:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:02|  2   1  95   0   0|4331M  142M  162M 3139M| 390k   12k|   0     0 |   0     0 |1429  1943 |0.99 1.53 0.96|2.0   0   0|   0     0 |   0     0 | 18  280    5    1    0
Sep 02 04:51:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:03| 11  16  72   0   0|4339M  131M  162M 3141M|  43k 2943B|2070k 4101B|25.0  1.00 |2621  3965 |0.99 1.53 0.96|1.0   0 219|   0     0 |   0     0 | 18  279    5    1    0
Sep 02 04:51:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:04| 19   8  72   0   0|4383M  127M  162M 3102M|6296B 1670B| 321k 4115B|21.1  1.00 |1625  2387 |0.99 1.53 0.96|1.0   0  38|   0     0 |   0     0 | 18  279    5    1    0
Sep 02 04:51:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:05| 27   4  68   1   0|4385M  124M  162M 3102M|5382B 1617B| 563k 1605k|25.9   128 |3694  7574 |1.07 1.53 0.96|3.0   0 1.0|   0     0 |   0     0 | 18  283    5    3    0
Sep 02 04:51:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:06| 26   4  68   0   0|4391M  124M  162M 3097M|6224B 1616B|  16k  343k|1.00  35.9 |3182  6466 |1.07 1.53 0.96|2.0   0 3.0|   0     0 |   0     0 | 18  288    5    4    0
Sep 02 04:51:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:07| 14  19  68   0   0|4344M  174M  162M 3094M|8372B 1620B| 248k  304k|10.0  25.0 |2967  4483 |1.07 1.53 0.96|2.0   0 250|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:08| 18  12  69   0   0|4377M  141M  162M 3094M|7231B 1646B| 165k  149k|3.01  9.03 |2414  4078 |1.07 1.53 0.96|2.0   0 216|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:09| 15  12  71   0   0|4348M  169M  162M 3094M|5380B 1688B|4083B  610k|1.00  37.9 |2265  3244 |1.07 1.53 0.96|1.0   0 146|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:10| 10  20  70   0   0|4351M  167M  162M 3094M|5410B 1517B|   0  1633k|   0   249 |3064  4549 |1.14 1.54 0.97|1.0   0 258|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:11|  9  16  73   0   0|4350M  168M  162M 3095M|5913B 1689B|  40k   16M|3.99  21.9 |2666  4013 |1.14 1.54 0.97|1.0   0 259|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:12|  4   2  93   0   0|4352M  165M  162M 3095M|4924B 1626B|   0     0 |   0     0 |1026  1702 |1.14 1.54 0.97|2.0   0 9.0|   0     0 |   0     0 | 18  285    5    5    0
Sep 02 04:51:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:13| 24   4  71   0   0|4398M  119M  162M 3095M|7578B 1615B|   0   183k|   0  17.9 |1734  2651 |1.14 1.54 0.97|1.0   0   0|   0     0 |   0     0 | 18  287    5    6    0
Sep 02 04:51:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:14| 15  14  70   0   0|4351M  166M  162M 3095M|6080B 1622B| 352k    0 |8.01     0 |2451  3632 |1.14 1.54 0.97|1.0   0 157|   0     0 |   0     0 | 18  289    5    6    0
Sep 02 04:51:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:15| 14  18  67   1   0|4356M  161M  162M 3095M|  11k 1697B|4103B  509k|1.00  53.1 |3011  4764 |1.21 1.55 0.97|1.0   0 159|   0     0 |   0     0 | 18  289    5    6    0
Sep 02 04:51:16 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:16| 12  18  70   0   0|4355M  161M  162M 3095M|  10k 1567B|  32k  248k|1.00  21.0 |2774  4329 |1.21 1.55 0.97|2.0   0 152|   0     0 |   0     0 | 18  289    5    6    0
Sep 02 04:51:17 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:17| 21   7  71   0   0|4394M  125M  162M 3092M|8075B 1826B| 550k  399k|19.9  18.9 |1834  2782 |1.21 1.55 0.97|1.0   0  76|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:18 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:18| 24   5  70   0   0|4453M  130M  162M 3030M|6601B 1765B| 268k 4081k|29.0  90.0 |1422  2129 |1.21 1.55 0.97|1.0   0   0|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:19 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:19| 24   3  71   0   0|4368M  227M  162M 3017M|6937B 1620B| 936k  564k|20.0  49.0 |1824  2869 |1.21 1.55 0.97|1.0   0 7.0|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:20 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:20| 25   3  71   0   0|4419M  175M  162M 3018M|8936B 1788B|  56k   76k|7.00  7.00 |1617  2392 |1.28 1.56 0.98|2.0   0   0|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:21 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:21| 24   3  72   0   0|4459M  135M  162M 3018M|6208B 1714B| 148k   88k|3.00  7.00 |1849  2914 |1.28 1.56 0.98|1.0   0 2.0|   0     0 |   0     0 | 18  295    6    6    0
Sep 02 04:51:22 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:22| 24   4  71   0   0|4393M  201M  162M 3018M|8828B 1746B|  28k    0 |1.00     0 |1460  1996 |1.28 1.56 0.98|2.0   0  15|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:23 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:23| 21   7  71   0   0|4359M  235M  162M 3018M|5499B 1695B|   0   116k|   0  12.0 |1888  2883 |1.28 1.56 0.98|1.0   0  76|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:24 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:24|  8  21  70   0   0|4367M  226M  162M 3019M|6203B 1701B|1501k  304k|21.0  7.00 |2802  4276 |1.28 1.56 0.98|3.0   0 271|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:25 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:25| 15  14  69   0   0|4374M  220M  162M 3019M|6054B 1705B|  44k  576k|11.0  49.0 |2821  4462 |1.25 1.55 0.98|1.0   0 236|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:26 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:26| 23   4  72   0   0|4411M  181M  162M 3020M|6461B 1625B| 522k  309k|25.1  24.1 |1585  2520 |1.25 1.55 0.98|2.0   0 6.0|   0     0 |   0     0 | 18  289    6    6    0
Sep 02 04:51:27 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:27| 21   5  72   0   0|4405M  188M  162M 3020M|  10k 3684B| 155k  183k|6.96  4.97 |9518    19k|1.25 1.55 0.98|1.0   0  12|   0     0 |   0     0 | 18  290    6    6    0
Sep 02 04:51:28 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:28| 25   5  68   0   0|4419M  171M  163M 3022M|8298B 3386B|8209B  673k|2.00  24.0 |4977    10k|1.25 1.55 0.98|2.0   0 5.0|   0     0 |   0     0 | 18  290    6    6    0
Sep 02 04:51:29 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:29| 26   5  68   0   0|4370M  220M  163M 3022M|5775B 1795B|   0  2586k|   0   352 |6289    11k|1.25 1.55 0.98|1.0   0  17|   0     0 |   0     0 | 18  289    6    9    0
Sep 02 04:51:30 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:30| 15  14  70   0   0|4399M  191M  163M 3021M|5075B 1458B|   0     0 |   0     0 |2579  4101 |1.15 1.52 0.98|2.0   0 255|   0     0 |   0     0 | 18  289    6    9    0
Sep 02 04:51:31 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:31| 25   4  71   0   0|4377M  214M  163M 3022M|7541B 1622B|  16k  453k|1.00  18.0 |1698  2601 |1.15 1.52 0.98|1.0   0 8.0|   0     0 |   0     0 | 18  289    6   12    0
Sep 02 04:51:32 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:32| 19   9  71   0   0|4418M  172M  163M 3022M|6324B 1690B|8172B   48k|1.00  3.99 |1837  2740 |1.15 1.52 0.98|1.0   0 104|   0     0 |   0     0 | 18  289    6   12    0
Sep 02 04:51:33 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:33| 23   6  70   0   0|4390M  200M  163M 3022M|6104B 1693B|   0   676k|   0  13.0 |1954  2806 |1.15 1.52 0.98|3.0   0  70|   0     0 |   0     0 | 18  289    6   12    0
Sep 02 04:51:34 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:34| 27   6  67   0   0|4373M  217M  163M 3022M|5697B 1626B|   0   112k|   0  10.0 |1891  2815 |1.15 1.52 0.98|2.0   0  58|   0     0 |   0     0 | 18  289    6   12    0
Sep 02 04:51:35 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:35| 40  10  49   0   0|4417M  173M  163M 3022M|6011B 1620B| 768k  320k|6.00  35.0 |2411  3588 |1.22 1.53 0.98|2.0   0 9.0|   0     0 |   0     0 | 18  292    6   14    0
Sep 02 04:51:36 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:36| 28   5  66   0   0|4414M  176M  163M 3022M|5695B 1708B| 271k  219k|2.99  22.9 |1779  2734 |1.22 1.53 0.98|1.0   0  35|   0     0 |   0     0 | 18  289    6   16    0
Sep 02 04:51:37 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:37| 22   6  71   0   0|4387M  203M  163M 3022M|7430B 1458B|  88k  384k|7.00  48.0 |2198  3514 |1.22 1.53 0.98|1.0   0  47|   0     0 |   0     0 | 18  289    6   18    0
Sep 02 04:51:38 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:38| 23   5  71   0   0|4364M  226M  163M 3022M|5120B 1623B|   0   176k|   0  9.02 |1753  2651 |1.22 1.53 0.98|1.0   0  32|   0     0 |   0     0 | 18  289    6   20    0
Sep 02 04:51:39 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:39| 24   2  71   0   0|4419M  171M  163M 3022M|9049B 1618B|   0   252k|   0  23.0 |1538  2473 |1.22 1.53 0.98|  0 1.0   0|   0     0 |   0     0 | 18  290    6   20    0
Sep 02 04:51:40 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:40| 22   7  70   0   0|4403M  187M  163M 3022M|6626B 1735B|   0   264k|   0  26.0 |2106  3307 |1.12 1.50 0.98|1.0   0  88|   0     0 |   0     0 | 18  289    6   20    0
Sep 02 04:51:41 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:41| 22   6  71   0   0|4383M  206M  163M 3022M|6046B 1618B|   0   120k|   0  7.99 |1747  2650 |1.12 1.50 0.98|1.0   0  47|   0     0 |   0     0 | 18  289    6   22    0
Sep 02 04:51:42 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:42| 24   4  72   0   0|4366M  224M  163M 3022M|5662B 1621B|  96k  128k|12.0  8.01 |1558  2496 |1.12 1.50 0.98|1.0   0 4.0|   0     0 |   0     0 | 18  289    6   24    0
Sep 02 04:51:43 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:43| 25   4  71   0   0|4414M  175M  163M 3022M|6290B 1622B|   0   196k|   0  20.0 |1856  2850 |1.12 1.50 0.98|1.0   0  10|   0     0 |   0     0 | 18  289    6   24    0
Sep 02 04:51:44 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:44| 30   4  66   1   0|4384M  205M  163M 3023M|6331B 1510B| 276k 4862k|30.0   400 |3632  7107 |1.12 1.50 0.98|2.0   0 5.0|   0     0 |   0     0 | 18  291    6   25    0
Sep 02 04:51:45 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:45| 25   4  68   1   0|4411M  178M  163M 3023M|9700B 1567B|  44k 1269k|6.00   128 |3025  5332 |1.11 1.50 0.98|2.0   0   0|   0     0 |   0     0 | 18  293    6   25    0
Sep 02 04:51:46 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:46| 17  16  65   1   0|4357M  232M  163M 3023M|5798B 1625B|   0   642k|   0  68.2 |3288  5634 |1.11 1.50 0.98|1.0   0 250|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:47 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:47|  8  22  67   0   0|4363M  225M  163M 3023M|5408B 1620B|   0   500k|   0  25.0 |3055  4647 |1.11 1.50 0.98|1.0   0 353|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:48 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:48| 10  22  66   1   0|4371M  217M  163M 3023M|5380B 1620B|   0  2828k|   0   172 |3288  5375 |1.11 1.50 0.98|2.0   0 344|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:49 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:49|  9  22  68   0   0|4370M  219M  163M 3023M|6777B 1766B|4091B  280k|1.00  26.0 |3123  4900 |1.11 1.50 0.98|1.0   0 347|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:50 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:50| 11  21  67   0   0|4366M  222M  163M 3023M|6957B 1732B|   0   200k|   0  20.0 |3169  4957 |1.10 1.49 0.98|1.0   0 351|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:51 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:51| 10  23  67   0   0|4369M  220M  163M 3023M|6659B 1623B|   0    40k|   0  10.0 |3013  4613 |1.10 1.49 0.98|2.0   0 358|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:52 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:52| 10  23  67   0   0|4374M  215M  163M 3023M|5532B 1627B|   0    36k|   0  9.00 |3299  5609 |1.10 1.49 0.98|2.0   0 425|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:53 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:53| 11  20  68   0   0|4372M  217M  163M 3023M|5767B 1622B|   0   721k|   0   106 |3010  4667 |1.10 1.49 0.98|1.0   0 328|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:54 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:54| 10  23  67   0   0|4381M  208M  163M 3023M|6708B 1620B|   0   224k|   0  25.0 |3127  4999 |1.10 1.49 0.98|2.0   0 322|   0     0 |   0     0 | 18  291    6   26    0
Sep 02 04:51:55 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:55| 13  20  65   0   0|4382M  207M  163M 3023M|5261B 1621B|   0   976k|   0  85.0 |3674  6190 |1.18 1.50 0.98|2.0   0 359|   0     0 |   0     0 | 18  293    6   26    0
Sep 02 04:51:56 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:56| 13  17  69   0   0|4392M  197M  163M 3023M|5472B 1690B|  48k  343k|3.99  33.9 |2964  4626 |1.18 1.50 0.98|1.0   0 264|   0     0 |   0     0 | 18  295    6   26    0
Sep 02 04:51:57 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:57| 20   9  70   0   0|4402M  256M  163M 2961M|9253B 1698B|8213B 2145k|1.00  12.0 |9757    19k|1.18 1.50 0.98|1.0   0  39|   0     0 |   0     0 | 18  295    6   26    0
Sep 02 04:51:58 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:58| 14   4  81   0   0|4435M  220M  163M 2965M|  13k 2856B|   0   708k|   0  5.00 |1703  3415 |1.18 1.50 0.98|2.0   0  35|   0     0 |   0     0 | 18  296    6   26    0
Sep 02 04:51:59 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:51:59| 14   3  83   0   0|4411M  244M  163M 2963M|  19k 6217B|  80k 1769k|11.0  16.0 |1484  2931 |1.18 1.50 0.98|1.0   0 2.0|   0     0 |   0     0 | 18  297    6   26    0
Sep 02 04:52:00 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:00| 17   0  78   1   0|4417M  237M  163M 2964M|  21k   13k| 650k 4604k|42.9   412 |1833  2390 |1.16 1.49 0.98|  0   0   0|   0     0 |   0     0 | 18  297    6   26    0
Sep 02 04:52:01 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:01| 18   2  79   1   0|4434M  219M  163M 2965M|  22k   12k| 772k 1080k|51.0  39.0 |1515  2280 |1.16 1.49 0.98|1.0   0   0|   0     0 |   0     0 | 18  297    6   26    0
Sep 02 04:52:02 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:02| 18   1  79   1   0|4438M  215M  163M 2965M|  24k   13k| 356k 1244k|34.0  45.0 |1490  2221 |1.16 1.49 0.98|3.0   0   0|   0     0 |   0     0 | 18  297    6   26    0
Sep 02 04:52:03 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:03| 19   3  77   1   0|4438M  191M  163M 2989M|  19k   10k|  11M  816k| 252  31.0 |1739  2524 |1.16 1.49 0.98|2.0   0   0|   0     0 |   0     0 | 18  297    6   26    0
Sep 02 04:52:04 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:04| 22   5  72   1   0|4466M  135M  163M 3014M|6565B 1900B|   0  3692k|   0   138 |1727  2908 |1.16 1.49 0.98|1.0   0   0|   0     0 |   0     0 | 18  296    6   26    1
Sep 02 04:52:05 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:05| 23   5  71   2   0|4463M  123M  163M 3027M|4727B 1518B|   0  4465k|   0   213 |2374  4312 |1.15 1.48 0.98|1.0   0   0|   0     0 |   0     0 | 18  296    6   25    1
Sep 02 04:52:06 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:06| 23   3  71   0   0|4401M  198M  163M 3014M|5876B 1853B| 371k 1495k|4.98  52.8 |1632  2689 |1.15 1.48 0.98|1.0   0 4.0|   0     0 |   0     0 | 18  295    6   25    0
Sep 02 04:52:07 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:07| 23   6  69   0   0|4439M  159M  164M 3015M|6834B 1566B|   0  1088k|   0  7.00 |9251    19k|1.15 1.48 0.98|2.0   0  16|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:08 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:08| 25   4  70   0   0|4434M  163M  164M 3016M|5286B 1620B|   0  1100k|   0  11.0 |9153    18k|1.15 1.48 0.98|1.0   0  13|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:09 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:09| 23   4  72   0   0|4387M  210M  164M 3016M|7834B 1626B|   0   104k|   0  4.02 |1936  2929 |1.15 1.48 0.98|1.0   0  50|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:10 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:10| 24   5  70   0   0|4410M  187M  164M 3016M|7510B 1620B|   0     0 |   0     0 |9851    19k|1.14 1.47 0.98|1.0   0  12|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:11 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:11| 23   7  69   0   0|4422M  175M  164M 3016M|  11k 1620B|   0    84k|   0  1.00 |  10k   21k|1.14 1.47 0.98|2.0   0  17|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:12 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:12| 23   5  70   0   0|4399M  198M  164M 3016M|7372B 1508B|   0   116k|   0  8.98 |6478    13k|1.14 1.47 0.98|1.0   0  13|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:13 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:13| 25   3  72   0   0|4380M  217M  164M 3016M|8417B 1739B|   0   244k|   0  4.01 |1566  2254 |1.14 1.47 0.98|1.0   0  17|   0     0 |   0     0 | 18  295    6   22    0
Sep 02 04:52:14 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:14| 22   7  70   0   0|4398M  187M  164M 3026M|8626B 1690B|   0    12k|   0  2.99 |8929    18k|1.14 1.47 0.98|1.0   0  88|   0     0 |   0     0 | 18  295    6   21    0
Sep 02 04:52:15 jammy-provider-cloud-0000007554 dstat.sh[58646]: 02-09 04:52:15| 15   2  81   0   0|4418M  163M  164M 3029M|9864B 2624B|  16k 1927k|1.00  66.0 |1619  2864 |1.12 1.46 0.99|  0   0 3.0|   0     0 |   0     0 | 18  296    6   21    0
