May 20 15:07:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 20 15:07:01 ubuntu dstat.sh[64874]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 20 15:07:01 ubuntu dstat.sh[64874]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 20 15:12:16 ubuntu dstat.sh[64874]: 20-05 15:12:16| 29  25  45   0   0|3733M  164M  170M 3700M|5469B 1553B|8196B  188k|2.00  21.0 |5992  4530 |2.16 1.77 1.06|3.0   0 365|   0     0 |           | 17  146    0   27    2
May 20 15:12:17 ubuntu dstat.sh[64874]: 20-05 15:12:17| 28  20  52   0   0|3769M  127M  170M 3701M|5041B 1620B|4097B  560k|1.00  19.0 |6569  7954 |2.16 1.77 1.06|1.0   0 291|   0     0 |           | 17  152    0   27    2
May 20 15:12:18 ubuntu dstat.sh[64874]: 20-05 15:12:18| 35  26  37   0   0|3860M  160M  170M 3580M|5131B 1611B|  44k  509k|4.97  29.8 |9039    12k|2.16 1.77 1.06|2.0   0 370|   0     0 |           | 17  164    0   27    2
May 20 15:12:19 ubuntu dstat.sh[64874]: 20-05 15:12:19| 30  26  43   0   0|3924M  131M  170M 3545M|4974B 1519B|  24k  498k|3.01  29.1 |6872  6703 |2.16 1.77 1.06|4.0   0 457|   0     0 |           | 17  166    0   27    2
May 20 15:12:20 ubuntu dstat.sh[64874]: 20-05 15:12:20| 14  25  60   0   0|3965M  157M  170M 3481M|5027B 1566B|  12k  740k|3.00  40.0 |7299  9597 |2.16 1.77 1.06|2.0   0 331|   0     0 |           | 17  170    0   27    2
May 20 15:12:21 ubuntu dstat.sh[64874]: 20-05 15:12:21| 10  22  66   0   0|3965M  157M  170M 3481M|5540B 1621B|8196B  760k|2.00  56.0 |5686  4744 |2.07 1.75 1.06|1.0   0 291|   0     0 |           | 17  186    0   27    2
May 20 15:12:22 ubuntu dstat.sh[64874]: 20-05 15:12:22| 14  19  65   0   0|3983M  139M  170M 3481M|5340B 1710B|   0   868k|   0   108 |5680  5360 |2.07 1.75 1.06|2.0   0 257|   0     0 |           | 17  186    0   27    2
May 20 15:12:23 ubuntu dstat.sh[64874]: 20-05 15:12:23| 30  16  51   0   0|4045M  121M  170M 3438M|4452B 1437B| 268k   15M|5.91   865 |4905  4190 |2.07 1.75 1.06|3.0   0 142|   0     0 |           | 17  186    0   27    2
May 20 15:12:24 ubuntu dstat.sh[64874]: 20-05 15:12:24| 43  11  47   0   0|4162M  139M  170M 3305M|4191B 1640B| 162k  332k|2.02  18.2 |2965  1537 |2.07 1.75 1.06|2.0   0 1.0|   0     0 |           | 17  186    0   27    2
May 20 15:12:25 ubuntu dstat.sh[64874]: 20-05 15:12:25| 38   7  53   0   0|4238M  125M  170M 3244M|4916B 1619B| 160k  500k|14.0  48.0 |3519  2995 |2.07 1.75 1.06|1.0   0  12|   0     0 |           | 17  195    0   18    2
May 20 15:12:26 ubuntu dstat.sh[64874]: 20-05 15:12:26| 27  22  50   0   0|4169M  193M  170M 3245M|4698B 1620B| 936k  232k|11.0  14.0 |5529  4469 |2.14 1.78 1.07|5.0   0 373|   0     0 |           | 17  194    0   18    2
May 20 15:12:27 ubuntu dstat.sh[64874]: 20-05 15:12:27| 30  31  37   0   0|4193M  167M  170M 3247M|  11k 9316B| 916k  360k|19.0  26.0 |6640  6406 |2.14 1.78 1.07|1.0   0 488|   0     0 |           | 17  201    0   18    2
May 20 15:12:28 ubuntu dstat.sh[64874]: 20-05 15:12:28| 40  21  39   0   0|4191M  168M  170M 3248M|5745B 2524B|  20k  987k|2.01  18.0 |6661  7915 |2.14 1.78 1.07|3.0   0 258|   0     0 |           | 17  202    0   19    2
May 20 15:12:29 ubuntu dstat.sh[64874]: 20-05 15:12:29| 68  19  12   0   0|4355M  146M  170M 3110M|  10k 7329B| 536k  248k|16.0  13.0 |5080  4537 |2.14 1.78 1.07|5.0   0 151|   0     0 |           | 17  208    0   19    0
May 20 15:12:30 ubuntu dstat.sh[64874]: 20-05 15:12:30| 61  14  22   3   0|4367M  204M  170M 3042M|9799B 6932B|5110k 3099k| 254  53.1 |5557  5230 |2.14 1.78 1.07|4.0   0  25|   0     0 |           | 17  213    0   20    0
May 20 15:12:31 ubuntu dstat.sh[64874]: 20-05 15:12:31| 55  18  23   2   0|4442M  167M  170M 3006M|6413B 3579B|2994k 1741k| 267   135 |6616  8143 |2.21 1.80 1.08|2.0   0 176|   0     0 |           | 17  213    0   25    0
May 20 15:12:32 ubuntu dstat.sh[64874]: 20-05 15:12:32| 29  27  43   1   0|4475M  175M  170M 2966M|  14k   10k| 216k 9350k|13.0  77.1 |7345  7682 |2.21 1.80 1.08|3.0   0 407|   0     0 |           | 17  212    0   26    0
May 20 15:12:33 ubuntu dstat.sh[64874]: 20-05 15:12:33| 44  22  33   0   0|4460M  188M  170M 2968M|4312B 1617B| 168k  491k|6.99  32.9 |6869    10k|2.21 1.80 1.08| 11   0 270|   0     0 |           | 17  216    0   25    0
May 20 15:12:34 ubuntu dstat.sh[64874]: 20-05 15:12:34| 50  27  22   0   0|4511M  164M  170M 2941M|  14k   11k|  16k  473k|4.01  30.1 |7305    16k|2.21 1.80 1.08|3.0   0 429|   0     0 |           | 17  217    0   26    0
May 20 15:12:35 ubuntu dstat.sh[64874]: 20-05 15:12:35| 57  25  17   0   0|4545M  141M  170M 2931M|5851B 2487B|1102k 1090k|49.7  61.7 |7834  9285 |2.21 1.80 1.08| 14   0 384|   0     0 |           | 17  218    0   30    0
May 20 15:12:36 ubuntu dstat.sh[64874]: 20-05 15:12:36| 53  24  22   0   0|4595M  128M  170M 2895M|  11k 7433B| 213k  543k|10.0  37.2 |7260  9746 |2.28 1.82 1.09|3.0   0 333|   0     0 |           | 17  221    0   30    0
May 20 15:12:37 ubuntu dstat.sh[64874]: 20-05 15:12:37| 51  29  18   0   0|4604M  181M  170M 2835M|  10k 6846B| 268k 3291k|17.0   195 |7979    11k|2.28 1.82 1.09|5.0   0 409|   0     0 |           | 17  222    0   28    0
May 20 15:12:38 ubuntu dstat.sh[64874]: 20-05 15:12:38| 54  24  22   0   0|4699M  115M  170M 2806M|7732B 3588B| 808k  644k|28.0  33.0 |8277    15k|2.28 1.82 1.09|7.0   0 270|   0     0 |           | 17  229    0   28    0
May 20 15:12:39 ubuntu dstat.sh[64874]: 20-05 15:12:39| 60  13  26   0   0|4806M  148M  170M 2669M|  14k   10k| 391k  861k|9.87  41.5 |7881  9741 |2.28 1.82 1.09|4.0   0 3.0|   0     0 |           | 17  228    0   29    0
May 20 15:12:40 ubuntu dstat.sh[64874]: 20-05 15:12:40| 59  11  28   1   0|4857M  128M  170M 2639M|  12k 8297B|1067k  618k|79.8  45.5 |6119  6888 |2.28 1.82 1.09|3.0   0  21|   0     0 |           | 17  233    0   34    0
May 20 15:12:41 ubuntu dstat.sh[64874]: 20-05 15:12:41| 58   9  32   0   0|4919M  121M  170M 2585M|  18k   14k|1419k  851k|29.0  67.0 |5023  4264 |2.33 1.84 1.10|3.0   0  13|   0     0 |           | 17  240    0   34    0
May 20 15:12:42 ubuntu dstat.sh[64874]: 20-05 15:12:42| 49  30  20   0   0|4855M  181M  170M 2589M|4771B 1462B|4388k 1343k|66.2  67.2 |7278  7634 |2.33 1.84 1.10|6.0   0 423|   0     0 |           | 17  240    0   34    0
May 20 15:12:43 ubuntu dstat.sh[64874]: 20-05 15:12:43| 42  27  30   0   0|4916M  121M  170M 2589M|  13k   11k| 511k  995k|3.99  43.9 |7133  7444 |2.33 1.84 1.10|2.0   0 455|   0     0 |           | 17  241    0   34    0
May 20 15:12:44 ubuntu dstat.sh[64874]: 20-05 15:12:44| 61  20  18   0   0|4871M  166M  170M 2589M|6403B 2661B| 784k   15M|9.00  1249 |7255  7271 |2.33 1.84 1.10|7.0   0 188|   0     0 |           | 18  243    0   35    0
May 20 15:12:45 ubuntu dstat.sh[64874]: 20-05 15:12:45| 80  16   2   1   0|4979M  146M  170M 2503M|  10k 7204B|2081k 4231k|90.9   197 |6904  7335 |2.33 1.84 1.10|4.0   0  77|   0     0 |           | 18  248    0   33    0
May 20 15:12:46 ubuntu dstat.sh[64874]: 20-05 15:12:46| 79  12   7   1   0|5019M  188M  170M 2424M|  10k 6796B|2568k 1442k| 115  87.1 |6028  5173 |2.47 1.87 1.12|4.0   0  19|   0     0 |           | 18  251    0   34    0
May 20 15:12:47 ubuntu dstat.sh[64874]: 20-05 15:12:47| 50  19  31   0   0|5109M  122M  170M 2401M|7386B 5032B| 834k 1002k|17.0  74.9 |6054  6849 |2.47 1.87 1.12|2.0   0 222|   0     0 |           | 18  256    0   35    0
May 20 15:12:48 ubuntu dstat.sh[64874]: 20-05 15:12:48| 34   9  55   1   0|5057M  223M  170M 2353M|  21k   12k| 789k 9736k|11.0  79.1 |3871  3200 |2.47 1.87 1.12|3.0   0  13|   0     0 |           | 18  258    0   36    0
May 20 15:12:49 ubuntu dstat.sh[64874]: 20-05 15:12:49| 44  13  43   0   0|5111M  153M  170M 2369M|  16M  139k| 562k  421k|7.02  24.1 |9169  5524 |2.47 1.87 1.12|3.0   0  77|   0     0 |           | 18  262    0   35    0
May 20 15:12:50 ubuntu dstat.sh[64874]: 20-05 15:12:50| 40  14  44   0   0|5155M  140M  170M 2340M|  13k   10k|2788k  661k|29.9  57.8 |4958  4649 |2.47 1.87 1.12|3.0   0 193|   0     0 |           | 18  263    0   36    0
May 20 15:12:51 ubuntu dstat.sh[64874]: 20-05 15:12:51| 38   7  54   0   0|5167M  128M  170M 2340M|  13k   10k|   0   566k|   0  49.2 |3448  2805 |2.43 1.87 1.12|2.0   0 8.0|   0     0 |           | 18  271    0   37    0
May 20 15:12:52 ubuntu dstat.sh[64874]: 20-05 15:12:52| 27   4  66   1   0|5174M  120M  170M 2341M| 226k 8931k| 574k  969k|28.9   101 |6035  7240 |2.43 1.87 1.12|1.0   0 1.0|   0     0 |           | 18  269    0   40    0
May 20 15:12:53 ubuntu dstat.sh[64874]: 20-05 15:12:53| 16   4  78   0   0|5112M  182M  170M 2341M|8117k 7084k|   0  3732k|   0   223 |5689  4829 |2.43 1.87 1.12|1.0   0  37|   0     0 |           | 18  273    0   38    0
May 20 15:12:54 ubuntu dstat.sh[64874]: 20-05 15:12:54| 20   9  70   0   0|5033M  245M  170M 2357M|8223k   83k|  64k  863k|4.01  72.2 |7600  7916 |2.43 1.87 1.12|2.0   0 112|   0     0 |           | 18  271    0   41    0
May 20 15:12:55 ubuntu dstat.sh[64874]: 20-05 15:12:55| 12  18  69   0   0|5065M  213M  170M 2357M|5264B 1615B|  16k   17M|1.99  92.7 |5571  5062 |2.43 1.87 1.12|2.0   0 353|   0     0 |           | 18  271    0   41    0
May 20 15:12:56 ubuntu dstat.sh[64874]: 20-05 15:12:56| 23   4  73   0   0|5038M  240M  170M 2357M|6389B 1623B|   0   349k|   0  20.0 |2144  1616 |2.32 1.86 1.12|2.0   0  11|   0     0 |           | 18  271    0   41    0
May 20 15:12:57 ubuntu dstat.sh[64874]: 20-05 15:12:57|  8  20  70   1   0|5040M  238M  170M 2357M|4641B 1459B|4099B 1753k|1.00   102 |5248  4010 |2.32 1.86 1.12|2.0   0 258|   0     0 |           | 18  271    0   39    0
May 20 15:12:58 ubuntu dstat.sh[64874]: 20-05 15:12:58|  9  20  69   0   0|5039M  239M  170M 2357M|4684B 1621B| 100k  224k|8.01  21.0 |5315  4081 |2.32 1.86 1.12|2.0   0 270|   0     0 |           | 18  271    0   39    0
May 20 15:12:59 ubuntu dstat.sh[64874]: 20-05 15:12:59|  4  10  84   0   0|5039M  239M  170M 2357M|4141B 1522B|   0    80k|   0  4.98 |2828  2403 |2.32 1.86 1.12|  0   0 129|   0     0 |           | 18  271    0   39    0
May 20 15:13:00 ubuntu dstat.sh[64874]: 20-05 15:13:00| 13   4  83   0   0|5076M  201M  170M 2357M|4864B 1621B|   0   136k|   0  15.0 |1868  1842 |2.32 1.86 1.12|1.0   0  11|   0     0 |           | 18  275    0   39    0
May 20 15:13:01 ubuntu dstat.sh[64874]: 20-05 15:13:01| 20   3  76   0   0|5110M  168M  170M 2357M|  11k 7328B|   0    52k|   0  6.00 |2083  1651 |2.13 1.83 1.11|1.0   0 1.0|   0     0 |           | 18  276    0   38    0
May 20 15:13:02 ubuntu dstat.sh[64874]: 20-05 15:13:02| 15  13  70   0   0|5099M  178M  170M 2357M|8485B 4683B| 264k  180k|9.01  18.0 |4515  3756 |2.13 1.83 1.11|1.0   0 142|   0     0 |           | 18  279    0   39    0
May 20 15:13:03 ubuntu dstat.sh[64874]: 20-05 15:13:03| 12  16  70   0   0|5086M  191M  170M 2358M|5356B 1625B|   0     0 |   0     0 |4953  3508 |2.13 1.83 1.11|1.0   0 179|   0     0 |           | 18  279    0   39    0
May 20 15:13:04 ubuntu dstat.sh[64874]: 20-05 15:13:04| 12  18  67   0   0|5066M  211M  170M 2358M|5578B 1453B|  32k 9578k|1.99  1001 |6016  4831 |2.13 1.83 1.11|1.0   0 169|   0     0 |           | 18  283    0   39    0
May 20 15:13:05 ubuntu dstat.sh[64874]: 20-05 15:13:05| 17  13  69   0   0|5082M  194M  170M 2358M|5597B 1625B|  12k 1075k|3.01  35.1 |4118  3414 |2.13 1.83 1.11|1.0   0 124|   0     0 |           | 18  285    0   37    0
May 20 15:13:06 ubuntu dstat.sh[64874]: 20-05 15:13:06| 23   4  72   0   0|5139M  137M  170M 2358M|5399B 1657B|   0   331k|   0  23.9 |2361  2002 |2.04 1.81 1.11|1.0   0 1.0|   0     0 |           | 18  285    0   37    0
May 20 15:13:07 ubuntu dstat.sh[64874]: 20-05 15:13:07| 24   3  71   0   0|5144M  164M  170M 2328M|4457B 1458B| 404k  392k|13.0  42.0 |2646  2513 |2.04 1.81 1.11|1.0   0 4.0|   0     0 |           | 18  289    0   37    0
May 20 15:13:08 ubuntu dstat.sh[64874]: 20-05 15:13:08| 23   4  72   0   0|5057M  250M  170M 2328M|4796B 1619B|  24k  216k|4.00  15.0 |2319  1805 |2.04 1.81 1.11|1.0   0 5.0|   0     0 |           | 18  285    0   37    0
May 20 15:13:09 ubuntu dstat.sh[64874]: 20-05 15:13:09| 22   5  72   0   0|5117M  190M  170M 2328M|4334B 1621B|   0   156k|   0  8.01 |2113  1663 |2.04 1.81 1.11|2.0   0 1.0|   0     0 |           | 18  285    0   37    0
May 20 15:13:10 ubuntu dstat.sh[64874]: 20-05 15:13:10| 13   2  84   0   0|5128M  179M  170M 2328M|  17k   15k|   0   264k|   0  18.0 |2172  2049 |2.04 1.81 1.11|1.0   0 2.0|   0     0 |           | 18  288    0   38    0
May 20 15:13:11 ubuntu dstat.sh[64874]: 20-05 15:13:11| 23   5  72   0   0|5106M  201M  170M 2328M|  10k 6991B|   0   132k|   0  13.0 |2607  2125 |1.96 1.80 1.11|1.0   0  17|   0     0 |           | 18  285    0   39    0
May 20 15:13:12 ubuntu dstat.sh[64874]: 20-05 15:13:12| 23   4  73   0   0|5150M  157M  170M 2328M|4531B 1462B|   0   168k|   0  18.1 |1983  1484 |1.96 1.80 1.11|1.0   0   0|   0     0 |           | 18  285    0   39    0
May 20 15:13:13 ubuntu dstat.sh[64874]: 20-05 15:13:13| 17  11  71   0   0|5116M  191M  170M 2329M|4721B 1614B| 390k  263k|4.98  6.97 |3671  2749 |1.96 1.80 1.11|1.0   0 153|   0     0 |           | 18  285    0   39    0
May 20 15:13:14 ubuntu dstat.sh[64874]: 20-05 15:13:14|  9  20  69   1   0|5108M  199M  170M 2329M|4861B 1662B|  80k  500k|6.00  30.0 |5668  4444 |1.96 1.80 1.11|2.0   0 342|   0     0 |           | 18  285    0   39    0
May 20 15:13:15 ubuntu dstat.sh[64874]: 20-05 15:13:15| 20   9  71   0   0|5108M  198M  170M 2329M|5043B 1663B|  16k  284k|2.00  25.0 |3395  2906 |1.96 1.80 1.11|1.0   0 106|   0     0 |           | 18  285    0   39    0
May 20 15:13:16 ubuntu dstat.sh[64874]: 20-05 15:13:16| 19   4  76   0   0|5119M  183M  170M 2333M|  11k 3997B|   0   912k|   0  29.0 |2033  1594 |1.88 1.79 1.11|1.0   0  17|   0     0 |           | 18  285    0   39    0
May 20 15:13:17 ubuntu dstat.sh[64874]: 20-05 15:13:17| 21   3  74   0   0|5107M  193M  170M 2334M|9329B 2892B|   0   368k|   0  10.0 |2232  1805 |1.88 1.79 1.11|  0   0  18|   0     0 |           | 18  286    0   39    0
May 20 15:13:18 ubuntu dstat.sh[64874]: 20-05 15:13:18| 23   4  71   0   0|5110M  185M  171M 2339M|7369B 3232B|   0  1047k|   0  18.0 |8570    16k|1.88 1.79 1.11|2.0   0 6.0|   0     0 |           | 18  285    0   39    0
May 20 15:13:19 ubuntu dstat.sh[64874]: 20-05 15:13:19| 18   5  76   0   0|5109M  185M  171M 2340M|  12k 4634B|  12k 1050k|3.00  10.0 |3540  4808 |1.88 1.79 1.11|1.0   0 9.0|   0     0 |           | 18  286    0   39    0
May 20 15:13:20 ubuntu dstat.sh[64874]: 20-05 15:13:20| 22   7  69   0   0|5117M  177M  171M 2340M|4786B 1615B|   0   475k|   0  7.98 |7354    14k|1.88 1.79 1.11|1.0   0  19|   0     0 |           | 18  286    0   39    0
May 20 15:13:21 ubuntu dstat.sh[64874]: 20-05 15:13:21| 15  13  70   0   0|5069M  234M  171M 2330M|4962B 1640B|  12k 1275k|2.01  50.3 |4266  3516 |1.89 1.79 1.11|1.0   0 165|   0     0 |           | 18  285    0   39    0
May 20 15:13:22 ubuntu dstat.sh[64874]: 20-05 15:13:22| 18  10  70   0   0|5110M  194M  171M 2330M|5326B 1616B|   0   235k|   0  20.9 |3284  2769 |1.89 1.79 1.11|1.0   0 106|   0     0 |           | 18  285    0   39    0
May 20 15:13:23 ubuntu dstat.sh[64874]: 20-05 15:13:23| 21   2  75   0   0|5135M  168M  171M 2331M|  10k 7399B|  32k  176k|2.00  11.0 |2290  1955 |1.89 1.79 1.11|1.0   0 1.0|   0     0 |           | 18  288    0   39    0
May 20 15:13:24 ubuntu dstat.sh[64874]: 20-05 15:13:24| 17  10  72   0   0|5116M  188M  171M 2331M|9316B 6176B|  80k   17M|5.00   154 |3735  3136 |1.89 1.79 1.11|1.0   0 116|   0     0 |           | 18  287    0   42    0
May 20 15:13:25 ubuntu dstat.sh[64874]: 20-05 15:13:25| 21   4  73   0   0|5151M  152M  171M 2331M|6190B 3701B|  16k 2091k|1.00   357 |2558  2429 |1.89 1.79 1.11|  0   0 1.0|   0     0 |           | 18  290    0   42    0
May 20 15:13:26 ubuntu dstat.sh[64874]: 20-05 15:13:26| 22   8  70   0   0|5116M  187M  171M 2331M|  12k 8025B|   0   124k|   0  8.03 |3385  2813 |1.82 1.78 1.11|1.0   0  73|   0     0 |           | 18  289    0   43    0
May 20 15:13:27 ubuntu dstat.sh[64874]: 20-05 15:13:27| 24   3  71   0   0|5130M  173M  171M 2331M|6095B 3578B|   0   132k|   0  12.0 |2444  2102 |1.82 1.78 1.11|  0   0 2.0|   0     0 |           | 18  290    0   43    0
May 20 15:13:28 ubuntu dstat.sh[64874]: 20-05 15:13:28| 18   5  77   0   0|5053M  250M  171M 2331M|  16k   12k|  16k  149k|1.00  12.0 |2759  2335 |1.82 1.78 1.11|1.0   0  56|   0     0 |           | 18  289    0   44    0
May 20 15:13:29 ubuntu dstat.sh[64874]: 20-05 15:13:29| 22   4  73   0   0|5083M  220M  171M 2331M|5122B 2199B|   0   143k|   0  9.95 |2043  1547 |1.82 1.78 1.11|1.0   0   0|   0     0 |           | 18  290    0   44    0
May 20 15:13:30 ubuntu dstat.sh[64874]: 20-05 15:13:30| 18   5  77   0   0|5073M  230M  171M 2331M|  14k   11k|   0     0 |   0     0 |2607  2162 |1.82 1.78 1.11|1.0   0  32|   0     0 |           | 18  289    0   46    0
May 20 15:13:31 ubuntu dstat.sh[64874]: 20-05 15:13:31| 21   4  74   0   0|5131M  172M  171M 2331M|6410B 3571B|   0    68k|   0  5.98 |2103  1668 |1.83 1.78 1.12|  0   0 1.0|   0     0 |           | 18  290    0   46    0
May 20 15:13:32 ubuntu dstat.sh[64874]: 20-05 15:13:32| 16   2  81   1   0|5128M  175M  171M 2331M|  14k   10k|  32k  432k|2.00  42.0 |2413  2614 |1.83 1.78 1.12|1.0   0   0|   0     0 |           | 18  289    0   47    0
May 20 15:13:33 ubuntu dstat.sh[64874]: 20-05 15:13:33| 20   7  72   0   0|5154M  148M  171M 2331M|5060B 1626B|   0   141k|   0  11.0 |2508  2041 |1.83 1.78 1.12|1.0   0  47|   0     0 |           | 18  291    0   47    0
May 20 15:13:34 ubuntu dstat.sh[64874]: 20-05 15:13:34| 23   5  70   0   0|5145M  158M  171M 2331M|  15k   12k|   0   291k|   0  21.9 |3383  8281 |1.83 1.78 1.12|1.0   0  36|   0     0 |           | 18  291    0   43    0
May 20 15:13:35 ubuntu dstat.sh[64874]: 20-05 15:13:35| 21   6  72   0   0|5122M  181M  171M 2331M|5346B 1622B|   0   280k|   0  22.0 |2649  2314 |1.83 1.78 1.12|1.0   0  32|   0     0 |           | 18  291    0   43    0
May 20 15:13:36 ubuntu dstat.sh[64874]: 20-05 15:13:36| 15   2  82   0   0|5122M  181M  171M 2331M|  15k   11k|   0   471k|   0  34.0 |2308  2490 |1.77 1.77 1.12|  0   0   0|   0     0 |           | 18  292    0   43    0
May 20 15:13:37 ubuntu dstat.sh[64874]: 20-05 15:13:37| 12  13  73   2   0|5067M  235M  172M 2332M|8198B 3483B| 956k  432k| 209  43.0 |4495  4143 |1.77 1.77 1.12|  0 1.0 180|   0     0 |           | 18  293    0   44    0
May 20 15:13:38 ubuntu dstat.sh[64874]: 20-05 15:13:38|  2   2  94   0   0|5059M  242M  172M 2332M|  19k 4335B| 169k  205k|42.2  14.1 |1484  1787 |1.77 1.77 1.12|1.0   0  21|   0     0 |           | 18  291    0   39    0
May 20 15:13:39 ubuntu dstat.sh[64874]: 20-05 15:13:39|  4   7  86   0   0|5050M  252M  172M 2332M|  10k 4585B|   0   772k|   0  38.8 |2619  2369 |1.77 1.77 1.12|  0   0 104|   0     0 |           | 18  293    0   39    0
May 20 15:13:40 ubuntu dstat.sh[64874]: 20-05 15:13:40| 10  14  74   1   0|5065M  237M  172M 2332M|5783B 2036B| 341k  213k|29.1  16.1 |4427  3590 |1.77 1.77 1.12|1.0   0 211|   0     0 |           | 18  291    0   40    0
May 20 15:13:41 ubuntu dstat.sh[64874]: 20-05 15:13:41| 22   4  73   0   0|5099M  192M  172M 2342M|4819B 1453B| 175k 2021k|20.9   353 |2525  1788 |1.70 1.76 1.12|1.0   0 5.0|   0     0 |           | 18  291    0   40    0
May 20 15:13:42 ubuntu dstat.sh[64874]: 20-05 15:13:42| 16   2  80   0   0|5095M  191M  172M 2347M|  16k 6048B|   0  1567k|   0  21.0 |1924  1606 |1.70 1.76 1.12|1.0   0  19|   0     0 |           | 18  291    0   32    0
May 20 15:13:43 ubuntu dstat.sh[64874]: 20-05 15:13:43| 15  12  70   1   0|5045M  238M  172M 2350M|4804B 1621B|1421k 3171k|24.0  99.1 |4705  4221 |1.70 1.76 1.12|2.0   0 185|   0     0 |           | 18  291    0   32    0
May 20 15:13:44 ubuntu dstat.sh[64874]: 20-05 15:13:44| 18  10  71   0   0|5099M  184M  172M 2350M|4736B 1619B|  32k  484k|1.00  26.0 |3244  2749 |1.70 1.76 1.12|1.0   0 118|   0     0 |           | 18  291    0   32    0
May 20 15:13:45 ubuntu dstat.sh[64874]: 20-05 15:13:45| 21   3  75   0   0|5119M  165M  172M 2350M|  27k   24k|   0   304k|   0  31.0 |2525  2413 |1.70 1.76 1.12|1.0   0   0|   0     0 |           | 18  291    0   34    0
May 20 15:13:46 ubuntu dstat.sh[64874]: 20-05 15:13:46| 21   7  71   0   0|5099M  184M  172M 2350M|4938B 1620B|   0   240k|   0  27.0 |2653  2090 |1.65 1.74 1.12|2.0   0  47|   0     0 |           | 18  291    0   31    0
May 20 15:13:47 ubuntu dstat.sh[64874]: 20-05 15:13:47| 20   3  77   0   0|5122M  161M  172M 2350M|  12k 9201B| 256k  276k|15.0  27.0 |2324  2124 |1.65 1.74 1.12|2.0   0   0|   0     0 |           | 18  292    0   32    0
May 20 15:13:48 ubuntu dstat.sh[64874]: 20-05 15:13:48| 21   5  73   0   0|5103M  180M  172M 2350M|5407B 2735B|   0   128k|   0  8.00 |2162  1661 |1.65 1.74 1.12|1.0   0  14|   0     0 |           | 18  291    0   33    0
May 20 15:13:49 ubuntu dstat.sh[64874]: 20-05 15:13:49| 17   3  79   1   0|5119M  164M  172M 2350M|  11k 8250B| 128k  176k|8.01  17.0 |2162  2055 |1.65 1.74 1.12|1.0   0   0|   0     0 |           | 18  292    0   33    0
May 20 15:13:50 ubuntu dstat.sh[64874]: 20-05 15:13:50| 23   7  66   2   0|5117M  164M  172M 2352M|5652B 2929B|1795k 3770k|66.1   298 |5907  8649 |1.65 1.74 1.12|1.0   0 6.0|   0     0 |           | 18  291    0   34    0
May 20 15:13:51 ubuntu dstat.sh[64874]: 20-05 15:13:51| 21   2  75   0   0|5114M  167M  172M 2352M|6602B 3924B|   0   367k|   0  28.9 |2223  2016 |1.60 1.73 1.11|  0   0 1.0|   0     0 |           | 18  292    0   31    0
May 20 15:13:52 ubuntu dstat.sh[64874]: 20-05 15:13:52| 20   4  75   1   0|5114M  167M  172M 2352M|  13k 8740B|  80k 1040k|4.00  96.0 |3952  5114 |1.60 1.73 1.11|1.0   0   0|   0     0 |           | 18  292    0   31    0
May 20 15:13:53 ubuntu dstat.sh[64874]: 20-05 15:13:53| 23  18  57   0   0|5064M  217M  172M 2352M|5712B 2857B| 257k 1136k|2.01   102 |5847  5823 |1.60 1.73 1.11|3.0   0 304|   0     0 |           | 18  291    0   32    0
