Apr 16 18:57:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 16 18:57:15 ubuntu dstat.sh[65030]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 16 18:57:15 ubuntu dstat.sh[65030]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 16 19:02:50 ubuntu dstat.sh[65030]: 16-04 19:02:50| 41  15  42   1   0|5198M  134M  169M 2304M|  12k 6017B|1227k 1789k|42.8   213 |6185  7547 |2.04 1.70 1.01|2.0   0 151|   0     0 |           | 18  280    1   38    0
Apr 16 19:02:51 ubuntu dstat.sh[65030]: 16-04 19:02:51| 37   9  53   0   0|5236M  132M  169M 2270M|  20k   10k| 769k 9101k|6.01  46.1 |3613  2478 |2.04 1.70 1.01|2.0   0  10|   0     0 |           | 18  284    1   38    1
Apr 16 19:02:52 ubuntu dstat.sh[65030]: 16-04 19:02:52| 39  17  43   0   0|5180M  171M  169M 2288M|  16M  133k|2839k 2579k|32.1   163 |  11k 7961 |2.04 1.70 1.01|4.0   0 244|   0     0 |           | 18  284    1   37    0
Apr 16 19:02:53 ubuntu dstat.sh[65030]: 16-04 19:02:53| 55  12  32   0   0|5269M  142M  169M 2229M|6098B 3747B| 783k  215k|7.95  26.8 |4214  2760 |2.04 1.70 1.01|2.0   0  32|   0     0 |           | 18  285    1   37    0
Apr 16 19:02:54 ubuntu dstat.sh[65030]: 16-04 19:02:54| 34   8  57   1   0|5252M  179M  169M 2210M|  23k   19k| 168k  746k|8.02  70.2 |5312    13k|2.04 1.70 1.01|3.0   0  38|   0     0 |           | 18  294    1   41    0
Apr 16 19:02:55 ubuntu dstat.sh[65030]: 16-04 19:02:55| 29   6  61   0   0|5253M  177M  169M 2211M| 400k   16M| 448k  616k|25.0  63.0 |5745  4984 |2.04 1.70 1.01|2.0   0 8.0|   0     0 |           | 18  294    1   42    0
Apr 16 19:02:56 ubuntu dstat.sh[65030]: 16-04 19:02:56| 27   4  67   0   0|5270M  161M  169M 2211M|9622k  117k|  64k 3024k|3.01  68.3 |  13k 8444 |2.04 1.71 1.02|2.0   0 3.0|   0     0 |           | 18  303    1   36    0
Apr 16 19:02:57 ubuntu dstat.sh[65030]: 16-04 19:02:57| 23  14  61   0   0|5117M  297M  169M 2227M|7094k  157k|  80k   16M|5.00  67.0 |  13k   10k|2.04 1.71 1.02|1.0   0 174|   0     0 |           | 18  298    1   40    0
Apr 16 19:02:58 ubuntu dstat.sh[65030]: 16-04 19:02:58| 12  16  68   0   0|5153M  261M  169M 2227M|5488B 1458B|  16k   11M|2.00   851 |5440  4247 |2.04 1.71 1.02|3.0   0 328|   0     0 |           | 18  298    1   40    0
Apr 16 19:02:59 ubuntu dstat.sh[65030]: 16-04 19:02:59| 21   6  71   0   0|5202M  212M  169M 2227M|5054B 1457B|   0  1247k|   0  72.9 |2900  2430 |2.04 1.71 1.02|1.0   0  45|   0     0 |           | 18  298    1   40    0
Apr 16 19:03:00 ubuntu dstat.sh[65030]: 16-04 19:03:00|  9  20  69   0   0|5189M  226M  169M 2227M|4841B 1512B|   0   640k|   0  54.0 |5505  4598 |2.04 1.71 1.02|1.0   0 266|   0     0 |           | 18  298    1   37    0
Apr 16 19:03:01 ubuntu dstat.sh[65030]: 16-04 19:03:01|  9  20  69   0   0|5176M  238M  169M 2227M|4821B 1458B|  12k  264k|1.00  22.0 |5446  4360 |1.95 1.69 1.02|4.0   0 286|   0     0 |           | 18  298    1   37    0
Apr 16 19:03:02 ubuntu dstat.sh[65030]: 16-04 19:03:02|  3   5  91   0   0|5172M  242M  169M 2227M|4824B 1455B|   0   132k|   0  13.0 |2096  2081 |1.95 1.69 1.02|1.0   0  76|   0     0 |           | 18  300    1   37    0
Apr 16 19:03:03 ubuntu dstat.sh[65030]: 16-04 19:03:03| 17   5  77   0   0|5220M  195M  169M 2227M|4729B 1567B|   0    12M|   0  35.0 |2083  1890 |1.95 1.69 1.02|2.0   0 9.0|   0     0 |           | 18  300    1   37    0
Apr 16 19:03:04 ubuntu dstat.sh[65030]: 16-04 19:03:04| 18   3  78   0   0|5235M  179M  169M 2227M|  11k 9112B|   0     0 |   0     0 |2179  1915 |1.95 1.69 1.02|1.0   0   0|   0     0 |           | 18  301    1   36    0
Apr 16 19:03:05 ubuntu dstat.sh[65030]: 16-04 19:03:05| 14  13  72   0   0|5168M  246M  169M 2227M|6648B 2438B|  68k    0 |5.00     0 |4406  3513 |1.95 1.69 1.02|2.0   0 147|   0     0 |           | 18  304    1   37    0
Apr 16 19:03:06 ubuntu dstat.sh[65030]: 16-04 19:03:06| 11  17  69   0   0|5161M  253M  169M 2227M|5199B 1620B|  64k 1036k|3.00  31.0 |5087  3874 |1.96 1.70 1.02|1.0   0 156|   0     0 |           | 18  304    1   37    0
Apr 16 19:03:07 ubuntu dstat.sh[65030]: 16-04 19:03:07| 12  17  70   0   0|5161M  253M  169M 2227M|5479B 1621B|   0   500k|   0  36.0 |5244  3950 |1.96 1.70 1.02|3.0   0 193|   0     0 |           | 18  308    1   37    0
Apr 16 19:03:08 ubuntu dstat.sh[65030]: 16-04 19:03:08| 18  10  71   0   0|5201M  212M  169M 2227M|4768B 1503B|4072B   48k|0.99  4.97 |3375  2638 |1.96 1.70 1.02|2.0   0 106|   0     0 |           | 18  308    1   36    0
Apr 16 19:03:09 ubuntu dstat.sh[65030]: 16-04 19:03:09| 22   4  73   0   0|5268M  146M  169M 2227M|4654B 1567B| 100k 8195B|1.00  1.00 |2112  1622 |1.96 1.70 1.02|3.0   0 1.0|   0     0 |           | 18  308    1   36    0
Apr 16 19:03:10 ubuntu dstat.sh[65030]: 16-04 19:03:10| 25   3  71   1   0|5290M  123M  169M 2228M|4551B 1568B| 284k  801k|11.0  70.1 |2778  2717 |1.96 1.70 1.02|2.0   0 4.0|   0     0 |           | 18  310    1   36    0
Apr 16 19:03:11 ubuntu dstat.sh[65030]: 16-04 19:03:11| 23   4  71   0   0|5207M  206M  169M 2228M|4890B 1511B|  24k 1883k|4.00   129 |2623  2624 |1.88 1.69 1.02|3.0   0 6.0|   0     0 |           | 18  308    1   36    0
Apr 16 19:03:12 ubuntu dstat.sh[65030]: 16-04 19:03:12| 22   5  72   0   0|5260M  153M  169M 2228M|5569B 1850B|   0  1037k|   0  49.0 |2208  1862 |1.88 1.69 1.02|2.0   0 3.0|   0     0 |           | 18  310    2   34    0
Apr 16 19:03:13 ubuntu dstat.sh[65030]: 16-04 19:03:13| 10   1  87   0   0|5261M  152M  169M 2228M|  22k   19k|   0     0 |   0     0 |2229  2202 |1.88 1.69 1.02|2.0   0 1.0|   0     0 |           | 18  314    1   36    0
Apr 16 19:03:14 ubuntu dstat.sh[65030]: 16-04 19:03:14| 23   5  70   0   0|5193M  220M  169M 2228M|4186B 1349B| 128k   64k|1.00  5.00 |2473  1973 |1.88 1.69 1.02|2.0   0  16|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:15 ubuntu dstat.sh[65030]: 16-04 19:03:15| 26   3  70   0   0|5211M  202M  169M 2228M|4588B 1511B|  96k  416k|5.99  44.0 |2335  2021 |1.88 1.69 1.02|2.0   0 1.0|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:16 ubuntu dstat.sh[65030]: 16-04 19:03:16| 11  18  69   0   0|5179M  234M  169M 2228M|4378B 1641B| 425k  678k|7.02  39.1 |5194  4349 |1.81 1.68 1.02|1.0   0 239|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:17 ubuntu dstat.sh[65030]: 16-04 19:03:17| 10  19  69   0   0|5179M  234M  169M 2229M|5104B 1559B|  36k  168k|3.01  8.02 |5094  3701 |1.81 1.68 1.02|1.0   0 269|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:18 ubuntu dstat.sh[65030]: 16-04 19:03:18| 19   8  71   0   0|5208M  205M  169M 2229M|4437B 1019B|   0   211k|   0  10.9 |3136  2389 |1.81 1.68 1.02|2.0   0  94|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:19 ubuntu dstat.sh[65030]: 16-04 19:03:19| 19   3  76   0   0|5196M  212M  169M 2233M|9993B 3375B|4110B 1268k|1.00  91.3 |2198  1849 |1.81 1.68 1.02|3.0   0  17|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:20 ubuntu dstat.sh[65030]: 16-04 19:03:20| 21   5  73   0   0|5221M  186M  169M 2234M|7361B 1810B|  12k  531k|3.00  25.0 |2579  2335 |1.81 1.68 1.02|1.0   0  24|   0     0 |           | 18  309    0   36    0
Apr 16 19:03:21 ubuntu dstat.sh[65030]: 16-04 19:03:21| 21   5  73   0   0|5224M  177M  170M 2239M|7418B 3304B|   0  1101k|   0  25.1 |7212    13k|1.91 1.70 1.03|1.0   0 7.0|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:22 ubuntu dstat.sh[65030]: 16-04 19:03:22| 17   4  77   0   0|5220M  180M  170M 2240M|  11k 4491B|  16k  470k|2.99  6.97 |4397  6577 |1.91 1.70 1.03|1.0   0 9.0|   0     0 |           | 18  309    0   36    0
Apr 16 19:03:23 ubuntu dstat.sh[65030]: 16-04 19:03:23| 21   7  68   0   0|5237M  163M  170M 2240M|4792B 1617B|   0   579k|   0  14.0 |9807    18k|1.91 1.70 1.03|2.0   0  21|   0     0 |           | 18  309    0   36    0
Apr 16 19:03:24 ubuntu dstat.sh[65030]: 16-04 19:03:24| 17  11  72   0   0|5177M  233M  170M 2230M|4737B 1842B|   0  3238k|   0   419 |4065  3179 |1.91 1.70 1.03|1.0   0 171|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:25 ubuntu dstat.sh[65030]: 16-04 19:03:25| 19   9  70   0   0|5214M  196M  170M 2230M|4409B 1462B|   0   517k|   0  12.0 |3024  2462 |1.91 1.70 1.03|3.0   0  99|   0     0 |           | 18  308    0   36    0
Apr 16 19:03:26 ubuntu dstat.sh[65030]: 16-04 19:03:26| 19   2  78   0   0|5221M  189M  170M 2231M|  10k 7316B|  32k  180k|1.00  17.0 |2209  2037 |1.83 1.69 1.03|4.0   0   0|   0     0 |           | 18  309    0   36    0
Apr 16 19:03:27 ubuntu dstat.sh[65030]: 16-04 19:03:27| 15  10  73   0   0|5151M  259M  170M 2231M|9211B 5256B|  28k  188k|2.00  10.0 |3488  2768 |1.83 1.69 1.03|2.0   0 116|   0     0 |           | 18  308    0   39    0
Apr 16 19:03:28 ubuntu dstat.sh[65030]: 16-04 19:03:28| 23   4  73   0   0|5208M  201M  170M 2231M|5299B 1539B|   0   112k|   0  8.00 |2007  1581 |1.83 1.69 1.03|1.0   0   0|   0     0 |           | 18  308    1   39    0
Apr 16 19:03:29 ubuntu dstat.sh[65030]: 16-04 19:03:29| 17   7  73   0   0|5157M  253M  170M 2231M|  13k 9203B|   0  1622k|   0   100 |3992  4792 |1.83 1.69 1.03|3.0   0  72|   0     0 |           | 18  310    0   40    0
Apr 16 19:03:30 ubuntu dstat.sh[65030]: 16-04 19:03:30| 24   4  70   0   0|5203M  206M  170M 2231M|4138B 1867B|   0   342k|   0  40.8 |2667  2760 |1.83 1.69 1.03|1.0   0 3.0|   0     0 |           | 18  313    0   40    0
Apr 16 19:03:31 ubuntu dstat.sh[65030]: 16-04 19:03:31| 19   5  74   0   0|5184M  226M  170M 2231M|  17k   14k|   0   362k|   0  37.2 |3401  3339 |2.01 1.72 1.05|2.0   0  50|   0     0 |           | 18  312    0   41    0
Apr 16 19:03:32 ubuntu dstat.sh[65030]: 16-04 19:03:32| 22   4  73   0   0|5250M  160M  170M 2231M|4400B 1453B|   0   191k|   0  11.0 |2209  1757 |2.01 1.72 1.05|2.0   0  10|   0     0 |           | 18  313    0   41    0
Apr 16 19:03:33 ubuntu dstat.sh[65030]: 16-04 19:03:33| 16   5  77   0   0|5228M  181M  170M 2231M|  15k   12k|  12k  316k|1.00  24.0 |2830  2596 |2.01 1.72 1.05|3.0   0  33|   0     0 |           | 18  314    0   43    0
Apr 16 19:03:34 ubuntu dstat.sh[65030]: 16-04 19:03:34| 22   5  73   0   0|5245M  165M  170M 2231M|3834B 1954B|   0    52k|   0  5.02 |2190  1907 |2.01 1.72 1.05|2.0   0   0|   0     0 |           | 18  315    0   43    0
Apr 16 19:03:35 ubuntu dstat.sh[65030]: 16-04 19:03:35| 13   2  83   0   0|5236M  173M  170M 2231M|  15k   11k|  32k  355k|2.00  31.9 |2325  2567 |2.01 1.72 1.05|3.0   0   0|   0     0 |           | 18  314    0   44    0
Apr 16 19:03:36 ubuntu dstat.sh[65030]: 16-04 19:03:36| 20   7  71   0   0|5238M  171M  170M 2231M|5366B 1563B|  16k  188k|1.00  19.0 |2773  2352 |1.93 1.71 1.05|2.0   0  47|   0     0 |           | 18  314    0   44    0
Apr 16 19:03:37 ubuntu dstat.sh[65030]: 16-04 19:03:37| 17   2  79   0   0|5249M  160M  170M 2231M|  15k   12k|   0   140k|   0  6.01 |2103  1862 |1.93 1.71 1.05|2.0   0   0|   0     0 |           | 18  314    0   40    0
Apr 16 19:03:38 ubuntu dstat.sh[65030]: 16-04 19:03:38| 21   6  72   0   0|5275M  134M  170M 2231M|4547B 1615B|   0   183k|   0  11.0 |2459  1890 |1.93 1.71 1.05|3.0   0  32|   0     0 |           | 18  314    0   40    0
Apr 16 19:03:39 ubuntu dstat.sh[65030]: 16-04 19:03:39| 15   6  78   0   0|5232M  198M  170M 2211M|  13k 9925B|   0   109k|   0  8.05 |2052  1760 |1.93 1.71 1.05|4.0   0   0|   0     0 |           | 18  316    0   40    0
Apr 16 19:03:40 ubuntu dstat.sh[65030]: 16-04 19:03:40| 13  11  73   0   0|5165M  265M  170M 2211M|5892B 3193B|   0  2521k|   0   398 |4388  4131 |1.93 1.71 1.05|2.0   0 169|   0     0 |           | 18  314    0   41    0
Apr 16 19:03:41 ubuntu dstat.sh[65030]: 16-04 19:03:41|  4   2  90   2   0|5164M  265M  170M 2211M|9235B 3872B| 989k  343k| 247  25.9 |1865  2364 |1.85 1.70 1.05|1.0   0  12|   0     0 |           | 18  316    0   37    0
Apr 16 19:03:42 ubuntu dstat.sh[65030]: 16-04 19:03:42|  5  10  85   0   0|5149M  280M  170M 2211M|  14k 3560B|   0   368k|   0  22.0 |3022  2555 |1.85 1.70 1.05|2.0   0 125|   0     0 |           | 18  316    0   38    0
Apr 16 19:03:43 ubuntu dstat.sh[65030]: 16-04 19:03:43|  4   6  88   0   0|5150M  279M  170M 2211M|  10k 4043B|   0   334k|   0  17.1 |2254  2052 |1.85 1.70 1.05|1.0   0  67|   0     0 |           | 18  316    0   39    0
Apr 16 19:03:44 ubuntu dstat.sh[65030]: 16-04 19:03:44| 15  12  70   0   0|5159M  262M  171M 2218M|4856B 1493B| 183k  299k|14.9  20.9 |4102  3290 |1.85 1.70 1.05|1.0 1.0 146|   0     0 |           | 18  316    0   39    0
Apr 16 19:03:45 ubuntu dstat.sh[65030]: 16-04 19:03:45| 23   4  74   0   0|5173M  244M  171M 2222M|9349B 2961B|  12k 1121k|2.00  27.0 |2390  2213 |1.85 1.70 1.05|2.0   0  18|   0     0 |           | 18  317    0   32    0
Apr 16 19:03:46 ubuntu dstat.sh[65030]: 16-04 19:03:46| 17   3  78   1   0|5167M  246M  171M 2226M|  11k 4698B|  48k 1328k|2.01  57.2 |2470  2585 |1.85 1.70 1.05|1.0   0  12|   0     0 |           | 18  316    0   32    0
Apr 16 19:03:47 ubuntu dstat.sh[65030]: 16-04 19:03:47|  9  18  68   1   0|5136M  274M  171M 2228M|4524B 1455B|1413k 2885k|24.9   102 |5887  5037 |1.78 1.69 1.05|2.0   0 291|   0     0 |           | 18  316    0   32    0
Apr 16 19:03:48 ubuntu dstat.sh[65030]: 16-04 19:03:48| 21   4  74   0   0|5203M  207M  171M 2228M|4673B 2701B|   0   112k|   0  8.00 |1986  1560 |1.78 1.69 1.05|1.0   0   0|   0     0 |           | 18  317    0   32    0
Apr 16 19:03:49 ubuntu dstat.sh[65030]: 16-04 19:03:49| 18   5  75   0   0|5187M  224M  171M 2229M|  26k   22k|   0   408k|   0  19.0 |2823  2371 |1.78 1.69 1.05|1.0   0  47|   0     0 |           | 18  316    0   32    0
Apr 16 19:03:50 ubuntu dstat.sh[65030]: 16-04 19:03:50| 22   4  73   0   0|5219M  192M  171M 2229M|5355B 2318B|   0   408k|   0  51.0 |2322  2188 |1.78 1.69 1.05|1.0   0   0|   0     0 |           | 18  317    0   32    0
Apr 16 19:03:51 ubuntu dstat.sh[65030]: 16-04 19:03:51| 18   3  77   0   0|5166M  244M  171M 2229M|  13k 9779B| 272k  216k|17.0  14.0 |2592  2264 |1.78 1.69 1.05|3.0   0  14|   0     0 |           | 18  316    0   34    0
Apr 16 19:03:52 ubuntu dstat.sh[65030]: 16-04 19:03:52| 22   3  73   0   0|5231M  179M  171M 2229M|6001B 2271B|   0    44k|   0  3.99 |2100  1639 |1.80 1.69 1.05|2.0   0 1.0|   0     0 |           | 18  317    0   34    0
Apr 16 19:03:53 ubuntu dstat.sh[65030]: 16-04 19:03:53| 18   4  76   1   0|5230M  179M  171M 2231M|  11k 7541B|1622k  907k|56.2   117 |4108  5268 |1.80 1.69 1.05|1.0 1.0 2.0|   0     0 |           | 18  319    0   31    0
Apr 16 19:03:54 ubuntu dstat.sh[65030]: 16-04 19:03:54| 28   7  62   0   0|5194M  214M  171M 2231M|6289B 2853B| 511k 2414k|29.9  88.8 |4609    13k|1.80 1.69 1.05|1.0   0  41|   0     0 |           | 18  318    0   33    0
Apr 16 19:03:55 ubuntu dstat.sh[65030]: 16-04 19:03:55| 19   3  77   0   0|5209M  199M  171M 2231M|  11k 7454B|   0   461k|   0  19.0 |1990  1685 |1.80 1.69 1.05|2.0   0   0|   0     0 |           | 18  319    0   33    0
Apr 16 19:03:56 ubuntu dstat.sh[65030]: 16-04 19:03:56| 19   4  74   2   0|5202M  205M  171M 2231M|  10k 6734B| 112k 6718k|5.00   685 |5176  7711 |1.80 1.69 1.05|2.0   0   0|   0     0 |           | 18  318    0   34    0
Apr 16 19:03:57 ubuntu dstat.sh[65030]: 16-04 19:03:57| 10  20  68   0   0|5176M  232M  171M 2231M|5347B 1567B|   0   320k|   0  21.0 |5371  4015 |1.82 1.70 1.06|1.0   0 343|   0     0 |           | 18  318    0   25    0
Apr 16 19:03:58 ubuntu dstat.sh[65030]: 16-04 19:03:58|  8  24  67   0   0|5173M  234M  171M 2231M|4891B 1512B|   0   268k|   0  22.0 |5813  4378 |1.82 1.70 1.06|2.0   0 394|   0     0 |           | 18  318    0   25    0
Apr 16 19:03:59 ubuntu dstat.sh[65030]: 16-04 19:03:59|  9  23  67   0   0|5177M  231M  171M 2231M|5096B 1569B|   0  2637k|   0   173 |6852  6053 |1.82 1.70 1.06|1.0   0 575|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:00 ubuntu dstat.sh[65030]: 16-04 19:04:00|  9  23  67   0   0|5167M  241M  171M 2231M|4903B 1512B|   0   996k|   0  71.0 |7355  6976 |1.82 1.70 1.06|1.0   0 640|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:01 ubuntu dstat.sh[65030]: 16-04 19:04:01|  9  24  67   0   0|5171M  237M  171M 2231M|5507B 1566B|   0   360k|   0  34.0 |7477  6950 |1.82 1.70 1.06|3.0   0 716|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:02 ubuntu dstat.sh[65030]: 16-04 19:04:02|  8  22  67   0   0|5165M  242M  171M 2231M|5275B 1511B|   0   188k|   0  18.0 |5990  4738 |1.83 1.70 1.06|2.0   0 420|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:03 ubuntu dstat.sh[65030]: 16-04 19:04:03| 10  22  67   0   0|5172M  236M  171M 2231M|4999B 1458B|   0   204k|   0  22.0 |5937  4661 |1.83 1.70 1.06|1.0   0 378|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:04 ubuntu dstat.sh[65030]: 16-04 19:04:04|  9  20  69   0   0|5167M  240M  171M 2232M|4830B 1561B|  16k  124k|1.00  9.97 |5708  4519 |1.83 1.70 1.06|2.0   0 369|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:05 ubuntu dstat.sh[65030]: 16-04 19:04:05| 19   7  73   0   0|5179M  325M  172M 2145M|5012B 1512B|4096B 2044k|1.00  6.00 |2464  2103 |1.83 1.70 1.06|2.0   0  43|   0     0 |           | 18  318    0   25    0
Apr 16 19:04:06 ubuntu dstat.sh[65030]: 16-04 19:04:06| 20   3  76   0   0|5192M  309M  172M 2148M|  11k 3531B|  44k 1336k|3.00  38.0 |2267  2147 |1.83 1.70 1.06|4.0   0  16|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:07 ubuntu dstat.sh[65030]: 16-04 19:04:07| 14   1  83   1   0|5204M  295M  172M 2150M|  25k   14k| 879k 1551k|62.0  55.0 |1830  1775 |1.85 1.71 1.07|3.0   0   0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:08 ubuntu dstat.sh[65030]: 16-04 19:04:08| 15   1  81   1   0|5227M  271M  172M 2151M|  18k   11k| 908k 1100k|50.0  38.0 |1947  1789 |1.85 1.71 1.07|1.0   0   0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:09 ubuntu dstat.sh[65030]: 16-04 19:04:09| 14   1  83   1   0|5227M  270M  172M 2152M|  21k   12k| 752k 1248k|57.0  42.0 |1827  1774 |1.85 1.71 1.07|1.0   0   0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:10 ubuntu dstat.sh[65030]: 16-04 19:04:10| 17   2  80   1   0|5244M  252M  172M 2153M|  22k   12k| 765k 1741k|34.0  81.1 |2169  2248 |1.85 1.71 1.07|3.0   0   0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:11 ubuntu dstat.sh[65030]: 16-04 19:04:11| 21   3  73   1   0|5237M  222M  172M 2190M|6830B 2422B|  11M 2699k| 124   283 |2581  2341 |1.85 1.71 1.07|2.0   0 1.0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:12 ubuntu dstat.sh[65030]: 16-04 19:04:12| 24   3  73   0   0|5242M  200M  172M 2206M|5367B 1705B|   0  1282k|   0  30.1 |2288  1968 |1.86 1.72 1.07|2.0   0 1.0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:13 ubuntu dstat.sh[65030]: 16-04 19:04:13| 22   3  73   1   0|5261M  161M  172M 2226M|5921B 1514B|   0  2424k|   0   102 |2498  2377 |1.86 1.72 1.07|2.0   0   0|   0     0 |           | 18  319    0   24    0
Apr 16 19:04:14 ubuntu dstat.sh[65030]: 16-04 19:04:14| 22   3  73   1   0|5257M  138M  172M 2252M|4789B 1616B|   0  2479k|   0  96.8 |2541  2447 |1.86 1.72 1.07|2.0   0   0|   0     0 |           | 18  319    0   22    0
Apr 16 19:04:15 ubuntu dstat.sh[65030]: 16-04 19:04:15| 23   3  71   1   0|5271M  130M  173M 2246M|4916B 1631B|   0    11M|   0   144 |2689  2702 |1.86 1.72 1.07|3.0   0 1.0|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:16 ubuntu dstat.sh[65030]: 16-04 19:04:16| 22   5  72   0   0|5235M  165M  173M 2246M|5344B 2112B|  32k  640k|1.00  32.0 |2850  2738 |1.86 1.72 1.07|2.0   0  36|   0     0 |           | 18  319    0   22    0
Apr 16 19:04:17 ubuntu dstat.sh[65030]: 16-04 19:04:17| 19   4  76   1   0|5223M  172M  173M 2252M|  10k 3381B|   0  1320k|   0  17.0 |1993  1687 |1.87 1.72 1.08|2.0   0 2.0|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:18 ubuntu dstat.sh[65030]: 16-04 19:04:18| 18   3  78   0   0|5225M  164M  173M 2257M|  12k 4635B|   0  1422k|   0  36.1 |2202  1868 |1.87 1.72 1.08|1.0   0  18|   0     0 |           | 18  318    0   22    1
Apr 16 19:04:19 ubuntu dstat.sh[65030]: 16-04 19:04:19| 23   6  69   0   0|5206M  183M  173M 2257M|4674B 1564B|   0   995k|   0  4.99 |9667    18k|1.87 1.72 1.08|2.0   0  13|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:20 ubuntu dstat.sh[65030]: 16-04 19:04:20| 22   9  68   0   0|5221M  168M  173M 2257M|4605B 1566B|   0  7774k|   0  50.0 |  11k   20k|1.87 1.72 1.08|2.0   0  26|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:21 ubuntu dstat.sh[65030]: 16-04 19:04:21| 22   6  72   0   0|5153M  247M  173M 2246M|4785B 1516B|   0   786k|   0  15.0 |2860  2552 |1.87 1.72 1.08|2.0   0  50|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:22 ubuntu dstat.sh[65030]: 16-04 19:04:22| 23   5  69   0   0|5190M  210M  173M 2246M|4538B 1459B|   0   524k|   0  27.0 |9894    18k|2.12 1.77 1.10|1.0   0  26|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:23 ubuntu dstat.sh[65030]: 16-04 19:04:23| 19   3  77   0   0|5218M  177M  173M 2252M|  10k 3963B|   0   890k|   0  13.0 |2145  1812 |2.12 1.77 1.10|2.0   0  19|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:24 ubuntu dstat.sh[65030]: 16-04 19:04:24| 18   3  78   0   0|5224M  170M  173M 2252M|  11k 4266B|   0   448k|   0  6.00 |2089  1733 |2.12 1.77 1.10|2.0   0  18|   0     0 |           | 18  319    0   22    0
Apr 16 19:04:25 ubuntu dstat.sh[65030]: 16-04 19:04:25| 23   5  69   0   0|5216M  173M  173M 2257M|5319B 1859B|   0  1055k|   0  18.0 |  10k   18k|2.12 1.77 1.10|2.0   0  14|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:26 ubuntu dstat.sh[65030]: 16-04 19:04:26| 22   6  69   0   0|5218M  171M  173M 2258M|4860B 1690B|  16k  916k|1.00  40.0 |  11k   20k|2.12 1.77 1.10|2.0   0  20|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:27 ubuntu dstat.sh[65030]: 16-04 19:04:27| 22   5  72   0   0|5196M  204M  173M 2247M|5965B 1619B|   0  1619k|   0   166 |2414  1846 |2.19 1.80 1.11|2.0   0  22|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:28 ubuntu dstat.sh[65030]: 16-04 19:04:28| 22   5  72   0   0|5187M  212M  173M 2247M|5696B 1619B|   0   108k|   0  5.00 |3239  2727 |2.19 1.80 1.11|2.0   0  94|   0     0 |           | 18  318    0   22    0
Apr 16 19:04:29 ubuntu dstat.sh[65030]: 16-04 19:04:29| 23   4  71   0   0|5202M  187M  173M 2257M|6095B 1462B|   0  1236k|   0  24.1 |2704  2472 |2.19 1.80 1.11|2.0   0  19|   0     0 |           | 18  318    0   22    0
