Jul 08 18:29:51 jammy-provider-cloud-0000007313 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 18:34:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:46| 22   5  71   0   0|4403M  176M  168M 3032M|5606B 1508B|   0     0 |   0     0 |1680  2529 |1.80 1.52 0.90|2.0   0  70|   0     0 |   0     0 | 18  295    4   32    0
Jul 08 18:34:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:47| 23   5  71   0   0|4390M  189M  168M 3032M|6605B 1512B|  80k  136k|5.00  9.00 |1833  2929 |1.80 1.52 0.90|2.0   0  56|   0     0 |   0     0 | 18  295    4   33    0
Jul 08 18:34:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:48| 23   5  71   0   0|4365M  214M  168M 3032M|6254B 1572B|   0   229k|   0  20.1 |1892  3018 |1.73 1.51 0.91|3.0   0  28|   0     0 |   0     0 | 18  295    4   36    0
Jul 08 18:34:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:49| 26   2  71   0   0|4399M  179M  168M 3032M|5560B 1506B| 127k  414k|7.97  44.8 |1901  3153 |1.73 1.51 0.91|4.0   0 2.0|   0     0 |   0     0 | 18  295    4   36    0
Jul 08 18:34:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:50| 22   5  72   0   0|4398M  180M  168M 3032M|6543B 1623B|   0   148k|   0  8.01 |1584  2477 |1.73 1.51 0.91|1.0   0  47|   0     0 |   0     0 | 18  296    4   36    0
Jul 08 18:34:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:51| 24   4  71   0   0|4395M  183M  168M 3032M|  11k 1565B|   0   212k|   0  16.0 |1747  2713 |1.73 1.51 0.91|1.0   0  28|   0     0 |   0     0 | 18  295    4   38    0
Jul 08 18:34:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:52| 24   6  70   0   0|4372M  206M  168M 3032M|6927B 1640B|  16k  540k|1.00  60.0 |2578  4426 |1.73 1.51 0.91|3.0   0  88|   0     0 |   0     0 | 18  295    4   39    0
Jul 08 18:34:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:53| 23   4  72   0   0|4356M  222M  168M 3033M|5156B 1480B|   0   180k|   0  11.0 |1571  2436 |1.75 1.52 0.91|2.0   0  22|   0     0 |   0     0 | 18  295    4   41    0
Jul 08 18:34:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:54| 24   3  72   0   0|4400M  178M  168M 3033M|6754B 1132B|   0   312k|   0  19.0 |1611  2389 |1.75 1.52 0.91|1.0   0  25|   0     0 |   0     0 | 18  295    4   41    0
Jul 08 18:34:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:55| 25   4  71   0   0|4394M  184M  168M 3033M|4469B 1641B|  96k  372k|12.0  24.0 |1673  2548 |1.75 1.52 0.91|3.0   0  14|   0     0 |   0     0 | 18  295    4   43    0
Jul 08 18:34:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:56| 27   4  67   1   0|4359M  217M  168M 3034M|4040B 1512B| 820k 1444k|51.0   168 |3259  6431 |1.75 1.52 0.91|3.0   0 5.0|   0     0 |   0     0 | 18  299    4   43    0
Jul 08 18:34:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:57| 25   3  71   0   0|4407M  169M  168M 3034M|5878B 1566B|  24k  584k|4.00  51.0 |1924  3101 |1.75 1.52 0.91|3.0   0   0|   0     0 |   0     0 | 18  301    4   43    0
Jul 08 18:34:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:58| 21  10  66   1   0|4363M  213M  168M 3034M|  15k 1612B|  32k 1156k|1.00   106 |4074  7321 |1.69 1.51 0.91|4.0   0 317|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:34:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:34:59| 10  20  68   0   0|4364M  213M  168M 3034M|  17k 1732B|   0   547k|   0  38.0 |4166  7183 |1.69 1.51 0.91|3.0   0 650|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:35:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:00| 11  21  66   0   0|4367M  209M  168M 3034M|7455B 1460B|   0  3061k|   0   190 |4476  8145 |1.69 1.51 0.91|1.0   0 668|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:35:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:01| 11  21  66   0   0|4368M  208M  168M 3034M|5852B 1758B|   0   656k|   0  45.0 |5066  9274 |1.69 1.51 0.91|1.0   0 659|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:35:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:02| 11  21  66   0   0|4363M  213M  168M 3035M|7992B 1657B|   0   375k|   0  30.9 |4336  7705 |1.69 1.51 0.91|1.0   0 627|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:35:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:03| 10  21  67   0   0|4367M  209M  168M 3035M|4776B 1544B|   0  4768k|   0   515 |4575  7739 |1.88 1.55 0.93|3.0   0 669|   0     0 |   0     0 | 18  299    3   44    0
Jul 08 18:35:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:04| 16  11  71   0   0|4384M  279M  168M 2955M|4628B 1508B| 116k 1683k|13.0  13.0 |2568  4237 |1.88 1.55 0.93|1.0   0 255|   0     0 |   0     0 | 18  299    3   42    0
Jul 08 18:35:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:05| 22   7  71   0   0|4404M  242M  168M 2971M|4731B 1740B|   0  1152k|   0  10.0 |9768    19k|1.88 1.55 0.93|3.0   0 7.0|   0     0 |   0     0 | 18  299    4   42    0
Jul 08 18:35:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:06|  6   1  90   0   0|4413M  233M  168M 2971M|  45k 3896B|   0   491k|   0  21.9 |1448  2283 |1.88 1.55 0.93|  0   0 3.0|   0     0 |   0     0 | 18  300    4   37    0
Jul 08 18:35:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:07| 20   1  78   0   0|4413M  233M  168M 2972M|  16k 7572B| 392k  736k|20.0  30.0 |1432  2169 |1.88 1.55 0.93|2.0   0   0|   0     0 |   0     0 | 18  301    4   37    0
Jul 08 18:35:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:08| 19   2  77   1   0|4421M  224M  168M 2973M|  24k   13k| 552k 2242k|52.0   129 |2073  3358 |1.81 1.54 0.93|2.0   0   0|   0     0 |   0     0 | 18  301    4   37    0
Jul 08 18:35:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:09| 20   2  77   1   0|4437M  207M  168M 2973M|  22k   11k| 640k 1000k|40.0  37.0 |1559  2380 |1.81 1.54 0.93|2.0   0 2.0|   0     0 |   0     0 | 18  301    4   37    0
Jul 08 18:35:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:10| 19   1  78   1   0|4437M  206M  168M 2974M|  20k   12k| 458k 1338k|39.2  45.2 |1599  2486 |1.81 1.54 0.93|1.0   0   0|   0     0 |   0     0 | 18  301    4   32    0
Jul 08 18:35:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:11| 22   2  74   0   0|4435M  184M  168M 2998M|  12k 6445B|  11M  542k| 218  18.9 |1680  2406 |1.81 1.54 0.93|3.0   0   0|   0     0 |   0     0 | 18  301    4   32    0
Jul 08 18:35:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:12| 23   3  71   2   0|4454M  138M  169M 3023M|8012B 1826B|   0  2988k|   0   128 |2031  3330 |1.81 1.54 0.93|1.0   0   0|   0     0 |   0     0 | 18  300    4   25    1
Jul 08 18:35:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:13| 22   4  71   1   0|4441M  131M  169M 3041M|6247B 1456B|   0  5066k|   0   166 |1982  3220 |1.74 1.53 0.93|1.0   0   0|   0     0 |   0     0 | 18  300    4   25    1
Jul 08 18:35:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:14| 24   4  72   1   0|4356M  211M  170M 3044M|7667B 1901B|   0  1877k|   0  67.0 |1604  2216 |1.74 1.53 0.93|3.0   0 1.0|   0     0 |   0     0 | 18  299    4   23    0
Jul 08 18:35:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:15| 25   4  69   0   0|4410M  154M  170M 3046M|5376B 1516B| 177k  116k|11.0  2.01 |7954    16k|1.74 1.53 0.93|2.0   0 9.0|   0     0 |   0     0 | 18  299    4   23    0
Jul 08 18:35:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:16| 25   3  72   0   0|4403M  161M  170M 3046M|6062B 1533B|   0    84k|   0  1.00 |1994  3062 |1.74 1.53 0.93|1.0   0 9.0|   0     0 |   0     0 | 18  299    4   22    0
Jul 08 18:35:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:17| 24   5  69   0   0|4374M  190M  170M 3047M|5001B 1448B|   0   127k|   0  8.94 |8836    18k|1.74 1.53 0.93|2.0   0  13|   0     0 |   0     0 | 18  299    4   22    0
Jul 08 18:35:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:18| 24   4  70   0   0|4380M  184M  170M 3046M|7100B 1627B|  32k 4893k|1.00   184 |2417  4053 |1.68 1.52 0.93|2.0   0  53|   0     0 |   0     0 | 18  299    4   21    0
Jul 08 18:35:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:19| 23   8  68   0   0|4415M  149M  170M 3046M|8326B 1571B|   0    64k|   0  5.02 |  10k   21k|1.68 1.52 0.93|2.0   0  14|   0     0 |   0     0 | 18  299    4   21    0
Jul 08 18:35:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:20| 22   8  67   0   0|4422M  142M  170M 3047M|5404B 1511B|   0    84k|   0  1.00 |  12k   26k|1.68 1.52 0.93|1.0   0  14|   0     0 |   0     0 | 18  299    4   21    0
Jul 08 18:35:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:21| 23   4  71   0   0|4391M  173M  170M 3047M|  13k 1688B|   0   116k|   0  8.97 |1501  2134 |1.68 1.52 0.93|1.0   0  13|   0     0 |   0     0 | 18  299    4   21    0
Jul 08 18:35:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:22| 25   3  71   0   0|4399M  165M  170M 3046M|  13k 1619B|   0   448k|   0  27.0 |1708  2543 |1.68 1.52 0.93|1.0   0 4.0|   0     0 |   0     0 | 18  299    4   21    0
Jul 08 18:35:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:23| 22   7  71   0   0|4372M  192M  170M 3046M|5350B 1534B|   0   833k|   0   137 |1964  2979 |1.63 1.51 0.93|1.0   0  94|   0     0 |   0     0 | 18  299    4   17    0
Jul 08 18:35:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:24| 22   5  70   0   0|4394M  152M  171M 3062M|7029B 1619B|   0   935k|   0  5.99 |  10k   20k|1.63 1.51 0.93|1.0   0 7.0|   0     0 |   0     0 | 18  299    4   17    0
Jul 08 18:35:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:25|  8   1  90   0   0|4402M  144M  171M 3063M|  11k 3558B|   0  4095B|   0  1.00 |1228  1969 |1.63 1.51 0.93|1.0   0 3.0|   0     0 |   0     0 | 18  300    4   16    0
Jul 08 18:35:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:26| 17   3  80   0   0|4404M  142M  171M 3063M|  14k 6943B|   0  1112k|   0  47.0 |1325  1993 |1.63 1.51 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  301    4   16    0
Jul 08 18:35:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:27| 19   2  78   1   0|4414M  131M  171M 3063M|  23k   13k|   0  1396k|   0  48.1 |1538  2444 |1.63 1.51 0.93|2.0   0   0|   0     0 |   0     0 | 18  301    4   16    0
Jul 08 18:35:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:28|  8   1  88   1   0|4414M  131M  171M 3063M| 128k   11k|  32k 1512k|1.00  80.8 |1626  2686 |1.50 1.49 0.93|2.0   0   0|   0     0 |   0     0 | 18  302    4   16    0
Jul 08 18:35:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:29| 17   1  80   0   0|4420M  124M  171M 3063M|  28k 9917B|4093B 1111k|1.00  48.0 |1415  2255 |1.50 1.49 0.93|3.0   0 2.0|   0     0 |   0     0 | 18  302    4   16    0
Jul 08 18:35:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:30| 20   2  77   1   0|4425M  120M  171M 3063M|  21k   14k|   0  1306k|   0  42.1 |1474  2306 |1.50 1.49 0.93|2.0   0   0|   0     0 |   0     0 | 18  302    4   16    0
Jul 08 18:35:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:31| 18   4  75   1   0|4442M  144M  171M 3022M| 217k   17k|   0  2114k|   0  92.9 |2252  5505 |1.50 1.49 0.93|  0   0  34|   0     0 |   0     0 | 18  301    4   17    1
Jul 08 18:35:32 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:32| 16   2  80   1   0|4442M  143M  171M 3023M| 117k   17k|  28k 2619k|5.01   142 |1946  3194 |1.50 1.49 0.93|2.0   0   0|   0     0 |   0     0 | 18  301    4   17    1
Jul 08 18:35:33 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:33| 21   2  76   0   0|4437M  137M  171M 3033M|1065k   15k| 120k 1747k|13.0  28.0 |1742  2205 |1.46 1.48 0.93|2.0   0 1.0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:34 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:34|  9   4  82   1   0|4437M  126M  171M 3044M|  16M   92k| 236k   24M|22.0   488 |6636  5188 |1.46 1.48 0.93|3.0   0  11|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:35 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:35| 23   3  72   0   0|4443M  118M  172M 3045M| 100k 3350B|  32k 1715k|3.01  73.1 |1591  2515 |1.46 1.48 0.93|2.0   0 1.0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:36 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:36| 22   5  71   1   0|4448M  122M  174M 3030M|  40k 1620B|   0  4467k|   0  90.0 |1648  2593 |1.46 1.48 0.93|1.0   0   0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:37 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:37| 23   4  72   1   0|4462M  122M  175M 3014M|8202B 1537B|   0  2441k|   0   109 |1629  2626 |1.46 1.48 0.93|3.0   0   0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:38 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:38| 23   3  72   1   0|4455M  117M  176M 3022M|8219B 1454B|  32k 3115k|1.00   131 |1730  3100 |1.42 1.47 0.93|3.0   0   0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:39 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:39| 23   5  70   0   0|4442M  118M  178M 3030M|4778B 1528B|   0    19M|   0   101 |1613  2523 |1.42 1.47 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  301    4   16    1
Jul 08 18:35:40 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:40| 22   1  75   0   0|4440M  157M  178M 2992M|  10k 4437B|  20k 1947k|3.00  61.0 |1516  2433 |1.42 1.47 0.93|1.0   0   0|   0     0 |   0     0 | 18  299    4   16    0
Jul 08 18:35:41 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:41| 23   4  72   1   0|4409M  185M  178M 2995M|4473B 1537B| 610k   28k|45.1  2.01 |1440  2129 |1.42 1.47 0.93|1.0   0 8.0|   0     0 |   0     0 | 18  299    4   16    0
Jul 08 18:35:42 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:42| 24   6  69   0   0|4388M  206M  178M 2995M|5771B 1527B|   0  3167k|   0  39.9 |8929    18k|1.42 1.47 0.93|3.0   0  10|   0     0 |   0     0 | 18  299    4   16    0
Jul 08 18:35:43 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:43| 25   4  69   0   0|4414M  180M  178M 2995M|6580B 1626B|   0   462k|   0  11.0 |8993    18k|1.39 1.46 0.93|3.0   0  12|   0     0 |   0     0 | 18  299    4   16    0
Jul 08 18:35:44 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:44| 25   3  71   0   0|4381M  213M  178M 2995M|4138B 1526B|   0    57M|   0   182 |1570  2265 |1.39 1.46 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  299    4   16    0
Jul 08 18:35:45 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:45| 23   4  71   0   0|4404M  186M  179M 2998M|5503B 1498B| 907k 1059k|21.0  4.99 |1489  2331 |1.39 1.46 0.93|2.0   0 5.0|   0     0 |   0     0 | 18  300    4   14    0
Jul 08 18:35:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:46| 26   4  67   1   0|4405M  184M  179M 2998M|3907B 1460B| 316k 5339k|22.0   304 |4545  9603 |1.39 1.46 0.93|1.0   0   0|   0     0 |   0     0 | 18  303    4   20    0
Jul 08 18:35:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:47| 17  15  67   1   0|4356M  233M  179M 2999M|4508B 1458B| 468k 1432k|22.0   135 |3553  6532 |1.39 1.46 0.93|1.0   0 212|   0     0 |   0     0 | 18  303    4   20    0
Jul 08 18:35:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:48| 13  16  69   0   0|4360M  227M  179M 3000M|4995B 1693B|1307k  460k|46.0  25.0 |2957  4672 |1.36 1.45 0.93|1.0   0 228|   0     0 |   0     0 | 18  303    4   22    0
Jul 08 18:35:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:49| 13   7  66  16   0|4354M  195M  179M 3038M|5862B 1463B|  38M 6981k|3179  28.1 |4796  8574 |1.36 1.45 0.93|1.0 1.0  14|   0     0 |   0     0 | 18  303    4   19    0
Jul 08 18:35:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:50| 23   7  67   1   0|4354M  193M  179M 3041M|8291B 3237B|2867k 3171k| 220   321 |2128  2909 |1.36 1.45 0.93|2.0   0  15|   0     0 |   0     0 | 18  304    4   19    0
Jul 08 18:35:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:51|  6   2  91   0   0|4344M  203M  179M 3041M|  48k 5928B| 256k  224k|2.00  18.0 |1388  2058 |1.36 1.45 0.93|  0   0 1.0|   0     0 |   0     0 | 18  304    4   17    0
Jul 08 18:35:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:52| 10   2  86   0   0|4355M  191M  179M 3042M|  85k 3085B|1100k  988k|33.0  38.0 |1678  2461 |1.36 1.45 0.93|1.0   0  17|   0     0 |   0     0 | 18  303    4   17    0
Jul 08 18:35:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:53| 19   7  71   1   0|4376M  158M  179M 3054M|6300B 1513B|  10M   48k| 210  4.00 |3225  5331 |1.41 1.46 0.93|1.0   0  55|   0     0 |   0     0 | 18  303    4   15    0
Jul 08 18:35:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:54| 22   4  72   1   0|4419M  126M  179M 3042M|8773B 2439B|2511k   14M| 145  60.0 |1834  2852 |1.41 1.46 0.93|1.0   0 6.0|   0     0 |   0     0 | 18  304    4   15    0
Jul 08 18:35:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:55| 19   3  77   0   0|4400M  145M  179M 3043M| 140k 6170B| 148k  464k|9.01  12.0 |4965  9553 |1.41 1.46 0.93|2.0   0 4.0|   0     0 |   0     0 | 18  303    4   12    0
Jul 08 18:35:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:56| 28   3  69   0   0|4405M  139M  179M 3043M|6686B 1638B|  92k  248k|4.00  12.0 |8986    18k|1.41 1.46 0.93|2.0   0 1.0|   0     0 |   0     0 | 18  303    4   12    0
Jul 08 18:35:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:57| 26   3  71   0   0|4378M  166M  179M 3043M|5892B 1533B|  64k 1037k|5.00  58.1 |1899  2953 |1.41 1.46 0.93|2.0   0 7.0|   0     0 |   0     0 | 18  303    4   11    0
Jul 08 18:35:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:58| 15   1  83   0   0|4383M  160M  179M 3044M| 598k   19k|   0  1296k|   0  36.0 |1870  2444 |1.37 1.46 0.93|3.0   0 1.0|   0     0 |   0     0 | 18  305    4   11    0
Jul 08 18:35:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:35:59|  9   2  87   0   0|4383M  158M  179M 3046M|1185k   28k|   0  4675k|   0  28.0 |2266  2529 |1.37 1.46 0.93|1.0   0 5.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:00| 14   3  81   1   0|4396M  135M  179M 3056M|5423k   78k|   0  6018k|   0  39.0 |6342  4207 |1.37 1.46 0.93|1.0   0 1.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:01| 10   1  86   0   0|4396M  134M  179M 3058M| 692k   15k|   0  1864k|   0  42.0 |1824  2372 |1.37 1.46 0.93|  0   0 5.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:02|  7   1  91   0   0|4395M  133M  180M 3058M| 412k 8903B|   0  1116k|   0  36.0 |1669  2387 |1.37 1.46 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:03|  6   1  90   0   0|4395M  132M  180M 3059M| 251k 8403B|   0   792k|   0  18.0 |1412  2131 |1.26 1.43 0.93|  0   0 2.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:04| 10   2  87   0   0|4396M  132M  180M 3059M| 235k   10k|   0    14M|   0   315 |2356  4117 |1.26 1.43 0.93|  0   0 1.0|   0     0 |   0     0 | 18  305    4   10    0
Jul 08 18:36:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:05| 11   2  86   0   0|4396M  131M  180M 3060M| 492k   13k|   0  2438k|   0   229 |1916  2597 |1.26 1.43 0.93|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:06| 11   1  87   1   0|4397M  127M  180M 3062M| 983k   14k|   0  1753k|   0  33.0 |2053  2597 |1.26 1.43 0.93|  0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:07|  6   2  90   1   0|4398M  125M  180M 3063M| 753k   13k|  20k 1525k|2.00  38.0 |1928  2825 |1.26 1.43 0.93|3.0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:08|  6   2  91   0   0|4399M  122M  180M 3064M| 540k 9820B|   0  1429k|   0  40.0 |1576  2196 |1.16 1.41 0.92|3.0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:09| 24   4  72   0   0|4405M  122M  180M 3059M| 586k 6525B|   0    91M|   0   362 |2834  3967 |1.16 1.41 0.92|3.0   0 5.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:10| 25   1  71   0   0|4398M  128M  180M 3060M| 412k 5707B|   0    38M|   0   101 |1941  2307 |1.16 1.41 0.92|4.0   0   0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:11| 11   2  87   1   0|4402M  117M  181M 3066M|3441k   50k|   0  7430k|   0   183 |3715  3784 |1.16 1.41 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:12|  6   1  90   0   0|4396M  134M  181M 3055M|1287k   19k|   0  2201k|   0  47.8 |2231  3018 |1.16 1.41 0.92|2.0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:13| 10   2  85   0   0|4399M  124M  181M 3062M|  12M  139k|   0   416k|   0  12.0 |7752  4650 |1.07 1.38 0.92|4.0   0 2.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:14|  7   2  91   0   0|4403M  147M  181M 3036M| 179k 7674B|   0    12M|   0  39.0 |1374  2116 |1.07 1.38 0.92|  0   0 2.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:15| 20   1  77   1   0|4413M  133M  181M 3040M|2341k   28k|   0    10M|   0  39.0 |2761  2610 |1.07 1.38 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  305    4   12    0
Jul 08 18:36:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:36:16| 19   2  78   0   0|4420M  124M  181M 3041M| 947k   15k|   0  1852k|   0  33.0 |1918  2387 |1.07 1.38 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  305    4   12    0
