Feb 19 09:51:49 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 09:51:49 ubuntu dstat.sh[59388]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 09:51:49 ubuntu dstat.sh[59388]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 09:57:22 ubuntu dstat.sh[59388]: 19-02 09:57:22| 64  13  22   1   0|4875M  139M  166M 2620M|  12k 8957B|1573k  873k|68.0  69.0 |6659    19k|2.47 1.70 1.00|3.0   0  48|   0     0 |           | 17  255    0   33    0
Feb 19 09:57:23 ubuntu dstat.sh[59388]: 19-02 09:57:23| 49  24  25   0   0|4825M  185M  166M 2623M|  10k 7336B|4731k 3031k|79.0   267 |7489  7894 |2.47 1.70 1.00|4.0   0 394|   0     0 |           | 17  255    0   35    0
Feb 19 09:57:24 ubuntu dstat.sh[59388]: 19-02 09:57:24| 48  28  24   0   0|4848M  161M  166M 2624M|  10k 7722B| 889k  600k|15.0  39.0 |7534    11k|2.47 1.70 1.00|3.0   0 484|   0     0 |           | 17  256    0   35    0
Feb 19 09:57:25 ubuntu dstat.sh[59388]: 19-02 09:57:25| 56  21  22   0   0|4838M  172M  166M 2624M|9801B 6405B| 882k 1034k|17.0  44.9 |6579  6961 |2.47 1.70 1.00|5.0   0 193|   0     0 |           | 18  255    0   36    0
Feb 19 09:57:26 ubuntu dstat.sh[59388]: 19-02 09:57:26| 80  17   2   1   0|4968M  139M  166M 2530M|7228B 4013B|2982k 6509k| 132   570 |6270  5263 |2.47 1.70 1.00|5.0   0  71|   0     0 |           | 18  263    0   34    0
Feb 19 09:57:27 ubuntu dstat.sh[59388]: 19-02 09:57:27| 80  12   6   1   0|4992M  201M  166M 2446M|  13k 9934B|2040k 2044k| 111   216 |6707  7170 |2.51 1.72 1.01|4.0   0  16|   0     0 |           | 18  264    0   35    0
Feb 19 09:57:28 ubuntu dstat.sh[59388]: 19-02 09:57:28| 53  21  24   0   0|5067M  150M  166M 2422M|4940B 2271B| 879k  991k|16.0  81.9 |6674  7689 |2.51 1.72 1.01|1.0   0 222|   0     0 |           | 18  269    1   37    0
Feb 19 09:57:29 ubuntu dstat.sh[59388]: 19-02 09:57:29| 32   8  59   0   0|5104M  145M  166M 2391M|  15k   12k| 775k  671k|7.03  57.3 |4037  3760 |2.51 1.72 1.01|1.0   0  10|   0     0 |           | 18  271    0   38    0
Feb 19 09:57:30 ubuntu dstat.sh[59388]: 19-02 09:57:30| 42  10  47   1   0|5113M  136M  166M 2391M|5007B 1620B| 560k 9026k|7.00  43.0 |4381  3811 |2.51 1.72 1.01|3.0   0  13|   0     0 |           | 18  274    0   36    0
Feb 19 09:57:31 ubuntu dstat.sh[59388]: 19-02 09:57:31| 27   6  64   0   0|5090M  191M  166M 2360M|  13k   11k| 514k 3666k|4.98  51.8 |3523  3289 |2.51 1.72 1.01|  0   0 4.0|   0     0 |           | 18  275    0   36    0
Feb 19 09:57:32 ubuntu dstat.sh[59388]: 19-02 09:57:32| 22   5  72   0   0|5088M  193M  166M 2360M|7038B 2735B|   0   509k|   0  45.1 |2792  2731 |2.39 1.71 1.01|1.0   0 7.0|   0     0 |           | 18  278    0   37    0
Feb 19 09:57:33 ubuntu dstat.sh[59388]: 19-02 09:57:33| 18   2  78   0   0|5096M  185M  166M 2360M|  12k 9680B|   0   432k|   0  38.0 |2496  2535 |2.39 1.71 1.01|  0   0   0|   0     0 |           | 18  279    0   37    0
Feb 19 09:57:34 ubuntu dstat.sh[59388]: 19-02 09:57:34| 11   5  83   1   0|5030M  251M  166M 2360M|9441B 4605B|4100B  605k|1.00  54.0 |3038  3573 |2.39 1.71 1.01|  0   0  38|   0     0 |           | 18  278    0   37    0
Feb 19 09:57:35 ubuntu dstat.sh[59388]: 19-02 09:57:35|  3   0  95   0   0|5026M  255M  166M 2360M|4510B  972B|   0  2659k|   0  33.0 |1484  2165 |2.39 1.71 1.01|  0   0 1.0|   0     0 |           | 18  278    0   37    0
Feb 19 09:57:36 ubuntu dstat.sh[59388]: 19-02 09:57:36|  2   1  97   0   0|5022M  259M  166M 2360M|5388B 1567B|   0   732k|   0  19.0 |1152  1645 |2.39 1.71 1.01|  0   0   0|   0     0 |           | 18  278    0   37    0
Feb 19 09:57:37 ubuntu dstat.sh[59388]: 19-02 09:57:37|  2   1  95   0   0|5019M  261M  166M 2360M|4814B 1661B|  32k  416k|2.00  40.0 |1602  2395 |2.20 1.68 1.00|  0   0   0|   0     0 |           | 18  278    0   37    0
Feb 19 09:57:38 ubuntu dstat.sh[59388]: 19-02 09:57:38|  4   1  94   0   0|5017M  264M  166M 2360M|4537B 1514B|   0   388k|   0  36.0 |1509  2249 |2.20 1.68 1.00|  0   0 2.0|   0     0 |           | 18  282    0   35    0
Feb 19 09:57:39 ubuntu dstat.sh[59388]: 19-02 09:57:39|  2   0  96   0   0|5015M  266M  166M 2360M|4663B 1565B|   0   220k|   0  12.0 |1123  1646 |2.20 1.68 1.00|  0   0 1.0|   0     0 |           | 18  282    0   35    0
Feb 19 09:57:40 ubuntu dstat.sh[59388]: 19-02 09:57:40|  2   2  94   0   0|5014M  267M  166M 2360M|4171B 1512B|   0   760k|   0  51.0 |1421  1857 |2.20 1.68 1.00|1.0   0 6.0|   0     0 |           | 18  282    0   35    0
Feb 19 09:57:41 ubuntu dstat.sh[59388]: 19-02 09:57:41|  2   1  95   0   0|5012M  269M  166M 2360M|4121B 1564B|4091B  188k|1.00  25.0 |1489  2106 |2.20 1.68 1.00|  0   0 3.0|   0     0 |           | 18  286    0   35    0
Feb 19 09:57:42 ubuntu dstat.sh[59388]: 19-02 09:57:42|  2   1  96   0   0|5011M  270M  166M 2360M|4252B 1513B|   0    36k|   0  4.00 |1158  1616 |2.02 1.65 1.00|  0   0   0|   0     0 |           | 18  286    0   33    0
Feb 19 09:57:43 ubuntu dstat.sh[59388]: 19-02 09:57:43|  3   1  96   1   0|5011M  270M  166M 2360M|4129B 1567B|  80k  396k|5.00  18.0 |1350  1939 |2.02 1.65 1.00|1.0   0   0|   0     0 |           | 18  286    0   33    0
Feb 19 09:57:44 ubuntu dstat.sh[59388]: 19-02 09:57:44|  1   1  95   0   0|5011M  270M  166M 2360M|3977B 1457B|   0   252k|   0  40.0 |1308  1928 |2.02 1.65 1.00|1.0   0   0|   0     0 |           | 18  286    0   33    0
Feb 19 09:57:45 ubuntu dstat.sh[59388]: 19-02 09:57:45|  2   1  96   0   0|5011M  270M  166M 2360M|4111B 1512B|   0    92k|   0  9.00 |1287  1747 |2.02 1.65 1.00|1.0   0   0|   0     0 |           | 18  286    0   33    0
Feb 19 09:57:46 ubuntu dstat.sh[59388]: 19-02 09:57:46|  2   1  96   0   0|5011M  270M  166M 2360M|4160B 1459B|   0     0 |   0     0 |1122  1557 |2.02 1.65 1.00|  0   0   0|   0     0 |           | 18  286    0   32    0
Feb 19 09:57:47 ubuntu dstat.sh[59388]: 19-02 09:57:47|  2   1  96   0   0|5011M  270M  166M 2360M|4165B 1567B|  16k  356k|1.00  29.0 |1364  2087 |1.86 1.63 0.99|  0   0   0|   0     0 |           | 18  286    0   32    0
Feb 19 09:57:48 ubuntu dstat.sh[59388]: 19-02 09:57:48|  2   1  96   0   0|5011M  270M  166M 2360M|4289B 1511B|   0   268k|   0  30.0 |1398  2084 |1.86 1.63 0.99|  0   0 1.0|   0     0 |           | 18  288    0   32    0
Feb 19 09:57:49 ubuntu dstat.sh[59388]: 19-02 09:57:49|  3   1  95   0   0|5011M  270M  166M 2360M|4427B 1566B|   0   232k|   0  23.0 |1547  2242 |1.86 1.63 0.99|1.0   0 2.0|   0     0 |           | 18  288    0   32    0
Feb 19 09:57:50 ubuntu dstat.sh[59388]: 19-02 09:57:50|  2   1  95   0   0|5011M  270M  166M 2360M|4618B 1689B|  48k  220k|2.00  22.0 |1485  2095 |1.86 1.63 0.99|  0   0 1.0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:51 ubuntu dstat.sh[59388]: 19-02 09:57:51|  2   1  97   0   0|5011M  270M  166M 2360M|4021B 1620B|   0  5389k|   0   660 |1377  1759 |1.86 1.63 0.99|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:52 ubuntu dstat.sh[59388]: 19-02 09:57:52|  2   1  96   0   0|5011M  270M  166M 2360M|4428B 1512B|   0   104k|   0  8.00 |1352  1798 |1.71 1.60 0.99|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:53 ubuntu dstat.sh[59388]: 19-02 09:57:53|  2   0  96   0   0|5011M  270M  166M 2360M|4184B 1607B|   0    64k|   0  6.00 |1221  1740 |1.71 1.60 0.99|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:54 ubuntu dstat.sh[59388]: 19-02 09:57:54|  2   1  96   0   0|5011M  270M  166M 2360M|4763B 1459B|   0   685k|   0   100 |1117  1573 |1.71 1.60 0.99|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:55 ubuntu dstat.sh[59388]: 19-02 09:57:55|  1   1  97   0   0|5011M  270M  166M 2360M|4155B 1457B|   0  8187B|   0  2.00 |1180  1663 |1.71 1.60 0.99|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:56 ubuntu dstat.sh[59388]: 19-02 09:57:56|  2   1  95   0   0|5011M  270M  166M 2360M|5497B 1581B|   0  2413k|   0   112 |1611  2432 |1.71 1.60 0.99|  0   0 2.0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:57 ubuntu dstat.sh[59388]: 19-02 09:57:57|  2   1  96   0   0|5011M  270M  166M 2360M|3700B  592B|  16k  379k|1.00  34.9 |1418  2113 |1.58 1.57 0.98|  0   0   0|   0     0 |           | 18  288    0   31    0
Feb 19 09:57:58 ubuntu dstat.sh[59388]: 19-02 09:57:58|  3   1  95   0   0|5011M  270M  166M 2360M|5273B 1351B|   0   356k|   0  36.0 |1444  2149 |1.58 1.57 0.98|  0   0 1.0|   0     0 |           | 18  290    0   31    0
Feb 19 09:57:59 ubuntu dstat.sh[59388]: 19-02 09:57:59|  2   1  96   0   0|5011M  270M  166M 2360M|5037B 1619B|   0    48k|   0  6.00 |1197  1698 |1.58 1.57 0.98|  0   0 1.0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:00 ubuntu dstat.sh[59388]: 19-02 09:58:00|  2   1  96   0   0|5011M  270M  166M 2360M|5101B 1620B|   0   136k|   0  15.0 |1308  1774 |1.58 1.57 0.98|1.0   0   0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:01 ubuntu dstat.sh[59388]: 19-02 09:58:01|  1   1  96   0   0|5011M  270M  166M 2360M|4698B 1458B|   0    36k|   0  5.00 |1175  1661 |1.58 1.57 0.98|  0   0   0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:02 ubuntu dstat.sh[59388]: 19-02 09:58:02|  1   1  97   0   0|5011M  270M  166M 2360M|5065B 1622B|   0  8201B|   0  1.00 |1108  1565 |1.45 1.55 0.98|  0   0   0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:03 ubuntu dstat.sh[59388]: 19-02 09:58:03|  1   1  97   0   0|5011M  270M  166M 2360M|4376B 1618B|   0     0 |   0     0 |1049  1561 |1.45 1.55 0.98|  0   0   0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:04 ubuntu dstat.sh[59388]: 19-02 09:58:04|  2   1  96   0   0|5011M  270M  166M 2360M|4281B 1501B|   0   276k|   0  23.0 |1321  1950 |1.45 1.55 0.98|  0   0 1.0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:05 ubuntu dstat.sh[59388]: 19-02 09:58:05|  2   0  95   0   0|5011M  270M  166M 2360M|3468B  648B|   0   200k|   0  20.0 |1422  2091 |1.45 1.55 0.98|  0   0 1.0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:06 ubuntu dstat.sh[59388]: 19-02 09:58:06|  2   1  96   0   0|5011M  270M  166M 2360M|3136B  973B|   0   108k|   0  8.01 |1045  1570 |1.45 1.55 0.98|2.0   0   0|   0     0 |           | 18  290    0   31    0
Feb 19 09:58:07 ubuntu dstat.sh[59388]: 19-02 09:58:07|  2   1  95   0   0|5011M  270M  166M 2360M|4235B 1458B|  64k  388k|3.00  32.0 |1617  2382 |1.33 1.52 0.97|  0   0 2.0|   0     0 |           | 18  292    0   31    0
Feb 19 09:58:08 ubuntu dstat.sh[59388]: 19-02 09:58:08|  2   1  95   0   0|5011M  270M  166M 2360M|4498B 1619B|   0   204k|   0  21.0 |1330  2016 |1.33 1.52 0.97|  0   0   0|   0     0 |           | 18  292    0   31    0
Feb 19 09:58:09 ubuntu dstat.sh[59388]: 19-02 09:58:09|  2   1  96   0   0|5011M  270M  166M 2360M|4759B 1458B|   0   108k|   0  8.00 |1174  1649 |1.33 1.52 0.97|  0   0 1.0|   0     0 |           | 18  292    0   31    0
Feb 19 09:58:10 ubuntu dstat.sh[59388]: 19-02 09:58:10|  2   1  96   0   0|5011M  270M  166M 2360M|5480B 1458B|   0    32k|   0  4.00 |1161  1610 |1.33 1.52 0.97|  0   0   0|   0     0 |           | 18  292    0   31    0
Feb 19 09:58:11 ubuntu dstat.sh[59388]: 19-02 09:58:11|  2   1  96   0   0|5011M  270M  166M 2360M|4886B 1457B|   0     0 |   0     0 |1152  1671 |1.33 1.52 0.97|  0   0   0|   0     0 |           | 18  292    0   29    0
Feb 19 09:58:12 ubuntu dstat.sh[59388]: 19-02 09:58:12|  1   0  96   0   0|5011M  270M  166M 2360M|6558B 1713B|   0     0 |   0     0 |1217  1666 |1.23 1.49 0.96|  0   0   0|   0     0 |           | 18  292    0   29    0
Feb 19 09:58:13 ubuntu dstat.sh[59388]: 19-02 09:58:13|  2   2  94   0   0|5012M  269M  166M 2360M|5900B 1457B|   0  4093B|   0  1.00 |1461  1789 |1.23 1.49 0.96|  0   0  21|   0     0 |           | 18  291    0   29    0
Feb 19 09:58:14 ubuntu dstat.sh[59388]: 19-02 09:58:14|  3   2  93   0   0|5013M  268M  166M 2360M|4954B 2497B|   0    80k|   0  7.01 |1462  1818 |1.23 1.49 0.96|  0   0  13|   0     0 |           | 18  292    0   29    0
Feb 19 09:58:15 ubuntu dstat.sh[59388]: 19-02 09:58:15|  2   1  96   0   0|5013M  268M  166M 2360M|4804B 1621B|   0    56k|   0  6.01 |1141  1692 |1.23 1.49 0.96|1.0   0   0|   0     0 |           | 18  292    0   23    0
Feb 19 09:58:16 ubuntu dstat.sh[59388]: 19-02 09:58:16|  1   0  97   0   0|5013M  268M  166M 2360M|4692B 1456B|   0     0 |   0     0 |1004  1520 |1.23 1.49 0.96|  0   0   0|   0     0 |           | 18  292    0   23    0
Feb 19 09:58:17 ubuntu dstat.sh[59388]: 19-02 09:58:17|  1   2  95   0   0|5013M  267M  166M 2360M|4515B 1619B| 128k  376k|6.00  32.0 |1415  2084 |1.13 1.47 0.96|  0   0 1.0|   0     0 |           | 18  294    0   23    0
Feb 19 09:58:18 ubuntu dstat.sh[59388]: 19-02 09:58:18|  2   1  96   0   0|5013M  267M  166M 2360M|4739B 1620B|   0   180k|   0  20.0 |1318  1961 |1.13 1.47 0.96|  0   0   0|   0     0 |           | 18  294    0   23    0
Feb 19 09:58:19 ubuntu dstat.sh[59388]: 19-02 09:58:19|  2   1  95   0   0|5013M  267M  166M 2360M|4939B 1500B|   0   220k|   0  22.0 |1522  2255 |1.13 1.47 0.96|  0   0 2.0|   0     0 |           | 18  294    0   18    0
Feb 19 09:58:20 ubuntu dstat.sh[59388]: 19-02 09:58:20|  2   1  96   0   0|5014M  267M  166M 2360M|5045B 1664B|   0   216k|   0  21.0 |1422  2014 |1.13 1.47 0.96|  0   0 1.0|   0     0 |           | 18  294    0   18    0
Feb 19 09:58:21 ubuntu dstat.sh[59388]: 19-02 09:58:21|  3   1  94   0   0|5013M  267M  166M 2361M|4191B 1133B|  64k  112k|3.00  6.99 |1565  1944 |1.13 1.47 0.96|1.0   0   0|   0     0 |           | 18  294    0   18    0
Feb 19 09:58:22 ubuntu dstat.sh[59388]: 19-02 09:58:22| 12   6  80   0   0|5022M  258M  166M 2361M|2982B  324B|   0  1032k|   0   181 |4560  9725 |1.12 1.46 0.96|  0   0  37|   0     0 |           | 18  294    0   19    0
Feb 19 09:58:23 ubuntu dstat.sh[59388]: 19-02 09:58:23|  4   1  94   0   0|5021M  259M  166M 2361M|4677B 1619B|  80k   32k|5.00  4.00 |1712  2083 |1.12 1.46 0.96|  0   0   0|   0     0 |           | 18  294    0    9    0
Feb 19 09:58:24 ubuntu dstat.sh[59388]: 19-02 09:58:24|  3   1  94   0   0|5021M  259M  166M 2361M|4338B 1458B|   0   224k|   0  21.0 |1583  2148 |1.12 1.46 0.96|1.0   0   0|   0     0 |           | 18  294    0    9    0
Feb 19 09:58:25 ubuntu dstat.sh[59388]: 19-02 09:58:25|  2   0  96   0   0|5021M  259M  166M 2361M|4479B 1620B|   0   160k|   0  11.0 |1212  1676 |1.12 1.46 0.96|  0   0   0|   0     0 |           | 18  294    0    9    0
Feb 19 09:58:26 ubuntu dstat.sh[59388]: 19-02 09:58:26|  2   1  96   0   0|5021M  259M  166M 2361M|4339B 1458B|   0    32k|   0  4.00 |1165  1684 |1.12 1.46 0.96|  0   0   0|   0     0 |           | 18  294    0    9    0
Feb 19 09:58:27 ubuntu dstat.sh[59388]: 19-02 09:58:27|  2   1  95   0   0|5021M  259M  166M 2361M|4458B 1620B|   0   368k|   0  30.0 |1479  2157 |1.03 1.44 0.95|  0   0   0|   0     0 |           | 18  294    0    7    0
Feb 19 09:58:28 ubuntu dstat.sh[59388]: 19-02 09:58:28|  3   1  95   0   0|5021M  259M  166M 2361M|4278B 1458B|   0   184k|   0  21.0 |1469  2107 |1.03 1.44 0.95|  0   0   0|   0     0 |           | 18  294    0    7    0
Feb 19 09:58:29 ubuntu dstat.sh[59388]: 19-02 09:58:29|  1   0  96   0   0|5021M  259M  166M 2361M|4378B 1619B|   0    48k|   0  6.00 |1210  1736 |1.03 1.44 0.95|  0   0 1.0|   0     0 |           | 18  294    0    7    0
Feb 19 09:58:30 ubuntu dstat.sh[59388]: 19-02 09:58:30|  2   1  96   0   0|5021M  259M  166M 2361M|5041B 1620B|   0   268k|   0  37.0 |1258  1775 |1.03 1.44 0.95|1.0   0   0|   0     0 |           | 18  294    0    7    0
Feb 19 09:58:31 ubuntu dstat.sh[59388]: 19-02 09:58:31|  2   1  96   0   0|5021M  259M  166M 2361M|4940B 1459B|   0    36k|   0  5.00 |1132  1619 |1.03 1.44 0.95|  0   0   0|   0     0 |           | 18  294    0    3    0
Feb 19 09:58:32 ubuntu dstat.sh[59388]: 19-02 09:58:32|  2   1  96   0   0|5021M  259M  166M 2361M|5710B 1662B|   0     0 |   0     0 |1204  1577 |0.94 1.41 0.95|  0   0   0|   0     0 |           | 18  294    0    3    0
Feb 19 09:58:33 ubuntu dstat.sh[59388]: 19-02 09:58:33|  2   1  96   0   0|5021M  259M  166M 2361M|5024B 1458B|   0    52k|   0  6.00 |1133  1564 |0.94 1.41 0.95|  0   0   0|   0     0 |           | 18  294    0    3    0
Feb 19 09:58:34 ubuntu dstat.sh[59388]: 19-02 09:58:34|  3   1  94   0   0|5021M  259M  166M 2361M|5142B 1457B|   0   256k|   0  23.0 |1547  2234 |0.94 1.41 0.95|  0   0 1.0|   0     0 |           | 18  294    0    3    0
Feb 19 09:58:35 ubuntu dstat.sh[59388]: 19-02 09:58:35|  2   1  96   0   0|5021M  259M  166M 2361M|5760B 1620B|   0   192k|   0  20.0 |1469  2112 |0.94 1.41 0.95|  0   0 1.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:36 ubuntu dstat.sh[59388]: 19-02 09:58:36|  2   0  97   0   0|5021M  259M  166M 2361M|5179B 1458B|   0   108k|   0  8.00 |1065  1556 |0.94 1.41 0.95|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:37 ubuntu dstat.sh[59388]: 19-02 09:58:37|  3   1  95   0   0|5021M  259M  166M 2361M|5269B 1512B|  80k  424k|5.00  39.0 |1646  2324 |0.87 1.39 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:38 ubuntu dstat.sh[59388]: 19-02 09:58:38|  2   1  96   0   0|5021M  259M  166M 2361M|4606B 1566B|   0   180k|   0  20.0 |1351  2057 |0.87 1.39 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:39 ubuntu dstat.sh[59388]: 19-02 09:58:39|  2   1  96   0   0|5021M  259M  166M 2361M|4036B 1457B|   0   108k|   0  8.00 |1147  1659 |0.87 1.39 0.94|  0   0 1.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:40 ubuntu dstat.sh[59388]: 19-02 09:58:40|  2   1  95   0   0|5021M  259M  166M 2361M|4276B 1499B|   0    32k|   0  4.00 |1323  1652 |0.87 1.39 0.94|  0   0 6.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:41 ubuntu dstat.sh[59388]: 19-02 09:58:41|  3   1  96   0   0|5021M  259M  166M 2361M|4496B 1687B|   0     0 |   0     0 |1255  1748 |0.87 1.39 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:42 ubuntu dstat.sh[59388]: 19-02 09:58:42|  1   1  96   0   0|5021M  259M  166M 2361M|4640B 1621B|   0     0 |   0     0 |1127  1598 |0.80 1.37 0.94|1.0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:43 ubuntu dstat.sh[59388]: 19-02 09:58:43|  2   0  97   0   0|5021M  259M  166M 2361M|4467B 1620B|   0  4097B|   0  1.00 |1094  1616 |0.80 1.37 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:44 ubuntu dstat.sh[59388]: 19-02 09:58:44|  3   1  96   0   0|5021M  259M  166M 2361M|2666B    0 |   0    52k|   0  6.00 |1244  1739 |0.80 1.37 0.94|1.0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:45 ubuntu dstat.sh[59388]: 19-02 09:58:45|  2   1  96   0   0|5021M  259M  166M 2361M|4305B 1458B|   0   152k|   0  18.0 |1324  1749 |0.80 1.37 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:46 ubuntu dstat.sh[59388]: 19-02 09:58:46|  2   1  96   0   0|5021M  259M  166M 2361M|5098B 1661B|   0     0 |   0     0 |1189  1601 |0.80 1.37 0.94|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:47 ubuntu dstat.sh[59388]: 19-02 09:58:47|  2   1  96   0   0|5021M  259M  166M 2361M|4472B 1457B|  48k  436k|2.00  34.0 |1444  2103 |0.73 1.34 0.93|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:48 ubuntu dstat.sh[59388]: 19-02 09:58:48|  2   1  95   0   0|5021M  259M  166M 2361M|4557B 1619B|   0   164k|   0  17.0 |1350  1925 |0.73 1.34 0.93|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:49 ubuntu dstat.sh[59388]: 19-02 09:58:49|  2   1  95   0   0|5021M  259M  166M 2361M|3998B 1462B|   0   237k|   0  25.1 |1566  2246 |0.73 1.34 0.93|  0   0 2.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:50 ubuntu dstat.sh[59388]: 19-02 09:58:50|  2   1  95   0   0|5021M  258M  166M 2361M|4310B 1616B|   0   898k|   0  65.9 |1573  2355 |0.73 1.34 0.93|1.0   0 1.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:51 ubuntu dstat.sh[59388]: 19-02 09:58:51|  2   1  96   0   0|5021M  258M  166M 2361M|3980B 1459B|   0  1601k|   0  97.0 |1300  2040 |0.73 1.34 0.93|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:52 ubuntu dstat.sh[59388]: 19-02 09:58:52|  8   3  89   0   0|5034M  245M  166M 2361M|4461B 1621B|   0   148k|   0  2.00 |1698  1912 |0.68 1.32 0.93|1.0   0 2.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:53 ubuntu dstat.sh[59388]: 19-02 09:58:53| 18   8  73   0   0|5036M  244M  166M 2361M|4220B 1501B| 768k    0 |6.00     0 |2565  2094 |0.68 1.32 0.93|3.0   0 9.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:54 ubuntu dstat.sh[59388]: 19-02 09:58:54|  7   1  90   0   0|5032M  248M  166M 2361M|4786B 1615B| 255k 1017k|1.99   190 |1547  1826 |0.68 1.32 0.93|  0   0 1.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:55 ubuntu dstat.sh[59388]: 19-02 09:58:55|  2   1  97   0   0|5031M  249M  166M 2361M|4448B 1623B|   0  4103B|   0  1.00 |1073  1541 |0.68 1.32 0.93|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:56 ubuntu dstat.sh[59388]: 19-02 09:58:56|  2   1  96   0   0|5030M  249M  166M 2361M|6426B 1619B|   0    88k|   0  3.00 |1218  1697 |0.68 1.32 0.93|  0   0 2.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:57 ubuntu dstat.sh[59388]: 19-02 09:58:57|  1   1  96   0   0|5030M  249M  166M 2361M|5613B 1458B| 160k  352k|4.00  28.0 |1390  2085 |0.62 1.30 0.92|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:58 ubuntu dstat.sh[59388]: 19-02 09:58:58|  3   1  94   1   0|5030M  249M  166M 2361M|5766B 1621B|   0   316k|   0  40.0 |1689  2497 |0.62 1.30 0.92|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:58:59 ubuntu dstat.sh[59388]: 19-02 09:58:59|  1   0  96   0   0|5030M  249M  166M 2361M|4826B 1457B|   0   232k|   0  36.0 |1201  1742 |0.62 1.30 0.92|  0   0 1.0|   0     0 |           | 18  294    0    1    0
Feb 19 09:59:00 ubuntu dstat.sh[59388]: 19-02 09:59:00|  2   1  96   0   0|5030M  249M  166M 2361M|4678B 1689B|   0   260k|   0  22.0 |1238  1731 |0.62 1.30 0.92|  0   0   0|   0     0 |           | 18  294    0    1    0
Feb 19 09:59:01 ubuntu dstat.sh[59388]: 19-02 09:59:01|  1   1  96   0   0|5030M  249M  166M 2361M|4638B 1458B|   0    36k|   0  5.00 |1126  1596 |0.62 1.30 0.92|  0   0   0|   0     0 |           | 18  294    0    1    0
