Feb 19 18:05:27 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 19 18:05:28 ubuntu dstat.sh[59214]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 19 18:05:28 ubuntu dstat.sh[59214]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 19 18:10:37 ubuntu dstat.sh[59214]: 19-02 18:10:37| 44   8  46   0   0|4121M  126M  161M 3374M|4653B 1458B|  48k 1104k|5.00  57.0 |3430  2208 |2.15 1.73 0.97|3.0   0 1.0|   0     0 |           | 17  193    0   15    0
Feb 19 18:10:38 ubuntu dstat.sh[59214]: 19-02 18:10:38| 39  11  49   0   0|4083M  294M  161M 3247M|4639B 1627B| 225k  414k|15.1  39.2 |4718  8399 |2.15 1.73 0.97|2.0   0  53|   0     0 |           | 17  200    0   16    0
Feb 19 18:10:39 ubuntu dstat.sh[59214]: 19-02 18:10:39| 33  27  39   0   0|4141M  234M  161M 3248M|4407B 1458B| 556k  380k|11.0  24.0 |7929  9777 |2.14 1.73 0.98|4.0   0 506|   0     0 |           | 17  201    0   16    0
Feb 19 18:10:40 ubuntu dstat.sh[59214]: 19-02 18:10:40| 32  31  37   0   0|4178M  194M  161M 3251M|  12k 9946B|1161k  332k|21.0  20.0 |7430  9366 |2.14 1.73 0.98|3.0   0 515|   0     0 |           | 17  211    0   18    0
Feb 19 18:10:41 ubuntu dstat.sh[59214]: 19-02 18:10:41| 53  20  25   0   0|4220M  151M  161M 3253M|3889B  916B|  48k  770k|3.99  16.0 |5834  6992 |2.14 1.73 0.98|5.0   0 231|   0     0 |           | 17  211    0   18    0
Feb 19 18:10:42 ubuntu dstat.sh[59214]: 19-02 18:10:42| 64  15  20   0   0|4325M  127M  161M 3174M|  12k 9749B|1278k 1067k|21.0  98.9 |4657  3459 |2.14 1.73 0.98|4.0   0  36|   0     0 |           | 17  214    0   17    0
Feb 19 18:10:43 ubuntu dstat.sh[59214]: 19-02 18:10:43| 66  13  17   4   0|4359M  142M  161M 3125M|7269B 4345B|6470k 2022k| 379   138 |6436  7520 |2.14 1.73 0.98|4.0   0  34|   0     0 |           | 17  224    0   18    0
Feb 19 18:10:44 ubuntu dstat.sh[59214]: 19-02 18:10:44| 39  25  35   0   0|4392M  158M  161M 3078M|  10k 7301B|  52k 1013k|3.01  35.2 |7182  8424 |2.20 1.75 0.99|4.0   0 394|   0     0 |           | 17  220    0   23    0
Feb 19 18:10:45 ubuntu dstat.sh[59214]: 19-02 18:10:45| 34  23  42   0   0|4334M  213M  161M 3081M|9811B 6727B|  44k 9247k|3.99  62.8 |7455  9329 |2.20 1.75 0.99|7.0   0 324|   0     0 |           | 17  219    0   24    0
Feb 19 18:10:46 ubuntu dstat.sh[59214]: 19-02 18:10:46| 52  25  21   0   0|4440M  160M  161M 3028M|4771B 1843B|   0   405k|   0  33.1 |6133  7604 |2.20 1.75 0.99|4.0   0 401|   0     0 |           | 17  224    0   23    0
Feb 19 18:10:47 ubuntu dstat.sh[59214]: 19-02 18:10:47| 49  27  24   0   0|4503M  135M  161M 2992M|  15k   12k|1013k 2585k|45.0  51.0 |7667  9827 |2.20 1.75 0.99|5.0   0 410|   0     0 |           | 17  225    0   24    0
Feb 19 18:10:48 ubuntu dstat.sh[59214]: 19-02 18:10:48| 56  24  19   0   0|4516M  157M  161M 2958M|4563B 1621B| 152k 1125k|11.0  77.1 |7316    12k|2.20 1.75 0.99|3.0   0 286|   0     0 |           | 17  227    0   26    0
Feb 19 18:10:49 ubuntu dstat.sh[59214]: 19-02 18:10:49| 49  27  23   1   0|4607M  138M  161M 2888M|  13k   11k| 360k  796k|14.0  53.0 |6950  7436 |2.35 1.79 1.01|5.0   0 447|   0     0 |           | 17  230    0   26    0
Feb 19 18:10:50 ubuntu dstat.sh[59214]: 19-02 18:10:50| 51  22  27   0   0|4623M  119M  161M 2891M|5848B 2338B| 508k  624k|30.0  46.0 |8164    15k|2.35 1.79 1.01|4.0   0 232|   0     0 |           | 17  235    0   26    0
Feb 19 18:10:51 ubuntu dstat.sh[59214]: 19-02 18:10:51| 64  20  16   0   0|4703M  134M  161M 2798M|  10k 7336B| 599k  639k|13.0  16.0 |7952    13k|2.35 1.79 1.01|3.0   0 143|   0     0 |           | 17  236    0   26    0
Feb 19 18:10:52 ubuntu dstat.sh[59214]: 19-02 18:10:52| 52  11  36   0   0|4728M  149M  161M 2759M|  16k   13k| 740k   15M|51.0  1066 |5114  4791 |2.35 1.79 1.01|4.0   0  13|   0     0 |           | 17  241    0   28    0
Feb 19 18:10:53 ubuntu dstat.sh[59214]: 19-02 18:10:53| 57  14  28   1   0|4840M  144M  161M 2653M|  12k 9413B|1653k  840k|62.0  73.0 |5804  6460 |2.35 1.79 1.01|3.0   0  12|   0     0 |           | 17  246    0   32    0
Feb 19 18:10:54 ubuntu dstat.sh[59214]: 19-02 18:10:54| 47  29  23   1   0|4735M  246M  162M 2657M|9569B 6389B|4344k 1240k|71.1  56.0 |7871  8424 |2.35 1.79 1.01|5.0   0 429|   0     0 |           | 17  245    0   32    0
Feb 19 18:10:55 ubuntu dstat.sh[59214]: 19-02 18:10:55| 47  29  23   0   0|4829M  151M  162M 2658M|  10k 7333B|1144k  528k|17.0  38.0 |7963  9069 |2.64 1.86 1.04|2.0   0 448|   0     0 |           | 17  246    0   32    0
Feb 19 18:10:56 ubuntu dstat.sh[59214]: 19-02 18:10:56| 57  21  20   0   0|4778M  201M  162M 2658M|9956B 6812B| 623k 1020k|14.9  45.6 |6849  8126 |2.64 1.86 1.04|5.0   0 226|   0     0 |           | 18  245    0   33    0
Feb 19 18:10:57 ubuntu dstat.sh[59214]: 19-02 18:10:57| 81  17   2   1   0|4926M  144M  162M 2569M|5410B 2107B|2490k  572k| 120  26.2 |5770  4437 |2.64 1.86 1.04|4.0   0  36|   0     0 |           | 18  254    0   33    0
Feb 19 18:10:58 ubuntu dstat.sh[59214]: 19-02 18:10:58| 77  13   8   1   0|5004M  125M  161M 2512M|  16k   11k|2471k 2531k| 126   243 |7073  8121 |2.64 1.86 1.04|4.0   0  12|   0     0 |           | 18  254    0   34    0
Feb 19 18:10:59 ubuntu dstat.sh[59214]: 19-02 18:10:59| 58  20  21   0   0|5023M  140M  161M 2479M|5548B 1562B| 906k 1085k|17.0  81.8 |6752  7832 |2.64 1.86 1.04|3.0   0 225|   0     0 |           | 18  260    0   36    0
Feb 19 18:11:00 ubuntu dstat.sh[59214]: 19-02 18:11:00| 31   9  59   0   0|5032M  131M  161M 2479M|  18k   12k| 524k  528k|7.00  41.0 |3699  3169 |2.59 1.86 1.04|2.0   0 9.0|   0     0 |           | 18  263    0   36    0
Feb 19 18:11:01 ubuntu dstat.sh[59214]: 19-02 18:11:01| 41  11  46   0   0|5011M  146M  161M 2485M|5422k   53k| 819k  518k|9.03  42.1 |6716  4878 |2.59 1.86 1.04|3.0   0  14|   0     0 |           | 18  265    0   37    0
Feb 19 18:11:02 ubuntu dstat.sh[59214]: 19-02 18:11:02| 38  17  42   0   0|5040M  131M  161M 2472M|  11M  195k|2806k  979k|32.0  34.0 |  14k 8879 |2.59 1.86 1.04|4.0   0 261|   0     0 |           | 18  266    0   35    0
Feb 19 18:11:03 ubuntu dstat.sh[59214]: 19-02 18:11:03| 38   7  54   0   0|5062M  134M  161M 2447M|  13k   10k|   0  3397k|   0  80.9 |3895  3541 |2.59 1.86 1.04|3.0   0 8.0|   0     0 |           | 18  271    0   36    0
Feb 19 18:11:04 ubuntu dstat.sh[59214]: 19-02 18:11:04| 39   6  53   1   0|5085M  143M  161M 2416M|  13k   11k| 677k 3823k|37.1   256 |5902  7776 |2.59 1.86 1.04|1.0   0 3.0|   0     0 |           | 18  277    0   37    0
Feb 19 18:11:05 ubuntu dstat.sh[59214]: 19-02 18:11:05| 11   4  81   0   0|5022M  206M  161M 2416M| 404k   16M|  68k  478k|4.98  43.8 |4553  3300 |2.46 1.85 1.04|  0   0  37|   0     0 |           | 18  274    0   39    0
Feb 19 18:11:06 ubuntu dstat.sh[59214]: 19-02 18:11:06|  2   1  96   0   0|5022M  206M  161M 2416M|3625B 1026B|   0    10M|   0  34.0 |1285  1807 |2.46 1.85 1.04|1.0   0 1.0|   0     0 |           | 18  274    0   37    0
Feb 19 18:11:07 ubuntu dstat.sh[59214]: 19-02 18:11:07|  2   0  97   0   0|5022M  206M  161M 2416M|4370B 1512B|   0   304k|   0  16.0 |1170  1671 |2.46 1.85 1.04|  0   0   0|   0     0 |           | 18  274    0   37    0
Feb 19 18:11:08 ubuntu dstat.sh[59214]: 19-02 18:11:08| 23   7  67   1   0|5015M  198M  161M 2432M|  16M  261k|  48k 1924k|3.00   146 |  23k   13k|2.46 1.85 1.04|2.0   0 1.0|   0     0 |           | 18  276    0   39    1
Feb 19 18:11:09 ubuntu dstat.sh[59214]: 19-02 18:11:09| 13  18  68   0   0|4946M  267M  161M 2432M|4427B 1579B|  48k 1073k|4.00  72.0 |5407  4541 |2.46 1.85 1.04|2.0   0 309|   0     0 |           | 18  276    0   40    0
Feb 19 18:11:10 ubuntu dstat.sh[59214]: 19-02 18:11:10| 17  10  70   0   0|5009M  204M  161M 2432M|4599B 1564B|   0   164k|   0  13.0 |3648  3273 |2.35 1.83 1.04|4.0   0 156|   0     0 |           | 18  276    0   38    0
Feb 19 18:11:11 ubuntu dstat.sh[59214]: 19-02 18:11:11| 19   9  72   0   0|4974M  238M  161M 2432M|3983B  975B|   0    28k|   0  4.01 |3356  2532 |2.35 1.83 1.04|1.0   0  97|   0     0 |           | 18  276    0   38    0
Feb 19 18:11:12 ubuntu dstat.sh[59214]: 19-02 18:11:12|  8  20  69   0   0|4976M  237M  161M 2432M|5237B 1619B|4094B   16M|1.00  47.0 |5500  4301 |2.35 1.83 1.04|1.0   0 287|   0     0 |           | 18  280    0   38    0
Feb 19 18:11:13 ubuntu dstat.sh[59214]: 19-02 18:11:13|  7  18  73   0   0|4970M  242M  161M 2432M|5928B 1617B|  32k 7234k|2.00   829 |5670  4322 |2.35 1.83 1.04|  0   0 286|   0     0 |           | 18  280    0   38    0
Feb 19 18:11:14 ubuntu dstat.sh[59214]: 19-02 18:11:14|  4   2  93   0   0|4966M  246M  161M 2432M|4583B 1460B|   0   176k|   0  12.0 |1459  1801 |2.35 1.83 1.04|3.0   0 9.0|   0     0 |           | 18  280    0   37    0
Feb 19 18:11:15 ubuntu dstat.sh[59214]: 19-02 18:11:15| 22   5  71   0   0|5032M  180M  161M 2432M|4984B 2305B|   0   152k|   0  25.0 |2323  1917 |2.24 1.82 1.04|  0   0   0|   0     0 |           | 18  281    0   37    0
Feb 19 18:11:16 ubuntu dstat.sh[59214]: 19-02 18:11:16| 17   4  78   0   0|5007M  205M  161M 2432M|  14k   10k|  32k    0 |2.00     0 |2695  2642 |2.24 1.82 1.04|1.0   0  23|   0     0 |           | 18  284    0   38    0
Feb 19 18:11:17 ubuntu dstat.sh[59214]: 19-02 18:11:17| 11  17  70   0   0|4975M  237M  161M 2432M|4875B 1616B|  16k 2099k|3.99   204 |5095  3846 |2.24 1.82 1.04|1.0   0 196|   0     0 |           | 18  284    0   38    0
Feb 19 18:11:18 ubuntu dstat.sh[59214]: 19-02 18:11:18| 13  18  68   0   0|4969M  242M  161M 2432M|3807B  758B|  16k  397k|1.00  42.1 |5372  4591 |2.24 1.82 1.04|1.0   0 174|   0     0 |           | 18  290    0   37    0
Feb 19 18:11:19 ubuntu dstat.sh[59214]: 19-02 18:11:19| 12  17  69   0   0|4968M  243M  161M 2433M|3303B  702B|   0   640k|   0  50.0 |5405  4499 |2.24 1.82 1.04|2.0   0 191|   0     0 |           | 18  290    0   37    0
Feb 19 18:11:20 ubuntu dstat.sh[59214]: 19-02 18:11:20| 23   5  70   0   0|5034M  177M  161M 2433M|4180B 1119B|4086B  136k|1.00  11.0 |2917  2651 |2.22 1.82 1.04|2.0   0  25|   0     0 |           | 18  290    0   37    0
Feb 19 18:11:21 ubuntu dstat.sh[59214]: 19-02 18:11:21| 24   5  71   0   0|5060M  184M  161M 2401M|4732B 1568B| 308k  120k|7.01  9.01 |2436  2030 |2.22 1.82 1.04|1.0   0 3.0|   0     0 |           | 18  292    0   37    0
Feb 19 18:11:22 ubuntu dstat.sh[59214]: 19-02 18:11:22| 25   3  71   1   0|5038M  205M  161M 2401M|4571B 1618B| 136k  264k|9.99  33.0 |2744  2571 |2.22 1.82 1.04|4.0   0 6.0|   0     0 |           | 18  290    0   37    0
Feb 19 18:11:23 ubuntu dstat.sh[59214]: 19-02 18:11:23| 25   3  71   0   0|5058M  185M  161M 2401M|3978B 1528B|  24k  172k|4.00  8.00 |2289  1942 |2.22 1.82 1.04|2.0   0   0|   0     0 |           | 18  290    0   37    0
Feb 19 18:11:24 ubuntu dstat.sh[59214]: 19-02 18:11:24| 19   5  76   0   0|5072M  172M  161M 2401M|  11k 8789B|   0   329k|   0  11.0 |2492  2330 |2.22 1.82 1.04|1.0   0 4.0|   0     0 |           | 18  296    0   38    0
Feb 19 18:11:25 ubuntu dstat.sh[59214]: 19-02 18:11:25| 23   4  70   0   0|5034M  210M  161M 2401M|4441B 1516B|4075B  298k|0.99  18.9 |2570  2163 |2.12 1.81 1.04|2.0   0  15|   0     0 |           | 18  290    0   38    0
Feb 19 18:11:26 ubuntu dstat.sh[59214]: 19-02 18:11:26| 27   4  69   0   0|5035M  209M  161M 2401M|4570B 1666B|   0   212k|   0  25.1 |2619  2164 |2.12 1.81 1.04|1.0   0 9.0|   0     0 |           | 18  290    0   38    0
Feb 19 18:11:27 ubuntu dstat.sh[59214]: 19-02 18:11:27| 13  17  69   0   0|4970M  274M  161M 2401M|4443B 1517B| 389k  237k|4.01  4.01 |4661  3527 |2.12 1.81 1.04|1.0   0 208|   0     0 |           | 18  290    0   38    0
Feb 19 18:11:28 ubuntu dstat.sh[59214]: 19-02 18:11:28| 12  19  67   0   0|4964M  279M  161M 2402M|4474B 1562B| 160k  303k|6.98  30.9 |5590  4683 |2.12 1.81 1.04|1.0   0 301|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:29 ubuntu dstat.sh[59214]: 19-02 18:11:29| 20   7  70   0   0|5006M  237M  162M 2402M|4947B 1668B|   0   626k|   0  41.1 |3238  2741 |2.12 1.81 1.04|1.0   0  91|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:30 ubuntu dstat.sh[59214]: 19-02 18:11:30| 19   2  77   0   0|5019M  220M  162M 2406M|  10k 3784B|8166B  706k|1.99  11.0 |2234  1863 |2.11 1.81 1.05|1.0   0  17|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:31 ubuntu dstat.sh[59214]: 19-02 18:11:31| 23   3  72   0   0|5064M  173M  162M 2407M|9249B 2836B|   0     0 |   0     0 |2607  2180 |2.11 1.81 1.05|  0   0  18|   0     0 |           | 18  293    0   38    0
Feb 19 18:11:32 ubuntu dstat.sh[59214]: 19-02 18:11:32| 23   4  73   0   0|5060M  171M  163M 2412M|8008B 3332B|   0  1184k|   0  18.0 |6611    11k|2.11 1.81 1.05|1.0   0 6.0|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:33 ubuntu dstat.sh[59214]: 19-02 18:11:33| 19   5  75   0   0|5021M  210M  163M 2413M|  11k 4575B|  64k   18M|9.00   388 |6052  9511 |2.11 1.81 1.05|2.0   0 8.0|   0     0 |           | 18  293    0   38    0
Feb 19 18:11:34 ubuntu dstat.sh[59214]: 19-02 18:11:34| 22   8  68   1   0|5038M  193M  163M 2413M|5264B 1515B|4104B  589k|1.00  28.1 |9563    18k|2.11 1.81 1.05|2.0   0  22|   0     0 |           | 18  293    0   38    0
Feb 19 18:11:35 ubuntu dstat.sh[59214]: 19-02 18:11:35| 20   8  71   0   0|4966M  274M  163M 2403M|4602B 1092B|   0   908k|   0  42.0 |3403  3014 |2.02 1.80 1.05|2.0   0  82|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:36 ubuntu dstat.sh[59214]: 19-02 18:11:36| 15  13  70   0   0|5000M  240M  163M 2403M|4151B  539B|   0   475k|   0  5.99 |4087  3472 |2.02 1.80 1.05|2.0   0 188|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:37 ubuntu dstat.sh[59214]: 19-02 18:11:37| 20   3  76   0   0|5033M  207M  163M 2403M|5514B 6152B|   0     0 |   0     0 |1938  1671 |2.02 1.80 1.05|1.0   0   0|   0     0 |           | 18  293    0   38    0
Feb 19 18:11:38 ubuntu dstat.sh[59214]: 19-02 18:11:38| 22  10  67   0   0|4987M  253M  163M 2406M|  12k 6006B| 144k  208k|7.00  20.0 |4265  5696 |2.02 1.80 1.05|5.0   0 144|   0     0 |           | 18  292    0   41    0
Feb 19 18:11:39 ubuntu dstat.sh[59214]: 19-02 18:11:39| 27   8  64   0   0|5030M  210M  163M 2404M|4693B 1506B|   0   163k|   0  9.96 |4379    12k|2.02 1.80 1.05|1.0   0 9.0|   0     0 |           | 18  292    0   41    0
Feb 19 18:11:40 ubuntu dstat.sh[59214]: 19-02 18:11:40| 19   6  73   0   0|4994M  245M  163M 2404M|  13k   10k|  48k  273k|3.01  21.1 |3541  3282 |2.02 1.80 1.05|1.0   0  61|   0     0 |           | 18  292    0   42    0
Feb 19 18:11:41 ubuntu dstat.sh[59214]: 19-02 18:11:41| 21   6  71   0   0|5053M  187M  163M 2404M|4338B 1507B|   0   148k|   0  8.97 |2400  1972 |2.02 1.80 1.05|1.0   0 9.0|   0     0 |           | 18  292    0   42    0
Feb 19 18:11:42 ubuntu dstat.sh[59214]: 19-02 18:11:42| 18   3  78   0   0|4984M  256M  163M 2404M|  17k   14k|   0  1256k|   0   224 |2705  2349 |2.02 1.80 1.05|1.0   0  15|   0     0 |           | 18  292    0   43    0
Feb 19 18:11:43 ubuntu dstat.sh[59214]: 19-02 18:11:43| 20   7  71   0   0|5041M  199M  163M 2404M|4258B 1619B|   0   208k|   0  16.0 |2671  2297 |2.02 1.80 1.05|2.0   0  43|   0     0 |           | 18  292    0   40    0
Feb 19 18:11:44 ubuntu dstat.sh[59214]: 19-02 18:11:44| 19   2  77   0   0|5041M  198M  163M 2404M|  14k   12k|   0   112k|   0  12.0 |2459  2295 |2.02 1.80 1.05|1.0   0   0|   0     0 |           | 18  292    0   43    0
Feb 19 18:11:45 ubuntu dstat.sh[59214]: 19-02 18:11:45| 20   7  71   0   0|5040M  200M  163M 2404M|4346B 1552B|   0  4091B|   0  1.00 |2504  1940 |2.10 1.82 1.07|1.0   0  32|   0     0 |           | 18  292    0   43    0
Feb 19 18:11:46 ubuntu dstat.sh[59214]: 19-02 18:11:46| 16   2  81   0   0|5051M  189M  163M 2404M|  14k   11k|   0   116k|   0  12.0 |2388  2341 |2.10 1.82 1.07|  0   0 1.0|   0     0 |           | 18  293    0   43    0
Feb 19 18:11:47 ubuntu dstat.sh[59214]: 19-02 18:11:47| 18   7  74   1   0|5048M  191M  163M 2404M|6169B 2560B|   0   313k|   0  24.1 |2884  2750 |2.10 1.82 1.07|1.0   0  47|   0     0 |           | 18  292    0   38    0
Feb 19 18:11:48 ubuntu dstat.sh[59214]: 19-02 18:11:48| 20   3  75   0   0|5074M  165M  163M 2404M|  10k 7290B|  84k 1561k|4.98   120 |2664  2585 |2.10 1.82 1.07|1.0   0   0|   0     0 |           | 18  293    0   38    0
Feb 19 18:11:49 ubuntu dstat.sh[59214]: 19-02 18:11:49| 21   5  72   0   0|5059M  180M  163M 2404M|9094B 6138B|   0   365k|   0  36.1 |3276  3138 |2.10 1.82 1.07|2.0   0  34|   0     0 |           | 18  292    0   41    0
Feb 19 18:11:50 ubuntu dstat.sh[59214]: 19-02 18:11:50| 20   4  74   0   0|5059M  180M  163M 2404M|9316B 6727B|   0  2508k|   0   155 |2704  3067 |2.17 1.84 1.08|1.0   0   0|   0     0 |           | 18  293    0   41    0
Feb 19 18:11:51 ubuntu dstat.sh[59214]: 19-02 18:11:51| 15   6  78   0   0|4982M  257M  163M 2404M|9083B 6282B|  64k  341k|4.01  33.1 |3446  3434 |2.17 1.84 1.08|4.0   0  88|   0     0 |           | 18  292    0   37    0
Feb 19 18:11:52 ubuntu dstat.sh[59214]: 19-02 18:11:52|  5   6  86   1   0|4988M  250M  163M 2405M|8929B 3807B|1069k  160k| 237  12.0 |2816  2937 |2.17 1.84 1.08|1.0   0  92|   0     0 |           | 18  294    0   37    0
Feb 19 18:11:53 ubuntu dstat.sh[59214]: 19-02 18:11:53|  7  10  81   0   0|4990M  248M  163M 2405M|  14k 3548B|   0   412k|   0  24.0 |3357  2918 |2.17 1.84 1.08|1.0   0 125|   0     0 |           | 18  294    0   38    0
Feb 19 18:11:54 ubuntu dstat.sh[59214]: 19-02 18:11:54|  6   7  85   0   0|4987M  251M  163M 2405M|9344B 3308B|   0   490k|   0  21.1 |3027  2851 |2.17 1.84 1.08|1.0   0 114|   0     0 |           | 18  292    0   39    0
Feb 19 18:11:55 ubuntu dstat.sh[59214]: 19-02 18:11:55| 15   9  71   3   0|5008M  219M  164M 2416M|4711B 1561B|6208k  578k| 513  12.0 |3912  3813 |2.32 1.88 1.09|2.0 1.0  99|   0     0 |           | 18  292    0   32    0
Feb 19 18:11:56 ubuntu dstat.sh[59214]: 19-02 18:11:56| 23   4  72   1   0|5027M  192M  164M 2423M|5039B 2049B|1537k 8198B| 102  2.00 |2714  2382 |2.32 1.88 1.09|  0   0  18|   0     0 |           | 18  293    0   32    0
Feb 19 18:11:57 ubuntu dstat.sh[59214]: 19-02 18:11:57| 16   3  80   0   0|5024M  191M  164M 2427M|  16k 5674B| 871k 1078k|11.0  19.0 |2024  1888 |2.32 1.88 1.09|3.0   0 2.0|   0     0 |           | 18  292    0   32    0
Feb 19 18:11:58 ubuntu dstat.sh[59214]: 19-02 18:11:58| 11  18  67   1   0|5002M  210M  164M 2430M|5342B 1571B|1212k 3558k|22.1   125 |6212  5849 |2.32 1.88 1.09|1.0   0 278|   0     0 |           | 18  292    0   32    0
Feb 19 18:11:59 ubuntu dstat.sh[59214]: 19-02 18:11:59| 23   6  69   0   0|5058M  154M  164M 2430M|5086B 1685B|  80k 2074k|4.99   298 |2930  2591 |2.32 1.88 1.09|1.0   0  24|   0     0 |           | 18  292    0   26    0
Feb 19 18:12:00 ubuntu dstat.sh[59214]: 19-02 18:12:00| 19   3  78   0   0|4985M  227M  164M 2430M|  26k   23k|   0    64k|   0  6.01 |2414  2141 |2.37 1.90 1.10|2.0   0  13|   0     0 |           | 18  292    0   28    0
Feb 19 18:12:01 ubuntu dstat.sh[59214]: 19-02 18:12:01| 22   7  70   0   0|5040M  172M  164M 2430M|3281B  637B|   0   208k|   0  28.1 |2792  2432 |2.37 1.90 1.10|2.0   0  34|   0     0 |           | 18  292    0   28    0
Feb 19 18:12:02 ubuntu dstat.sh[59214]: 19-02 18:12:02| 18   2  79   0   0|5052M  159M  164M 2430M|  13k 9936B| 448k    0 |28.0     0 |2443  2266 |2.37 1.90 1.10|2.0   0   0|   0     0 |           | 18  292    0   30    0
Feb 19 18:12:03 ubuntu dstat.sh[59214]: 19-02 18:12:03| 21   6  71   0   0|5030M  182M  164M 2430M|4444B 1546B|   0    16k|   0  1.99 |2425  1947 |2.37 1.90 1.10|1.0   0  14|   0     0 |           | 18  292    0   28    0
Feb 19 18:12:04 ubuntu dstat.sh[59214]: 19-02 18:12:04| 18   3  78   0   0|5041M  168M  164M 2432M|  11k 8181B|1843k  653k|55.1  82.1 |3355  3970 |2.37 1.90 1.10|2.0   0 2.0|   0     0 |           | 18  293    0   28    0
Feb 19 18:12:05 ubuntu dstat.sh[59214]: 19-02 18:12:05| 24   5  67   1   0|5039M  170M  164M 2433M|5838B 2544B| 815k 2473k|46.9   199 |5480  7753 |2.42 1.92 1.11|1.0   0 6.0|   0     0 |           | 18  294    0   29    0
Feb 19 18:12:06 ubuntu dstat.sh[59214]: 19-02 18:12:06| 20   4  75   0   0|5038M  171M  164M 2433M|  10k 7010B|   0   332k|   0  21.0 |2290  2023 |2.42 1.92 1.11|1.0   0 1.0|   0     0 |           | 18  295    0   29    0
Feb 19 18:12:07 ubuntu dstat.sh[59214]: 19-02 18:12:07| 19   4  75   1   0|5036M  172M  164M 2433M|8363B 5476B|  48k  742k|2.00  82.2 |4083  5238 |2.42 1.92 1.11|1.0   0   0|   0     0 |           | 18  295    0   29    0
Feb 19 18:12:08 ubuntu dstat.sh[59214]: 19-02 18:12:08| 17  15  66   1   0|5010M  199M  164M 2433M|5626B 2361B|   0   888k|   0  95.0 |5792  5878 |2.42 1.92 1.11|2.0   0 231|   0     0 |           | 18  294    0   27    0
Feb 19 18:12:09 ubuntu dstat.sh[59214]: 19-02 18:12:09|  9  23  65   0   0|5003M  206M  164M 2433M|3968B 1013B|   0  2482k|   0  45.0 |5897  4680 |2.42 1.92 1.11|2.0   0 368|   0     0 |           | 18  294    0   27    0
Feb 19 18:12:10 ubuntu dstat.sh[59214]: 19-02 18:12:10| 15  25  59   0   0|5018M  190M  164M 2433M|4832B 1462B| 257k 2126k|2.01   318 |6332  5039 |2.31 1.90 1.11|3.0   0 433|   0     0 |           | 18  294    0   27    0
Feb 19 18:12:11 ubuntu dstat.sh[59214]: 19-02 18:12:11| 27  29  43   0   0|5018M  191M  164M 2433M|5098B 1661B| 768k 2187k|6.00   138 |7071  6303 |2.31 1.90 1.11|6.0   0 556|   0     0 |           | 18  294    0   27    0
Feb 19 18:12:12 ubuntu dstat.sh[59214]: 19-02 18:12:12| 10  23  65   0   0|4993M  215M  164M 2433M|6139B 1621B|   0   220k|   0  20.0 |6214  5035 |2.31 1.90 1.11|1.0   0 426|   0     0 |           | 18  294    0   24    0
Feb 19 18:12:13 ubuntu dstat.sh[59214]: 19-02 18:12:13|  8  23  66   0   0|4995M  213M  164M 2433M|4302B    0 |   0    36k|   0  8.96 |5794  4451 |2.31 1.90 1.11|2.0   0 368|   0     0 |           | 18  294    0   24    0
Feb 19 18:12:14 ubuntu dstat.sh[59214]: 19-02 18:12:14|  9  22  67   0   0|4990M  219M  164M 2433M|5397B 1462B|   0    28k|   0  7.02 |5976  4752 |2.31 1.90 1.11|1.0   0 409|   0     0 |           | 18  294    0   24    0
Feb 19 18:12:15 ubuntu dstat.sh[59214]: 19-02 18:12:15|  8  23  67   0   0|4992M  217M  164M 2433M|4645B 1620B|   0   136k|   0  14.0 |6055  4964 |2.28 1.90 1.12|3.0   0 413|   0     0 |           | 18  294    0   24    0
Feb 19 18:12:16 ubuntu dstat.sh[59214]: 19-02 18:12:16|  8  23  67   0   0|4995M  213M  164M 2433M|2906B  485B|   0   108k|   0  7.98 |5806  4606 |2.28 1.90 1.12|2.0   0 357|   0     0 |           | 18  294    0   24    0
