Apr 21 11:47:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 21 11:47:09 ubuntu dstat.sh[65411]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 21 11:47:09 ubuntu dstat.sh[65411]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 21 11:53:22 ubuntu dstat.sh[65411]: 21-04 11:53:22| 24   4  72   0   0|5217M  185M  167M 2238M|4713B 1512B|   0   184k|   0  11.0 |2223  1876 |2.99 2.32 1.30|2.0   0 1.0|   0     0 |           | 18  316    0   38    0
Apr 21 11:53:23 ubuntu dstat.sh[65411]: 21-04 11:53:23| 14   3  82   0   0|5235M  167M  167M 2238M|  17k   15k|  16k  304k|1.00  18.0 |2185  2126 |2.75 2.28 1.29|  0   0 2.0|   0     0 |           | 18  319    0   39    0
Apr 21 11:53:24 ubuntu dstat.sh[65411]: 21-04 11:53:24| 21   5  73   0   0|5125M  277M  167M 2238M|  11k 7369B|   0     0 |   0     0 |2417  1938 |2.75 2.28 1.29|1.0   0  16|   0     0 |           | 18  316    0   40    0
Apr 21 11:53:25 ubuntu dstat.sh[65411]: 21-04 11:53:25| 24   3  71   0   0|5180M  222M  167M 2238M|4064B 1565B|   0  2622k|   0   406 |2558  1984 |2.75 2.28 1.29|1.0   0 2.0|   0     0 |           | 18  316    0   40    0
Apr 21 11:53:26 ubuntu dstat.sh[65411]: 21-04 11:53:26| 18  10  70   0   0|5179M  223M  167M 2238M|4271B 1520B| 418k  149k|5.03  14.1 |3582  2907 |2.75 2.28 1.29|  0 1.0 132|   0     0 |           | 18  316    0   40    0
Apr 21 11:53:27 ubuntu dstat.sh[65411]: 21-04 11:53:27|  9  21  68   0   0|5182M  220M  167M 2238M|4479B 1560B|  44k  729k|5.98  29.9 |5609  4274 |2.75 2.28 1.29|1.0   0 319|   0     0 |           | 18  316    0   40    0
Apr 21 11:53:28 ubuntu dstat.sh[65411]: 21-04 11:53:28| 16  12  70   0   0|5184M  217M  167M 2238M|4587B 1552B|  16k  372k|2.00  31.0 |3979  3376 |2.53 2.24 1.29|1.0   0 148|   0     0 |           | 18  318    0   40    0
Apr 21 11:53:29 ubuntu dstat.sh[65411]: 21-04 11:53:29| 21   3  76   0   0|5211M  189M  167M 2239M|  10k 3798B|   0   312k|   0  18.0 |2085  1645 |2.53 2.24 1.29|1.0   0  17|   0     0 |           | 18  319    0   40    0
Apr 21 11:53:30 ubuntu dstat.sh[65411]: 21-04 11:53:30| 22   5  72   0   0|5215M  181M  167M 2244M|4754B 1637B|   0   939k|   0  16.0 |2282  1835 |2.53 2.24 1.29|2.0   0  19|   0     0 |           | 18  318    0   40    0
Apr 21 11:53:31 ubuntu dstat.sh[65411]: 21-04 11:53:31| 18   3  78   0   0|5210M  180M  168M 2249M|  12k 4708B|   0  1053k|   0  17.9 |2048  1640 |2.53 2.24 1.29|1.0   0 3.0|   0     0 |           | 18  318    0   40    0
Apr 21 11:53:32 ubuntu dstat.sh[65411]: 21-04 11:53:32| 20   5  73   0   0|5201M  189M  168M 2249M|9685B 3305B| 104k  636k|9.00  13.0 |9904    19k|2.53 2.24 1.29|1.0   0  12|   0     0 |           | 18  319    0   40    0
Apr 21 11:53:33 ubuntu dstat.sh[65411]: 21-04 11:53:33| 21   7  70   0   0|5203M  186M  168M 2250M|5559B 2401B|  28k  568k|4.00  15.0 |  10k   18k|2.41 2.22 1.28|2.0   0  20|   0     0 |           | 18  319    0   40    0
Apr 21 11:53:34 ubuntu dstat.sh[65411]: 21-04 11:53:34| 18   9  71   0   0|5136M  262M  168M 2240M|5099B 1800B|   0   955k|   0  53.2 |3402  2935 |2.41 2.22 1.28|2.0   0 101|   0     0 |           | 18  318    0   40    0
Apr 21 11:53:35 ubuntu dstat.sh[65411]: 21-04 11:53:35| 16  12  70   0   0|5177M  222M  168M 2240M|4474B 1562B|   0   658k|   0  20.9 |4074  3532 |2.41 2.22 1.28|1.0   0 170|   0     0 |           | 18  318    0   40    0
Apr 21 11:53:36 ubuntu dstat.sh[65411]: 21-04 11:53:36| 20   3  76   0   0|5196M  203M  168M 2240M|  10k 7330B|  32k  196k|1.00  18.0 |2419  2286 |2.41 2.22 1.28|1.0   0 1.0|   0     0 |           | 18  321    0   40    0
Apr 21 11:53:37 ubuntu dstat.sh[65411]: 21-04 11:53:37| 18   8  73   0   0|5153M  245M  168M 2240M|8767B 5668B|  32k  308k|3.00  19.0 |3343  2850 |2.41 2.22 1.28|2.0   0 116|   0     0 |           | 18  320    0   43    0
Apr 21 11:53:38 ubuntu dstat.sh[65411]: 21-04 11:53:38| 24   5  70   0   0|5200M  199M  168M 2240M|6923B 3046B|   0   328k|   0  32.0 |3676  4445 |2.29 2.20 1.28|  0   0 3.0|   0     0 |           | 18  323    0   43    0
Apr 21 11:53:39 ubuntu dstat.sh[65411]: 21-04 11:53:39| 21   6  72   0   0|5141M  258M  168M 2240M|  12k 8188B|   0   104k|   0  8.01 |3166  2707 |2.29 2.20 1.28|1.0   0  72|   0     0 |           | 18  322    0   44    0
Apr 21 11:53:40 ubuntu dstat.sh[65411]: 21-04 11:53:40| 23   5  70   0   0|5195M  203M  168M 2241M|5873B 2232B|   0   296k|   0  27.0 |2402  2045 |2.29 2.20 1.28|1.0   0 7.0|   0     0 |           | 18  323    0   44    0
Apr 21 11:53:41 ubuntu dstat.sh[65411]: 21-04 11:53:41| 17   4  78   0   0|5172M  226M  168M 2241M|  18k   14k|  16k   84k|1.00  7.03 |2516  2130 |2.29 2.20 1.28|5.0   0  24|   0     0 |           | 18  322    0   44    0
Apr 21 11:53:42 ubuntu dstat.sh[65411]: 21-04 11:53:42| 21   6  72   0   0|5238M  160M  168M 2241M|4744B 1237B|   0    92k|   0  5.98 |2509  2110 |2.29 2.20 1.28|2.0   0  33|   0     0 |           | 18  322    0   44    0
Apr 21 11:53:43 ubuntu dstat.sh[65411]: 21-04 11:53:43| 18   2  78   0   0|5242M  156M  168M 2241M|  15k   11k|   0    44k|   0  4.00 |2255  1933 |2.19 2.18 1.28|1.0   0   0|   0     0 |           | 18  322    0   47    0
Apr 21 11:53:44 ubuntu dstat.sh[65411]: 21-04 11:53:44| 21   6  72   0   0|5226M  173M  168M 2241M|4486B 1566B|  12k   64k|1.00  6.00 |2357  1877 |2.19 2.18 1.28|1.0   0  32|   0     0 |           | 18  322    0   47    0
Apr 21 11:53:45 ubuntu dstat.sh[65411]: 21-04 11:53:45| 15   2  81   0   0|5234M  165M  168M 2241M|  13k   11k|  32k  872k|2.00  48.0 |2161  2119 |2.19 2.18 1.28|1.0   0   0|   0     0 |           | 18  323    0   40    0
Apr 21 11:53:46 ubuntu dstat.sh[65411]: 21-04 11:53:46| 21   6  72   1   0|5197M  201M  168M 2241M|5660B 2185B|   0  2627k|   0   182 |3269  3512 |2.19 2.18 1.28|1.0   0  48|   0     0 |           | 18  324    0   41    0
Apr 21 11:53:47 ubuntu dstat.sh[65411]: 21-04 11:53:47| 20   2  77   0   0|5204M  194M  168M 2241M|9980B 7151B|   0   175k|   0  8.96 |1955  1586 |2.19 2.18 1.28|1.0   0   0|   0     0 |           | 18  325    0   41    0
Apr 21 11:53:48 ubuntu dstat.sh[65411]: 21-04 11:53:48| 20   6  72   0   0|5178M  220M  168M 2241M|9035B 6204B|  48k  425k|3.00  25.0 |2970  2655 |2.09 2.16 1.28|1.0   0  32|   0     0 |           | 18  324    0   44    0
Apr 21 11:53:49 ubuntu dstat.sh[65411]: 21-04 11:53:49| 19   3  76   0   0|5213M  185M  168M 2241M|  10k 7389B|   0   304k|   0  28.0 |2261  2086 |2.09 2.16 1.28|1.0   0 1.0|   0     0 |           | 18  325    0   44    0
Apr 21 11:53:50 ubuntu dstat.sh[65411]: 21-04 11:53:50| 15   5  79   0   0|5160M  238M  168M 2241M|9948B 6957B|  16k 1312k|1.00   141 |3094  3175 |2.09 2.16 1.28|1.0   0  49|   0     0 |           | 18  324    0   39    0
Apr 21 11:53:51 ubuntu dstat.sh[65411]: 21-04 11:53:51|  6   8  82   2   0|5159M  237M  169M 2242M|9448B 4070B|1121k 2409k| 250   374 |3359  3150 |2.09 2.16 1.28|  0   0 133|   0     0 |           | 18  326    0   39    0
Apr 21 11:53:52 ubuntu dstat.sh[65411]: 21-04 11:53:52|  3   6  89   0   0|5156M  241M  169M 2242M|  14k 3097B|   0   288k|   0  24.0 |2204  2136 |2.09 2.16 1.28|2.0   0  65|   0     0 |           | 18  324    0   40    0
Apr 21 11:53:53 ubuntu dstat.sh[65411]: 21-04 11:53:53|  5   5  89   0   0|5163M  234M  169M 2242M|  11k 5034B|   0   501k|   0  25.0 |2200  2127 |1.93 2.12 1.27|1.0   0  66|   0     0 |           | 18  324    0   41    1
Apr 21 11:53:54 ubuntu dstat.sh[65411]: 21-04 11:53:54| 13  15  70   0   0|5168M  228M  169M 2242M|4500B 1565B| 836k  204k|83.0  16.0 |4613  3649 |1.93 2.12 1.27|1.0   0 205|   0     0 |           | 18  324    0   34    0
Apr 21 11:53:55 ubuntu dstat.sh[65411]: 21-04 11:53:55| 19   3  72   3   0|5193M  185M  169M 2259M|4439B 1620B|7038k  264k| 517  7.00 |2612  2720 |1.93 2.12 1.27|1.0   0 3.0|   0     0 |           | 18  324    0   34    0
Apr 21 11:53:56 ubuntu dstat.sh[65411]: 21-04 11:53:56| 16   2  80   0   0|5193M  181M  169M 2263M|  15k 5590B|  36k 1325k|2.00  26.9 |2138  2102 |1.93 2.12 1.27|2.0   0  16|   0     0 |           | 18  324    0   34    0
Apr 21 11:53:57 ubuntu dstat.sh[65411]: 21-04 11:53:57| 16  12  70   2   0|5147M  224M  170M 2266M|3016B  488B|1412k 3306k|24.1   109 |4716  4448 |1.93 2.12 1.27|1.0   0 178|   0     0 |           | 18  324    0   34    0
Apr 21 11:53:58 ubuntu dstat.sh[65411]: 21-04 11:53:58| 17  12  70   0   0|5179M  192M  170M 2266M|5073B 1618B|  32k  320k|2.00  26.0 |3580  3015 |1.85 2.10 1.27|1.0   0 128|   0     0 |           | 18  324    0   30    0
Apr 21 11:53:59 ubuntu dstat.sh[65411]: 21-04 11:53:59| 19   3  76   0   0|5208M  163M  170M 2266M|  10k 7237B|   0   224k|   0  19.0 |2044  1748 |1.85 2.10 1.27|1.0   0   0|   0     0 |           | 18  325    0   30    0
Apr 21 11:54:00 ubuntu dstat.sh[65411]: 21-04 11:54:00| 21   5  72   0   0|5213M  158M  170M 2266M|  22k   18k|   0   571k|   0  47.0 |2773  2423 |1.85 2.10 1.27|1.0   0  47|   0     0 |           | 18  324    0   32    0
Apr 21 11:54:01 ubuntu dstat.sh[65411]: 21-04 11:54:01| 20   3  76   0   0|5245M  126M  170M 2266M|  10k 7173B|   0    64k|   0  4.00 |2010  1660 |1.85 2.10 1.27|2.0   0   0|   0     0 |           | 18  325    0   32    0
Apr 21 11:54:02 ubuntu dstat.sh[65411]: 21-04 11:54:02| 20   5  73   0   0|5224M  146M  170M 2267M|8436B 4825B| 384k    0 |24.0     0 |2588  2189 |1.85 2.10 1.27|1.0   0  15|   0     0 |           | 18  324    0   30    0
Apr 21 11:54:03 ubuntu dstat.sh[65411]: 21-04 11:54:03| 19   3  78   0   0|5241M  130M  170M 2267M|  10k 7249B|   0  8206B|   0  2.00 |1943  1622 |1.78 2.09 1.27|1.0   0   0|   0     0 |           | 18  325    0   30    0
Apr 21 11:54:04 ubuntu dstat.sh[65411]: 21-04 11:54:04| 27   7  63   2   0|5172M  196M  170M 2269M|7465B 3700B|1842k 2711k|68.1   245 |6443    16k|1.78 2.09 1.27|3.0   0  44|   0     0 |           | 18  326    0   32    0
Apr 21 11:54:05 ubuntu dstat.sh[65411]: 21-04 11:54:05| 21   4  73   0   0|5227M  142M  170M 2269M|5549B 2154B|   0  2009k|   0  45.9 |2387  2210 |1.78 2.09 1.27|2.0   0 1.0|   0     0 |           | 18  327    0   32    0
Apr 21 11:54:06 ubuntu dstat.sh[65411]: 21-04 11:54:06| 16   3  79   0   0|5228M  141M  170M 2269M|  14k   10k|  64k 2473k|3.01   382 |3292  3800 |1.78 2.09 1.27|1.0   0   0|   0     0 |           | 18  327    0   27    0
Apr 21 11:54:07 ubuntu dstat.sh[65411]: 21-04 11:54:07| 18  12  67   1   0|5207M  162M  170M 2269M|6022B 2833B|   0   995k|   0   103 |5254  5989 |1.78 2.09 1.27|1.0   0 143|   0     0 |           | 18  326    0   28    0
Apr 21 11:54:08 ubuntu dstat.sh[65411]: 21-04 11:54:08|  8  24  66   0   0|5201M  168M  170M 2269M|4763B 1670B|   0   764k|   0  51.2 |6431  5516 |1.72 2.07 1.27|1.0   0 483|   0     0 |           | 18  326    0   28    0
Apr 21 11:54:09 ubuntu dstat.sh[65411]: 21-04 11:54:09|  8  23  67   0   0|5191M  178M  170M 2269M|4380B 1620B|   0   556k|   0  40.0 |6073  4777 |1.72 2.07 1.27|1.0   0 419|   0     0 |           | 18  326    0   28    0
Apr 21 11:54:10 ubuntu dstat.sh[65411]: 21-04 11:54:10|  9  23  66   0   0|5190M  178M  170M 2269M|4422B 1512B|   0  2424k|   0   143 |6172  5112 |1.72 2.07 1.27|1.0   0 413|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:11 ubuntu dstat.sh[65411]: 21-04 11:54:11|  8  23  66   0   0|5181M  187M  170M 2269M|4673B 1563B|   0   431k|   0  23.9 |6074  4821 |1.72 2.07 1.27|2.0   0 402|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:12 ubuntu dstat.sh[65411]: 21-04 11:54:12| 10  22  66   0   0|5183M  185M  170M 2269M|3985B 1579B|   0   116k|   0  15.0 |6027  4807 |1.72 2.07 1.27|1.0   0 426|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:13 ubuntu dstat.sh[65411]: 21-04 11:54:13|  9  23  67   0   0|5172M  196M  170M 2269M|4445B 1573B|   0    32k|   0  8.03 |6220  5009 |1.66 2.05 1.27|2.0   0 463|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:14 ubuntu dstat.sh[65411]: 21-04 11:54:14|  9  22  67   0   0|5172M  196M  170M 2269M|4650B 1553B|   0   128k|   0  15.0 |6815  5861 |1.66 2.05 1.27|1.0   0 578|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:15 ubuntu dstat.sh[65411]: 21-04 11:54:15|  8  22  69   0   0|5167M  201M  170M 2269M|4413B 1078B|  16k   56k|1.00  9.98 |6415  5333 |1.66 2.05 1.27|1.0   0 501|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:16 ubuntu dstat.sh[65411]: 21-04 11:54:16| 19   7  72   0   0|5172M  287M  170M 2188M|5074B 1508B|4084B 2054k|1.00  21.9 |2748  2326 |1.66 2.05 1.27|2.0   0  48|   0     0 |           | 18  326    0   25    0
Apr 21 11:54:17 ubuntu dstat.sh[65411]: 21-04 11:54:17| 22   3  74   1   0|5192M  263M  170M 2192M|5560B 2589B|  32k 1637k|4.00  39.0 |2341  2194 |1.66 2.05 1.27|  0   0  16|   0     0 |           | 18  327    0   25    0
Apr 21 11:54:18 ubuntu dstat.sh[65411]: 21-04 11:54:18| 13   2  83   1   0|5205M  250M  170M 2193M|  25k   12k| 816k 1712k|58.0  59.0 |1979  2159 |1.61 2.03 1.26|  0 1.0   0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:19 ubuntu dstat.sh[65411]: 21-04 11:54:19| 15   2  82   1   0|5222M  231M  170M 2194M|  22k   13k| 973k 1805k|55.0  71.0 |2142  2316 |1.61 2.03 1.26|1.0   0 1.0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:20 ubuntu dstat.sh[65411]: 21-04 11:54:20| 17   1  79   1   0|5224M  229M  170M 2195M|  18k   10k| 680k 1319k|49.0  56.0 |2179  2214 |1.61 2.03 1.26|1.0   0 1.0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:21 ubuntu dstat.sh[65411]: 21-04 11:54:21| 12   1  84   0   0|5238M  213M  170M 2196M|  16k 9988B| 824k 5372k|37.0   263 |1774  1726 |1.61 2.03 1.26|  0   0   0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:22 ubuntu dstat.sh[65411]: 21-04 11:54:22| 18   2  77   2   0|5233M  189M  170M 2226M|  14k 7003B|  12M 2489k| 132   240 |2372  2215 |1.61 2.03 1.26|  0 1.0 2.0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:23 ubuntu dstat.sh[65411]: 21-04 11:54:23| 22   3  73   1   0|5259M  147M  170M 2242M|5881B 1620B|   0  1828k|   0  59.0 |2370  2098 |1.56 2.01 1.26|1.0   0   0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:24 ubuntu dstat.sh[65411]: 21-04 11:54:24| 24   3  72   0   0|5260M  124M  170M 2263M|5691B 1618B|   0   899k|   0  30.0 |2258  1959 |1.56 2.01 1.26|2.0   0   0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:25 ubuntu dstat.sh[65411]: 21-04 11:54:25| 22   4  72   2   0|5253M  139M  170M 2256M|4312B 1568B|   0  3309k|   0   144 |2599  2618 |1.56 2.01 1.26|1.0   0 2.0|   0     0 |           | 18  327    0   24    0
Apr 21 11:54:26 ubuntu dstat.sh[65411]: 21-04 11:54:26| 24   3  72   0   0|5248M  132M  170M 2267M|4862B 1566B|   0    13M|   0   135 |2464  2190 |1.56 2.01 1.26|2.0   0   0|   0     0 |           | 18  327    0   22    0
Apr 21 11:54:27 ubuntu dstat.sh[65411]: 21-04 11:54:27| 24   4  70   1   0|5195M  197M  171M 2255M|4698B 1470B|  16k 5136k|1.00   236 |3073  3493 |1.56 2.01 1.26|2.0   0 2.0|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:28 ubuntu dstat.sh[65411]: 21-04 11:54:28| 19   4  76   0   0|5205M  183M  171M 2258M|9743B 3256B|   0   700k|   0  29.0 |2337  2159 |1.52 2.00 1.26|2.0   0  33|   0     0 |           | 18  327    0   22    0
Apr 21 11:54:29 ubuntu dstat.sh[65411]: 21-04 11:54:29| 21   4  73   0   0|5196M  190M  171M 2260M|4450B 1909B|   0  1272k|   0  16.0 |2437  2047 |1.52 2.00 1.26|3.0   0  19|   0     0 |           | 18  327    0   22    0
Apr 21 11:54:30 ubuntu dstat.sh[65411]: 21-04 11:54:30| 20   5  74   0   0|5197M  184M  171M 2265M|  11k 4135B|   0  1232k|   0  24.0 |  11k   19k|1.52 2.00 1.26|1.0   0 7.0|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:31 ubuntu dstat.sh[65411]: 21-04 11:54:31| 23   6  70   0   0|5192M  188M  171M 2266M|4940B 1664B|4107B 3345k|1.00  11.0 |  11k   19k|1.52 2.00 1.26|1.0   0  20|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:32 ubuntu dstat.sh[65411]: 21-04 11:54:32| 28   8  63   0   0|5220M  171M  171M 2255M|4877B 1507B| 367k 2409k|2.99   162 |2772  1892 |1.52 2.00 1.26|3.0   0  12|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:33 ubuntu dstat.sh[65411]: 21-04 11:54:33| 42  12  46   0   0|5245M  146M  171M 2255M|4329B 1188B| 512k 8194B|4.00  2.00 |  13k   21k|1.55 2.00 1.27|3.0   0  63|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:34 ubuntu dstat.sh[65411]: 21-04 11:54:34| 22   5  72   0   0|5241M  150M  171M 2255M|8421B 3239B| 256k  950k|2.00  20.0 |2779  2383 |1.55 2.00 1.27|4.0   0  37|   0     0 |           | 18  327    0   22    0
Apr 21 11:54:35 ubuntu dstat.sh[65411]: 21-04 11:54:35| 23   4  72   0   0|5242M  143M  171M 2261M|6050B 1490B|   0  1242k|   0  29.2 |2552  2359 |1.55 2.00 1.27|1.0   0 4.0|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:36 ubuntu dstat.sh[65411]: 21-04 11:54:36| 19   4  76   0   0|5241M  139M  171M 2266M|  12k 4671B|   0  1393k|   0  37.9 |2668  2495 |1.55 2.00 1.27|1.0   0  22|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:37 ubuntu dstat.sh[65411]: 21-04 11:54:37| 24   7  65   0   0|5244M  135M  172M 2266M|4483B 1131B|   0  1018k|   0  63.8 |  17k   33k|1.55 2.00 1.27|1.0   0  13|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:38 ubuntu dstat.sh[65411]: 21-04 11:54:38| 20   7  72   0   0|5196M  194M  172M 2255M|5546B 1460B|   0  1029k|   0  44.1 |2697  2480 |1.51 1.98 1.26|1.0   0  16|   0     0 |           | 18  326    0   22    0
Apr 21 11:54:39 ubuntu dstat.sh[65411]: 21-04 11:54:39| 23   4  72   0   0|5231M  159M  172M 2255M|6143B 1626B|   0   634k|   0  11.0 |2388  1776 |1.51 1.98 1.26|2.0   0  21|   0     0 |           | 18  326    0   19    0
Apr 21 11:54:40 ubuntu dstat.sh[65411]: 21-04 11:54:40| 21   8  69   0   0|5193M  190M  172M 2262M|7170B 1655B|   0   104k|   0  6.97 |3428  2831 |1.51 1.98 1.26|2.0   0 104|   0     0 |           | 18  326    0   19    0
Apr 21 11:54:41 ubuntu dstat.sh[65411]: 21-04 11:54:41| 26   4  68   0   0|5217M  162M  172M 2266M|5045B 1613B|4079B    0 |1.00     0 |3155  3491 |1.51 1.98 1.26|1.0   0  19|   0     0 |           | 18  326    0   19    0
Apr 21 11:54:42 ubuntu dstat.sh[65411]: 21-04 11:54:42| 17   2  80   1   0|5226M  152M  172M 2266M|  24k   12k|   0  2215k|   0  49.2 |2426  2535 |1.51 1.98 1.26|1.0   0 3.0|   0     0 |           | 18  327    0   21    0
Apr 21 11:54:43 ubuntu dstat.sh[65411]: 21-04 11:54:43|  9   2  88   1   0|5224M  154M  172M 2266M|  74k   15k|   0  1697k|   0  69.2 |1870  2131 |1.39 1.95 1.26|  0   0   0|   0     0 |           | 18  328    0   19    0
Apr 21 11:54:44 ubuntu dstat.sh[65411]: 21-04 11:54:44| 16   1  81   1   0|5249M  128M  172M 2267M| 106k   15k|   0  1540k|   0  65.0 |2122  1986 |1.39 1.95 1.26|1.0   0   0|   0     0 |           | 18  328    0   19    0
Apr 21 11:54:45 ubuntu dstat.sh[65411]: 21-04 11:54:45| 17   2  80   1   0|5250M  145M  172M 2249M|  23k   13k|   0  1665k|   0  60.0 |1889  1736 |1.39 1.95 1.26|1.0   0   0|   0     0 |           | 18  328    0   19    0
Apr 21 11:54:46 ubuntu dstat.sh[65411]: 21-04 11:54:46|  9   2  87   0   0|5236M  159M  172M 2250M| 304k   17k|   0  7988k|   0  85.6 |2013  2066 |1.39 1.95 1.26|  0   0   0|   0     0 |           | 18  328    0   19    0
Apr 21 11:54:47 ubuntu dstat.sh[65411]: 21-04 11:54:47|  7   2  88   1   0|5232M  163M  172M 2250M| 105k   19k|  28k 4148k|4.00   379 |2144  2638 |1.39 1.95 1.26|1.0   0   0|   0     0 |           | 18  328    0   15    0
Apr 21 11:54:48 ubuntu dstat.sh[65411]: 21-04 11:54:48| 15   2  81   1   0|5231M  155M  172M 2259M|  49k   12k| 104k 1228k|6.00  52.0 |2032  2067 |1.36 1.93 1.26|  0   0 1.0|   0     0 |           | 18  328    0   15    0
Apr 21 11:54:49 ubuntu dstat.sh[65411]: 21-04 11:54:49|  4   3  89   0   0|5229M  151M  173M 2264M|2974k   63k|   0  1977k|   0  33.0 |4920  3718 |1.36 1.93 1.26|2.0   0 2.0|   0     0 |           | 18  328    0   15    0
Apr 21 11:54:50 ubuntu dstat.sh[65411]: 21-04 11:54:50|  7   3  86   0   0|5230M  136M  173M 2279M|7621k  112k|   0  4700k|   0  39.0 |7975  4617 |1.36 1.93 1.26|1.0   0 3.0|   0     0 |           | 18  328    0   15    0
Apr 21 11:54:51 ubuntu dstat.sh[65411]: 21-04 11:54:51|  7   4  85   1   0|5229M  131M  173M 2285M|7631k  109k| 164k   25M|4.00   378 |7776  4240 |1.36 1.93 1.26|1.0   0 1.0|   0     0 |           | 18  328    0   11    0
Apr 21 11:54:52 ubuntu dstat.sh[65411]: 21-04 11:54:52| 23   4  72   1   0|5228M  137M  175M 2278M|4592B 1578B|4096B 4540k|1.00   107 |2490  2298 |1.36 1.93 1.26|1.0   0 2.0|   0     0 |           | 18  328    0   11    0
Apr 21 11:54:53 ubuntu dstat.sh[65411]: 21-04 11:54:53| 23   3  72   1   0|5237M  127M  176M 2277M|4552B 1449B|   0  1797k|   0  45.7 |2240  1984 |1.33 1.92 1.25|1.0   0   0|   0     0 |           | 18  328    0   11    0
Apr 21 11:54:54 ubuntu dstat.sh[65411]: 21-04 11:54:54| 24   3  72   1   0|5243M  131M  177M 2267M|4846B 1466B|   0  1416k|   0  55.3 |2377  2088 |1.33 1.92 1.25|2.0   0   0|   0     0 |           | 18  328    0   11    0
Apr 21 11:54:55 ubuntu dstat.sh[65411]: 21-04 11:54:55| 22   6  71   1   0|5248M  130M  178M 2263M|4524B 1460B|   0  1554k|   0  60.1 |2286  1958 |1.33 1.92 1.25|3.0   0   0|   0     0 |           | 18  328    0    9    0
Apr 21 11:54:56 ubuntu dstat.sh[65411]: 21-04 11:54:56| 23   6  69   1   0|5245M  118M  178M 2277M|4947B 1456B|   0    89M|   0   682 |3633  3556 |1.33 1.92 1.25|2.0   0   0|   0     0 |           | 18  328    0    9    0
Apr 21 11:54:57 ubuntu dstat.sh[65411]: 21-04 11:54:57| 25   4  70   1   0|5247M  135M  180M 2257M|4862B 1621B|  32k 2157k|1.00  55.0 |2634  2609 |1.33 1.92 1.25|1.0   0   0|   0     0 |           | 18  328    0    9    0
Apr 21 11:54:58 ubuntu dstat.sh[65411]: 21-04 11:54:58| 23   4  72   1   0|5245M  139M  180M 2254M|4961B 1620B|   0  3173k|   0   206 |2750  2691 |1.30 1.90 1.25|2.0   0   0|   0     0 |           | 18  328    0    9    0
Apr 21 11:54:59 ubuntu dstat.sh[65411]: 21-04 11:54:59| 20   3  76   1   0|5251M  155M  181M 2231M|  11k 4237B|   0  1816k|   0  67.2 |2345  2087 |1.30 1.90 1.25|1.0   0   0|   0     0 |           | 18  326    0    9    0
Apr 21 11:55:00 ubuntu dstat.sh[65411]: 21-04 11:55:00| 23   4  72   0   0|5196M  210M  181M 2231M|5067B 1508B|8168B  546k|1.00  18.9 |2272  1767 |1.30 1.90 1.25|1.0   0  19|   0     0 |           | 18  326    0    9    0
Apr 21 11:55:01 ubuntu dstat.sh[65411]: 21-04 11:55:01| 20   6  72   0   0|5210M  190M  181M 2236M|  11k 3913B|8185B  114M|2.00  1324 |4858  5651 |1.30 1.90 1.25|1.0   0  20|   0     0 |           | 18  326    0    9    0
