Feb 13 09:28:21 np0000000052 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 13 09:28:21 np0000000052 dstat.sh[59573]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 13 09:28:21 np0000000052 dstat.sh[59573]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 13 09:33:30 np0000000052 dstat.sh[59573]: 13-02 09:33:30| 45  21  32   1   0|4569M  137M  166M 2922M|6265B 3908B| 408k  516k|35.0  43.0 |6252  7655 |2.40 1.89 1.04|2.0   0 265|   0     0 |           | 17  242    0   25    0
Feb 13 09:33:31 np0000000052 dstat.sh[59573]: 13-02 09:33:31| 32  27  40   0   0|4490M  213M  166M 2925M|  14k   10k|  92k 9687k|6.00  76.1 |8073    10k|2.40 1.89 1.04|2.0   0 447|   0     0 |           | 17  241    0   26    0
Feb 13 09:33:32 np0000000052 dstat.sh[59573]: 13-02 09:33:32| 50  22  27   0   0|4578M  124M  166M 2926M|5811B 1860B|4091B  591k|1.00  36.0 |5987  7454 |2.37 1.89 1.05|3.0   0 259|   0     0 |           | 17  247    1   26    0
Feb 13 09:33:33 np0000000052 dstat.sh[59573]: 13-02 09:33:33| 48  28  23   0   0|4648M  170M  166M 2812M|  16k   12k|  52k 1433k|6.01  92.1 |7243  7778 |2.37 1.89 1.05|4.0   0 414|   0     0 |           | 17  247    0   26    0
Feb 13 09:33:34 np0000000052 dstat.sh[59573]: 13-02 09:33:34| 53  22  24   0   0|4657M  158M  166M 2815M|5605B 1620B|1112k  524k|50.0  27.0 |8789    14k|2.37 1.89 1.05|5.0   0 252|   0     0 |           | 17  251    0   28    0
Feb 13 09:33:35 np0000000052 dstat.sh[59573]: 13-02 09:33:35| 46  28  25   0   0|4732M  120M  166M 2780M|  14k   11k|  16k  555k|3.00  39.9 |7379  8269 |2.37 1.89 1.05|4.0   0 549|   0     0 |           | 17  252    0   29    0
Feb 13 09:33:36 np0000000052 dstat.sh[59573]: 13-02 09:33:36| 56  23  20   1   0|4743M  150M  166M 2740M|6801B 2666B| 601k  821k|37.1  54.1 |8011    14k|2.37 1.89 1.05|3.0   0 279|   0     0 |           | 17  261    0   31    0
Feb 13 09:33:37 np0000000052 dstat.sh[59573]: 13-02 09:33:37| 63  20  16   0   0|4876M  135M  166M 2622M|  11k 8788B| 500k  424k|10.0  23.0 |8928    17k|2.50 1.93 1.06|3.0   0 174|   0     0 |           | 17  262    0   29    0
Feb 13 09:33:38 np0000000052 dstat.sh[59573]: 13-02 09:33:38| 52  10  36   1   0|4909M  158M  166M 2568M|  15k   11k| 912k  892k|54.8  46.8 |4594  3973 |2.50 1.93 1.06|2.0   0  14|   0     0 |           | 17  264    0   31    0
Feb 13 09:33:39 np0000000052 dstat.sh[59573]: 13-02 09:33:39| 58  13  28   1   0|5007M  124M  166M 2505M|  14k 9053B|1643k  619k|59.2  55.2 |6801  7696 |2.50 1.93 1.06|4.0   0  14|   0     0 |           | 17  273    0   36    0
Feb 13 09:33:40 np0000000052 dstat.sh[59573]: 13-02 09:33:40| 49  26  24   0   0|4945M  217M  166M 2475M|  12k 7553B|4426k 1609k|74.9  76.9 |7264  7504 |2.50 1.93 1.06|5.0   0 405|   0     0 |           | 17  271    0   38    0
Feb 13 09:33:41 np0000000052 dstat.sh[59573]: 13-02 09:33:41| 46  28  24   0   0|5001M  161M  166M 2476M|  13k 7329B|1124k 1208k|14.0   151 |8013    10k|2.50 1.93 1.06| 14   0 463|   0     0 |           | 17  272    0   35    0
Feb 13 09:33:42 np0000000052 dstat.sh[59573]: 13-02 09:33:42| 54  20  25   0   0|4942M  220M  166M 2476M|  11k 6919B| 631k 1067k|16.0  45.9 |6282  7282 |2.54 1.94 1.07|6.0   0 143|   0     0 |           | 18  271    0   36    0
Feb 13 09:33:43 np0000000052 dstat.sh[59573]: 13-02 09:33:43| 79  18   1   1   0|5088M  131M  166M 2420M|5588B 1705B|1777k  469k| 104  28.1 |5693  4800 |2.54 1.94 1.07|3.0   0 128|   0     0 |           | 18  279    1   37    0
Feb 13 09:33:44 np0000000052 dstat.sh[59573]: 13-02 09:33:44| 75  14   9   1   0|5164M  116M  166M 2360M|  16k   12k|3414k 5549k| 183   436 |7420  8575 |2.54 1.94 1.07|4.0   0  11|   0     0 |           | 18  280    0   39    0
Feb 13 09:33:45 np0000000052 dstat.sh[59573]: 13-02 09:33:45| 60  19  21   1   0|5191M  119M  166M 2331M|4899B 2111B|1091k  982k|29.1  79.2 |6972  9311 |2.54 1.94 1.07|2.0   0 229|   0     0 |           | 18  285    0   39    0
Feb 13 09:33:46 np0000000052 dstat.sh[59573]: 13-02 09:33:46| 34   9  55   0   0|5204M  162M  166M 2277M|  17k   12k| 540k  424k|7.99  32.0 |3727  3119 |2.54 1.94 1.07|1.0   0  10|   0     0 |           | 18  290    0   39    0
Feb 13 09:33:47 np0000000052 dstat.sh[59573]: 13-02 09:33:47| 39  11  47   0   0|5208M  152M  166M 2283M|6494k   62k| 814k  475k|8.98  37.9 |6386  4736 |2.42 1.93 1.07|2.0   0  13|   0     0 |           | 18  292    0   40    0
Feb 13 09:33:48 np0000000052 dstat.sh[59573]: 13-02 09:33:48| 38  19  41   0   0|5226M  122M  166M 2295M|9669k   77k|2803k  428k|31.0  33.0 |8227  5641 |2.42 1.93 1.07|1.0   0 261|   0     0 |           | 18  292    0   40    0
Feb 13 09:33:49 np0000000052 dstat.sh[59573]: 13-02 09:33:49| 36   7  56   0   0|5227M  153M  166M 2265M|  10k 6751B|   0   520k|   0  55.0 |3807  3629 |2.42 1.93 1.07|1.0   0 7.0|   0     0 |           | 18  296    0   36    0
Feb 13 09:33:50 np0000000052 dstat.sh[59573]: 13-02 09:33:50| 38   6  55   0   0|5262M  118M  166M 2265M|  17k   14k|  96k  469k|6.01  45.1 |5063  5995 |2.42 1.93 1.07|2.0   0 1.0|   0     0 |           | 18  304    0   37    0
Feb 13 09:33:51 np0000000052 dstat.sh[59573]: 13-02 09:33:51| 18   6  73   1   0|5171M  239M  166M 2236M| 406k   16M| 418k   28M|20.9  1345 |5404  4483 |2.42 1.93 1.07|  0   0  39|   0     0 |           | 18  301    0   39    0
Feb 13 09:33:52 np0000000052 dstat.sh[59573]: 13-02 09:33:52|  2   1  95   0   0|5171M  239M  166M 2236M|4524B 1623B|   0   437k|   0  29.0 |1532  2223 |2.38 1.93 1.08|  0   0 1.0|   0     0 |           | 18  301    0   39    0
Feb 13 09:33:53 np0000000052 dstat.sh[59573]: 13-02 09:33:53|  3   1  94   0   0|5171M  239M  166M 2236M|4442B 1621B|  96k  360k|6.00  32.0 |1544  2305 |2.38 1.93 1.08|  0   0 1.0|   0     0 |           | 18  301    0   37    0
Feb 13 09:33:54 np0000000052 dstat.sh[59573]: 13-02 09:33:54| 23   4  72   0   0|5170M  224M  166M 2252M|  16M  110k|  64k  658k|3.01  55.1 |9401  9910 |2.38 1.93 1.08|1.0   0 1.0|   0     0 |           | 18  306    0   38    0
Feb 13 09:33:55 np0000000052 dstat.sh[59573]: 13-02 09:33:55| 13  15  69   0   0|5107M  287M  166M 2252M|7964B 4745B|  60k  571k|4.00  49.9 |5132  4436 |2.38 1.93 1.08|1.0   0 226|   0     0 |           | 18  303    0   41    0
Feb 13 09:33:56 np0000000052 dstat.sh[59573]: 13-02 09:33:56| 15  13  70   0   0|5150M  244M  166M 2252M|5597B 1625B|  16k  257k|1.00  13.0 |4146  3794 |2.38 1.93 1.08|1.0   0 241|   0     0 |           | 18  303    0   41    0
Feb 13 09:33:57 np0000000052 dstat.sh[59573]: 13-02 09:33:57| 20   7  71   0   0|5170M  223M  166M 2252M|6845B 1617B|   0  3154k|   0  88.8 |3438  2944 |2.27 1.91 1.08|2.0   0  74|   0     0 |           | 18  303    0   41    0
Feb 13 09:33:58 np0000000052 dstat.sh[59573]: 13-02 09:33:58|  9  20  69   0   0|5168M  226M  166M 2252M|6421B 1620B|4096B   16M|1.00  53.0 |5603  4586 |2.27 1.91 1.08|1.0   0 293|   0     0 |           | 18  307    0   39    0
Feb 13 09:33:59 np0000000052 dstat.sh[59573]: 13-02 09:33:59|  6  16  77   0   0|5172M  222M  166M 2252M|5518B 1617B|   0   112k|   0  7.98 |4870  4306 |2.27 1.91 1.08|1.0   0 303|   0     0 |           | 18  307    0   39    0
Feb 13 09:34:00 np0000000052 dstat.sh[59573]: 13-02 09:34:00|  7   3  90   0   0|5180M  213M  166M 2252M|4482B 1626B|   0     0 |   0     0 |1609  1857 |2.27 1.91 1.08|1.0   0 9.0|   0     0 |           | 18  307    0   39    0
Feb 13 09:34:01 np0000000052 dstat.sh[59573]: 13-02 09:34:01| 19   3  77   0   0|5224M  170M  166M 2252M|  10k 7322B|   0   176k|   0  26.0 |2346  2301 |2.27 1.91 1.08|1.0   0   0|   0     0 |           | 18  308    0   39    0
Feb 13 09:34:02 np0000000052 dstat.sh[59573]: 13-02 09:34:02| 17   8  73   0   0|5149M  244M  166M 2252M|7763B 4911B|  64k  392k|4.00  7.99 |3802  3231 |2.17 1.90 1.08|1.0   0  98|   0     0 |           | 18  311    0   39    0
Feb 13 09:34:03 np0000000052 dstat.sh[59573]: 13-02 09:34:03| 12  18  69   0   0|5151M  242M  166M 2252M|4382B 1621B|  12k  424k|3.00  13.0 |4748  3591 |2.17 1.90 1.08|2.0   0 141|   0     0 |           | 18  311    0   39    0
Feb 13 09:34:04 np0000000052 dstat.sh[59573]: 13-02 09:34:04| 11  18  69   0   0|5152M  241M  166M 2252M|4564B 1621B|  32k  432k|1.00  32.0 |5063  4140 |2.17 1.90 1.08|2.0   0 155|   0     0 |           | 18  311    0   39    0
Feb 13 09:34:05 np0000000052 dstat.sh[59573]: 13-02 09:34:05| 15  15  68   0   0|5170M  223M  166M 2253M|4252B 1617B|4088B  391k|1.00  42.9 |5566  4886 |2.17 1.90 1.08|2.0   0 210|   0     0 |           | 18  317    0   39    0
Feb 13 09:34:06 np0000000052 dstat.sh[59573]: 13-02 09:34:06| 22   5  71   0   0|5239M  154M  166M 2253M|4799B 1662B|   0   112k|   0  8.00 |2323  2029 |2.17 1.90 1.08|3.0   0 2.0|   0     0 |           | 18  317    0   38    0
Feb 13 09:34:07 np0000000052 dstat.sh[59573]: 13-02 09:34:07| 24   4  71   0   0|5270M  152M  166M 2225M|4356B 1458B| 404k  616k|13.0  58.0 |2963  3112 |2.08 1.88 1.08|4.0   0 5.0|   0     0 |           | 18  321    0   38    0
Feb 13 09:34:08 np0000000052 dstat.sh[59573]: 13-02 09:34:08| 30   6  64   0   0|5223M  199M  166M 2228M|5000B 1669B| 193k  269k|12.0  25.1 |3549  8308 |2.08 1.88 1.08|5.0   0  42|   0     0 |           | 19  318    0   38    0
Feb 13 09:34:09 np0000000052 dstat.sh[59573]: 13-02 09:34:09| 24   4  71   0   0|5243M  179M  166M 2225M|4970B 1613B|   0   127k|   0  8.96 |2444  2540 |2.08 1.88 1.08|2.0   0 1.0|   0     0 |           | 18  317    0   39    0
Feb 13 09:34:10 np0000000052 dstat.sh[59573]: 13-02 09:34:10| 14   2  82   0   0|5249M  173M  166M 2225M|  14k   11k|   0   116k|   0  8.00 |2256  2224 |2.08 1.88 1.08|2.0   0 2.0|   0     0 |           | 18  320    0   39    0
Feb 13 09:34:11 np0000000052 dstat.sh[59573]: 13-02 09:34:11| 20   3  75   0   0|5143M  279M  166M 2225M|  14k   11k|4095B  128k|1.00  13.0 |2803  2612 |2.08 1.88 1.08|1.0   0  16|   0     0 |           | 18  317    0   40    0
Feb 13 09:34:12 np0000000052 dstat.sh[59573]: 13-02 09:34:12| 23   4  71   0   0|5206M  216M  166M 2225M|4965B 1621B|   0   464k|   0  83.0 |2278  1917 |2.07 1.89 1.08|1.0   0   0|   0     0 |           | 18  317    0   40    0
Feb 13 09:34:13 np0000000052 dstat.sh[59573]: 13-02 09:34:13| 20   8  70   0   0|5208M  214M  166M 2225M|4775B 1623B| 385k   12k|3.01  2.00 |3112  2337 |2.07 1.89 1.08|  0   0  85|   0     0 |           | 18  317    0   40    0
Feb 13 09:34:14 np0000000052 dstat.sh[59573]: 13-02 09:34:14| 10  20  66   0   0|5194M  228M  166M 2225M|4815B 1452B|  56k  677k|3.98  32.9 |5860  4908 |2.07 1.89 1.08|2.0   0 319|   0     0 |           | 18  317    0   40    0
Feb 13 09:34:15 np0000000052 dstat.sh[59573]: 13-02 09:34:15| 16  14  69   0   0|5206M  215M  166M 2225M|4887B 1632B|   0   318k|   0  30.2 |4497  3775 |2.07 1.89 1.08|1.0   0 181|   0     0 |           | 18  319    0   40    0
Feb 13 09:34:16 np0000000052 dstat.sh[59573]: 13-02 09:34:16| 18   3  76   0   0|5241M  180M  166M 2225M|9937B 3710B|  40k  286k|3.98  13.9 |2345  2040 |2.07 1.89 1.08|1.0   0  34|   0     0 |           | 18  320    0   40    0
Feb 13 09:34:17 np0000000052 dstat.sh[59573]: 13-02 09:34:17| 25   4  70   0   0|5230M  185M  167M 2231M|4965B 1789B|   0   933k|   0  16.0 |2535  2151 |1.98 1.87 1.08|1.0   0 3.0|   0     0 |           | 18  319    0   40    0
Feb 13 09:34:18 np0000000052 dstat.sh[59573]: 13-02 09:34:18| 22   3  74   0   0|5265M  144M  167M 2236M|  11k 4646B|4112B  317k|1.00  12.0 |2449  2109 |1.98 1.87 1.08|2.0   0  17|   0     0 |           | 18  320    0   40    0
Feb 13 09:34:19 np0000000052 dstat.sh[59573]: 13-02 09:34:19| 23   6  69   0   0|5252M  157M  167M 2236M|5468B 2295B|   0   867k|   0  14.1 |  10k   18k|1.98 1.87 1.08|1.0   0  13|   0     0 |           | 18  320    0   40    0
Feb 13 09:34:20 np0000000052 dstat.sh[59573]: 13-02 09:34:20| 20   5  74   0   0|5253M  155M  167M 2237M|  11k 4118B|   0   347k|   0  5.98 |  11k   20k|1.98 1.87 1.08|1.0   0  13|   0     0 |           | 18  320    0   40    0
Feb 13 09:34:21 np0000000052 dstat.sh[59573]: 13-02 09:34:21| 22   5  71   0   0|5239M  179M  168M 2227M|4841B 1794B|   0  1076k|   0  35.0 |2469  2184 |1.98 1.87 1.08|4.0   0 8.0|   0     0 |           | 18  319    0   40    0
Feb 13 09:34:22 np0000000052 dstat.sh[59573]: 13-02 09:34:22| 11  18  68   1   0|5199M  220M  168M 2227M|4474B 1458B|   0    20M|   0   533 |5442  4645 |1.90 1.86 1.08|4.0   0 269|   0     0 |           | 18  319    0   40    0
Feb 13 09:34:23 np0000000052 dstat.sh[59573]: 13-02 09:34:23| 24   3  72   0   0|5229M  190M  168M 2227M|4976B 2232B|   0   208k|   0  20.0 |2412  2255 |1.90 1.86 1.08|1.0   0 1.0|   0     0 |           | 18  320    0   40    0
Feb 13 09:34:24 np0000000052 dstat.sh[59573]: 13-02 09:34:24| 20   7  72   0   0|5218M  200M  168M 2227M|  14k   11k|  68k 2548k|4.02   154 |4527  6900 |1.90 1.86 1.08|5.0   0  55|   0     0 |           | 18  321    0   43    0
Feb 13 09:34:25 np0000000052 dstat.sh[59573]: 13-02 09:34:25| 23   7  68   0   0|5258M  160M  168M 2227M|4378B 1619B|   0   264k|   0  22.0 |3278  3055 |1.90 1.86 1.08|1.0   0  69|   0     0 |           | 18  321    0   43    0
Feb 13 09:34:26 np0000000052 dstat.sh[59573]: 13-02 09:34:26| 22   2  74   0   0|5186M  232M  168M 2227M|  13k   10k|   0   275k|   0  22.9 |2960  3008 |1.90 1.86 1.08|1.0   0 3.0|   0     0 |           | 18  321    0   44    0
Feb 13 09:34:27 np0000000052 dstat.sh[59573]: 13-02 09:34:27| 20   8  71   0   0|5236M  181M  168M 2227M|4949B 1621B|   0   404k|   0  9.00 |2927  2562 |1.75 1.82 1.08|1.0   0  68|   0     0 |           | 18  321    0   44    0
Feb 13 09:34:28 np0000000052 dstat.sh[59573]: 13-02 09:34:28| 18   2  78   0   0|5237M  181M  168M 2227M|  18k   14k|   0   292k|   0  20.0 |2314  2187 |1.75 1.82 1.08|1.0   0   0|   0     0 |           | 18  321    0   45    0
Feb 13 09:34:29 np0000000052 dstat.sh[59573]: 13-02 09:34:29| 21   7  71   0   0|5224M  194M  168M 2227M|4912B 1620B|   0    64k|   0  5.00 |2938  2553 |1.75 1.82 1.08|2.0   0  56|   0     0 |           | 18  321    0   45    0
Feb 13 09:34:30 np0000000052 dstat.sh[59573]: 13-02 09:34:30| 19   2  78   0   0|5233M  184M  168M 2227M|  15k   11k|   0     0 |   0     0 |2494  2214 |1.75 1.82 1.08|2.0   0   0|   0     0 |           | 18  321    0   42    0
Feb 13 09:34:31 np0000000052 dstat.sh[59573]: 13-02 09:34:31| 22   6  70   0   0|5212M  206M  168M 2227M|4939B 1660B|   0  4090B|   0  1.00 |2682  2260 |1.75 1.82 1.08|1.0   0  32|   0     0 |           | 18  321    0   42    0
Feb 13 09:34:32 np0000000052 dstat.sh[59573]: 13-02 09:34:32| 17   3  80   0   0|5227M  191M  168M 2227M|  13k 9892B|   0   322k|   0  9.05 |2206  2051 |1.69 1.81 1.08|2.0   0   0|   0     0 |           | 18  323    0   42    0
Feb 13 09:34:33 np0000000052 dstat.sh[59573]: 13-02 09:34:33| 19   6  73   0   0|5223M  194M  168M 2227M|8244B 4380B|   0   378k|   0  39.8 |3171  3219 |1.69 1.81 1.08|2.0   0  47|   0     0 |           | 18  321    0   43    0
Feb 13 09:34:34 np0000000052 dstat.sh[59573]: 13-02 09:34:34| 19   3  75   0   0|5257M  160M  168M 2228M|  12k 7304B|  32k  351k|1.00  19.9 |2477  2392 |1.69 1.81 1.08|1.0   0   0|   0     0 |           | 18  322    0   39    0
Feb 13 09:34:35 np0000000052 dstat.sh[59573]: 13-02 09:34:35| 21   6  72   0   0|5195M  223M  168M 2228M|  10k 6154B|   0   245k|   0  21.1 |3058  2845 |1.69 1.81 1.08|1.0   0  32|   0     0 |           | 18  321    0   42    0
Feb 13 09:34:36 np0000000052 dstat.sh[59573]: 13-02 09:34:36| 22   4  74   0   0|5234M  184M  168M 2228M|  11k 7331B|   0   220k|   0  18.0 |2430  2160 |1.69 1.81 1.08|1.0   0 1.0|   0     0 |           | 18  322    0   42    0
Feb 13 09:34:37 np0000000052 dstat.sh[59573]: 13-02 09:34:37| 16   6  77   0   0|5156M  262M  168M 2228M|  10k 6754B|   0   432k|   0  48.0 |3259  3350 |1.63 1.80 1.08|1.0   0  58|   0     0 |           | 18  321    0   43    0
Feb 13 09:34:38 np0000000052 dstat.sh[59573]: 13-02 09:34:38|  7   9  81   2   0|5162M  254M  168M 2228M|9886B 4461B|1123k  368k| 251  27.0 |3480  3585 |1.63 1.80 1.08|  0   0 124|   0     0 |           | 18  323    0   43    0
Feb 13 09:34:39 np0000000052 dstat.sh[59573]: 13-02 09:34:39|  7  10  81   0   0|5153M  263M  168M 2228M|  14k 2711B|   0   365k|   0  24.1 |3467  3045 |1.63 1.80 1.08|2.0   0 124|   0     0 |           | 18  322    0   39    0
Feb 13 09:34:40 np0000000052 dstat.sh[59573]: 13-02 09:34:40|  6   6  86   0   0|5152M  264M  168M 2228M|  11k 5022B|   0   565k|   0  29.0 |2471  2384 |1.63 1.80 1.08|1.0   0  67|   0     0 |           | 18  321    0   40    0
Feb 13 09:34:41 np0000000052 dstat.sh[59573]: 13-02 09:34:41| 16  11  70   1   0|5187M  223M  168M 2235M|4547B 1615B|1065k  295k| 117  17.9 |4084  3565 |1.63 1.80 1.08|1.0   0 147|   0     0 |           | 18  321    0   40    0
Feb 13 09:34:42 np0000000052 dstat.sh[59573]: 13-02 09:34:42| 23   3  73   0   0|5198M  206M  168M 2240M|6439B 2694B|  24k  764k|6.00  7.00 |2427  2016 |1.66 1.80 1.08|  0   0  17|   0     0 |           | 18  322    0   40    0
Feb 13 09:34:43 np0000000052 dstat.sh[59573]: 13-02 09:34:43| 15   3  80   0   0|5218M  183M  168M 2244M|  16k 5034B| 868k 2701k|10.0   359 |2066  1929 |1.66 1.80 1.08|3.0   0 5.0|   0     0 |           | 18  321    0   32    0
Feb 13 09:34:44 np0000000052 dstat.sh[59573]: 13-02 09:34:44| 12  18  67   1   0|5168M  229M  168M 2247M|5270B 1661B|1208k 3631k|24.0   134 |6267  6079 |1.66 1.80 1.08|1.0   0 301|   0     0 |           | 18  323    0   32    0
Feb 13 09:34:45 np0000000052 dstat.sh[59573]: 13-02 09:34:45| 22   6  71   1   0|5230M  168M  168M 2247M|5429B 2925B|   0   297k|   0  36.1 |2667  2536 |1.66 1.80 1.08|  0   0   0|   0     0 |           | 18  324    0   32    0
Feb 13 09:34:46 np0000000052 dstat.sh[59573]: 13-02 09:34:46| 17   5  76   0   0|5224M  174M  168M 2247M|  26k   22k|   0   120k|   0  7.98 |2914  2576 |1.66 1.80 1.08|1.0   0  48|   0     0 |           | 18  323    0   34    0
Feb 13 09:34:47 np0000000052 dstat.sh[59573]: 13-02 09:34:47| 22   5  71   0   0|5281M  116M  168M 2247M|5470B 2231B|   0   236k|   0  34.0 |2484  2194 |1.61 1.79 1.08|  0   0   0|   0     0 |           | 18  324    0   29    0
Feb 13 09:34:48 np0000000052 dstat.sh[59573]: 13-02 09:34:48| 17   3  78   0   0|5258M  140M  168M 2247M|  13k 9863B| 416k  192k|25.0  9.00 |2567  2490 |1.61 1.79 1.08|1.0   0  14|   0     0 |           | 18  323    0   31    0
Feb 13 09:34:49 np0000000052 dstat.sh[59573]: 13-02 09:34:49| 22   4  72   0   0|5250M  174M  168M 2221M|5287B 2305B|   0  8188B|   0  2.00 |2275  1903 |1.61 1.79 1.08|2.0   0   0|   0     0 |           | 18  324    0   31    0
Feb 13 09:34:50 np0000000052 dstat.sh[59573]: 13-02 09:34:50| 18   4  75   1   0|5239M  183M  168M 2223M|  10k 7484B|2177k 2233k|86.0   182 |4509  6395 |1.61 1.79 1.08|1.0 1.0 2.0|   0     0 |           | 18  326    0   31    0
Feb 13 09:34:51 np0000000052 dstat.sh[59573]: 13-02 09:34:51| 24   6  69   1   0|5251M  170M  168M 2223M|5906B 2870B|  64k  711k|4.02  76.3 |3985  5049 |1.61 1.79 1.08|1.0   0 5.0|   0     0 |           | 18  325    0   29    0
Feb 13 09:34:52 np0000000052 dstat.sh[59573]: 13-02 09:34:52| 20   2  76   0   0|5253M  169M  168M 2223M|  10k 7778B|   0   390k|   0  29.9 |2343  2307 |1.56 1.77 1.08|  0   0 1.0|   0     0 |           | 18  326    0   29    0
Feb 13 09:34:53 np0000000052 dstat.sh[59573]: 13-02 09:34:53| 19   5  73   1   0|5249M  173M  168M 2224M|9425B 6086B| 176k 4479k|8.00   273 |5416  7704 |1.56 1.77 1.08|2.0   0 1.0|   0     0 |           | 18  325    0   30    0
Feb 13 09:34:54 np0000000052 dstat.sh[59573]: 13-02 09:34:54| 12  20  66   0   0|5181M  241M  168M 2224M|4934B 1624B|  12k  465k|3.01  31.1 |5384  4363 |1.56 1.77 1.08|2.0   0 309|   0     0 |           | 18  325    0   30    0
Feb 13 09:34:55 np0000000052 dstat.sh[59573]: 13-02 09:34:55|  9  22  65   0   0|5177M  244M  168M 2224M|5102B 1617B|   0  2656k|   0   166 |6091  5193 |1.56 1.77 1.08|1.0   0 330|   0     0 |           | 18  325    0   25    0
Feb 13 09:34:56 np0000000052 dstat.sh[59573]: 13-02 09:34:56|  9  23  66   0   0|5175M  247M  168M 2224M|5841B 1619B|   0   204k|   0  20.0 |5616  4361 |1.56 1.77 1.08|1.0   0 319|   0     0 |           | 18  325    0   25    0
Feb 13 09:34:57 np0000000052 dstat.sh[59573]: 13-02 09:34:57|  9  23  66   0   0|5177M  244M  168M 2224M|5805B 1621B|   0   100k|   0  12.0 |5670  4264 |1.60 1.78 1.09|1.0   0 334|   0     0 |           | 18  325    0   25    0
Feb 13 09:34:58 np0000000052 dstat.sh[59573]: 13-02 09:34:58|  8  23  66   0   0|5181M  241M  168M 2224M|6279B 1623B|   0   224k|   0  11.0 |5623  4296 |1.60 1.78 1.09|5.0   0 343|   0     0 |           | 18  325    0   25    0
Feb 13 09:34:59 np0000000052 dstat.sh[59573]: 13-02 09:34:59|  9  22  65   0   0|5177M  245M  168M 2224M|5755B 1784B|   0  1704k|   0   278 |6057  4659 |1.60 1.78 1.09|1.0   0 353|   0     0 |           | 18  325    0   25    0
Feb 13 09:35:00 np0000000052 dstat.sh[59573]: 13-02 09:35:00|  9  23  66   0   0|5172M  250M  168M 2224M|4773B 1455B|   0   128k|   0  11.0 |5641  4320 |1.60 1.78 1.09|1.0   0 338|   0     0 |           | 18  325    0   25    0
Feb 13 09:35:01 np0000000052 dstat.sh[59573]: 13-02 09:35:01|  9  23  67   0   0|5170M  252M  168M 2224M|4398B 1627B|   0    24k|   0  6.02 |5625  4282 |1.60 1.78 1.09|2.0   0 335|   0     0 |           | 18  325    0   25    0
Feb 13 09:35:02 np0000000052 dstat.sh[59573]: 13-02 09:35:02|  8  23  65   0   0|5168M  254M  168M 2224M|4743B 1615B|   0   112k|   0  9.97 |5638  4443 |1.63 1.78 1.09|1.0   0 340|   0     0 |           | 18  325    0   25    0
Feb 13 09:35:03 np0000000052 dstat.sh[59573]: 13-02 09:35:03|  9  23  65   1   0|5163M  259M  168M 2224M|4929B 1623B|   0  1050k|   0  65.1 |5937  4948 |1.63 1.78 1.09|1.0   0 331|   0     0 |           | 18  325    0   24    0
Feb 13 09:35:04 np0000000052 dstat.sh[59573]: 13-02 09:35:04| 10  23  66   0   0|5160M  261M  168M 2224M|4861B 1620B|   0    84k|   0  9.00 |5603  4195 |1.63 1.78 1.09|1.0   0 320|   0     0 |           | 18  325    0   24    0
Feb 13 09:35:05 np0000000052 dstat.sh[59573]: 13-02 09:35:05| 14  15  69   0   0|5178M  244M  168M 2223M|4780B 1613B|   0   478k|   0  33.9 |4970  4133 |1.63 1.78 1.09|2.0   0 223|   0     0 |           | 18  325    0   24    0
