Sep 07 17:50:54 jammy-provider-cloud-0000007592 systemd[1]: Started Devstack devstack@dstat.service.
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 07 17:50:55 jammy-provider-cloud-0000007592 dstat.sh[58831]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 07 17:55:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:34| 64  12  21   0   0|4286M  141M  170M 3174M|6839B 1618B| 771k  511k|6.99  33.0 |2116  3189 |2.33 1.71 0.97|3.0   0  49|   0     0 |   0     0 | 18  251    7   59    0
Sep 07 17:55:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:35| 52  15  32   0   0|4336M  119M  170M 3147M|7228B 1613B| 824k 1044k|11.9  71.7 |3899  9154 |2.33 1.71 0.97|2.0   0 173|   0     0 |   0     0 | 18  252    7   60    0
Sep 07 17:55:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:36| 21   8  69   1   0|4338M  117M  170M 3147M|9160B 3073B| 910k 2527k|14.0   157 |2161  3546 |2.33 1.71 0.97|  0   0  59|   0     0 |   0     0 | 18  253    7   60    0
Sep 07 17:55:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:37| 20   7  72   0   0|4333M  137M  170M 3132M|  19k 5434B| 545k 8758k|6.01   758 |2227  3149 |2.23 1.70 0.97|2.0   0  10|   0     0 |   0     0 | 18  258    7   49    0
Sep 07 17:55:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:38| 19   6  72   0   0|4333M  137M  170M 3132M| 585k 7625B| 765k   40k|5.98  3.98 |1945  3849 |2.23 1.70 0.97|3.0 1.0  10|   0     0 |   0     0 | 18  262    7   49    0
Sep 07 17:55:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:39| 26  14  59   0   0|4354M  131M  170M 3117M|  15M  105k|2929k  281k|36.1  22.0 |6765  5437 |2.23 1.70 0.97|4.0   0 234|   0     0 |   0     0 | 18  261    7   49    0
Sep 07 17:55:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:40| 24   4  70   0   0|4381M  121M  170M 3101M|5753B 1616B| 355k  331k|14.0  35.9 |1969  3221 |2.23 1.70 0.97|2.0   0  33|   0     0 |   0     0 | 18  263    7   50    0
Sep 07 17:55:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:41| 26   5  67   1   0|4392M  124M  170M 3087M|5316B 1621B| 488k  788k|26.0  98.0 |3653  7890 |2.23 1.70 0.97|3.0   0 6.0|   0     0 |   0     0 | 18  278    7   52    0
Sep 07 17:55:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:42| 24   7  68   0   0|4345M  184M  170M 3075M|5630B 1618B| 172k  535k|5.99  49.9 |2974  6115 |2.13 1.69 0.97|2.0   0  41|   0     0 |   0     0 | 18  275    7   54    0
Sep 07 17:55:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:43| 10  20  68   0   0|4350M  179M  170M 3075M|8542B 1460B|  20k  493k|3.00  24.0 |3099  4797 |2.13 1.69 0.97|2.0   0 337|   0     0 |   0     0 | 18  275    7   54    0
Sep 07 17:55:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:44| 21   7  71   0   0|4403M  131M  170M 3069M|6963B 1627B| 948k   22M|11.1   361 |1868  2845 |2.13 1.69 0.97|2.0   0  88|   0     0 |   0     0 | 18  275    7   54    0
Sep 07 17:55:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:45| 11  16  71   0   0|4353M  183M  170M 3067M|6810B 1615B|   0  1547k|   0  81.7 |2818  4325 |2.13 1.69 0.97|2.0   0 230|   0     0 |   0     0 | 18  275    7   52    0
Sep 07 17:55:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:46| 10  19  69   0   0|4351M  185M  170M 3067M|6628B 1773B|8213B  188k|1.00  20.1 |2900  4498 |2.13 1.69 0.97|3.0   0 246|   0     0 |   0     0 | 18  277    7   52    0
Sep 07 17:55:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:47|  8  12  78   0   0|4353M  183M  170M 3067M|6853B 1685B|  12k   56k|1.99  3.98 |2246  3389 |1.96 1.66 0.97|1.0   0 185|   0     0 |   0     0 | 18  277    7   50    0
Sep 07 17:55:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:48| 10   3  87   0   0|4380M  156M  170M 3067M|6555B 1630B|   0    56k|   0  6.04 |1299  2014 |1.96 1.66 0.97|2.0   0  10|   0     0 |   0     0 | 18  279    7   50    0
Sep 07 17:55:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:49| 24   4  71   0   0|4349M  187M  170M 3067M|5298B 1690B|   0   279k|   0  32.9 |1614  2656 |1.96 1.66 0.97|4.0   0  12|   0     0 |   0     0 | 18  281    7   50    0
Sep 07 17:55:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:50| 12  15  70   0   0|4352M  183M  170M 3068M|6406B 1496B| 598k   12M|13.0  43.9 |2809  4240 |1.96 1.66 0.97|2.0   0 184|   0     0 |   0     0 | 18  281    7   46    0
Sep 07 17:55:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:51| 12  17  69   0   0|4351M  184M  170M 3068M|5991B 1825B|   0   104k|   0  10.0 |2664  4002 |1.96 1.66 0.97|2.0   0 173|   0     0 |   0     0 | 18  283    7   46    0
Sep 07 17:55:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:52| 13  16  69   0   0|4360M  174M  170M 3068M|  11k 1614B|  20k  175k|1.99  19.9 |2798  4322 |1.88 1.65 0.97|2.0   0 173|   0     0 |   0     0 | 18  285    7   45    0
Sep 07 17:55:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:53| 23   4  72   0   0|4412M  136M  170M 3055M|6426B 1620B| 780k  288k|43.0  19.0 |1397  2164 |1.88 1.65 0.97|2.0   0 1.0|   0     0 |   0     0 | 18  285    7   45    0
Sep 07 17:55:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:54| 24   4  71   0   0|4451M  138M  170M 3014M|6310B 1694B| 308k  120k|17.0  15.0 |1524  2360 |1.88 1.65 0.97|4.0   0 2.0|   0     0 |   0     0 | 18  289    7   43    0
Sep 07 17:55:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:55| 25   2  71   0   0|4359M  230M  170M 3014M|6814B 1768B|  40k  316k|3.00  22.0 |1613  2324 |1.88 1.65 0.97|2.0   0 5.0|   0     0 |   0     0 | 18  285    7   43    0
Sep 07 17:55:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:56| 23   4  71   0   0|4417M  172M  170M 3014M|5498B 1510B|  60k  184k|14.0  11.0 |1371  1918 |1.88 1.65 0.97|4.0   0   0|   0     0 |   0     0 | 18  285    7   42    0
Sep 07 17:55:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:57| 25   4  70   0   0|4450M  139M  170M 3014M|6266B 1640B|4096B  160k|1.00  16.0 |1951  3059 |1.81 1.64 0.97|2.0   0 2.0|   0     0 |   0     0 | 18  291    7   44    0
Sep 07 17:55:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:58| 23   3  71   0   0|4391M  198M  170M 3014M|5889B 1688B|   0     0 |   0     0 |1484  2114 |1.81 1.64 0.97|4.0   0  15|   0     0 |   0     0 | 18  285    7   42    0
Sep 07 17:55:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:55:59| 20   7  72   0   0|4357M  231M  170M 3015M|9476B 1677B|1501k  182k|18.2  17.2 |2046  3322 |1.81 1.64 0.97|2.0   0 129|   0     0 |   0     0 | 18  285    7   42    0
Sep 07 17:56:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:00| 12  16  70   0   0|4364M  224M  170M 3016M|7014B 1613B|  28k  514k|6.97  17.9 |3325  5783 |1.81 1.64 0.97|2.0   0 439|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:01| 24   3  72   0   0|4401M  186M  170M 3016M|6977B 1700B| 530k  108k|32.1  6.02 |1682  2511 |1.81 1.64 0.97|4.0   0  20|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:02| 23   6  69   0   0|4384M  203M  170M 3016M|6084B 2730B| 175k  282k|8.93  19.9 |7539    17k|1.75 1.63 0.97|1.0   0  12|   0     0 |   0     0 | 18  286    7   40    0
Sep 07 17:56:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:03| 20   3  74   0   0|4406M  179M  170M 3018M|  14k 4386B|8190B 3639k|2.00   180 |1753  2818 |1.75 1.63 0.97|5.0   0 1.0|   0     0 |   0     0 | 18  286    7   40    0
Sep 07 17:56:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:04| 23   6  70   0   0|4387M  197M  170M 3018M|5938B 1470B|   0   141k|   0  12.1 |9486    19k|1.75 1.63 0.97|1.0   0  12|   0     0 |   0     0 | 18  286    7   39    0
Sep 07 17:56:05 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:05| 18  10  71   0   0|4386M  199M  170M 3018M|8076B 1793B|   0  2459k|   0   314 |2764  4470 |1.75 1.63 0.97|2.0   0 264|   0     0 |   0     0 | 18  285    7   39    0
Sep 07 17:56:06 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:06| 21   6  72   0   0|4360M  225M  170M 3018M|6250B 1619B|  32k  156k|3.00  8.99 |2155  3522 |1.75 1.63 0.97|4.0   0 100|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:07 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:07| 23   3  72   0   0|4410M  174M  170M 3018M|6016B 1653B|   0   155k|   0  7.96 |1546  2453 |1.68 1.62 0.97|4.0   0  12|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:08 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:08| 24   5  72   0   0|4410M  174M  170M 3018M|5818B 1663B|   0  4099B|   0  1.00 |1660  2465 |1.68 1.62 0.97|5.0   0  70|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:09 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:09| 23   5  71   0   0|4386M  198M  170M 3018M|5945B 1704B|   0   286k|   0  33.2 |2015  3107 |1.68 1.62 0.97|2.0   0  56|   0     0 |   0     0 | 18  285    7   41    0
Sep 07 17:56:10 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:10| 23   3  71   0   0|4374M  210M  170M 3018M|5917B 1502B|   0   103k|   0  7.94 |1746  2662 |1.68 1.62 0.97|4.0   0  32|   0     0 |   0     0 | 18  285    7   45    0
Sep 07 17:56:11 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:11| 26   2  70   0   0|4410M  175M  170M 3018M|6206B 1566B| 136k  416k|10.0  48.0 |2061  3270 |1.68 1.62 0.97|3.0   0 2.0|   0     0 |   0     0 | 18  285    7   45    0
Sep 07 17:56:12 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:12| 23   5  71   0   0|4407M  178M  170M 3018M|6500B 1693B|   0   220k|   0  20.0 |1885  2808 |1.63 1.61 0.97|3.0   0  47|   0     0 |   0     0 | 18  285    7   46    0
Sep 07 17:56:13 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:13| 27   6  65   0   0|4402M  182M  170M 3019M|7129B 1662B| 248k  264k|27.0  15.0 |2363  4276 |1.63 1.61 0.97|4.0   0  66|   0     0 |   0     0 | 18  285    7   49    0
Sep 07 17:56:14 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:14| 20   9  70   0   0|4379M  205M  170M 3019M|7846B 1620B|   0   440k|   0  37.0 |2478  3851 |1.63 1.61 0.97|3.0   0  88|   0     0 |   0     0 | 18  287    7   48    0
Sep 07 17:56:15 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:15| 25   3  72   0   0|4410M  174M  170M 3019M|7351B 1623B|   0   782k|   0   116 |1523  2280 |1.63 1.61 0.97|3.0   0   0|   0     0 |   0     0 | 18  287    7   50    0
Sep 07 17:56:16 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:16| 22   5  72   0   0|4404M  180M  170M 3019M|7225B 1630B|   0   157k|   0  10.1 |1617  2502 |1.63 1.61 0.97|3.0   0  47|   0     0 |   0     0 | 18  288    7   50    0
Sep 07 17:56:17 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:17| 24   3  72   0   0|4386M  198M  170M 3019M|6813B 1503B|  12k  159k|2.98  9.94 |1544  2498 |1.58 1.60 0.97|2.0   0  14|   0     0 |   0     0 | 18  287    7   51    0
Sep 07 17:56:18 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:18| 27   5  66   1   0|4358M  225M  170M 3020M|7853B 1649B| 495k 1347k|32.2   179 |3602  6971 |1.58 1.60 0.97|3.0   0 5.0|   0     0 |   0     0 | 18  287    7   53    0
Sep 07 17:56:19 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:19| 27   2  69   0   0|4406M  177M  170M 3020M|7039B 1695B|   0   748k|   0  55.0 |1792  2952 |1.58 1.60 0.97|5.0   0   0|   0     0 |   0     0 | 18  291    7   53    0
Sep 07 17:56:20 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:20| 22  11  65   1   0|4358M  225M  170M 3020M|5643B 1614B|  84k 2551k|4.98   210 |4752  9027 |1.58 1.60 0.97|2.0   0 115|   0     0 |   0     0 | 18  289    7   54    0
Sep 07 17:56:21 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:21| 12  23  64   0   0|4372M  211M  170M 3020M|5612B 1626B|   0   626k|   0  40.1 |3478  5826 |1.58 1.60 0.97|2.0   0 438|   0     0 |   0     0 | 18  289    7   54    0
Sep 07 17:56:22 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:22| 11  21  66   0   0|4374M  209M  170M 3020M|8312B 1616B|   0   599k|   0  48.9 |3353  5353 |1.53 1.58 0.97|3.0   0 359|   0     0 |   0     0 | 18  289    7   51    0
Sep 07 17:56:23 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:23| 10  20  67   0   0|4375M  207M  170M 3020M|7445B 1620B|   0   640k|   0  41.0 |3105  4671 |1.53 1.58 0.97|2.0   0 332|   0     0 |   0     0 | 18  289    7   51    0
Sep 07 17:56:24 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:24| 10  21  67   0   0|4374M  209M  170M 3020M|6800B 1616B|   0  2311k|   0   137 |3195  5195 |1.53 1.58 0.97|2.0   0 348|   0     0 |   0     0 | 18  289    7   44    0
Sep 07 17:56:25 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:25| 10  21  66   0   0|4374M  209M  170M 3020M|7794B 1585B|   0   220k|   0  22.0 |3090  4830 |1.53 1.58 0.97|4.0   0 346|   0     0 |   0     0 | 18  289    7   44    0
Sep 07 17:56:26 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:26| 10  22  67   0   0|4379M  204M  170M 3020M|6495B 1571B|   0   104k|   0  13.0 |3093  4772 |1.53 1.58 0.97|3.0   0 371|   0     0 |   0     0 | 18  289    7   41    0
Sep 07 17:56:27 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:27|  9  22  68   0   0|4378M  205M  170M 3020M|7918B 1616B|   0    28k|   0  6.98 |3198  5060 |1.57 1.59 0.98|2.0   0 399|   0     0 |   0     0 | 18  289    7   41    0
Sep 07 17:56:28 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:28| 12  20  66   0   0|4372M  211M  170M 3020M|7145B 1712B|   0   304k|   0  34.0 |3324  5425 |1.57 1.59 0.98|2.0   0 348|   0     0 |   0     0 | 18  289    6   36    0
Sep 07 17:56:29 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:29| 11  21  67   0   0|4369M  214M  170M 3020M|6324B 1628B|   0   326k|   0  28.1 |3176  5006 |1.57 1.59 0.98|2.0   0 359|   0     0 |   0     0 | 18  289    6   36    0
Sep 07 17:56:30 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:30| 11  20  67   0   0|4384M  198M  170M 3020M|5865B 1706B|8152B 1130k|1.99  85.6 |3420  5724 |1.57 1.59 0.98|4.0   0 275|   0     0 |   0     0 | 18  289    5   34    0
Sep 07 17:56:31 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:31| 21   8  69   0   0|4402M  251M  171M 2957M|5401B 1720B|  16k 1754k|3.01  18.1 |9361    18k|1.57 1.59 0.98|3.0   0  49|   0     0 |   0     0 | 18  289    5   34    0
Sep 07 17:56:32 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:32| 14   2  82   0   0|4422M  227M  171M 2960M|6501B 2561B|   0   932k|   0  11.0 |1268  2025 |1.52 1.58 0.98|1.0   0 3.0|   0     0 |   0     0 | 18  290    5   34    0
Sep 07 17:56:33 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:33| 12   1  86   0   0|4423M  226M  171M 2960M|  17k 5737B|  32k  752k|4.00  9.00 |1251  1860 |1.52 1.58 0.98|2.0   0   0|   0     0 |   0     0 | 18  291    5   26    0
Sep 07 17:56:34 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:34| 18   2  78   1   0|4434M  215M  171M 2961M|  24k   12k| 648k 1180k|42.0  40.0 |1509  2262 |1.52 1.58 0.98|2.0   0   0|   0     0 |   0     0 | 18  291    5   26    0
Sep 07 17:56:35 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:35| 19   1  77   1   0|4441M  206M  171M 2962M|  23k   13k| 804k 1304k|55.0  54.0 |1651  2601 |1.52 1.58 0.98|6.0   0   0|   0     0 |   0     0 | 18  291    5   25    0
Sep 07 17:56:36 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:36| 18   2  79   1   0|4443M  203M  171M 2962M|  21k   12k| 538k 5722k|36.1   411 |1646  2431 |1.52 1.58 0.98|  0   0   0|   0     0 |   0     0 | 18  291    5   25    0
Sep 07 17:56:37 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:37| 17   2  80   0   0|4450M  196M  171M 2963M|  19k   11k| 407k  985k|29.9  36.9 |1561  2477 |1.56 1.59 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    5   24    0
Sep 07 17:56:38 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:38| 20   4  73   2   0|4453M  151M  172M 3002M|8263B 2819B|  11M 1804k| 234  68.0 |1837  2858 |1.56 1.59 0.99|4.0   0   0|   0     0 |   0     0 | 18  290    5   24    1
Sep 07 17:56:39 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:39| 22   4  71   2   0|4469M  126M  173M 3010M|5321B 1512B|   0  3823k|   0   187 |1985  3412 |1.56 1.59 0.99|3.0 1.0 1.0|   0     0 |   0     0 | 18  290    5   24    1
Sep 07 17:56:40 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:40| 22   5  71   2   0|4459M  147M  174M 2994M|7559B 1936B|4100B 3495k|1.00   140 |2049  3451 |1.56 1.59 0.99|2.0   0   0|   0     0 |   0     0 | 18  289    5   24    0
Sep 07 17:56:41 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:41| 23   4  71   0   0|4423M  182M  174M 2996M|5258B 1561B| 411k  395k|5.98  9.97 |1507  2178 |1.56 1.59 0.99|1.0   0 8.0|   0     0 |   0     0 | 18  289    5   22    0
Sep 07 17:56:42 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:42| 25   5  69   0   0|4418M  186M  174M 2997M|7385B 1624B|   0    84k|   0  1.00 |9524    19k|1.52 1.58 0.99|2.0   0  13|   0     0 |   0     0 | 18  289    5   22    0
Sep 07 17:56:43 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:43| 24   6  68   0   0|4394M  210M  174M 2997M|9040B 1615B|   0  1464k|   0  13.0 |9267    19k|1.52 1.58 0.99|2.0   0  13|   0     0 |   0     0 | 18  289    5   18    0
Sep 07 17:56:44 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:44| 22   7  69   0   0|4399M  205M  174M 2997M|6190B 1704B|   0    12k|   0  3.02 |8489    17k|1.52 1.58 0.99|2.0   0  54|   0     0 |   0     0 | 18  289    5   18    0
Sep 07 17:56:45 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:45| 24   6  69   0   0|4423M  181M  174M 2997M|8007B 1839B|   0   566k|   0  15.9 |8289    16k|1.52 1.58 0.99|3.0   0  16|   0     0 |   0     0 | 18  289    6   18    0
Sep 07 17:56:46 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:46| 24   5  69   0   0|4429M  175M  174M 2997M|6481B 1687B|   0  6009k|   0   224 |8599    17k|1.52 1.58 0.99|3.0   0  16|   0     0 |   0     0 | 18  289    6   18    0
Sep 07 17:56:47 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:47| 24   4  71   0   0|4402M  202M  174M 2997M|7001B 1614B|   0    96k|   0  3.99 |1342  1840 |1.48 1.57 0.99|2.0   0 8.0|   0     0 |   0     0 | 18  289    6   18    0
Sep 07 17:56:48 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:48| 21   6  71   0   0|4379M  225M  174M 2997M|7496B 1697B|   0    64k|   0  5.01 |1733  2549 |1.48 1.57 0.99|2.0   0  72|   0     0 |   0     0 | 18  289    6   18    0
Sep 07 17:56:49 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:49| 23   6  70   0   0|4413M  177M  175M 3009M|5988B 1605B|   0  2915k|   0   125 |8679    17k|1.48 1.57 0.99|4.0   0  30|   0     0 |   0     0 | 18  289    6   18    0
Sep 07 17:56:50 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:50|  7   1  89   0   0|4423M  165M  175M 3010M|  11k 3715B|   0  2245k|   0   102 |1603  3039 |1.48 1.57 0.99|2.0   0 3.0|   0     0 |   0     0 | 18  290    6   18    0
Sep 07 17:56:51 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:51| 17   2  79   0   0|4434M  153M  175M 3011M|  18k 7951B|   0  1013k|   0  33.0 |1508  2197 |1.48 1.57 0.99|3.0   0 2.0|   0     0 |   0     0 | 18  291    6   18    0
Sep 07 17:56:52 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:52| 17   1  81   1   0|4434M  153M  175M 3011M|  30k   16k|   0  1517k|   0  56.0 |1478  2418 |1.44 1.56 0.99|1.0   0   0|   0     0 |   0     0 | 18  291    6   18    0
Sep 07 17:56:53 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:53|  6   1  91   0   0|4434M  153M  175M 3011M| 133k 8783B|   0   832k|   0  37.0 |1285  2090 |1.44 1.56 0.99|1.0   0   0|   0     0 |   0     0 | 18  292    6   18    0
Sep 07 17:56:54 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:54| 16   1  80   0   0|4451M  136M  175M 3011M|  25k   10k|   0   987k|   0  39.0 |1371  2157 |1.44 1.56 0.99|2.0   0   0|   0     0 |   0     0 | 18  292    6   18    0
Sep 07 17:56:55 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:55| 18   2  78   1   0|4455M  131M  175M 3011M|  24k   14k|   0  1326k|   0  47.9 |1627  2367 |1.44 1.56 0.99|2.0   0   0|   0     0 |   0     0 | 18  292    6   18    0
Sep 07 17:56:56 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:56| 12   2  85   1   0|4463M  123M  175M 3012M| 259k   19k|  24k 2042k|4.00  94.1 |1690  2497 |1.44 1.56 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    6   18    1
Sep 07 17:56:57 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:57| 12   2  84   1   0|4453M  139M  176M 3005M|  75k   14k|  80k 1667k|6.99  83.9 |1590  2470 |1.40 1.55 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    6   18    1
Sep 07 17:56:58 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:58| 13   4  80   1   0|4456M  131M  176M 3010M|  14M   92k|   0  5651k|   0  49.3 |5203  3799 |1.40 1.55 0.99|3.0   0 4.0|   0     0 |   0     0 | 18  291    6   18    1
Sep 07 17:56:59 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:56:59| 18   4  75   1   0|4450M  126M  176M 3020M|3299k   17k| 167k   14M|7.94   113 |2693  3568 |1.40 1.55 0.99|2.0   0 8.9|   0     0 |   0     0 | 18  291    6   16    1
Sep 07 17:57:00 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:57:00| 22   5  72   1   0|4456M  135M  179M 2999M|5709B 1589B|  16k 5524k|1.00   143 |2017  3434 |1.40 1.55 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    6   16    1
Sep 07 17:57:01 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:57:01| 21   5  72   1   0|4478M  124M  180M 2986M|7159B 1620B|   0  8781k|   0   137 |1879  3079 |1.40 1.55 0.99|3.0   0 2.0|   0     0 |   0     0 | 18  291    6   16    1
Sep 07 17:57:02 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:57:02| 22   4  72   1   0|4476M  135M  181M 2974M|6611B 1714B|   0  2652k|   0   102 |1663  2701 |1.37 1.54 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    6   16    1
Sep 07 17:57:03 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:57:03| 23   4  72   1   0|4476M  127M  182M 2977M|5207B 1620B|   0  3080k|   0  72.0 |1514  2475 |1.37 1.54 0.99|2.0   0   0|   0     0 |   0     0 | 18  291    6   16    1
Sep 07 17:57:04 jammy-provider-cloud-0000007592 dstat.sh[58831]: 07-09 17:57:04| 20   3  76   0   0|4488M  148M  183M 2942M|  12k 4233B|  20k 2055k|3.00  66.0 |1453  2368 |1.37 1.54 0.99|3.0   0   0|   0     0 |   0     0 | 18  289    6   16    0
