Jul 25 06:17:03 jammy-provider-cloud-0000007400 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 06:17:03 jammy-provider-cloud-0000007400 dstat.sh[57574]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 06:21:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:46| 27   6  65   0   0|4405M  134M  170M 3066M|6798B 1620B| 248k   16M|27.0  29.0 |2116  4568 |2.26 1.68 0.94|1.0 1.0  43|   0     0 |   0     0 | 18  279    4   47    0
Jul 25 06:21:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:47| 14  15  70   0   0|4357M  181M  170M 3066M|6485B 1624B|8211B  156k|2.00  20.0 |2983  4698 |2.26 1.68 0.94|2.0   0 212|   0     0 |   0     0 | 18  285    4   47    0
Jul 25 06:21:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:48| 11  16  70   0   0|4363M  175M  170M 3066M|5327B 1619B|   0    72k|   0  6.00 |2999  4581 |2.26 1.68 0.94|3.0   0 223|   0     0 |   0     0 | 18  285    4   46    0
Jul 25 06:21:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:49| 21   7  71   0   0|4411M  127M  170M 3067M|5594B 1455B| 567k  347k|27.9  27.9 |2191  3428 |2.26 1.68 0.94|2.0   0 108|   0     0 |   0     0 | 18  285    4   46    0
Jul 25 06:21:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:50| 25   4  71   0   0|4460M  120M  170M 3025M|6273B 1620B| 280k   64k|27.0  10.0 |1536  2069 |2.26 1.68 0.94|1.0   0 1.0|   0     0 |   0     0 | 18  287    4   44    0
Jul 25 06:21:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:51| 26   2  71   1   0|4377M  223M  170M 3004M|4698B 1623B| 148k  914k|9.01  77.1 |2103  3348 |2.16 1.67 0.94|1.0   0 8.0|   0     0 |   0     0 | 18  289    4   44    0
Jul 25 06:21:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:52| 23   4  73   0   0|4434M  167M  170M 3004M|6193B 1695B|  64k  160k|15.0  16.0 |1424  2123 |2.16 1.67 0.94|1.0   0   0|   0     0 |   0     0 | 18  289    4   43    0
Jul 25 06:21:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:53| 26   2  72   0   0|4464M  136M  170M 3004M|4814B 1620B|8192B 4096B|2.00  1.00 |1749  2732 |2.16 1.67 0.94|2.0   0 2.0|   0     0 |   0     0 | 18  295    4   44    0
Jul 25 06:21:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:54| 23   5  72   0   0|4420M  180M  170M 3004M|5634B 1619B|4094B   72k|1.00  4.00 |1498  2177 |2.16 1.67 0.94|2.0   0  17|   0     0 |   0     0 | 18  289    4   43    0
Jul 25 06:21:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:55| 19   8  72   0   0|4378M  221M  170M 3005M|5735B 1620B|1492k  216k|19.0  3.00 |2221  3651 |2.16 1.67 0.94|1.0   0 190|   0     0 |   0     0 | 18  289    4   43    0
Jul 25 06:21:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:56| 16  13  71   0   0|4386M  213M  170M 3005M|6215B 1457B| 112k   56k|11.0  2.00 |3030  5159 |2.07 1.66 0.94|1.0   0 393|   0     0 |   0     0 | 18  289    4   41    0
Jul 25 06:21:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:57| 24   4  71   0   0|4418M  180M  170M 3006M|6959B 1622B| 645k    0 |29.0     0 |1831  2817 |2.07 1.66 0.94|2.0   0 8.0|   0     0 |   0     0 | 18  289    4   41    0
Jul 25 06:21:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:58| 20   4  75   0   0|4409M  189M  170M 3006M|  12k 4536B|  12k  383k|2.99  7.98 |8179    17k|2.07 1.66 0.94|1.0   0 8.0|   0     0 |   0     0 | 18  290    4   39    0
Jul 25 06:21:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:21:59| 26   3  71   0   0|4420M  177M  170M 3008M|6812B 2535B|   0   982k|   0  49.1 |6181    12k|2.07 1.66 0.94|2.0   0 5.0|   0     0 |   0     0 | 18  290    4   39    0
Jul 25 06:22:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:00| 22   5  70   0   0|4369M  227M  170M 3007M|6020B 1792B|   0   272k|   0  12.0 |4729  9084 |2.07 1.66 0.94|1.0   0  22|   0     0 |   0     0 | 18  289    4   38    0
Jul 25 06:22:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:01| 16  11  71   0   0|4401M  195M  170M 3007M|6195B 1623B|  48k  413k|2.00  31.1 |2669  4479 |1.98 1.65 0.94|1.0   0 250|   0     0 |   0     0 | 18  289    4   38    0
Jul 25 06:22:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:02| 23   5  71   0   0|4357M  239M  170M 3008M|5888B 1689B|  16k    0 |1.00     0 |1730  2703 |1.98 1.65 0.94|4.0   0  25|   0     0 |   0     0 | 18  289    4   39    0
Jul 25 06:22:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:03| 22   6  71   0   0|4423M  173M  170M 3008M|6062B 1508B|  88k  180k|5.99  13.0 |1902  3018 |1.98 1.65 0.94|1.0   0  87|   0     0 |   0     0 | 18  290    4   39    0
Jul 25 06:22:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:04| 22   7  72   0   0|4412M  184M  170M 3008M|6382B 1570B|   0     0 |   0     0 |1770  2724 |1.98 1.65 0.94|1.0   0  72|   0     0 |   0     0 | 18  289    4   39    0
Jul 25 06:22:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:05| 23   6  70   0   0|4394M  202M  170M 3008M|5343B 1618B|   0   340k|   0  31.0 |2062  3292 |1.98 1.65 0.94|1.0   0  56|   0     0 |   0     0 | 18  289    4   39    0
Jul 25 06:22:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:06| 25   3  70   0   0|4366M  230M  170M 3008M|5940B 1662B|  24k   76k|3.00  6.00 |1744  2734 |1.90 1.64 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  289    4   42    0
Jul 25 06:22:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:07| 24   3  72   0   0|4429M  167M  170M 3008M|6282B 1619B|   0  2755k|   0   351 |1816  2366 |1.90 1.64 0.94|1.0   0  27|   0     0 |   0     0 | 18  289    4   42    0
Jul 25 06:22:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:08| 23   5  72   1   0|4418M  178M  170M 3008M|5676B 1663B|  32k  372k|2.00  34.0 |1819  3079 |1.90 1.64 0.94|1.0   0  47|   0     0 |   0     0 | 18  289    4   42    0
Jul 25 06:22:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:09| 23   5  71   0   0|4400M  195M  170M 3008M|5386B 1692B|   0   328k|   0  34.0 |1872  3034 |1.90 1.64 0.94|1.0   0  32|   0     0 |   0     0 | 18  289    4   45    0
Jul 25 06:22:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:10| 23   5  71   0   0|4367M  228M  170M 3008M|6318B 1590B|   0   453k|   0  46.1 |2183  3608 |1.90 1.64 0.94|1.0   0  77|   0     0 |   0     0 | 18  289    4   47    0
Jul 25 06:22:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:11| 23   3  72   0   0|4422M  174M  170M 3009M|8881B 1565B|  80k  288k|3.00  27.0 |1774  2825 |1.83 1.63 0.94|1.0   0  11|   0     0 |   0     0 | 18  289    4   47    0
Jul 25 06:22:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:12| 24   5  72   0   0|4417M  178M  170M 3009M|  42k 1692B|   0   859k|   0   110 |1860  2675 |1.83 1.63 0.94|2.0   0  47|   0     0 |   0     0 | 18  289    4   49    0
Jul 25 06:22:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:13| 24   4  72   0   0|4390M  205M  170M 3009M|4220B 1622B|  36k 1305k|9.01   216 |1957  2742 |1.83 1.63 0.94|1.0   0  16|   0     0 |   0     0 | 18  289    4   50    0
Jul 25 06:22:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:14| 27   4  69   1   0|4417M  178M  170M 3009M|6483B 1622B| 320k 1301k|22.0   143 |3015  5602 |1.83 1.63 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  295    4   51    0
Jul 25 06:22:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:15| 25   3  71   0   0|4404M  190M  170M 3010M|5559B 1617B|  64k  687k|8.98  60.9 |1979  3407 |1.83 1.63 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  293    4   52    0
Jul 25 06:22:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:16| 25   5  69   1   0|4363M  231M  170M 3010M|5821B 1697B|  44k 1747k|6.01   164 |3267  6205 |1.84 1.64 0.95|4.0   0  70|   0     0 |   0     0 | 18  293    4   53    0
Jul 25 06:22:17 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:17| 10  23  66   0   0|4383M  211M  170M 3010M|5074B 1660B|   0  4108k|   0   227 |4675  8859 |1.84 1.64 0.95|1.0   0 762|   0     0 |   0     0 | 18  293    4   53    0
Jul 25 06:22:18 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:18| 13  19  67   0   0|4378M  216M  170M 3010M|6676B 1567B|   0    64k|   0  16.0 |4766  8671 |1.84 1.64 0.95|3.0   0 631|   0     0 |   0     0 | 18  293    4   53    0
Jul 25 06:22:19 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:19| 11  21  66   0   0|4380M  214M  170M 3010M|6651B 1566B|   0   728k|   0  60.0 |4498  8114 |1.84 1.64 0.95|1.0   0 650|   0     0 |   0     0 | 18  293    4   53    0
Jul 25 06:22:20 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:20|  9  21  68   0   0|4383M  211M  170M 3010M|7595B 1618B|   0   340k|   0  27.0 |4138  6983 |1.84 1.64 0.95|4.0   0 611|   0     0 |   0     0 | 18  293    4   53    0
Jul 25 06:22:21 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:21|  9  22  68   0   0|4380M  213M  170M 3010M|7803B 1622B|   0  1037k|   0  64.1 |3972  6927 |1.86 1.64 0.95|2.0   0 582|   0     0 |   0     0 | 18  293    4   52    0
Jul 25 06:22:22 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:22| 13  17  70   0   0|4385M  209M  170M 3010M|8989B 1620B|  12k  432k|3.00  22.0 |3328  5334 |1.86 1.64 0.95|1.0   0 385|   0     0 |   0     0 | 18  293    4   52    0
Jul 25 06:22:23 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:23| 20   7  71   0   0|4419M  247M  171M 2945M|6745B 1620B|  12k 2388k|2.00  10.0 |  10k   20k|1.86 1.64 0.95|1.0   0  44|   0     0 |   0     0 | 18  293    4   45    0
Jul 25 06:22:24 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:24| 12   2  86   0   0|4424M  239M  171M 2947M|  12k 3726B|   0   599k|   0  9.98 |1464  2292 |1.86 1.64 0.95|2.0   0 5.0|   0     0 |   0     0 | 18  294    4   45    0
Jul 25 06:22:25 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:25| 15   1  82   0   0|4436M  227M  171M 2947M|  19k 7692B| 396k  783k|20.0  45.9 |1507  2330 |1.86 1.64 0.95|1.0   0   0|   0     0 |   0     0 | 18  295    4   45    0
Jul 25 06:22:26 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:26| 18   2  78   1   0|4439M  223M  171M 2948M|  23k   14k| 582k 2208k|56.2   117 |2127  3510 |1.79 1.63 0.95|1.0   0   0|   0     0 |   0     0 | 18  295    4   45    0
Jul 25 06:22:27 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:27| 20   1  78   1   0|4454M  207M  171M 2949M|  24k   11k| 660k 3290k|41.0   331 |1745  2467 |1.79 1.63 0.95|  0   0   0|   0     0 |   0     0 | 18  295    4   41    0
Jul 25 06:22:28 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:28| 17   2  79   1   0|4460M  200M  171M 2950M|  25k   14k| 444k 1534k|39.0  54.9 |1614  2402 |1.79 1.63 0.95|1.0   0   0|   0     0 |   0     0 | 18  295    4   41    0
Jul 25 06:22:29 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:29| 23   3  73   1   0|4458M  160M  171M 2989M|  11k 4126B|  11M 2444k| 228   106 |2123  3329 |1.79 1.63 0.95|1.0   0   0|   0     0 |   0     0 | 18  295    4   33    0
Jul 25 06:22:30 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:30| 21   5  72   1   0|4477M  131M  172M 2997M|9542B 1753B|   0  3458k|   0   160 |1813  3072 |1.79 1.63 0.95|1.0   0   0|   0     0 |   0     0 | 18  294    4   33    1
Jul 25 06:22:31 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:31| 22   3  72   1   0|4473M  142M  173M 2988M|4828B 1855B|   0  2620k|   0   102 |1682  2660 |1.80 1.64 0.96|1.0   0   0|   0     0 |   0     0 | 18  293    4   33    0
Jul 25 06:22:32 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:32| 23   4  72   0   0|4441M  172M  174M 2990M|6835B 1516B| 397k 1744k|6.01  8.02 |1382  1970 |1.80 1.64 0.96|2.0   0 8.0|   0     0 |   0     0 | 18  293    4   33    0
Jul 25 06:22:33 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:33| 26   4  69   0   0|4433M  179M  174M 2990M|7445B 1695B|   0    84k|   0  1.00 |  11k   22k|1.80 1.64 0.96|2.0   0  15|   0     0 |   0     0 | 18  293    4   26    0
Jul 25 06:22:34 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:34| 23   5  70   0   0|4383M  229M  174M 2990M|5984B 1619B|   0   124k|   0  9.00 |7423    15k|1.80 1.64 0.96|2.0   0  15|   0     0 |   0     0 | 18  293    4   26    0
Jul 25 06:22:35 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:35| 25   5  69   0   0|4396M  216M  174M 2990M|8294B 1564B|   0  1842k|   0  28.0 |  10k   20k|1.80 1.64 0.96|1.0   0  53|   0     0 |   0     0 | 18  293    4   24    0
Jul 25 06:22:36 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:36| 24   7  69   0   0|4433M  179M  174M 2990M|5567B 1619B|   0   336k|   0  26.0 |9834    20k|1.74 1.63 0.96|1.0   0  16|   0     0 |   0     0 | 18  293    4   24    0
Jul 25 06:22:37 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:37| 23   6  69   0   0|4429M  183M  174M 2990M|5447B 1621B|   0   432k|   0  18.0 |9363    19k|1.74 1.63 0.96|1.0   0  13|   0     0 |   0     0 | 18  293    4   24    0
Jul 25 06:22:38 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:38| 24   3  73   0   0|4422M  191M  174M 2990M|5450B 1621B|   0   364k|   0  16.0 |1411  2104 |1.74 1.63 0.96|2.0   0  10|   0     0 |   0     0 | 18  293    4   24    0
Jul 25 06:22:39 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:39| 22   7  69   0   0|4393M  207M  174M 3000M|5401B 1511B|4092B 1107k|1.00  35.0 |9191    18k|1.74 1.63 0.96|2.0   0 100|   0     0 |   0     0 | 18  293    4   24    0
Jul 25 06:22:40 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:40| 18   2  79   0   0|4421M  175M  174M 3004M|6863B 2750B|   0   759k|   0  4.99 |1311  1922 |1.74 1.63 0.96|  0   0 4.0|   0     0 |   0     0 | 18  294    4   24    0
Jul 25 06:22:41 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:41| 10   2  88   0   0|4420M  175M  174M 3004M|  16k 4743B|   0    64k|   0  4.00 |1181  1765 |1.68 1.62 0.96|  0   0   0|   0     0 |   0     0 | 18  295    4   19    0
Jul 25 06:22:42 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:42| 20   1  78   0   0|4432M  164M  174M 3004M|  60k   14k|   0  1487k|   0  49.1 |1669  2361 |1.68 1.62 0.96|1.0   0   0|   0     0 |   0     0 | 18  295    4   19    0
Jul 25 06:22:43 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:43|  7   1  89   1   0|4433M  163M  174M 3004M|  68k   11k|   0  1102k|   0  42.1 |1409  2198 |1.68 1.62 0.96|  0 1.0   0|   0     0 |   0     0 | 18  296    4   19    0
Jul 25 06:22:44 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:44| 17   1  81   0   0|4444M  151M  174M 3004M|  96k   11k|   0  1179k|   0  45.9 |1624  2451 |1.68 1.62 0.96|1.0   0 2.0|   0     0 |   0     0 | 18  296    4   19    0
Jul 25 06:22:45 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:45| 18   2  78   1   0|4451M  144M  174M 3004M|  29k   15k|   0  1672k|   0  60.0 |1641  2418 |1.68 1.62 0.96|1.0   0   0|   0     0 |   0     0 | 18  296    4   19    0
Jul 25 06:22:46 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:46| 18   5  74   2   0|4452M  148M  174M 2999M| 319k   27k|  28k 4146k|5.01   190 |3282  6330 |1.63 1.61 0.96|1.0   0  34|   0     0 |   0     0 | 18  295    4   20    1
Jul 25 06:22:47 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:47| 16   2  80   0   0|4458M  126M  174M 3015M|4058k   47k|  80k 2130k|6.99  42.0 |3286  3254 |1.63 1.61 0.96|1.0   0 3.0|   0     0 |   0     0 | 18  295    4   20    1
Jul 25 06:22:48 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:48| 16   3  78   1   0|4459M  126M  175M 3013M|  13M   77k| 168k   26M|7.99   547 |5510  3632 |1.63 1.61 0.96|2.0   0  10|   0     0 |   0     0 | 18  295    4   18    1
Jul 25 06:22:49 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:49| 20   5  72   2   0|4451M  116M  178M 3025M|6324B 1620B|   0  6132k|   0   167 |1885  3334 |1.63 1.61 0.96|1.0   0   0|   0     0 |   0     0 | 18  295    4   18    1
Jul 25 06:22:50 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:50| 22   4  71   0   0|4457M  133M  178M 3000M|4665B 1618B|   0  1798k|   0  82.9 |1624  2589 |1.63 1.61 0.96|1.0   0   0|   0     0 |   0     0 | 18  295    3   18    1
Jul 25 06:22:51 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:51| 22   6  71   1   0|4450M  122M  179M 3014M|5921B 1568B|   0  2887k|   0  96.1 |1657  2683 |1.58 1.60 0.96|1.0   0   0|   0     0 |   0     0 | 18  295    3   18    1
Jul 25 06:22:52 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:52| 24   3  72   1   0|4452M  123M  181M 3008M|5715B 1621B|   0  2714k|   0  63.1 |1455  2329 |1.58 1.60 0.96|1.0   0   0|   0     0 |   0     0 | 18  295    3   18    1
Jul 25 06:22:53 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:53| 20   3  76   1   0|4457M  145M  182M 2978M|  11k 4180B|  20k 2648k|3.00  81.0 |1492  2450 |1.58 1.60 0.96|2.0   0   0|   0     0 |   0     0 | 18  293    3   18    0
Jul 25 06:22:54 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:54| 33   7  60   0   0|4448M  152M  182M 2980M|5544B 1623B| 256k   28k|2.00  2.00 |1602  2166 |1.58 1.60 0.96|2.0   0  13|   0     0 |   0     0 | 18  293    3   17    0
Jul 25 06:22:55 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:55| 36   9  53   0   0|4429M  171M  182M 2980M|5311B 1617B| 767k   84k|5.99  1.00 |9473    19k|1.58 1.60 0.96|1.0   0  19|   0     0 |   0     0 | 18  293    3   17    0
Jul 25 06:22:56 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:56| 24   7  69   0   0|4450M  150M  182M 2980M|5787B 1620B|   0  2788k|   0  36.0 |8806    19k|1.53 1.58 0.96|1.0   0  13|   0     0 |   0     0 | 18  293    3   17    0
Jul 25 06:22:57 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:57| 24   3  72   0   0|4418M  181M  182M 2981M|5704B 1620B| 168k  612k|4.00  7.00 |1510  2175 |1.53 1.58 0.96|1.0   0 6.0|   0     0 |   0     0 | 18  293    3   17    0
Jul 25 06:22:58 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:58| 25   4  69   1   0|4433M  163M  182M 2984M|6432B 1688B| 821k   17M|34.9   217 |4475  8916 |1.53 1.58 0.96|4.0 1.0   0|   0     0 |   0     0 | 18  297    3   22    0
Jul 25 06:22:59 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:22:59| 19  12  67   1   0|4381M  215M  182M 2984M|5896B 1649B| 515k 4898k|24.1   545 |5094  9070 |1.53 1.58 0.96|1.0 1.0 340|   0     0 |   0     0 | 18  295    3   24    0
Jul 25 06:23:00 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:00| 10   8  74   7   0|4366M  219M  182M 2994M|6121B 2525B|9837k 3472k|1479   167 |3820  6799 |1.53 1.58 0.96|1.0   0 117|   0     0 |   0     0 | 18  296    3   26    0
Jul 25 06:23:01 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:01|  2   1  96   0   0|4366M  219M  182M 2994M|  24k 3504B|   0   679k|   0  38.0 |1096  1907 |1.41 1.56 0.95|2.0 1.0   0|   0     0 |   0     0 | 18  296    3   26    0
Jul 25 06:23:02 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:02| 19   7  73   1   0|4371M  202M  182M 3006M|  24k 2353B|  11M 1188k| 225  73.2 |3555  5921 |1.41 1.56 0.95|1.0   0  58|   0     0 |   0     0 | 18  295    3   26    0
Jul 25 06:23:03 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:03| 21   6  71   1   0|4437M  134M  182M 3009M|7611B 1617B|2631k   63M| 176   142 |1987  2877 |1.41 1.56 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  295    3   26    0
Jul 25 06:23:04 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:04| 17   1  80   0   0|4412M  158M  182M 3010M| 144k 7126B|   0   381k|   0  11.0 |1432  2021 |1.41 1.56 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  295    3   24    0
Jul 25 06:23:05 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:05| 26   4  68   0   0|4427M  142M  182M 3010M|6782B 1736B| 252k  436k|16.0  23.0 |  12k   25k|1.41 1.56 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  295    3   24    0
Jul 25 06:23:06 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:06| 25   3  72   0   0|4427M  142M  182M 3010M|5233B 1620B|  32k  108k|4.00  7.00 |1441  2060 |1.37 1.55 0.95|1.0   0 7.0|   0     0 |   0     0 | 18  295    3   24    0
Jul 25 06:23:07 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:07| 12   1  85   0   0|4404M  164M  182M 3011M| 407k   12k|4082B 1180k|1.00  15.9 |1523  2108 |1.37 1.55 0.95|  0   0 1.0|   0     0 |   0     0 | 18  297    3   24    0
Jul 25 06:23:08 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:08| 11   1  86   1   0|4410M  156M  182M 3013M|1158k   16k|   0  1935k|   0  28.0 |1732  2205 |1.37 1.55 0.95|  0   0 2.0|   0     0 |   0     0 | 18  297    3   21    0
Jul 25 06:23:09 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:09| 19   3  77   1   0|4417M  138M  183M 3023M|5574k   41k|   0  7162k|   0   134 |3890  4459 |1.37 1.55 0.95|1.0   0 3.0|   0     0 |   0     0 | 18  297    3   21    0
Jul 25 06:23:10 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:10| 10   2  87   0   0|4417M  137M  183M 3024M| 583k   12k|   0  1559k|   0  34.0 |1532  2283 |1.37 1.55 0.95|  0   0 4.0|   0     0 |   0     0 | 18  297    3   17    0
Jul 25 06:23:11 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:11|  8   1  89   0   0|4416M  136M  183M 3026M| 597k   10k|   0  1715k|   0  52.0 |1702  2616 |1.26 1.52 0.95|  0   0 4.0|   0     0 |   0     0 | 18  297    3   17    0
Jul 25 06:23:12 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:12|  6   1  92   0   0|4416M  136M  183M 3026M| 247k 6906B|   0   812k|   0  22.0 |1422  2161 |1.26 1.52 0.95|  0   0 1.0|   0     0 |   0     0 | 18  297    3   14    0
Jul 25 06:23:13 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:13|  6   2  91   0   0|4416M  136M  183M 3026M| 271k 6986B|   0    15M|   0  57.1 |1357  2099 |1.26 1.52 0.95|  0   0 2.0|   0     0 |   0     0 | 18  297    3   14    0
Jul 25 06:23:14 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:14| 13   2  83   1   0|4419M  130M  183M 3029M|1279k   15k|   0  3286k|   0   186 |1887  2500 |1.26 1.52 0.95|  0   0 8.0|   0     0 |   0     0 | 18  297    3   12    0
Jul 25 06:23:15 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:15|  9   1  89   0   0|4419M  127M  184M 3031M|1171k   16k|   0  2264k|   0  38.9 |1741  2406 |1.26 1.52 0.95|  0   0 5.0|   0     0 |   0     0 | 18  297    3   12    0
Jul 25 06:23:16 jammy-provider-cloud-0000007400 dstat.sh[57574]: 25-07 06:23:16| 25   1  73   0   0|4432M  132M  184M 3013M| 589k 3830B|   0   878k|   0  9.02 |1563  2040 |1.24 1.51 0.95|1.0   0 3.0|   0     0 |   0     0 | 18  297    3   11    0
