Feb 12 15:21:49 np0000000046 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 12 15:21:50 np0000000046 dstat.sh[58901]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 12 15:21:50 np0000000046 dstat.sh[58901]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 12 15:26:58 np0000000046 dstat.sh[58901]: 12-02 15:26:58| 31  24  45   0   0|3860M  126M  168M 3625M|4501B 1690B|8193B  428k|2.00  32.0 |6661  5509 |1.99 1.58 0.88|2.0   0 506|   0     0 |           | 17  171    1   33    0
Feb 12 15:26:59 np0000000046 dstat.sh[58901]: 12-02 15:26:59| 44  19  36   0   0|3937M  154M  168M 3521M|5067B 1694B| 140k  532k|4.00  34.0 |8087    12k|1.91 1.57 0.88|3.0   0 284|   0     0 |           | 17  183    1   32    0
Feb 12 15:27:00 np0000000046 dstat.sh[58901]: 12-02 15:27:00| 28  27  44   0   0|4006M  179M  168M 3430M|4519B 1458B|4097B  520k|1.00  37.0 |6476  5409 |1.91 1.57 0.88|2.0   0 459|   0     0 |           | 17  189    1   32    0
Feb 12 15:27:01 np0000000046 dstat.sh[58901]: 12-02 15:27:01| 27  27  44   0   0|4081M  174M  168M 3361M|4080B 1620B|  28k  352k|4.00  26.0 |7572  8614 |1.91 1.57 0.88|1.0   0 431|   0     0 |           | 17  195    1   32    2
Feb 12 15:27:02 np0000000046 dstat.sh[58901]: 12-02 15:27:02|  9  21  67   0   0|4085M  171M  168M 3361M|4815B 1619B|  12k  704k|3.00  34.0 |5752  4827 |1.91 1.57 0.88|1.0   0 285|   0     0 |           | 17  195    1   32    2
Feb 12 15:27:03 np0000000046 dstat.sh[58901]: 12-02 15:27:03| 10  22  65   0   0|4090M  165M  168M 3361M|4496B 1618B|4092B 2158k|1.00  42.0 |6059  5136 |1.91 1.57 0.88|2.0 1.0 330|   0     0 |           | 17  199    1   29    2
Feb 12 15:27:04 np0000000046 dstat.sh[58901]: 12-02 15:27:04| 23  16  59   0   0|4109M  146M  168M 3361M|4625B 1712B|   0   501k|   0  49.1 |6375  8664 |2.16 1.63 0.91|2.0   0 214|   0     0 |           | 17  211    1   29    2
Feb 12 15:27:05 np0000000046 dstat.sh[58901]: 12-02 15:27:05| 40  13  46   0   0|4234M  142M  168M 3243M|4520B 1618B| 459k  228k|8.99  19.0 |3945  2711 |2.16 1.63 0.91|4.0   0  68|   0     0 |           | 17  211    1   29    2
Feb 12 15:27:06 np0000000046 dstat.sh[58901]: 12-02 15:27:06| 44   9  45   0   0|4355M  136M  168M 3130M|4465B 1620B| 220k  288k|12.0  26.0 |3439  2242 |2.16 1.63 0.91|3.0   0 4.0|   0     0 |           | 17  211    1   29    2
Feb 12 15:27:07 np0000000046 dstat.sh[58901]: 12-02 15:27:07| 30  15  54   0   0|4261M  229M  168M 3131M|4671B 1623B|   0  1763k|   0   146 |4775  4557 |2.16 1.63 0.91|4.0   0 232|   0     0 |           | 17  219    1   20    2
Feb 12 15:27:08 np0000000046 dstat.sh[58901]: 12-02 15:27:08| 32  24  43   0   0|4330M  158M  168M 3133M|5852B 3648B| 918k   24k|8.98  5.98 |7759  8675 |2.16 1.63 0.91|3.0   0 431|   0     0 |           | 17  222    1   20    2
Feb 12 15:27:09 np0000000046 dstat.sh[58901]: 12-02 15:27:09| 41  27  31   0   0|4367M  143M  168M 3112M|  11k 8195B|1271k  345k|25.1  20.0 |8538    11k|2.30 1.67 0.92| 11   0 464|   0     0 |           | 17  229    1   21    2
Feb 12 15:27:10 np0000000046 dstat.sh[58901]: 12-02 15:27:10| 63  19  18   0   0|4404M  155M  168M 3064M|4732B 1659B| 463k  938k|11.0  17.0 |5361  5308 |2.30 1.67 0.92|3.0   0 167|   0     0 |           | 17  230    1   21    2
Feb 12 15:27:11 np0000000046 dstat.sh[58901]: 12-02 15:27:11| 64  14  21   1   0|4522M  180M  168M 2925M|  14k   11k|2172k 1114k|88.1  41.1 |5481  5289 |2.30 1.67 0.92|3.0   0  24|   0     0 |           | 17  241    1   21    0
Feb 12 15:27:12 np0000000046 dstat.sh[58901]: 12-02 15:27:12| 63  15  18   3   0|4543M  150M  168M 2934M|6788B 2662B|5493k   15M| 408  1024 |8047  9486 |2.30 1.67 0.92|3.0   0 106|   0     0 |           | 17  241    1   26    0
Feb 12 15:27:13 np0000000046 dstat.sh[58901]: 12-02 15:27:13| 34  26  39   0   0|4592M  139M  168M 2897M|  10k 7361B| 208k  507k|3.99  21.0 |6633  6760 |2.30 1.67 0.92|2.0   0 370|   0     0 |           | 17  242    1   26    0
Feb 12 15:27:14 np0000000046 dstat.sh[58901]: 12-02 15:27:14| 33  25  40   0   0|4550M  179M  168M 2899M|  10k 6898B|  88k 9524k|5.01  86.1 |7995    11k|2.28 1.67 0.93|4.0   0 344|   0     0 |           | 17  245    1   27    0
Feb 12 15:27:15 np0000000046 dstat.sh[58901]: 12-02 15:27:15| 50  22  27   0   0|4635M  134M  168M 2860M|6610B 4002B|4095B  268k|1.00  16.0 |6063  5894 |2.28 1.67 0.93|4.0   0 321|   0     0 |           | 17  246    1   26    0
Feb 12 15:27:16 np0000000046 dstat.sh[58901]: 12-02 15:27:16| 49  27  22   0   0|4629M  222M  168M 2780M|  13k   10k|1015k 1267k|46.0  61.9 |7703  9125 |2.28 1.67 0.93|4.0   0 423|   0     0 |           | 17  247    1   27    0
Feb 12 15:27:17 np0000000046 dstat.sh[58901]: 12-02 15:27:17| 58  22  19   1   0|4712M  137M  168M 2782M|4358B 1459B| 636k 2866k|39.0   173 |7062    11k|2.28 1.67 0.93|3.0   0 282|   0     0 |           | 17  251    1   29    0
Feb 12 15:27:18 np0000000046 dstat.sh[58901]: 12-02 15:27:18| 49  27  22   0   0|4757M  150M  168M 2726M|  14k   11k|  91k 2540k|6.96  73.6 |8122  9782 |2.28 1.67 0.93|4.0   0 516|   0     0 |           | 17  252    1   29    0
Feb 12 15:27:19 np0000000046 dstat.sh[58901]: 12-02 15:27:19| 55  22  22   0   0|4769M  135M  168M 2728M|5659B 2495B| 479k  805k|30.2  59.4 |7503    13k|2.34 1.69 0.94|3.0   0 252|   0     0 |           | 17  259    1   29    0
Feb 12 15:27:20 np0000000046 dstat.sh[58901]: 12-02 15:27:20| 63  18  19   0   0|4901M  126M  168M 2607M|  12k 9521B| 702k  710k|20.9  18.9 |8193    17k|2.34 1.69 0.94|3.0   0  50|   0     0 |           | 17  260    1   29    0
Feb 12 15:27:21 np0000000046 dstat.sh[58901]: 12-02 15:27:21| 52  10  36   1   0|4950M  128M  167M 2557M|  15k   11k|1185k  825k|76.1  74.1 |5429  5474 |2.34 1.69 0.94|7.0   0  16|   0     0 |           | 17  267    1   34    0
Feb 12 15:27:22 np0000000046 dstat.sh[58901]: 12-02 15:27:22| 57  11  29   1   0|5024M  124M  167M 2489M|  12k 8930B|1193k   13M|33.9  1026 |6168  7097 |2.34 1.69 0.94|3.0   0  13|   0     0 |           | 17  275    1   34    0
Feb 12 15:27:23 np0000000046 dstat.sh[58901]: 12-02 15:27:23| 50  26  23   0   0|4938M  206M  167M 2493M|  10k 7591B|4437k 1264k|75.3  62.2 |8077  9715 |2.34 1.69 0.94|3.0   0 344|   0     0 |           | 17  273    1   34    0
Feb 12 15:27:24 np0000000046 dstat.sh[58901]: 12-02 15:27:24| 44  29  26   0   0|4993M  150M  167M 2493M|  10k 7410B|1041k 1061k|9.01  49.0 |6614  6441 |2.39 1.72 0.95|5.0   0 454|   0     0 |           | 17  274    1   34    0
Feb 12 15:27:25 np0000000046 dstat.sh[58901]: 12-02 15:27:25| 52  22  26   0   0|4941M  203M  168M 2494M|9520B 6732B| 816k  585k|12.9  43.8 |6984  8740 |2.39 1.72 0.95|6.0   0 213|   0     0 |           | 18  273    1   35    0
Feb 12 15:27:26 np0000000046 dstat.sh[58901]: 12-02 15:27:26| 79  19   2   0   0|5066M  136M  168M 2437M|4436B 1619B|1487k  987k|79.9  66.9 |7098    14k|2.39 1.72 0.95|4.0   0 165|   0     0 |           | 18  280    1   36    0
Feb 12 15:27:27 np0000000046 dstat.sh[58901]: 12-02 15:27:27| 71  14  13   1   0|5164M  163M  168M 2315M|  14k   12k|3633k 1879k| 200   210 |6942  7523 |2.39 1.72 0.95|3.0   0  11|   0     0 |           | 18  283    1   36    0
Feb 12 15:27:28 np0000000046 dstat.sh[58901]: 12-02 15:27:28| 66  21  12   0   0|5204M  122M  168M 2317M|5336B 1816B|1031k 1047k|27.0  85.9 |8060  9455 |2.39 1.72 0.95|4.0   0 228|   0     0 |           | 18  286    1   31    0
Feb 12 15:27:29 np0000000046 dstat.sh[58901]: 12-02 15:27:29| 34   9  56   0   0|5214M  137M  168M 2293M|  16k   11k| 780k  588k|9.00  39.0 |3674  2788 |2.36 1.72 0.96|1.0   0 8.0|   0     0 |           | 18  290    1   31    0
Feb 12 15:27:30 np0000000046 dstat.sh[58901]: 12-02 15:27:30| 36  11  51   0   0|5246M  136M  168M 2264M|  24k 7922B| 558k  622k|6.98  50.8 |4392  4621 |2.36 1.72 0.96|2.0   0  13|   0     0 |           | 18  293    1   32    1
Feb 12 15:27:31 np0000000046 dstat.sh[58901]: 12-02 15:27:31| 34  17  47   1   0|5238M  125M  168M 2282M|  16M  143k|2792k 1348k|31.0  46.0 |  11k 6569 |2.36 1.72 0.96|3.0   0 199|   0     0 |           | 18  294    1   32    0
Feb 12 15:27:32 np0000000046 dstat.sh[58901]: 12-02 15:27:32| 36  11  52   0   0|5251M  131M  168M 2263M|  11k 6832B|  16k  562k|1.00  49.2 |4402  4609 |2.36 1.72 0.96|4.0   0  75|   0     0 |           | 18  295    1   32    0
Feb 12 15:27:33 np0000000046 dstat.sh[58901]: 12-02 15:27:33| 33   4  60   0   0|5268M  145M  168M 2234M|  16k   13k|4084B  495k|1.00  45.9 |3593  3341 |2.36 1.72 0.96|3.0   0 3.0|   0     0 |           | 18  302    1   33    0
Feb 12 15:27:34 np0000000046 dstat.sh[58901]: 12-02 15:27:34| 28   5  62   1   0|5266M  147M  168M 2234M| 220k 8898k| 515k   13M|31.0   116 |6290  7195 |2.33 1.73 0.96|1.0   0  14|   0     0 |           | 18  299    1   35    0
Feb 12 15:27:35 np0000000046 dstat.sh[58901]: 12-02 15:27:35|  3   3  94   0   0|5258M  154M  168M 2234M| 194k 7106k|   0   444k|   0  25.0 |2056  1979 |2.33 1.73 0.96|  0   0  24|   0     0 |           | 18  299    1   35    0
Feb 12 15:27:36 np0000000046 dstat.sh[58901]: 12-02 15:27:36|  2   1  95   0   0|5252M  161M  168M 2234M|5763B 1661B|   0   412k|   0  31.0 |1363  2010 |2.33 1.73 0.96|2.0   0   0|   0     0 |           | 18  299    1   33    0
Feb 12 15:27:37 np0000000046 dstat.sh[58901]: 12-02 15:27:37| 15   4  79   1   0|5248M  163M  168M 2235M|7673k   29k| 469k 4242k|28.1   355 |5743  6064 |2.33 1.73 0.96|3.0   0   0|   0     0 |           | 18  303    1   33    0
Feb 12 15:27:38 np0000000046 dstat.sh[58901]: 12-02 15:27:38| 20   8  70   0   0|5151M  245M  168M 2251M|8487k   66k|  96k  425k|5.01  38.1 |7925  7252 |2.33 1.73 0.96|2.0   0  84|   0     0 |           | 18  301    1   36    0
Feb 12 15:27:39 np0000000046 dstat.sh[58901]: 12-02 15:27:39| 10  20  67   0   0|5158M  238M  168M 2251M|4617B 1619B|  12k  200k|1.00  11.0 |5839  4805 |2.30 1.73 0.97|2.0   0 354|   0     0 |           | 18  301    1   36    0
Feb 12 15:27:40 np0000000046 dstat.sh[58901]: 12-02 15:27:40| 22   6  70   0   0|5225M  171M  168M 2251M|5817B 1619B|   0   300k|   0  24.0 |2523  2274 |2.30 1.73 0.97|1.0   0  29|   0     0 |           | 18  303    1   34    0
Feb 12 15:27:41 np0000000046 dstat.sh[58901]: 12-02 15:27:41| 13  15  70   0   0|5222M  174M  168M 2251M|5608B 1461B|   0   248k|   0  18.0 |4736  3764 |2.30 1.73 0.97|1.0   0 192|   0     0 |           | 18  303    1   34    0
Feb 12 15:27:42 np0000000046 dstat.sh[58901]: 12-02 15:27:42| 10  19  67   0   0|5214M  182M  168M 2251M|5471B 1618B|   0   356k|   0  18.0 |5334  4339 |2.30 1.73 0.97|1.0   0 238|   0     0 |           | 18  303    1   34    0
Feb 12 15:27:43 np0000000046 dstat.sh[58901]: 12-02 15:27:43|  9  19  69   0   0|5212M  184M  168M 2251M|4546B 1699B|   0    16M|   0  49.8 |5136  4067 |2.30 1.73 0.97|  0   0 239|   0     0 |           | 18  303    1   34    0
Feb 12 15:27:44 np0000000046 dstat.sh[58901]: 12-02 15:27:44|  5   2  91   1   0|5213M  183M  168M 2251M|4869B 1623B|   0  1571k|   0   107 |1791  2396 |2.12 1.70 0.96|1.0   0 9.0|   0     0 |           | 18  303    1   33    0
Feb 12 15:27:45 np0000000046 dstat.sh[58901]: 12-02 15:27:45| 20   4  73   0   0|5267M  129M  168M 2251M|5129B 3078B|   0  1251k|   0  63.0 |2296  2103 |2.12 1.70 0.96|  0   0   0|   0     0 |           | 18  304    1   33    0
Feb 12 15:27:46 np0000000046 dstat.sh[58901]: 12-02 15:27:46| 17   5  76   0   0|5239M  157M  168M 2251M|  12k 9233B|  64k  104k|4.00  12.0 |3136  3197 |2.12 1.70 0.96|1.0   0  40|   0     0 |           | 18  307    1   34    0
Feb 12 15:27:47 np0000000046 dstat.sh[58901]: 12-02 15:27:47| 12  18  68   0   0|5228M  168M  168M 2251M|4513B 1619B|  60k  280k|5.00  18.0 |5257  4299 |2.12 1.70 0.96|3.0   0 178|   0     0 |           | 18  307    1   34    0
Feb 12 15:27:48 np0000000046 dstat.sh[58901]: 12-02 15:27:48| 13  18  67   0   0|5222M  174M  168M 2251M|4531B 1536B|   0  7819k|   0   907 |6026  4831 |2.12 1.70 0.96|3.0   0 166|   0     0 |           | 18  311    1   33    0
Feb 12 15:27:49 np0000000046 dstat.sh[58901]: 12-02 15:27:49| 12  17  68   0   0|5207M  188M  168M 2251M|4318B 1693B|   0   512k|   0  26.0 |5139  3995 |2.11 1.71 0.97|  0   0 148|   0     0 |           | 18  311    1   33    0
Feb 12 15:27:50 np0000000046 dstat.sh[58901]: 12-02 15:27:50| 20   9  71   0   0|5252M  143M  168M 2251M|4291B 1696B|4100B  184k|1.00  10.0 |3066  2585 |2.11 1.71 0.97|1.0   0  76|   0     0 |           | 18  311    1   33    0
Feb 12 15:27:51 np0000000046 dstat.sh[58901]: 12-02 15:27:51| 23   3  72   0   0|5279M  116M  168M 2251M|4514B 1689B| 104k  172k|1.00  13.0 |2254  1877 |2.11 1.71 0.97|3.0   0   0|   0     0 |           | 18  311    1   33    0
Feb 12 15:27:52 np0000000046 dstat.sh[58901]: 12-02 15:27:52| 27   3  69   1   0|5270M  154M  168M 2224M|4851B 1767B| 300k  180k|12.0  21.0 |2986  2869 |2.11 1.71 0.97|1.0   0 4.0|   0     0 |           | 18  313    1   33    0
Feb 12 15:27:53 np0000000046 dstat.sh[58901]: 12-02 15:27:53| 23   5  70   0   0|5200M  224M  168M 2224M|4800B 1694B|  24k 2292k|4.00   317 |2709  2471 |2.11 1.71 0.97|1.0   0 6.0|   0     0 |           | 18  311    1   33    0
Feb 12 15:27:54 np0000000046 dstat.sh[58901]: 12-02 15:27:54| 23   5  71   0   0|5256M  168M  168M 2224M|6299B 1620B|   0   184k|   0  14.0 |2392  2052 |2.02 1.69 0.97|1.0   0 3.0|   0     0 |           | 18  313    1   33    0
Feb 12 15:27:55 np0000000046 dstat.sh[58901]: 12-02 15:27:55| 11   2  86   0   0|5256M  168M  168M 2224M|  24k   20k|  16k    0 |1.00     0 |2528  2655 |2.02 1.69 0.97|1.0   0 3.0|   0     0 |           | 18  318    1   34    0
Feb 12 15:27:56 np0000000046 dstat.sh[58901]: 12-02 15:27:56| 25   5  68   0   0|5226M  198M  168M 2224M|6056B 1659B|   0   309k|   0  39.1 |3004  2851 |2.02 1.69 0.97|2.0   0  15|   0     0 |           | 18  315    1   35    0
Feb 12 15:27:57 np0000000046 dstat.sh[58901]: 12-02 15:27:57| 26   4  69   0   0|5256M  168M  168M 2224M|5521B 1615B|  48k  187k|1.99  16.0 |2587  2313 |2.02 1.69 0.97|1.0   0   0|   0     0 |           | 18  315    1   35    0
Feb 12 15:27:58 np0000000046 dstat.sh[58901]: 12-02 15:27:58| 15  14  68   0   0|5225M  199M  168M 2224M|4687B 1665B| 389k  469k|4.01  25.0 |4400  3529 |2.02 1.69 0.97|1.0   0 161|   0     0 |           | 18  315    1   35    0
Feb 12 15:27:59 np0000000046 dstat.sh[58901]: 12-02 15:27:59|  9  21  67   0   0|5225M  199M  168M 2224M|5152B 1733B|  16k  224k|3.00  16.0 |5270  3927 |1.94 1.68 0.97|1.0   0 261|   0     0 |           | 18  315    1   35    0
Feb 12 15:28:00 np0000000046 dstat.sh[58901]: 12-02 15:28:00| 16  13  69   0   0|5221M  203M  168M 2224M|4673B 1618B|  80k  260k|4.99  14.0 |4246  3440 |1.94 1.68 0.97|1.0   0 161|   0     0 |           | 18  315    1   34    0
Feb 12 15:28:01 np0000000046 dstat.sh[58901]: 12-02 15:28:01| 19   4  76   0   0|5226M  197M  168M 2224M|  10k 3814B|4115B  233k|1.00  13.1 |2317  2013 |1.94 1.68 0.97|1.0   0  33|   0     0 |           | 18  316    1   34    0
Feb 12 15:28:02 np0000000046 dstat.sh[58901]: 12-02 15:28:02| 25   4  70   0   0|5210M  208M  168M 2230M|5142B 1788B|   0   586k|   0  5.98 |2753  2497 |1.94 1.68 0.97|1.0   0 3.0|   0     0 |           | 18  315    1   34    0
Feb 12 15:28:03 np0000000046 dstat.sh[58901]: 12-02 15:28:03| 20   3  75   0   0|5244M  172M  168M 2231M|  11k 4481B|4083B   16M|1.00  45.9 |2539  2488 |1.94 1.68 0.97|2.0   0  18|   0     0 |           | 18  316    1   34    0
Feb 12 15:28:04 np0000000046 dstat.sh[58901]: 12-02 15:28:04| 23   7  68   0   0|5232M  179M  169M 2235M|4591B 1643B|   0  1035k|   0  32.2 |8920    17k|1.86 1.67 0.97|1.0   0  15|   0     0 |           | 18  315    1   34    0
Feb 12 15:28:05 np0000000046 dstat.sh[58901]: 12-02 15:28:05| 19   4  74   0   0|5219M  192M  169M 2235M|  11k 4661B|  72k  934k|8.99  30.9 |8434    15k|1.86 1.67 0.97|2.0   0 6.0|   0     0 |           | 18  318    1   34    0
Feb 12 15:28:06 np0000000046 dstat.sh[58901]: 12-02 15:28:06| 24   5  71   1   0|5202M  209M  169M 2236M|5007B 1662B|   0   580k|   0  24.0 |4674  6448 |1.86 1.67 0.97|1.0   0  15|   0     0 |           | 18  318    1   34    0
Feb 12 15:28:07 np0000000046 dstat.sh[58901]: 12-02 15:28:07| 17  18  63   0   0|5167M  253M  169M 2226M|4410B 1870B|  80k 1149k|3.00  34.0 |6579  7745 |1.86 1.67 0.97|1.0 1.0 270|   0     0 |           | 18  317    1   34    0
Feb 12 15:28:08 np0000000046 dstat.sh[58901]: 12-02 15:28:08| 25   5  69   0   0|5214M  206M  169M 2226M|4623B 1621B|  16k 1069k|1.00   113 |2993  2681 |1.86 1.67 0.97|1.0   0   0|   0     0 |           | 18  317    1   34    0
Feb 12 15:28:09 np0000000046 dstat.sh[58901]: 12-02 15:28:09| 18   3  78   0   0|5228M  191M  169M 2226M|  15k   12k|  16k  268k|1.00  20.0 |2871  2721 |1.79 1.66 0.97|1.0   0   0|   0     0 |           | 18  317    1   37    0
Feb 12 15:28:10 np0000000046 dstat.sh[58901]: 12-02 15:28:10| 20   8  71   0   0|5258M  162M  169M 2226M|5287B 1686B|   0   408k|   0  17.0 |3332  2948 |1.79 1.66 0.97|1.0   0 116|   0     0 |           | 18  317    1   37    0
Feb 12 15:28:11 np0000000046 dstat.sh[58901]: 12-02 15:28:11| 19   2  77   0   0|5272M  148M  169M 2226M|  13k   10k|   0   128k|   0  7.99 |2428  2287 |1.79 1.66 0.97|1.0   0   0|   0     0 |           | 18  317    1   38    0
Feb 12 15:28:12 np0000000046 dstat.sh[58901]: 12-02 15:28:12| 22   7  70   0   0|5291M  129M  169M 2226M|4710B 1456B|   0   228k|   0  15.0 |2947  3065 |1.79 1.66 0.97|1.0   0  70|   0     0 |           | 18  317    1   38    0
Feb 12 15:28:13 np0000000046 dstat.sh[58901]: 12-02 15:28:13| 17   3  78   0   0|5293M  157M  169M 2197M|  18k   14k|   0  2924k|   0   376 |2477  2298 |1.79 1.66 0.97|4.0   0 1.0|   0     0 |           | 18  317    1   33    0
Feb 12 15:28:14 np0000000046 dstat.sh[58901]: 12-02 15:28:14| 20   8  72   0   0|5274M  176M  169M 2197M|4266B 1622B|   0   112k|   0  7.01 |2801  2317 |1.73 1.65 0.97|1.0   0  56|   0     0 |           | 18  317    1   33    0
Feb 12 15:28:15 np0000000046 dstat.sh[58901]: 12-02 15:28:15| 18   2  78   0   0|5269M  180M  169M 2197M|  15k   12k|   0    56k|   0  3.00 |2322  2204 |1.73 1.65 0.97|1.0   0 1.0|   0     0 |           | 18  319    1   36    0
Feb 12 15:28:16 np0000000046 dstat.sh[58901]: 12-02 15:28:16| 22   6  71   0   0|5248M  202M  169M 2197M|4317B 1619B|   0   188k|   0  13.0 |2796  2553 |1.73 1.65 0.97|2.0   0  32|   0     0 |           | 18  319    1   36    0
Feb 12 15:28:17 np0000000046 dstat.sh[58901]: 12-02 15:28:17| 18   2  79   0   0|5261M  189M  169M 2197M|  12k 9405B|   0   104k|   0  7.99 |2299  2386 |1.73 1.65 0.97|  0   0   0|   0     0 |           | 18  320    1   32    0
Feb 12 15:28:18 np0000000046 dstat.sh[58901]: 12-02 15:28:18| 17   6  75   1   0|5263M  187M  169M 2197M|8489B 4786B| 112k  556k|6.00  65.0 |3592  4061 |1.73 1.65 0.97|1.0   0  48|   0     0 |           | 18  319    1   33    0
Feb 12 15:28:19 np0000000046 dstat.sh[58901]: 12-02 15:28:19| 20   3  76   0   0|5304M  146M  169M 2197M|9860B 7172B|   0   232k|   0  23.0 |2588  2689 |1.67 1.64 0.97|1.0   0 1.0|   0     0 |           | 18  320    1   33    0
Feb 12 15:28:20 np0000000046 dstat.sh[58901]: 12-02 15:28:20| 19   6  73   0   0|5287M  162M  169M 2197M|9146B 6337B|   0   156k|   0  11.0 |2776  2434 |1.67 1.64 0.97|1.0   0  32|   0     0 |           | 18  319    1   36    0
Feb 12 15:28:21 np0000000046 dstat.sh[58901]: 12-02 15:28:21| 19   3  76   0   0|5281M  169M  169M 2197M|  10k 7389B|   0   164k|   0  7.99 |2156  1964 |1.67 1.64 0.97|1.0   0   0|   0     0 |           | 18  320    1   34    0
Feb 12 15:28:22 np0000000046 dstat.sh[58901]: 12-02 15:28:22| 17   6  77   0   0|5236M  213M  169M 2197M|  10k 6937B|   0   514k|   0  38.1 |3698  4099 |1.67 1.64 0.97|2.0   0  50|   0     0 |           | 18  319    1   35    0
Feb 12 15:28:23 np0000000046 dstat.sh[58901]: 12-02 15:28:23|  6   8  81   1   0|5229M  220M  169M 2198M|9332B 4012B|1123k  180k| 251  15.0 |3438  3416 |1.67 1.64 0.97|  0   0 131|   0     0 |           | 18  321    1   35    0
Feb 12 15:28:24 np0000000046 dstat.sh[58901]: 12-02 15:28:24|  5   8  86   0   0|5216M  233M  169M 2198M|  15k 3256B|   0   365k|   0  23.0 |2708  2608 |1.54 1.61 0.97|1.0   0  94|   0     0 |           | 18  319    1   36    0
Feb 12 15:28:25 np0000000046 dstat.sh[58901]: 12-02 15:28:25|  6   5  87   0   0|5209M  239M  169M 2198M|  11k 5072B|   0   495k|   0  28.9 |2397  2524 |1.54 1.61 0.97|1.0   0  60|   0     0 |           | 18  319    1   30    0
Feb 12 15:28:26 np0000000046 dstat.sh[58901]: 12-02 15:28:26| 19  16  62   1   0|5201M  247M  169M 2199M|4319B 1620B| 384k  284k|43.0  21.0 |5655    13k|1.54 1.61 0.97|1.0   0 218|   0     0 |           | 18  319    1   31    0
Feb 12 15:28:27 np0000000046 dstat.sh[58901]: 12-02 15:28:27| 24   5  70   1   0|5222M  215M  169M 2209M|4238B 1459B| 696k  176k|81.1  10.0 |2793  2801 |1.54 1.61 0.97|1.0   0 3.0|   0     0 |           | 18  319    1   31    0
Feb 12 15:28:28 np0000000046 dstat.sh[58901]: 12-02 15:28:28| 16   2  80   0   0|5176M  257M  169M 2214M|  16k 6116B| 905k 1626k|13.0  43.0 |2339  2358 |1.54 1.61 0.97|2.0   0  18|   0     0 |           | 18  319    1   31    0
Feb 12 15:28:29 np0000000046 dstat.sh[58901]: 12-02 15:28:29| 15  14  67   1   0|5174M  256M  169M 2217M|4521B 1618B|1207k 3313k|24.0   112 |5169  4759 |1.49 1.60 0.97|1.0   0 198|   0     0 |           | 18  319    1   27    0
Feb 12 15:28:30 np0000000046 dstat.sh[58901]: 12-02 15:28:30| 17  11  70   0   0|5225M  205M  169M 2217M|4947B 1662B|   0   332k|   0  21.0 |3330  2732 |1.49 1.60 0.97|1.0   0 103|   0     0 |           | 18  319    1   27    0
Feb 12 15:28:31 np0000000046 dstat.sh[58901]: 12-02 15:28:31| 19   4  77   0   0|5246M  184M  169M 2217M|  12k 8064B|   0   100k|   0  6.00 |2311  1967 |1.49 1.60 0.97|1.0   0   0|   0     0 |           | 18  320    1   28    0
Feb 12 15:28:32 np0000000046 dstat.sh[58901]: 12-02 15:28:32| 23   7  68   0   0|5211M  219M  169M 2217M|  21k   17k|   0   308k|   0  26.0 |3261  2955 |1.49 1.60 0.97|1.0   0  53|   0     0 |           | 18  319    1   29    0
Feb 12 15:28:33 np0000000046 dstat.sh[58901]: 12-02 15:28:33| 19   3  76   0   0|5238M  192M  169M 2217M|  11k 7917B|   0    84k|   0  12.0 |2511  2426 |1.49 1.60 0.97|  0   0 2.0|   0     0 |           | 18  320    1   27    0
