Jul 19 11:34:53 jammy-provider-cloud-0000007368 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 11:42:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:31|  1   1  96   0   0|3970M  729M  201M 2842M|9841B 1763B|   0     0 |   0     0 |1027  1796 |1.05 1.32 0.93|  0   0 2.0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:32|  2   1  97   0   0|3970M  729M  201M 2842M|5151B 1694B|   0     0 |   0     0 | 892  1667 |0.96 1.30 0.92|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:33|  1   1  97   0   0|3970M  729M  201M 2842M|8104B 1620B|   0     0 |   0     0 | 942  1583 |0.96 1.30 0.92|  0   0   0|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:34|  4   7  87   0   0|3971M  728M  201M 2842M|5536B 1620B|  16k    0 |3.00     0 |1640  2549 |0.96 1.30 0.92|1.0   0 140|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:35|  9  21  70   0   0|3976M  722M  201M 2842M|5364B 1621B|   0   196k|   0  16.0 |3234  5362 |0.96 1.30 0.92|2.0   0 417|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:36| 10  20  67   0   0|3976M  722M  201M 2842M|5265B 1693B|   0   115M|   0   524 |4810  8154 |0.96 1.30 0.92|2.0   0 463|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:37| 10  21  69   0   0|3975M  723M  201M 2842M|4382B 1514B|8202B    0 |1.00     0 |3222  5444 |1.05 1.31 0.93|2.0   0 449|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:38| 11  19  69   0   0|3976M  723M  201M 2842M|5487B 1566B| 160k 2280k|6.00  43.0 |3471  6137 |1.05 1.31 0.93|1.0   0 432|   0     0 |   0     0 | 18  256    7    9    0
Jul 19 11:42:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:39| 16   8  74   0   0|3982M  716M  201M 2843M|5055B 2367B| 870k   56k|22.0  3.99 |2989  4962 |1.05 1.31 0.93|  0   0 145|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:40|  3   1  95   0   0|3982M  716M  201M 2843M| 352k   10k|   0    60k|   0  3.00 |1173  1781 |1.05 1.31 0.93|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:41|  3   3  93   0   0|3983M  714M  201M 2844M|1111k   27k|   0  4069k|   0  14.0 |2238  2400 |1.05 1.31 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:42|  4   2  94   0   0|3983M  713M  201M 2845M| 461k   15k|   0  1844k|   0  2.00 |1516  1917 |0.96 1.29 0.92|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:43|  2   0  96   0   0|3983M  713M  201M 2845M|  45k 2696B|   0   116k|   0  2.00 |1041  1670 |0.96 1.29 0.92|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:44|  3   1  96   0   0|3983M  712M  201M 2845M| 277k 7916B|   0     0 |   0     0 |1210  1720 |0.96 1.29 0.92|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:45|  3   1  95   0   0|3984M  712M  201M 2845M| 533k   14k|   0   184k|   0  2.00 |1434  1973 |0.96 1.29 0.92|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:46|  2   1  96   0   0|3984M  711M  201M 2846M| 367k   10k|   0  1389k|   0  4.00 |1300  1766 |0.96 1.29 0.92|1.0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:47|  3   1  97   0   0|3984M  711M  201M 2846M|  70k 4335B|   0   112k|   0  4.00 |1062  1682 |0.88 1.26 0.91|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:48|  3   1  95   0   0|3984M  711M  201M 2846M| 222k 5747B|   0   624k|   0  34.0 |1498  2257 |0.88 1.26 0.91|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:49|  2   1  96   0   0|3984M  710M  201M 2846M| 338k 8412B|   0   392k|   0  6.00 |1361  1771 |0.88 1.26 0.91|  0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:50|  1   1  97   0   0|3984M  710M  201M 2847M| 125k 4152B|4096B  120k|1.00  3.00 |1085  1649 |0.88 1.26 0.91|1.0   0   0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:51|  3   1  96   0   0|3984M  710M  201M 2847M|  95k 3798B|   0    88k|   0  2.00 |1139  1740 |0.88 1.26 0.91|  0   0 2.0|   0     0 |   0     0 | 18  257    7    9    0
Jul 19 11:42:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:52| 14   7  76   1   0|4009M  669M  201M 2863M| 139k 3883B| 393k   19M|60.2   349 |5206  9458 |0.97 1.28 0.92|1.0   0  59|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:53| 13  12  70   4   0|4005M  664M  202M 2870M|5671B 1568B|4101B   17M|1.00  1840 |6837    13k|0.97 1.28 0.92|2.0   0 149|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:54| 23   8  68   1   0|4004M  664M  202M 2871M|5328B 1620B|   0  1816k|   0   106 |2336  3220 |0.97 1.28 0.92|1.0   0  66|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:55| 23   7  68   0   0|4007M  660M  202M 2872M|5777B 1688B|   0  1379k|   0  74.7 |2397  3322 |0.97 1.28 0.92|1.0   0  60|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:56| 23   8  68   1   0|4005M  660M  202M 2874M|  41k 1621B|   0  2905k|   0   129 |2401  3451 |0.97 1.28 0.92|1.0   0  48|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:57| 16  10  73   1   0|4016M  597M  202M 2923M|8334B 1699B|1962k 4469k| 473   109 |2271  3206 |0.98 1.27 0.92|1.0   0  30|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:58| 16  13  71   0   0|4032M  580M  202M 2924M|7958B 1626B|8182B  555k|2.00  56.9 |2608  3881 |0.98 1.27 0.92|1.0   0  78|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:42:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:42:59| 16  12  70   0   0|4015M  595M  202M 2925M|6328B 2480B|1929k  207k|73.7  5.98 |6434  9032 |0.98 1.27 0.92|  0   0  80|   0     0 |   0     0 | 18  256    7   10    0
Jul 19 11:43:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:00| 33   5  63   0   0|3754M  856M  202M 2925M|5469B 1578B| 124k    0 |19.1     0 |1475  2008 |0.98 1.27 0.92|2.0   0 3.0|   0     0 |   0     0 | 18  248    7   14    0
Jul 19 11:43:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:01| 23   3  73   0   0|3798M  811M  202M 2926M|5730B 1616B|  40k    0 |9.98     0 |1193  1832 |0.98 1.27 0.92|2.0   0 2.0|   0     0 |   0     0 | 18  248    7   14    0
Jul 19 11:43:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:02| 34  14  51   1   0|3876M  709M  202M 2950M|7079B 1887B|  20M 1007k| 277  15.0 |4053  7514 |1.06 1.28 0.93|2.0   0  87|   0     0 |   0     0 | 18  256    2   18    0
Jul 19 11:43:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:03| 24   4  70   0   0|3718M  867M  202M 2950M|  10k 1694B|  20k    0 |5.00     0 |1514  1942 |1.06 1.28 0.93|1.0   0  13|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:04|  9   4  85   0   0|3658M  979M  202M 2899M|9893B 1731B|  60k 8189B|3.00  2.00 |1694  2570 |1.06 1.28 0.93|  0   0  30|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:05|  2   2  97   0   0|3658M  979M  202M 2899M|7120B 1586B|   0  4097B|   0  1.00 | 934  1566 |1.06 1.28 0.93|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:06|  1   1  96   0   0|3658M  979M  202M 2899M|6050B 1620B|   0   384k|   0  1.00 | 933  1564 |1.06 1.28 0.93|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:07|  3   1  97   0   0|3658M  979M  202M 2899M|7524B 1625B|   0  2926k|   0   311 |1182  1783 |0.97 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:08|  3   1  94   0   0|3658M  979M  202M 2899M|5146B 1561B|   0   311k|   0  43.9 |1405  2470 |0.97 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:09|  1   1  96   0   0|3658M  979M  202M 2899M|6217B 1710B|   0     0 |   0     0 | 902  1537 |0.97 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:10|  2   1  97   0   0|3658M  979M  202M 2899M|5212B 1694B|   0   288k|   0  17.0 | 956  1612 |0.97 1.26 0.92|  0   0   0|   0     0 |   0     0 | 18  248    2   22    0
Jul 19 11:43:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:11|  2   1  97   0   0|3658M  979M  202M 2899M|4800B 1620B|   0  4815k|   0   321 |1072  1640 |0.97 1.26 0.92|  0   0 2.0|   0     0 |   0     0 | 18  248    2   20    0
Jul 19 11:43:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:12|  2   1  97   0   0|3658M  979M  202M 2899M|8045B 1808B|   0  4096B|   0  1.00 | 963  1618 |0.89 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  248    3   20    0
Jul 19 11:43:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:13|  6   3  90   0   0|3648M  990M  202M 2899M|5835B 1694B|   0    40k|   0  1.00 |1707  4146 |0.89 1.24 0.92|  0   0  34|   0     0 |   0     0 | 18  248    3   19    0
Jul 19 11:43:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:14|  1   0  97   0   0|3648M  990M  202M 2899M|5708B 1620B|   0     0 |   0     0 | 903  1508 |0.89 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  248    3   19    0
Jul 19 11:43:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:15|  2   0  97   0   0|3648M  990M  202M 2899M|7144B 1640B|   0     0 |   0     0 | 904  1503 |0.89 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:16|  3   1  96   0   0|3648M  990M  202M 2899M|  10k 1620B|   0   284k|   0  25.0 |1165  1989 |0.89 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:17|  2   1  96   0   0|3648M  990M  202M 2899M|8883B 1620B|   0    68k|   0  8.00 | 998  1591 |0.82 1.22 0.91|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:18|  4   1  95   0   0|3648M  990M  202M 2899M|5508B 1692B|   0   348k|   0  40.0 |1260  2208 |0.82 1.22 0.91|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:19|  2   1  96   0   0|3648M  990M  202M 2899M|5683B 1603B|   0    32k|   0  4.00 |1058  1709 |0.82 1.22 0.91|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:20|  5   2  93   0   0|3648M  990M  202M 2899M|9838B 1769B|   0     0 |   0     0 |1894  3517 |0.82 1.22 0.91|  0   0   0|   0     0 |   0     0 | 18  248    3   16    0
Jul 19 11:43:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:21|  3   1  95   0   0|3648M  990M  202M 2899M|7115B 1699B|   0     0 |   0     0 |1166  1790 |0.82 1.22 0.91|3.0   0 2.0|   0     0 |   0     0 | 18  249    3   16    0
Jul 19 11:43:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:22|  4   1  94   0   0|3648M  990M  202M 2899M|6259B 1840B|   0     0 |   0     0 |1113  1748 |0.76 1.20 0.91|  0   0   0|   0     0 |   0     0 | 18  248    4   16    0
Jul 19 11:43:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:23|  2   0  97   0   0|3648M  990M  202M 2899M|5792B 1714B|   0  4097B|   0  1.00 | 952  1561 |0.76 1.20 0.91|  0   0   0|   0     0 |   0     0 | 18  248    4   16    0
Jul 19 11:43:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:24|  2   1  97   0   0|3648M  990M  202M 2899M|7663B 1715B|   0     0 |   0     0 | 911  1507 |0.76 1.20 0.91|  0   0   0|   0     0 |   0     0 | 18  248    4   16    0
Jul 19 11:43:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:25|  3   1  97   0   0|3648M  990M  202M 2899M|5268B 1587B|   0   160k|   0  4.00 | 856  1459 |0.76 1.20 0.91|1.0   0   0|   0     0 |   0     0 | 18  248    4   16    0
Jul 19 11:43:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:26|  3   0  97   0   0|3648M  990M  202M 2899M|  44k 1619B|   0    84k|   0  8.99 |1032  1606 |0.76 1.20 0.91|  0   0   0|   0     0 |   0     0 | 18  248    4   16    0
Jul 19 11:43:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:27|  1   1  96   0   0|3649M  988M  202M 2899M|4664B 1694B|   0  4291k|   0  13.0 | 985  1622 |0.70 1.18 0.90|  0   0   0|   0     0 |   0     0 | 18  248    4   14    0
Jul 19 11:43:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:28|  7   2  90   1   0|3649M  988M  202M 2899M|4505B 1695B|4098B  796k|1.00  60.0 |1755  3007 |0.70 1.18 0.90|2.0   0   0|   0     0 |   0     0 | 18  248    4   14    0
Jul 19 11:43:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:29|  8   1  89   0   0|3649M  988M  202M 2899M|5329B 1689B|   0   428k|   0  53.0 |1902  3432 |0.70 1.18 0.90|  0   0   0|   0     0 |   0     0 | 18  248    4   14    0
Jul 19 11:43:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:30|  3   1  96   0   0|3649M  988M  202M 2899M|4064B 1730B|   0   112k|   0  8.00 | 947  1539 |0.70 1.18 0.90|  0   0   0|   0     0 |   0     0 | 18  248    4   14    0
Jul 19 11:43:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:31|  2   1  96   0   0|3650M  988M  202M 2899M|5444B 1621B|   0   488k|   0  32.0 |1038  1756 |0.70 1.18 0.90|  0   0 2.0|   0     0 |   0     0 | 18  248    4   14    0
Jul 19 11:43:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:32|  2   2  96   0   0|3650M  988M  202M 2899M|5537B 1736B|   0    46M|   0  52.9 |1173  1750 |0.64 1.16 0.90|  0   0 2.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:33|  1   1  97   0   0|3650M  988M  202M 2899M|5307B 1736B|   0  1500k|   0   180 | 971  1598 |0.64 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:34| 13   3  84   0   0|3673M  963M  203M 2899M|9140B 1695B| 276k 8195B|10.0  2.00 |1090  1688 |0.64 1.16 0.90|1.0   0 5.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:35|  8   2  89   0   0|3640M  996M  203M 2900M|8087B  238k| 248k 1424k|2.00  27.0 |1669  2691 |0.64 1.16 0.90|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:36|  2   1  97   0   0|3640M  996M  203M 2900M|4620B 1694B|   0     0 |   0     0 | 878  1494 |0.64 1.16 0.90|1.0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:37|  2   1  97   0   0|3640M  996M  203M 2900M|4603B 1608B|   0    72k|   0  6.00 | 873  1532 |0.59 1.14 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:38|  3   1  96   0   0|3640M  996M  203M 2900M|4990B 1692B|   0  1594k|   0   254 |1367  2265 |0.59 1.14 0.89|1.0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:39|  3   1  95   1   0|3640M  996M  203M 2900M|5197B 1515B|   0   272k|   0  37.1 |1235  2060 |0.59 1.14 0.89|  0   0 1.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:40|  2   1  96   0   0|3640M  996M  203M 2900M|4828B 1803B|   0  4094B|   0  1.00 | 981  1573 |0.59 1.14 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:41|  0   1  96   0   0|3640M  996M  203M 2900M|4885B 1620B|   0  4096B|   0  1.00 |1004  1677 |0.59 1.14 0.89|  0   0 2.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:42|  5   2  92   0   0|3641M  995M  203M 2900M|6563B 1621B|   0     0 |   0     0 |1425  2280 |0.70 1.15 0.90|2.0   0 4.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:43|  4   1  94   0   0|3642M  993M  203M 2900M|5406B 1618B|  20k    0 |1.00     0 |1286  1681 |0.70 1.15 0.90|  0   0 1.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:44|  2   1  96   0   0|3642M  993M  203M 2900M|6834B 1696B|   0  4101B|   0  1.00 | 931  1514 |0.70 1.15 0.90|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:45|  1   1  97   0   0|3642M  993M  203M 2900M|6313B 1650B|   0   172k|   0  11.0 | 984  1644 |0.70 1.15 0.90|1.0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:46|  3   0  97   0   0|3642M  993M  203M 2900M|8700B 1513B|   0     0 |   0     0 | 949  1588 |0.70 1.15 0.90|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:47|  1   1  97   0   0|3642M  993M  203M 2900M|4860B 1619B|   0  1460k|   0   214 | 946  1510 |0.64 1.14 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:48|  4   1  95   0   0|3642M  993M  203M 2900M|7922B 1693B|  24k  348k|5.00  39.0 |1284  2168 |0.64 1.14 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:49|  2   1  97   0   0|3642M  993M  203M 2900M|7025B 1620B|   0    32k|   0  4.00 |1025  1682 |0.64 1.14 0.89|1.0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:50|  2   1  97   0   0|3642M  993M  203M 2900M|5593B 1730B|   0     0 |   0     0 | 986  1604 |0.64 1.14 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:51|  2   1  97   0   0|3642M  993M  203M 2900M|7785B 1620B|   0     0 |   0     0 |1039  1661 |0.64 1.14 0.89|  0   0 2.0|   0     0 |   0     0 | 18  248    5   14    0
Jul 19 11:43:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:52|  2   1  97   0   0|3642M  993M  203M 2900M|5066B 1532B|   0     0 |   0     0 | 865  1520 |0.59 1.12 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   13    0
Jul 19 11:43:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:53|  1   1  97   0   0|3642M  993M  203M 2900M|7632B 1620B|   0  8191B|   0  1.00 | 966  1610 |0.59 1.12 0.89|  0   0   0|   0     0 |   0     0 | 18  248    5   13    0
Jul 19 11:43:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:54|  2   1  96   0   0|3642M  993M  203M 2900M|5794B 1921B|   0   304k|   0  13.0 |1160  1892 |0.59 1.12 0.89|  0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:43:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:55|  3   1  97   0   0|3642M  993M  203M 2900M|6879B 1695B|   0     0 |   0     0 | 935  1577 |0.59 1.12 0.89|  0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:43:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:56|  2   0  97   0   0|3642M  993M  203M 2900M|  41k 1619B|   0     0 |   0     0 | 959  1558 |0.59 1.12 0.89|1.0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:43:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:57|  2   0  97   0   0|3642M  993M  203M 2900M|5906B 1694B|   0     0 |   0     0 |1001  1656 |0.55 1.10 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:43:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:58|  3   1  95   0   0|3642M  993M  203M 2900M|7626B 1619B|   0   480k|   0  44.0 |1330  2286 |0.55 1.10 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:43:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:43:59|  2   0  97   0   0|3642M  993M  203M 2900M|  10k 1502B|   0    36k|   0  5.01 |1031  1666 |0.55 1.10 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6   13    0
Jul 19 11:44:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:44:00|  1   1  97   0   0|3642M  993M  203M 2900M|7142B 1728B|   0     0 |   0     0 | 895  1502 |0.55 1.10 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6    9    0
Jul 19 11:44:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:44:01|  2   1  97   0   0|3642M  993M  203M 2900M|  11k 1695B|   0     0 |   0     0 |1034  1666 |0.55 1.10 0.88|  0   0 2.0|   0     0 |   0     0 | 18  248    6    9    0
Jul 19 11:44:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:44:02|  2   0  97   0   0|3642M  993M  203M 2900M|7864B 1620B|   0     0 |   0     0 | 910  1548 |0.50 1.08 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6    5    0
Jul 19 11:44:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:44:03|  1   0  97   0   0|3642M  993M  203M 2900M|7670B 1690B|   0     0 |   0     0 | 941  1614 |0.50 1.08 0.88|  0   0   0|   0     0 |   0     0 | 18  248    6    5    0
