Sep 16 10:42:54 jammy-provider-cloud-0000007627 systemd[1]: Started Devstack devstack@dstat.service.
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 16 10:42:54 jammy-provider-cloud-0000007627 dstat.sh[58634]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 16 10:48:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:07| 19   3  75   2   0|4446M  164M  171M 3000M|  14k 6144B|  11M 1354k| 241  60.1 |1754  2743 |1.57 1.58 0.91|1.0   0   0|   0     0 |   0     0 | 18  298    4   29    1
Sep 16 10:48:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:08| 23   4  72   1   0|4469M  119M  171M 3020M|6257B 1619B|   0  3519k|   0   156 |1866  3129 |1.52 1.57 0.91|1.0   0   0|   0     0 |   0     0 | 18  298    4   29    1
Sep 16 10:48:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:09| 24   4  71   1   0|4460M  125M  172M 3020M|  12k 1621B|   0  6376k|   0   437 |2027  3244 |1.52 1.57 0.91|2.0   0   0|   0     0 |   0     0 | 18  300    4   28    1
Sep 16 10:48:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:10| 24   4  71   0   0|4418M  181M  172M 3006M|6335B 1698B| 404k 1208k|6.00  41.0 |1701  2554 |1.52 1.57 0.91|2.0   0 6.0|   0     0 |   0     0 | 18  299    4   28    0
Sep 16 10:48:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:11| 24   5  70   0   0|4412M  185M  172M 3007M|6148B 1620B|   0  1588k|   0  6.00 |9170    18k|1.52 1.57 0.91|2.0   0  13|   0     0 |   0     0 | 18  299    4   20    0
Sep 16 10:48:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:12| 23   6  69   0   0|4375M  222M  172M 3007M|6358B 1620B|   0   392k|   0  14.0 |9340    19k|1.52 1.57 0.91|1.0   0  13|   0     0 |   0     0 | 18  299    4   20    0
Sep 16 10:48:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:13| 24   6  69   0   0|4398M  199M  172M 3007M|9229B 1699B|  32k  221k|1.00  11.0 |9839    19k|1.48 1.56 0.91|1.0   0  57|   0     0 |   0     0 | 18  299    4   18    0
Sep 16 10:48:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:14| 24   7  69   1   0|4428M  170M  172M 3007M|6041B 1621B|   0    54M|   0   426 |9313    18k|1.48 1.56 0.91|1.0   0  18|   0     0 |   0     0 | 18  299    4   18    0
Sep 16 10:48:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:15| 27   7  63   0   0|4425M  172M  172M 3008M|7521B 1613B|   0   195k|   0  8.96 |9569    21k|1.48 1.56 0.91|1.0   0  47|   0     0 |   0     0 | 18  299    4   17    0
Sep 16 10:48:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:16| 27   4  68   0   0|4412M  185M  172M 3007M|6477B 1625B|   0   229k|   0  16.1 |1821  2629 |1.48 1.56 0.91|2.0   0  11|   0     0 |   0     0 | 18  299    4   17    0
Sep 16 10:48:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:17| 41   8  49   0   0|4399M  196M  172M 3009M|5542B 1458B| 768k  344k|6.00  16.0 |2814  4646 |1.48 1.56 0.91|4.0   0 109|   0     0 |   0     0 | 18  299    4   17    0
Sep 16 10:48:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:18| 23   6  69   0   0|4411M  170M  172M 3021M|5663B 2711B| 255k 8161B|1.99  1.99 |7843    15k|1.44 1.55 0.91|  0   0 5.0|   0     0 |   0     0 | 18  300    4   17    0
Sep 16 10:48:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:19|  7   1  90   0   0|4411M  169M  172M 3021M|  10k 2729B|   0  1192k|   0  31.0 |1298  2128 |1.44 1.55 0.91|1.0   0   0|   0     0 |   0     0 | 18  300    4   13    0
Sep 16 10:48:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:20| 16   2  81   0   0|4420M  160M  173M 3021M|  20k   11k|   0  1104k|   0  45.2 |1416  2229 |1.44 1.55 0.91|  0   0 1.0|   0     0 |   0     0 | 18  301    4   13    0
Sep 16 10:48:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:21| 14   1  82   1   0|4422M  159M  173M 3022M|  53k   14k|   0  1415k|   0  52.8 |1582  2408 |1.44 1.55 0.91|  0   0   0|   0     0 |   0     0 | 18  302    4   13    0
Sep 16 10:48:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:22| 16   2  80   1   0|4437M  143M  173M 3022M| 120k   13k|   0  1753k|   0  75.2 |1712  2653 |1.44 1.55 0.91|1.0   0   0|   0     0 |   0     0 | 18  302    4   13    0
Sep 16 10:48:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:23| 18   2  78   0   0|4444M  136M  173M 3022M|  23k   12k|  32k 1158k|1.00  46.9 |1798  2798 |1.41 1.54 0.91|1.0   0 2.0|   0     0 |   0     0 | 18  302    4   13    0
Sep 16 10:48:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:24| 15   1  81   1   0|4452M  127M  173M 3022M| 220k   17k|   0  2347k|   0   106 |1776  2655 |1.41 1.54 0.91|  0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:25| 12   2  84   1   0|4452M  126M  173M 3022M| 118k   18k|  28k 2323k|5.01   115 |1849  2804 |1.41 1.54 0.91|  0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:26| 14   2  82   0   0|4449M  131M  173M 3021M|1910k   23k|  72k 7597k|5.01   200 |2169  2495 |1.41 1.54 0.91|  0   0 3.0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:27| 11   4  83   1   0|4449M  130M  173M 3021M|  15M   87k| 136k   17M|4.99  80.8 |5716  4187 |1.41 1.54 0.91|1.0   0 7.0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:28| 23   3  73   1   0|4448M  139M  174M 3012M| 272k 4441B|  32k 2789k|3.00  96.0 |1697  2730 |1.37 1.53 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:29| 23   4  72   1   0|4452M  132M  177M 3009M|6517B 1694B|   0  4676k|   0   107 |1709  2914 |1.37 1.53 0.91|1.0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:30| 21   5  72   1   0|4466M  134M  178M 2990M|8772B 1619B|   0  2415k|   0   113 |1654  2695 |1.37 1.53 0.91|2.0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:31| 23   5  71   1   0|4452M  128M  180M 3007M|5295B 1458B|   0    58M|   0   519 |2265  3356 |1.37 1.53 0.91|1.0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:32| 24   4  71   0   0|4447M  132M  180M 3004M|7636B 1788B|   0  2584k|   0  64.0 |1634  2611 |1.37 1.53 0.91|2.0   0   0|   0     0 |   0     0 | 18  301    4   13    1
Sep 16 10:48:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:33| 18   3  77   1   0|4379M  226M  181M 2978M|  12k 4371B|  24k 2056k|4.01  75.1 |1666  2697 |1.34 1.52 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  299    4   13    0
Sep 16 10:48:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:34| 23   6  69   0   0|4429M  174M  181M 2980M|6188B 1625B|   0  1063k|   0  23.1 |8858    18k|1.34 1.52 0.91|1.0   0 9.0|   0     0 |   0     0 | 18  299    4   13    0
Sep 16 10:48:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:35| 22   5  72   0   0|4426M  177M  181M 2980M|6337B 1687B|   0    84k|   0  1.00 |1483  2144 |1.34 1.52 0.91|1.0   0 8.0|   0     0 |   0     0 | 18  299    4   13    0
Sep 16 10:48:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:36| 25   5  70   0   0|4420M  183M  181M 2980M|6823B 1626B|   0   108k|   0  7.02 |8808    18k|1.34 1.52 0.91|1.0   0  12|   0     0 |   0     0 | 18  299    4   13    0
Sep 16 10:48:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:37| 24   3  72   0   0|4407M  192M  181M 2983M|6340B 1616B| 651k   16k|14.0  2.00 |1493  2169 |1.34 1.52 0.91|2.0   0 6.0|   0     0 |   0     0 | 18  299    4   13    0
Sep 16 10:48:38 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:38| 27   3  69   1   0|4408M  190M  181M 2983M|5108B 1502B| 337k 3918k|24.0   163 |4773  9514 |1.32 1.51 0.91|1.0   0   0|   0     0 |   0     0 | 18  303    4   20    0
Sep 16 10:48:39 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:39| 15  14  68   0   0|4379M  218M  181M 2984M|7585B 1695B| 560k 1477k|25.0   135 |4466  8230 |1.32 1.51 0.91|2.0   0 408|   0     0 |   0     0 | 18  303    4   21    0
Sep 16 10:48:40 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:40| 11   5  71  12   0|4358M  211M  181M 3012M|6694B 1616B|  28M 3072k|1707   195 |3723  6846 |1.32 1.51 0.91|  0   0  42|   0     0 |   0     0 | 18  303    4   24    0
Sep 16 10:48:41 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:41|  8   3  75  11   0|4357M  199M  181M 3026M|5918B 2638B|  14M 1380k|1755  17.0 |3185  5539 |1.32 1.51 0.91|  0   0 6.0|   0     0 |   0     0 | 18  304    4   24    0
Sep 16 10:48:42 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:42|  2   1  94   0   0|4357M  199M  181M 3026M|  25k 3284B|   0  3653k|   0   328 |1523  2421 |1.32 1.51 0.91|1.0   0   0|   0     0 |   0     0 | 18  304    4   22    0
Sep 16 10:48:43 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:43|  6   3  89   0   0|4363M  191M  181M 3027M| 130k 4307B| 890k  774k|32.1  13.0 |1539  2265 |1.29 1.50 0.91|1.0   0  19|   0     0 |   0     0 | 18  303    4   22    1
Sep 16 10:48:44 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:44| 21   6  72   1   0|4387M  156M  181M 3039M|6983B 1676B|  10M   16k| 226  4.01 |3172  5286 |1.29 1.50 0.91|1.0   0  54|   0     0 |   0     0 | 18  303    4   22    0
Sep 16 10:48:45 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:45| 20   3  74   1   0|4428M  132M  181M 3021M|  13k 2704B|2502k    0 | 144     0 |1482  2216 |1.29 1.50 0.91|  0   0 6.0|   0     0 |   0     0 | 18  304    4   22    0
Sep 16 10:48:46 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:46| 18   2  78   0   0|4380M  180M  181M 3022M| 141k 6350B| 148k  729k|9.02  18.0 |3167  5545 |1.29 1.50 0.91|2.0   0 4.0|   0     0 |   0     0 | 18  303    4   20    0
Sep 16 10:48:47 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:47| 26   3  69   0   0|4389M  170M  181M 3022M|6098B 1692B|  92k  340k|4.00  15.0 |  11k   22k|1.29 1.50 0.91|1.0   0 1.0|   0     0 |   0     0 | 18  303    4   20    0
Sep 16 10:48:48 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:48| 26   3  72   0   0|4377M  182M  181M 3023M|6226B 1625B|  32k  482k|4.01  22.1 |1710  2441 |1.27 1.49 0.91|1.0   0 7.0|   0     0 |   0     0 | 18  303    4   18    0
Sep 16 10:48:49 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:49| 15   1  80   0   0|4387M  171M  181M 3024M| 592k   15k|  32k 1598k|1.99  62.8 |2018  3058 |1.27 1.49 0.91|1.0   0 1.0|   0     0 |   0     0 | 18  305    4   18    0
Sep 16 10:48:50 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:50| 17   2  79   0   0|4398M  150M  182M 3032M|4750k   38k|   0  2649k|   0  56.8 |2681  2740 |1.27 1.49 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   16    0
Sep 16 10:48:51 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:51| 15   2  81   1   0|4403M  140M  182M 3037M|2660k   25k|   0  7486k|   0  58.1 |2254  2952 |1.27 1.49 0.91|1.0   0 6.0|   0     0 |   0     0 | 18  305    4   16    0
Sep 16 10:48:52 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:52| 17   2  80   1   0|4402M  139M  182M 3039M| 848k   18k|   0  2776k|   0  71.1 |1967  2937 |1.27 1.49 0.91|1.0   0 6.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:48:53 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:53| 14   2  80   1   0|4404M  132M  182M 3043M|2163k   19k|   0  4046k|   0  67.9 |2170  2904 |1.25 1.49 0.91|  0 1.0  10|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:48:54 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:54| 21   2  76   0   0|4408M  135M  183M 3035M| 752k 9131B|   0  1395k|   0  22.0 |1624  2176 |1.25 1.49 0.91|1.0   0 5.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:48:55 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:55| 25   1  73   0   0|4416M  128M  183M 3036M| 424k 4308B|   0   568k|   0  4.00 |1401  1815 |1.25 1.49 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:48:56 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:56| 17   2  79   1   0|4420M  128M  183M 3031M|4370k   34k|   0  5976k|   0  70.0 |2645  2775 |1.25 1.49 0.91|  0   0 6.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:48:57 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:57| 15   4  78   1   0|4421M  157M  183M 3003M|  13M   80k|   0    13M|   0  49.1 |5085  3094 |1.25 1.49 0.91|2.0   0 6.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:48:58 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:58| 21   1  76   0   0|4423M  150M  183M 3007M|1759k   17k|   0  3874k|   0  47.0 |2125  2738 |1.15 1.46 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:48:59 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:48:59| 22   2  76   0   0|4431M  140M  183M 3009M|7745k   41k|   0   945k|   0  36.0 |3526  2766 |1.15 1.46 0.91|  0   0 1.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:49:00 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:00| 18   4  77   0   0|4431M  156M  184M 2994M|5855k   42k|   0    14M|   0  64.9 |3256  2885 |1.15 1.46 0.91|  0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:49:01 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:01| 21   2  75   0   0|4427M  153M  184M 3001M|3325k   22k|   0  2491k|   0  50.0 |2822  4222 |1.15 1.46 0.91|3.0   0 3.0|   0     0 |   0     0 | 18  305    4   12    0
Sep 16 10:49:02 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:02| 17   5  76   1   0|4432M  146M  184M 3002M| 948k   17k|   0   129M|   0  1071 |3873  5461 |1.15 1.46 0.91|2.0   0 4.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:03 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:03| 20   2  77   1   0|4434M  142M  184M 3003M| 869k   13k|   0  2186k|   0  42.9 |1827  2493 |1.13 1.45 0.91|1.0   0 5.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:04 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:04| 18   2  78   0   0|4438M  135M  185M 3006M|1257k   16k|   0  2547k|   0  42.0 |1787  2343 |1.13 1.45 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:05 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:05| 18   1  79   1   0|4435M  133M  185M 3010M|2398k   21k|   0  4085k|   0  64.0 |2061  2491 |1.13 1.45 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:06 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:06| 21   0  75   0   0|4431M  142M  185M 3006M| 819k 9871B|   0  1676k|   0  25.0 |1584  2056 |1.13 1.45 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:07 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:07| 22   2  74   0   0|4432M  140M  185M 3006M| 490k   10k|   0    25M|   0  82.0 |1751  2348 |1.13 1.45 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:08 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:08| 22   2  77   1   0|4442M  128M  185M 3008M| 938k   12k|   0  1993k|   0  41.0 |1839  2386 |1.04 1.43 0.90|1.0   0 3.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:09 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:09| 24   3  72   0   0|4461M  139M  185M 2978M|  40k 3302B|  20k 8798k|2.01   135 |1697  2445 |1.04 1.43 0.90|1.0   0 1.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:10 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:10| 26   1  72   0   0|4458M  142M  185M 2978M|6843B 1619B|   0   707k|   0  49.0 |1663  2353 |1.04 1.43 0.90|1.0   0 1.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:11 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:11| 26   4  69   0   0|4462M  143M  185M 2972M|7091B 1620B|   0    44k|   0  4.00 |  12k   25k|1.04 1.43 0.90|1.0   0 5.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:12 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:12| 23   5  71   0   0|4462M  141M  186M 2973M|5837B 1617B|  92k 1470k|8.99  9.98 |2867  4861 |1.04 1.43 0.90|1.0   0 4.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:13 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:13| 27   5  66   0   0|4481M  145M  187M 2949M|6747B 1658B|  12k  216k|1.00  4.00 |  21k   43k|1.04 1.42 0.91|1.0   0 9.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:14 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:14| 22   9  66   1   0|4495M  134M  188M 2943M|8616B 1696B|  28k   50M|5.01   288 |  20k   42k|1.04 1.42 0.91|2.0   0 1.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:15 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:15| 26   6  66   0   0|4467M  202M  188M 2905M|6054B 1618B|   0  4091B|   0  1.00 |3099  7027 |1.04 1.42 0.91|1.0   0  35|   0     0 |   0     0 | 18  305    4   15    0
Sep 16 10:49:16 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:16| 30   3  67   0   0|4484M  184M  188M 2905M|6767B 1646B|   0  1983k|   0  40.1 |1936  2938 |1.04 1.42 0.91|2.0   0 2.0|   0     0 |   0     0 | 18  305    4   15    0
Sep 16 10:49:17 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:17| 42   7  50   0   0|4483M  186M  188M 2905M|6842B 1620B| 768k  188k|6.00  16.0 |2008  2660 |1.04 1.42 0.91|2.0   0  10|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:18 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:18| 32   1  65   0   0|4463M  206M  188M 2905M|6312B 1658B| 255k  403k|2.00  24.9 |1641  2234 |1.04 1.41 0.91|2.0   0 1.0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:19 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:19| 23   3  71   1   0|4467M  185M  188M 2921M|6421B 1618B|   0  2632k|   0   123 |1882  3074 |1.04 1.41 0.91|2.0   0   0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:20 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:20| 23   3  72   1   0|4458M  175M  188M 2938M|7538B 1586B|   0  2821k|   0   122 |1837  2871 |1.04 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:21 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:21| 24   3  72   0   0|4458M  150M  189M 2960M|6685B 1621B|   0  1709k|   0  34.0 |1457  2123 |1.04 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    4   14    0
Sep 16 10:49:22 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:22| 22   5  70   1   0|4449M  145M  190M 2971M|6898B 1845B|   0    28M|   0   469 |2092  3388 |1.04 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:23 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:23| 25   3  71   0   0|4446M  131M  191M 2985M|8124B 1639B|   0  1719k|   0  54.0 |1660  2478 |1.03 1.41 0.91|2.0   0 2.0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:24 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:24| 21   6  72   1   0|4445M  135M  195M 2973M|8022B 1621B|   0  5818k|   0  69.0 |1520  2336 |1.03 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:25 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:25| 21   5  73   1   0|4445M  135M  196M 2970M|5806B 1693B|   0  2602k|   0  78.0 |1590  2600 |1.03 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:26 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:26| 23   5  71   0   0|4442M  135M  198M 2972M|5477B 1555B|   0  1841k|   0  45.0 |1504  2274 |1.03 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:27 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:27| 23   7  70   2   0|4445M  134M  199M 2966M|  11k 1668B|   0   110M|   0   495 |2300  3406 |1.03 1.41 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:28 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:28| 23   5  71   0   0|4445M  133M  201M 2963M|  12k 1729B|   0  2698k|   0  38.8 |1618  2162 |1.03 1.40 0.91|1.0   0   0|   0     0 |   0     0 | 18  307    5   14    0
Sep 16 10:49:29 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:29| 25   2  71   0   0|4455M  133M  202M 2952M|7498B 1766B|4092B 1418k|1.00  37.0 |1741  2660 |1.03 1.40 0.91|1.0   0   0|   0     0 |   0     0 | 18  307    5   14    0
Sep 16 10:49:30 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:30| 26   2  71   0   0|4471M  132M  202M 2938M|  15k 1623B|   0   958k|   0  31.0 |1503  2068 |1.03 1.40 0.91|1.0   0   0|   0     0 |   0     0 | 18  307    5   14    0
Sep 16 10:49:31 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:31| 26   2  71   0   0|4485M  175M  202M 2881M|  12k 1915B|   0  1077k|   0  9.01 |1451  2058 |1.03 1.40 0.91|1.0   0   0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:32 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:32| 26   5  69   0   0|4368M  292M  202M 2881M|7717B 1720B|   0     0 |   0     0 |  12k   25k|1.03 1.40 0.91|1.0   0 7.0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:33 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:33| 26   1  72   0   0|4368M  291M  202M 2880M|5888B 1513B|   0     0 |   0     0 |2169  3675 |1.03 1.39 0.91|1.0   0 4.0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:34 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:34| 27   8  61   0   0|4398M  261M  202M 2880M|6910B 1618B|   0   543k|   0  3.00 |  33k   72k|1.03 1.39 0.91|1.0   0 3.0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:35 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:35| 23   3  72   0   0|4400M  260M  202M 2881M|9094B 1614B|   0   227k|   0  6.98 |1436  1982 |1.03 1.39 0.91|2.0   0 7.0|   0     0 |   0     0 | 18  305    5   14    0
Sep 16 10:49:36 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:36| 57   6  37   0   0|4005M  653M  202M 2881M| 277k 6189B| 173k 1242k|11.1  21.1 |2090  2697 |1.03 1.39 0.91|3.0   0  23|   0     0 |   0     0 | 18  283    5   18    0
Sep 16 10:49:37 jammy-provider-cloud-0000007627 dstat.sh[58634]: 16-09 10:49:37| 71  11  18   0   0|4043M  615M  202M 2882M|  13k 1694B| 400k  104k|17.0  10.0 |2009  2584 |1.03 1.39 0.91|5.0   0 5.0|   0     0 |   0     0 | 18  270    5   19    0
