Feb 16 18:11:12 np0000000000 systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 16 18:11:12 np0000000000 dstat.sh[59187]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 16 18:11:12 np0000000000 dstat.sh[59187]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 16 18:16:12 np0000000000 dstat.sh[59187]: 16-02 18:16:12| 10  21  66   0   0|4088M  133M  166M 3395M|4523B 1618B|   0   623k|   0  45.9 |5686  4553 |2.20 1.73 0.99|2.0   0 294|   0     0 |           | 17  199    0   33    0
Feb 16 18:16:13 np0000000000 dstat.sh[59187]: 16-02 18:16:13| 22  16  60   0   0|4102M  119M  166M 3395M|4715B 1458B|4096B 3020k|1.00  31.0 |6098  7365 |2.20 1.73 0.99|2.0   0 209|   0     0 |           | 17  199    0   33    0
Feb 16 18:16:14 np0000000000 dstat.sh[59187]: 16-02 18:16:14| 40  12  46   0   0|4225M  128M  166M 3265M|4793B 1618B| 455k  447k|7.99  29.0 |3822  2783 |2.20 1.73 0.99|3.0   0  69|   0     0 |           | 17  199    0   33    0
Feb 16 18:16:15 np0000000000 dstat.sh[59187]: 16-02 18:16:15| 45  11  44   1   0|4329M  169M  167M 3124M|4501B 1621B| 564k  304k|26.0  44.0 |3745  2737 |2.20 1.73 0.99|3.0   0  14|   0     0 |           | 17  216    0   33    0
Feb 16 18:16:16 np0000000000 dstat.sh[59187]: 16-02 18:16:16| 26  11  62   0   0|4240M  258M  167M 3124M|4811B 1624B|  20k  541k|3.01  32.1 |4127  3608 |2.66 1.83 1.02|4.0   0 155|   0     0 |           | 17  219    0   33    0
Feb 16 18:16:17 np0000000000 dstat.sh[59187]: 16-02 18:16:17| 35  26  38   0   0|4318M  178M  167M 3126M|5273B 1708B| 947k  419k|11.0  26.0 |7790  8733 |2.66 1.83 1.02|3.0   0 419|   0     0 |           | 17  221    0   33    0
Feb 16 18:16:18 np0000000000 dstat.sh[59187]: 16-02 18:16:18| 33  30  35   0   0|4331M  162M  167M 3129M|  13k   10k|1122k  623k|20.0  36.9 |8225    10k|2.66 1.83 1.02|6.0   0 487|   0     0 |           | 17  223    0   34    0
Feb 16 18:16:19 np0000000000 dstat.sh[59187]: 16-02 18:16:19| 52  22  24   0   0|4367M  148M  167M 3108M|4925B 1622B|  16k 1105k|2.00  32.0 |5965  6450 |2.66 1.83 1.02|5.0   0 236|   0     0 |           | 17  230    0   34    0
Feb 16 18:16:20 np0000000000 dstat.sh[59187]: 16-02 18:16:20| 63  14  22   0   0|4482M  145M  167M 2997M|  14k   11k|1673k  603k|35.9  33.9 |5336  4747 |2.66 1.83 1.02|3.0   0  26|   0     0 |           | 17  239    0   24    0
Feb 16 18:16:21 np0000000000 dstat.sh[59187]: 16-02 18:16:21| 65  14  15   5   0|4515M  144M  167M 2967M|6019B 2398B|6306k 2363k| 491   135 |6605  7393 |2.93 1.90 1.05|4.0   0  26|   0     0 |           | 17  246    0   25    0
Feb 16 18:16:22 np0000000000 dstat.sh[59187]: 16-02 18:16:22| 39  24  36   0   0|4543M  148M  167M 2936M|  10k 7332B| 260k  284k|6.00  13.0 |7127  8059 |2.93 1.90 1.05|4.0   0 369|   0     0 |           | 17  242    0   29    0
Feb 16 18:16:23 np0000000000 dstat.sh[59187]: 16-02 18:16:23| 31  25  42   1   0|4490M  236M  167M 2901M|9963B 6888B| 168k 9959k|9.01  63.0 |7099  8145 |2.93 1.90 1.05|4.0   0 342|   0     0 |           | 17  241    0   30    0
Feb 16 18:16:24 np0000000000 dstat.sh[59187]: 16-02 18:16:24| 48  24  28   0   0|4587M  180M  167M 2863M|6558B 3937B|4096B  288k|1.00  11.0 |6311  7896 |2.93 1.90 1.05|4.0   0 391|   0     0 |           | 17  242    0   27    0
Feb 16 18:16:25 np0000000000 dstat.sh[59187]: 16-02 18:16:25| 50  27  22   0   0|4664M  139M  167M 2827M|  14k   10k|1448k  845k|73.8  54.8 |7884  9045 |2.93 1.90 1.05|5.0   0 423|   0     0 |           | 17  247    0   28    0
Feb 16 18:16:26 np0000000000 dstat.sh[59187]: 16-02 18:16:26| 54  23  22   0   0|4688M  140M  167M 2802M|4767B 1649B| 167k  841k|11.9  44.6 |7407    11k|2.94 1.92 1.06|5.0   0 269|   0     0 |           | 17  249    0   30    0
Feb 16 18:16:27 np0000000000 dstat.sh[59187]: 16-02 18:16:27| 44  28  27   0   0|4749M  134M  167M 2748M|  14k   12k|  89k 1820k|6.04   185 |7184  7470 |2.94 1.92 1.06|3.0   0 453|   0     0 |           | 17  252    0   30    0
Feb 16 18:16:28 np0000000000 dstat.sh[59187]: 16-02 18:16:28| 48  21  29   0   0|4744M  161M  167M 2727M|6403B 2548B| 455k  946k|28.9  55.9 |8437    14k|2.94 1.92 1.06|5.0   0 215|   0     0 |           | 17  259    0   31    0
Feb 16 18:16:29 np0000000000 dstat.sh[59187]: 16-02 18:16:29| 62  21  16   0   0|4853M  138M  167M 2641M|9966B 7238B| 490k  618k|7.03  14.1 |7867    13k|2.94 1.92 1.06|3.0   0 167|   0     0 |           | 17  260    0   31    0
Feb 16 18:16:30 np0000000000 dstat.sh[59187]: 16-02 18:16:30| 53   9  36   1   0|4871M  191M  167M 2573M|  15k   13k| 743k  587k|47.9  41.9 |4572  3966 |2.94 1.92 1.06|2.0   0  12|   0     0 |           | 17  262    0   33    0
Feb 16 18:16:31 np0000000000 dstat.sh[59187]: 16-02 18:16:31| 56  13  30   1   0|4969M  140M  167M 2527M|9714B 5872B|1642k  989k|62.1  78.1 |5605  7451 |2.94 1.94 1.07|2.0   0  12|   0     0 |           | 17  269    0   36    0
Feb 16 18:16:32 np0000000000 dstat.sh[59187]: 16-02 18:16:32| 50  23  26   1   0|4885M  220M  167M 2530M|  15k   11k|4357k 1506k|70.1  85.2 |7499  8292 |2.94 1.94 1.07|5.0   0 349|   0     0 |           | 17  271    0   35    0
Feb 16 18:16:33 np0000000000 dstat.sh[59187]: 16-02 18:16:33| 44  29  25   0   0|4955M  149M  167M 2530M|  11k 7325B|1143k 2362k|17.0   234 |7624  8569 |2.94 1.94 1.07|5.0   0 404|   0     0 |           | 17  272    0   35    0
Feb 16 18:16:34 np0000000000 dstat.sh[59187]: 16-02 18:16:34| 51  20  28   0   0|4892M  212M  167M 2531M|  10k 6843B| 814k 1093k|12.0  54.8 |6995  8841 |2.94 1.94 1.07|5.0   0 247|   0     0 |           | 18  271    0   36    0
Feb 16 18:16:35 np0000000000 dstat.sh[59187]: 16-02 18:16:35| 78  21   1   1   0|5027M  141M  167M 2469M|5946B 1622B|1461k  925k|70.1  35.0 |6446    13k|2.94 1.94 1.07|5.0   0 180|   0     0 |           | 18  277    0   37    0
Feb 16 18:16:36 np0000000000 dstat.sh[59187]: 16-02 18:16:36| 74  13  11   2   0|5142M  149M  167M 2350M|  15k   11k|3824k 2238k| 216   223 |7067  7947 |3.11 1.99 1.09|4.0   0  11|   0     0 |           | 18  281    0   35    0
Feb 16 18:16:37 np0000000000 dstat.sh[59187]: 16-02 18:16:37| 65  20  15   0   0|5146M  174M  167M 2321M|5840B 2739B|1153k 4755k|35.0   303 |7952  9653 |3.11 1.99 1.09|3.0   0 228|   0     0 |           | 18  285    0   38    0
Feb 16 18:16:38 np0000000000 dstat.sh[59187]: 16-02 18:16:38| 34   9  57   0   0|5203M  141M  167M 2298M|  17k   11k| 863k   26M|14.0   985 |3963  3659 |3.11 1.99 1.09|1.0 1.0 8.0|   0     0 |           | 18  291    0   38    0
Feb 16 18:16:39 np0000000000 dstat.sh[59187]: 16-02 18:16:39| 38  10  51   0   0|5197M  147M  167M 2298M|  23k 8367B| 605k 4078k|9.96  52.8 |3941  3323 |3.11 1.99 1.09|3.0   0  13|   0     0 |           | 18  291    0   39    0
Feb 16 18:16:40 np0000000000 dstat.sh[59187]: 16-02 18:16:40| 32  10  57   0   0|5165M  163M  167M 2314M|  16M  130k| 514k  386k|4.02  30.1 |8968  4881 |3.11 1.99 1.09|1.0   0  67|   0     0 |           | 18  290    0   37    0
Feb 16 18:16:41 np0000000000 dstat.sh[59187]: 16-02 18:16:41| 29  17  52   1   0|5195M  161M  167M 2287M|8366B 4722B|2294k 1249k|27.0  89.1 |5450  5074 |3.10 2.01 1.10|2.0   0 201|   0     0 |           | 18  293    0   38    0
Feb 16 18:16:42 np0000000000 dstat.sh[59187]: 16-02 18:16:42| 36   6  56   0   0|5242M  145M  167M 2257M|  16k   13k|   0   298k|   0  32.8 |3496  2866 |3.10 2.01 1.10|3.0   0   0|   0     0 |           | 18  295    0   38    0
Feb 16 18:16:43 np0000000000 dstat.sh[59187]: 16-02 18:16:43| 30   4  63   1   0|5192M  194M  167M 2258M|  19k  274k| 548k 1929k|30.0  83.1 |6025  7444 |3.10 2.01 1.10|2.0   0  39|   0     0 |           | 18  297    0   41    0
Feb 16 18:16:44 np0000000000 dstat.sh[59187]: 16-02 18:16:44|  3   2  92   0   0|5191M  195M  167M 2258M| 399k   15M|   0   252k|   0  18.0 |2777  1760 |3.10 2.01 1.10|2.0   0   0|   0     0 |           | 18  297    0   35    0
Feb 16 18:16:45 np0000000000 dstat.sh[59187]: 16-02 18:16:45|  2   1  96   0   0|5191M  195M  167M 2258M|4270B 1624B|   0   257k|   0  16.0 |1216  1768 |3.10 2.01 1.10|1.0   0   0|   0     0 |           | 18  297    0   35    0
Feb 16 18:16:46 np0000000000 dstat.sh[59187]: 16-02 18:16:46|  3   1  93   0   0|5191M  195M  167M 2258M|4367B 1615B|4084B 1097k|1.00  74.8 |1781  2637 |2.85 1.97 1.10|2.0   0   0|   0     0 |           | 18  297    0   35    0
Feb 16 18:16:47 np0000000000 dstat.sh[59187]: 16-02 18:16:47| 23   4  69   0   0|5178M  192M  167M 2274M|  16M  116k|  96k  677k|5.00  65.1 |  10k   11k|2.85 1.97 1.10|1.0   0 3.0|   0     0 |           | 18  302    0   36    0
Feb 16 18:16:48 np0000000000 dstat.sh[59187]: 16-02 18:16:48| 13  17  68   1   0|5110M  260M  167M 2274M|7136B 3366B|  44k  457k|3.01  35.1 |5338  4588 |2.85 1.97 1.10|2.0   0 280|   0     0 |           | 18  301    0   36    0
Feb 16 18:16:49 np0000000000 dstat.sh[59187]: 16-02 18:16:49| 17  11  70   0   0|5164M  206M  167M 2274M|4191B 1617B|   0   283k|   0  17.0 |3844  3359 |2.85 1.97 1.10|2.0   0 187|   0     0 |           | 18  301    0   36    0
Feb 16 18:16:50 np0000000000 dstat.sh[59187]: 16-02 18:16:50| 16  12  70   0   0|5181M  189M  167M 2274M|4757B 1719B|   0    16M|   0  51.1 |3779  3001 |2.85 1.97 1.10|2.0   0 123|   0     0 |           | 18  305    0   36    0
Feb 16 18:16:51 np0000000000 dstat.sh[59187]: 16-02 18:16:51|  8  20  69   0   0|5173M  197M  167M 2274M|5229B 1455B|   0   651k|   0  43.9 |5664  4590 |2.70 1.96 1.10|2.0   0 287|   0     0 |           | 18  305    0   36    0
Feb 16 18:16:52 np0000000000 dstat.sh[59187]: 16-02 18:16:52|  8  19  71   0   0|5168M  202M  167M 2274M|5392B 1618B|   0   132k|   0  11.0 |5123  4012 |2.70 1.96 1.10|1.0   0 261|   0     0 |           | 18  305    0   34    0
Feb 16 18:16:53 np0000000000 dstat.sh[59187]: 16-02 18:16:53|  4   2  92   0   0|5159M  211M  167M 2274M|4818B 1620B|   0   172k|   0  24.0 |1595  1981 |2.70 1.96 1.10|2.0   0  10|   0     0 |           | 18  305    0   34    0
Feb 16 18:16:54 np0000000000 dstat.sh[59187]: 16-02 18:16:54| 22   4  73   0   0|5179M  191M  167M 2274M|5513B 2381B|  80k  301k|5.02  6.02 |2265  2094 |2.70 1.96 1.10|6.0   0   0|   0     0 |           | 18  306    0   34    0
Feb 16 18:16:55 np0000000000 dstat.sh[59187]: 16-02 18:16:55| 18   4  78   0   0|5165M  205M  167M 2274M|  13k 9812B|  32k  108k|2.00  9.00 |2921  2759 |2.70 1.96 1.10|2.0   0  32|   0     0 |           | 18  309    0   35    0
Feb 16 18:16:56 np0000000000 dstat.sh[59187]: 16-02 18:16:56| 12  17  68   0   0|5165M  205M  167M 2274M|4967B 1616B|  12k  124k|2.99  8.98 |5177  4053 |2.64 1.96 1.10|3.0   0 181|   0     0 |           | 18  309    0   35    0
Feb 16 18:16:57 np0000000000 dstat.sh[59187]: 16-02 18:16:57| 13  16  68   0   0|5154M  215M  167M 2275M|4753B 1694B|4105B  365k|1.00  32.1 |5298  4270 |2.64 1.96 1.10|4.0   0 159|   0     0 |           | 18  309    0   34    0
Feb 16 18:16:58 np0000000000 dstat.sh[59187]: 16-02 18:16:58| 13  17  68   0   0|5152M  218M  167M 2275M|4594B 1458B|   0   848k|   0   121 |5395  4378 |2.64 1.96 1.10|2.0   0 190|   0     0 |           | 18  311    0   34    0
Feb 16 18:16:59 np0000000000 dstat.sh[59187]: 16-02 18:16:59| 22   6  71   0   0|5191M  178M  167M 2275M|4900B 1613B|4079B  147k|1.00  12.0 |2732  2197 |2.64 1.96 1.10|2.0   0  41|   0     0 |           | 18  311    0   34    0
Feb 16 18:17:00 np0000000000 dstat.sh[59187]: 16-02 18:17:00| 24   4  71   0   0|5250M  119M  167M 2275M|4800B 1662B| 292k  168k|6.00  15.0 |2283  1865 |2.64 1.96 1.10|2.0   0 2.0|   0     0 |           | 18  311    0   34    0
Feb 16 18:17:01 np0000000000 dstat.sh[59187]: 16-02 18:17:01| 24   3  71   0   0|5212M  187M  167M 2246M|4284B 1629B|  97k  607k|6.03  52.3 |2905  2746 |2.51 1.94 1.10|1.0   0 7.0|   0     0 |           | 18  311    0   33    0
Feb 16 18:17:02 np0000000000 dstat.sh[59187]: 16-02 18:17:02| 24   4  70   0   0|5212M  186M  167M 2246M|4413B 1610B|  28k  195k|4.97  18.9 |2620  2506 |2.51 1.94 1.10|2.0   0 4.0|   0     0 |           | 18  311    0   33    0
Feb 16 18:17:03 np0000000000 dstat.sh[59187]: 16-02 18:17:03| 16   4  79   0   0|5239M  159M  167M 2246M|  13k   10k|   0   308k|   0  28.0 |2623  2644 |2.51 1.94 1.10|1.0   0 5.0|   0     0 |           | 18  314    0   34    0
Feb 16 18:17:04 np0000000000 dstat.sh[59187]: 16-02 18:17:04| 18   1  79   1   0|5243M  155M  167M 2246M|  15k   11k|   0  1065k|   0   128 |2261  2149 |2.51 1.94 1.10|3.0   0 1.0|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:05 np0000000000 dstat.sh[59187]: 16-02 18:17:05| 23   5  70   0   0|5190M  208M  167M 2246M|5270B 1450B|   0   219k|   0  16.9 |2491  2082 |2.51 1.94 1.10|2.0   0  15|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:06 np0000000000 dstat.sh[59187]: 16-02 18:17:06| 22   7  70   0   0|5136M  262M  167M 2247M|6374B 1621B|   0   140k|   0  17.0 |3000  2468 |2.39 1.93 1.10|1.0   0  54|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:07 np0000000000 dstat.sh[59187]: 16-02 18:17:07|  9  19  69   0   0|5129M  269M  167M 2247M|6206B 1627B| 422k  574k|6.02  26.1 |5437  4442 |2.39 1.93 1.10|2.0   0 258|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:08 np0000000000 dstat.sh[59187]: 16-02 18:17:08| 11  18  69   0   0|5134M  265M  167M 2247M|4923B 1615B|  28k 3737k|2.99   454 |5320  4055 |2.39 1.93 1.10|3.0   0 271|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:09 np0000000000 dstat.sh[59187]: 16-02 18:17:09| 21   4  74   0   0|5184M  214M  167M 2247M|8577B 2966B|  44k  152k|5.01  9.02 |2403  2058 |2.39 1.93 1.10|2.0   0  33|   0     0 |           | 18  312    0   35    0
Feb 16 18:17:10 np0000000000 dstat.sh[59187]: 16-02 18:17:10| 22   3  75   0   0|5186M  206M  168M 2252M|5981B 2632B| 244k 1148k|7.00  23.0 |2305  2091 |2.39 1.93 1.10|2.0   0 4.0|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:11 np0000000000 dstat.sh[59187]: 16-02 18:17:11| 18   3  78   0   0|5198M  193M  168M 2254M|  12k 4561B|   0   404k|   0  6.00 |2135  1859 |2.20 1.89 1.09|1.0   0  17|   0     0 |           | 18  312    0   35    0
Feb 16 18:17:12 np0000000000 dstat.sh[59187]: 16-02 18:17:12| 22   6  69   0   0|5202M  184M  169M 2258M|5262B 1794B|  16k 1072k|1.00  20.0 |  11k   20k|2.20 1.89 1.09|1.0   0  14|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:13 np0000000000 dstat.sh[59187]: 16-02 18:17:13| 20   4  74   0   0|5201M  185M  169M 2258M|  11k 4404B| 172k  469k|10.0  12.0 |8115    15k|2.20 1.89 1.09|2.0   0  11|   0     0 |           | 18  312    0   35    0
Feb 16 18:17:14 np0000000000 dstat.sh[59187]: 16-02 18:17:14| 21   5  72   0   0|5178M  206M  169M 2260M|4784B 1657B|   0    17M|   0  59.8 |2557  2208 |2.20 1.89 1.09|2.0   0  11|   0     0 |           | 18  312    0   35    0
Feb 16 18:17:15 np0000000000 dstat.sh[59187]: 16-02 18:17:15| 10  19  68   0   0|5149M  246M  169M 2249M|5009B 1789B|   0     0 |   0     0 |5166  4023 |2.20 1.89 1.09|5.0   0 267|   0     0 |           | 18  311    0   35    0
Feb 16 18:17:16 np0000000000 dstat.sh[59187]: 16-02 18:17:16| 27   6  66   0   0|5196M  198M  169M 2249M|4929B 1623B|  48k  621k|2.00  30.1 |4534  6044 |2.10 1.88 1.09|2.0   0 1.0|   0     0 |           | 18  315    0   35    0
Feb 16 18:17:17 np0000000000 dstat.sh[59187]: 16-02 18:17:17| 20   3  76   0   0|5211M  183M  169M 2249M|  13k   10k|  16k  434k|1.00  36.1 |3189  3402 |2.10 1.88 1.09|1.0 1.0 1.0|   0     0 |           | 18  318    0   36    0
Feb 16 18:17:18 np0000000000 dstat.sh[59187]: 16-02 18:17:18| 22   7  69   1   0|5183M  211M  169M 2249M|6420B 3208B|  20k 2557k|1.99   162 |3954  4179 |2.10 1.88 1.09|2.0   0 116|   0     0 |           | 18  315    0   38    0
Feb 16 18:17:19 np0000000000 dstat.sh[59187]: 16-02 18:17:19| 20   4  76   0   0|5213M  181M  169M 2249M|  11k 9979B|   0   176k|   0  9.99 |2442  2221 |2.10 1.88 1.09|1.0   0 7.0|   0     0 |           | 18  318    0   38    0
Feb 16 18:17:20 np0000000000 dstat.sh[59187]: 16-02 18:17:20| 21   6  72   0   0|5183M  211M  169M 2249M|7022B 1885B|   0   152k|   0  8.00 |2808  2430 |2.10 1.88 1.09|3.0   0  70|   0     0 |           | 18  317    0   39    0
Feb 16 18:17:21 np0000000000 dstat.sh[59187]: 16-02 18:17:21| 17   2  79   0   0|5201M  193M  169M 2249M|  17k   14k|   0   279k|   0  11.0 |2387  2340 |2.02 1.87 1.09|5.0   0   0|   0     0 |           | 18  317    0   38    0
Feb 16 18:17:22 np0000000000 dstat.sh[59187]: 16-02 18:17:22| 22   6  71   0   0|5192M  202M  169M 2249M|4036B 1626B|   0   205k|   0  13.1 |2876  2492 |2.02 1.87 1.09|2.0   0  56|   0     0 |           | 18  317    0   38    0
Feb 16 18:17:23 np0000000000 dstat.sh[59187]: 16-02 18:17:23| 17   2  80   0   0|5200M  194M  169M 2249M|  13k   10k|  80k    0 |5.00     0 |2223  2126 |2.02 1.87 1.09|2.0   0 1.0|   0     0 |           | 18  320    0   39    0
Feb 16 18:17:24 np0000000000 dstat.sh[59187]: 16-02 18:17:24| 22   6  72   0   0|5186M  208M  169M 2249M|5940B 3220B|  44k 2250k|3.00   361 |2841  2265 |2.02 1.87 1.09|2.0   0  34|   0     0 |           | 18  317    0   41    0
Feb 16 18:17:25 np0000000000 dstat.sh[59187]: 16-02 18:17:25| 17   2  79   0   0|5206M  189M  169M 2249M|  12k 9471B|   0    24k|   0  3.00 |2097  1937 |2.02 1.87 1.09|1.0   0   0|   0     0 |           | 18  318    0   36    0
Feb 16 18:17:26 np0000000000 dstat.sh[59187]: 16-02 18:17:26| 17   5  75   0   0|5175M  219M  169M 2249M|8368B 4824B|   0   488k|   0  48.0 |3280  3567 |1.93 1.85 1.09|2.0   0  47|   0     0 |           | 18  317    0   37    0
Feb 16 18:17:27 np0000000000 dstat.sh[59187]: 16-02 18:17:27| 19   3  76   0   0|5205M  189M  169M 2250M|  10k 7327B|  64k  292k|3.00  29.0 |2368  2557 |1.93 1.85 1.09|2.0   0   0|   0     0 |           | 18  318    0   37    0
Feb 16 18:17:28 np0000000000 dstat.sh[59187]: 16-02 18:17:28| 20   6  73   0   0|5215M  179M  169M 2250M|9353B 5960B|   0   244k|   0  18.0 |2862  2629 |1.93 1.85 1.09|4.0   0  32|   0     0 |           | 18  317    0   40    0
Feb 16 18:17:29 np0000000000 dstat.sh[59187]: 16-02 18:17:29| 19   3  77   0   0|5253M  141M  169M 2250M|  10k 7345B|   0   152k|   0  11.0 |2247  2062 |1.93 1.85 1.09|2.0   0 1.0|   0     0 |           | 18  320    0   35    0
Feb 16 18:17:30 np0000000000 dstat.sh[59187]: 16-02 18:17:30| 13   7  79   0   0|5224M  170M  169M 2250M|9986B 6823B|   0   297k|   0  33.1 |3506  3766 |1.93 1.85 1.09|1.0   0 125|   0     0 |           | 18  319    0   36    0
Feb 16 18:17:31 np0000000000 dstat.sh[59187]: 16-02 18:17:31|  4   3  89   1   0|5227M  166M  169M 2250M|  11k 4889B|1121k  251k| 250  16.0 |2414  2881 |1.78 1.82 1.08|1.0   0  55|   0     0 |           | 18  321    0   36    0
Feb 16 18:17:32 np0000000000 dstat.sh[59187]: 16-02 18:17:32|  6   8  84   0   0|5214M  179M  169M 2250M|  18k 4554B|   0   444k|   0  33.0 |3333  3195 |1.78 1.82 1.08|1.0   0 126|   0     0 |           | 18  321    0   37    0
Feb 16 18:17:33 np0000000000 dstat.sh[59187]: 16-02 18:17:33|  9  10  78   0   0|5206M  186M  169M 2251M|6886B 2618B| 260k  720k|20.0  48.0 |4349  4351 |1.78 1.82 1.08|3.0   0 210|   0     0 |           | 18  319    0   31    0
Feb 16 18:17:34 np0000000000 dstat.sh[59187]: 16-02 18:17:34| 22   4  72   1   0|5235M  148M  169M 2260M|4941B 1660B| 835k 1151k| 108   120 |2542  2256 |1.78 1.82 1.08|2.0   0 6.0|   0     0 |           | 18  319    0   31    0
Feb 16 18:17:35 np0000000000 dstat.sh[59187]: 16-02 18:17:35| 20   4  75   1   0|5242M  135M  170M 2266M|  16k 6204B| 880k 1382k|12.1  24.1 |3112  8091 |1.78 1.82 1.08|1.0   0  52|   0     0 |           | 18  319    0   32    0
Feb 16 18:17:36 np0000000000 dstat.sh[59187]: 16-02 18:17:36| 16  11  70   1   0|5161M  213M  170M 2269M|5480B 1458B|1168k 3424k|18.0   121 |5474  5542 |1.72 1.81 1.08|1.0 1.0 263|   0     0 |           | 18  319    0   32    0
Feb 16 18:17:37 np0000000000 dstat.sh[59187]: 16-02 18:17:37| 21   6  71   0   0|5224M  150M  170M 2269M|4766B 1609B|  79k  310k|3.97  25.8 |2886  2819 |1.72 1.81 1.08|3.0   0  42|   0     0 |           | 18  319    0   32    0
Feb 16 18:17:38 np0000000000 dstat.sh[59187]: 16-02 18:17:38| 17   4  78   0   0|5219M  155M  170M 2269M|  28k   24k|   0   133k|   0  10.1 |2634  2488 |1.72 1.81 1.08|1.0   0  37|   0     0 |           | 18  319    0   29    0
Feb 16 18:17:39 np0000000000 dstat.sh[59187]: 16-02 18:17:39| 22   5  71   0   0|5258M  116M  170M 2269M|5227B 1614B|   0  1367k|   0   246 |2418  2041 |1.72 1.81 1.08|3.0   0  10|   0     0 |           | 18  319    0   29    0
Feb 16 18:17:40 np0000000000 dstat.sh[59187]: 16-02 18:17:40| 17   2  78   0   0|5221M  152M  170M 2269M|  14k   10k| 420k  432k|25.0  34.0 |2804  2732 |1.72 1.81 1.08|1.0   0  14|   0     0 |           | 18  319    0   31    0
Feb 16 18:17:41 np0000000000 dstat.sh[59187]: 16-02 18:17:41| 22   4  73   0   0|5259M  136M  170M 2248M|5621B 2365B|   0   303k|   0  11.0 |2114  1811 |1.66 1.79 1.08|2.0   0   0|   0     0 |           | 18  320    0   31    0
Feb 16 18:17:42 np0000000000 dstat.sh[59187]: 16-02 18:17:42| 18   3  76   1   0|5251M  142M  170M 2250M|  10k 7453B|2300k  848k|95.5   114 |4313  5975 |1.66 1.79 1.08|3.0   0 2.0|   0     0 |           | 18  322    0   29    0
Feb 16 18:17:43 np0000000000 dstat.sh[59187]: 16-02 18:17:43| 24   5  70   0   0|5227M  166M  170M 2250M|6125B 2852B|  32k  822k|1.00  77.8 |3836  4825 |1.66 1.79 1.08|2.0   0 6.0|   0     0 |           | 18  321    0   30    0
Feb 16 18:17:44 np0000000000 dstat.sh[59187]: 16-02 18:17:44| 17   2  79   0   0|5240M  153M  170M 2250M|  13k   10k|   0   320k|   0  18.0 |2301  2281 |1.66 1.79 1.08|1.0   0   0|   0     0 |           | 18  322    0   30    0
Feb 16 18:17:45 np0000000000 dstat.sh[59187]: 16-02 18:17:45| 18   8  71   1   0|5207M  186M  170M 2251M|7509B 3232B| 321k 5649k|15.1   310 |5984  8328 |1.66 1.79 1.08|1.0   0 115|   0     0 |           | 18  321    0   31    0
Feb 16 18:17:46 np0000000000 dstat.sh[59187]: 16-02 18:17:46|  9  23  66   0   0|5204M  189M  170M 2251M|5104B 1621B|   0   528k|   0  51.0 |7659  7511 |1.77 1.81 1.09|1.0   0 726|   0     0 |           | 18  321    0   28    0
Feb 16 18:17:47 np0000000000 dstat.sh[59187]: 16-02 18:17:47|  8  23  67   0   0|5196M  196M  170M 2251M|4979B 1620B|   0   432k|   0  36.0 |7312  6861 |1.77 1.81 1.09|1.0   0 659|   0     0 |           | 18  321    0   28    0
