May 25 16:01:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
May 25 16:01:08 ubuntu dstat.sh[65944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
May 25 16:01:08 ubuntu dstat.sh[65944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
May 25 16:07:36 ubuntu dstat.sh[65944]: 25-05 16:07:36| 23   3  72   1   0|5169M  193M  170M 2274M|5129B 1946B| 200k 3524k|25.9   348 |2551  2085 |1.61 1.75 1.09|2.0   0  17|   0     0 |           | 18  303    0   47    0
May 25 16:07:37 ubuntu dstat.sh[65944]: 25-05 16:07:37| 15   2  81   0   0|5162M  196M  171M 2278M|  16k 5757B|   0   492k|   0  21.0 |1771  1571 |1.61 1.75 1.09|1.0   0 2.0|   0     0 |           | 18  302    0   47    0
May 25 16:07:38 ubuntu dstat.sh[65944]: 25-05 16:07:38| 13  15  70   1   0|5098M  257M  171M 2281M|4099B 1458B|1408k 3309k|24.0   108 |5670  5274 |1.61 1.75 1.09|1.0   0 301|   0     0 |           | 18  302    0   47    0
May 25 16:07:39 ubuntu dstat.sh[65944]: 25-05 16:07:39| 22   2  75   0   0|5153M  202M  171M 2281M|6307B 3474B|   0    32k|   0  3.00 |2057  1594 |1.56 1.74 1.09|1.0   0   0|   0     0 |           | 18  303    0   37    0
May 25 16:07:40 ubuntu dstat.sh[65944]: 25-05 16:07:40| 23   7  70   0   0|5169M  186M  171M 2281M|  25k   22k|  32k  241k|1.00  12.0 |2877  2390 |1.56 1.74 1.09|2.0   0  49|   0     0 |           | 18  302    0   39    0
May 25 16:07:41 ubuntu dstat.sh[65944]: 25-05 16:07:41| 39   9  50   0   0|5223M  132M  171M 2281M|6967B 3415B| 766k  626k|5.98  57.8 |3628  2786 |1.56 1.74 1.09|1.0   0 7.0|   0     0 |           | 18  303    0   39    0
May 25 16:07:42 ubuntu dstat.sh[65944]: 25-05 16:07:42| 29   7  64   0   0|5211M  144M  171M 2281M|  12k 8506B| 528k  124k|18.0  12.0 |3287  2530 |1.56 1.74 1.09|1.0   0  17|   0     0 |           | 18  302    0   41    0
May 25 16:07:43 ubuntu dstat.sh[65944]: 25-05 16:07:43| 21   3  75   0   0|5220M  135M  171M 2281M|6009B 3425B|  96k  152k|6.00  11.0 |2057  1772 |1.56 1.74 1.09|  0   0   0|   0     0 |           | 18  303    0   39    0
May 25 16:07:44 ubuntu dstat.sh[65944]: 25-05 16:07:44| 23   4  71   2   0|5212M  140M  171M 2284M|  10k 7449B|2402k 2406k| 100   232 |5412  7548 |1.84 1.79 1.11|1.0   0 1.0|   0     0 |           | 18  304    0   40    0
May 25 16:07:45 ubuntu dstat.sh[65944]: 25-05 16:07:45| 23   5  70   1   0|5179M  173M  171M 2284M|4391B 1624B|   0  2041k|   0   121 |2756  2776 |1.84 1.79 1.11|2.0   0 6.0|   0     0 |           | 18  304    0   40    0
May 25 16:07:46 ubuntu dstat.sh[65944]: 25-05 16:07:46| 16   2  80   0   0|5175M  177M  171M 2284M|  13k   11k|   0   371k|   0  17.9 |2292  2149 |1.84 1.79 1.11|  0   0   0|   0     0 |           | 18  305    0   40    0
May 25 16:07:47 ubuntu dstat.sh[65944]: 25-05 16:07:47| 20   7  70   1   0|5134M  218M  171M 2284M|6843B 3230B| 128k 1898k|5.02   163 |5435  6863 |1.84 1.79 1.11|2.0   0  79|   0     0 |           | 18  304    0   36    0
May 25 16:07:48 ubuntu dstat.sh[65944]: 25-05 16:07:48|  9  23  67   0   0|5135M  217M  171M 2284M|3623B 1502B|   0   441k|   0  31.0 |6694  5659 |1.84 1.79 1.11|1.0   0 595|   0     0 |           | 18  304    0   36    0
May 25 16:07:49 ubuntu dstat.sh[65944]: 25-05 16:07:49|  8  23  67   0   0|5126M  225M  171M 2284M|4919B 1662B|   0  2207k|   0   139 |6960  6262 |1.77 1.78 1.11|1.0   0 586|   0     0 |           | 18  304    0   36    0
May 25 16:07:50 ubuntu dstat.sh[65944]: 25-05 16:07:50|  8  24  67   0   0|5125M  226M  171M 2284M|5939B 1620B|   0  2136k|   0  37.0 |6977  6134 |1.77 1.78 1.11|2.0   0 603|   0     0 |           | 18  304    0   36    0
May 25 16:07:51 ubuntu dstat.sh[65944]: 25-05 16:07:51|  9  23  67   0   0|5120M  232M  171M 2284M|5234B 1619B|   0  2235k|   0   371 |7070  5939 |1.77 1.78 1.11|3.0   0 618|   0     0 |           | 18  304    0   30    0
May 25 16:07:52 ubuntu dstat.sh[65944]: 25-05 16:07:52|  9  21  69   0   0|5111M  241M  171M 2284M|4801B 1620B|   0    40k|   0  10.0 |6396  5159 |1.77 1.78 1.11|2.0   0 507|   0     0 |           | 18  304    0   30    0
May 25 16:07:53 ubuntu dstat.sh[65944]: 25-05 16:07:53|  9  23  68   0   0|5108M  244M  171M 2284M|4501B 1620B|   0   144k|   0  15.0 |6495  5435 |1.77 1.78 1.11|  0   0 521|   0     0 |           | 18  304    0   30    0
May 25 16:07:54 ubuntu dstat.sh[65944]: 25-05 16:07:54| 13  16  70   0   0|5118M  233M  171M 2284M|4468B 1453B|  20k  128k|1.99  7.97 |5319  4435 |1.71 1.77 1.11|1.0   0 362|   0     0 |           | 18  304    0   30    0
May 25 16:07:55 ubuntu dstat.sh[65944]: 25-05 16:07:55| 21   7  71   0   0|5139M  301M  171M 2205M|4348B 1621B|   0  2665k|   0  23.0 |2502  2277 |1.71 1.77 1.11|1.0   0 5.0|   0     0 |           | 18  304    0   26    0
May 25 16:07:56 ubuntu dstat.sh[65944]: 25-05 16:07:56| 19   2  77   1   0|5149M  289M  171M 2207M|  12k 5010B|  88k 1568k|11.0  58.0 |2426  2345 |1.71 1.77 1.11|1.0   0  16|   0     0 |           | 18  305    0   26    0
May 25 16:07:57 ubuntu dstat.sh[65944]: 25-05 16:07:57| 19   4  74   1   0|5174M  263M  171M 2209M|  25k   14k| 928k 1887k|64.0  78.0 |3268  9467 |1.71 1.77 1.11|1.0   0  36|   0     0 |           | 18  305    0   27    0
May 25 16:07:58 ubuntu dstat.sh[65944]: 25-05 16:07:58| 16   1  81   1   0|5193M  242M  171M 2210M|  20k   12k|1232k 1384k|65.0  50.0 |1771  1646 |1.71 1.77 1.11|1.0   0   0|   0     0 |           | 18  305    0   27    0
May 25 16:07:59 ubuntu dstat.sh[65944]: 25-05 16:07:59| 17   1  81   1   0|5200M  234M  171M 2211M|  21k   12k|1078k 1667k|48.1  64.1 |1918  1722 |1.57 1.74 1.10|1.0   0   0|   0     0 |           | 18  305    0   25    0
May 25 16:08:00 ubuntu dstat.sh[65944]: 25-05 16:08:00| 16   2  80   1   0|5193M  214M  171M 2239M|  18k   10k|  12M 5567k| 149   272 |1998  1782 |1.57 1.74 1.10|1.0   0 1.0|   0     0 |           | 18  305    0   25    0
May 25 16:08:01 ubuntu dstat.sh[65944]: 25-05 16:08:01| 23   3  73   0   0|5193M  201M  172M 2251M|4997B 1620B|   0  1552k|   0  66.0 |2247  2005 |1.57 1.74 1.10|1.0   0   0|   0     0 |           | 18  305    0   25    0
May 25 16:08:02 ubuntu dstat.sh[65944]: 25-05 16:08:02| 23   2  73   0   0|5196M  183M  172M 2266M|4710B 1462B|   0  1356k|   0  32.1 |2085  1773 |1.57 1.74 1.10|1.0   0   0|   0     0 |           | 18  305    0   25    0
May 25 16:08:03 ubuntu dstat.sh[65944]: 25-05 16:08:03| 22   3  73   1   0|5215M  146M  172M 2284M|4746B 1454B|   0  2107k|   0  78.8 |2221  2091 |1.57 1.74 1.10|1.0   0 1.0|   0     0 |           | 18  305    0   25    0
May 25 16:08:04 ubuntu dstat.sh[65944]: 25-05 16:08:04| 23   3  73   1   0|5198M  139M  172M 2307M|4933B 1624B|   0  2996k|   0   114 |2412  2323 |1.52 1.72 1.10|1.0   0   0|   0     0 |           | 18  305    0   25    0
May 25 16:08:05 ubuntu dstat.sh[65944]: 25-05 16:08:05| 23   3  71   1   0|5206M  158M  172M 2281M|5485B 1788B|   0  3501k|   0   258 |2824  2790 |1.52 1.72 1.10|1.0   0 3.0|   0     0 |           | 18  304    0   25    0
May 25 16:08:06 ubuntu dstat.sh[65944]: 25-05 16:08:06| 22   5  73   0   0|5205M  158M  172M 2281M|6106B 2706B|   0   831k|   0  28.1 |2470  1935 |1.52 1.72 1.10|2.0   0  35|   0     0 |           | 18  305    0   25    0
May 25 16:08:07 ubuntu dstat.sh[65944]: 25-05 16:08:07| 19   3  76   0   0|5217M  140M  172M 2287M|  12k 3553B|  16k 1597k|1.00  46.8 |2224  2082 |1.52 1.72 1.10|2.0   0 3.0|   0     0 |           | 18  304    0   23    0
May 25 16:08:08 ubuntu dstat.sh[65944]: 25-05 16:08:08| 24   6  70   0   0|5223M  147M  172M 2274M|5525B 1621B|   0   504k|   0  10.0 |  10k   19k|1.52 1.72 1.10|2.0   0  13|   0     0 |           | 18  304    0   23    0
May 25 16:08:09 ubuntu dstat.sh[65944]: 25-05 16:08:09| 22   6  69   0   0|5213M  156M  172M 2274M|6419B 1620B|   0  1496k|   0  13.0 |9867    18k|1.48 1.71 1.10|1.0   0  20|   0     0 |           | 18  304    0   23    0
May 25 16:08:10 ubuntu dstat.sh[65944]: 25-05 16:08:10| 22   5  72   0   0|5145M  232M  172M 2267M|5777B 1667B|4108B   15M|1.00  88.3 |2884  2640 |1.48 1.71 1.10|1.0   0  49|   0     0 |           | 18  304    0   23    0
May 25 16:08:11 ubuntu dstat.sh[65944]: 25-05 16:08:11| 24   5  69   1   0|5163M  214M  172M 2267M|4824B 1622B|   0  1033k|   0  36.1 |  10k   19k|1.48 1.71 1.10|1.0   0  26|   0     0 |           | 18  304    0   23    0
May 25 16:08:12 ubuntu dstat.sh[65944]: 25-05 16:08:12| 18   3  77   0   0|5181M  191M  172M 2272M|  11k 4714B|   0   972k|   0  20.9 |2108  1911 |1.48 1.71 1.10|1.0   0  18|   0     0 |           | 18  304    0   23    0
May 25 16:08:13 ubuntu dstat.sh[65944]: 25-05 16:08:13| 24   5  70   0   0|5195M  175M  172M 2274M|4621B 1620B|   0     0 |   0     0 |9692    18k|1.48 1.71 1.10|1.0   0 7.0|   0     0 |           | 18  304    0   23    0
May 25 16:08:14 ubuntu dstat.sh[65944]: 25-05 16:08:14| 21   6  70   0   0|5184M  186M  172M 2274M|4320B 1620B|   0   720k|   0  13.0 |9683    18k|1.52 1.72 1.11|1.0   0  20|   0     0 |           | 18  304    0   23    0
May 25 16:08:15 ubuntu dstat.sh[65944]: 25-05 16:08:15| 22   5  72   0   0|5181M  196M  172M 2267M|4159B 1458B|   0   944k|   0  33.0 |2591  2260 |1.52 1.72 1.11|1.0   0  14|   0     0 |           | 18  304    0   23    0
May 25 16:08:16 ubuntu dstat.sh[65944]: 25-05 16:08:16| 22   5  72   0   0|5148M  229M  172M 2267M|5138B 1627B|   0   237k|   0  12.0 |2786  2229 |1.52 1.72 1.11|3.0   0  70|   0     0 |           | 18  304    0   23    0
May 25 16:08:17 ubuntu dstat.sh[65944]: 25-05 16:08:17| 24   3  71   0   0|5148M  220M  172M 2276M|5018B 1613B|   0  1509k|   0   145 |2991  2975 |1.52 1.72 1.11|3.0   0  43|   0     0 |           | 18  304    0   23    0
May 25 16:08:18 ubuntu dstat.sh[65944]: 25-05 16:08:18| 18   3  78   0   0|5159M  207M  172M 2278M|  10k 4240B|4096B  748k|1.00  14.0 |1961  1620 |1.52 1.72 1.11|2.0   0  16|   0     0 |           | 18  305    0   23    0
May 25 16:08:19 ubuntu dstat.sh[65944]: 25-05 16:08:19| 13   2  85   1   0|5175M  191M  172M 2278M|  24k   13k|   0  1552k|   0  56.0 |1757  1738 |1.48 1.70 1.11|2.0   0 2.0|   0     0 |           | 18  305    0   23    0
May 25 16:08:20 ubuntu dstat.sh[65944]: 25-05 16:08:20|  8   1  89   0   0|5174M  191M  172M 2279M|  47k   11k|   0  1204k|   0  44.0 |1464  1594 |1.48 1.70 1.11|  0   0   0|   0     0 |           | 18  306    0   20    0
May 25 16:08:21 ubuntu dstat.sh[65944]: 25-05 16:08:21|  7   1  90   0   0|5173M  192M  172M 2279M| 123k   10k|   0  1288k|   0  55.0 |1618  1782 |1.48 1.70 1.11|  0 1.0   0|   0     0 |           | 18  306    0   20    0
May 25 16:08:22 ubuntu dstat.sh[65944]: 25-05 16:08:22| 14   2  84   1   0|5188M  177M  173M 2279M|  17k 9409B|   0   992k|   0  36.0 |1606  1516 |1.48 1.70 1.11|2.0   0   0|   0     0 |           | 18  306    0   20    0
May 25 16:08:23 ubuntu dstat.sh[65944]: 25-05 16:08:23| 16   2  81   0   0|5194M  170M  173M 2279M|  23k   12k|   0  1255k|   0  39.0 |1871  1626 |1.48 1.70 1.11|  0   0 6.0|   0     0 |           | 18  306    0   20    0
May 25 16:08:24 ubuntu dstat.sh[65944]: 25-05 16:08:24|  8   2  88   1   0|5193M  170M  173M 2280M| 344k   21k|   0  2033k|   0  84.4 |2201  2403 |1.36 1.68 1.10|1.0   0   0|   0     0 |           | 18  306    0   18    0
May 25 16:08:25 ubuntu dstat.sh[65944]: 25-05 16:08:25|  8   2  87   1   0|5192M  171M  173M 2280M|  99k   18k|  28k 2575k|3.99   127 |2233  2609 |1.36 1.68 1.10|1.0   0 1.0|   0     0 |           | 18  306    0   18    0
May 25 16:08:26 ubuntu dstat.sh[65944]: 25-05 16:08:26| 12   2  85   0   0|5184M  169M  173M 2289M| 545k   25k| 104k   12M|6.02   124 |2909  2721 |1.36 1.68 1.10|1.0   0 1.0|   0     0 |           | 18  306    0   18    0
May 25 16:08:27 ubuntu dstat.sh[65944]: 25-05 16:08:27|  6   3  86   1   0|5190M  154M  173M 2299M|4998k   93k|  16k 5957k|1.00  53.8 |6928  5658 |1.36 1.68 1.10|  0   0 5.0|   0     0 |           | 18  306    0   18    0
May 25 16:08:28 ubuntu dstat.sh[65944]: 25-05 16:08:28|  8   4  84   0   0|5174M  166M  173M 2303M|  10M  106k|   0    11M|   0  40.2 |6161  4144 |1.36 1.68 1.10|  0   0 3.0|   0     0 |           | 18  306    0   15    0
May 25 16:08:29 ubuntu dstat.sh[65944]: 25-05 16:08:29| 17   3  78   1   0|5167M  160M  174M 2317M|2009k   23k| 163k 4178k|3.98   109 |3088  2797 |1.33 1.66 1.10|1.0   0 3.0|   0     0 |           | 18  306    0   15    0
May 25 16:08:30 ubuntu dstat.sh[65944]: 25-05 16:08:30| 23   3  73   1   0|5155M  154M  177M 2331M|4589B 1621B|   0  4679k|   0  92.1 |2362  2156 |1.33 1.66 1.10|1.0   0   0|   0     0 |           | 18  306    0   15    0
May 25 16:08:31 ubuntu dstat.sh[65944]: 25-05 16:08:31| 23   2  72   0   0|5166M  127M  177M 2346M|4963B 1620B|   0    18M|   0   382 |2412  2005 |1.33 1.66 1.10|2.0   0   0|   0     0 |           | 18  306    0   15    0
May 25 16:08:32 ubuntu dstat.sh[65944]: 25-05 16:08:32| 23   4  72   0   0|5165M  137M  178M 2337M|5102B 1621B|   0  2949k|   0   271 |2544  2272 |1.33 1.66 1.10|1.0   0   0|   0     0 |           | 18  306    0   11    0
May 25 16:08:33 ubuntu dstat.sh[65944]: 25-05 16:08:33| 21   5  71   1   0|5163M  148M  179M 2326M|4498B 1619B|   0  2619k|   0  91.0 |2502  2232 |1.33 1.66 1.10|1.0   0   0|   0     0 |           | 18  306    0   11    0
May 25 16:08:34 ubuntu dstat.sh[65944]: 25-05 16:08:34| 24   5  71   1   0|5168M  145M  180M 2323M|4441B 1620B|  12k   77M|3.00   435 |3168  2862 |1.31 1.65 1.10|2.0   0   0|   0     0 |           | 18  306    0   11    0
May 25 16:08:35 ubuntu dstat.sh[65944]: 25-05 16:08:35| 25   3  71   0   0|5174M  126M  181M 2335M|5042B 1621B|   0  2873k|   0  43.0 |2504  2374 |1.31 1.65 1.10|1.0   0 1.0|   0     0 |           | 18  306    0   11    0
May 25 16:08:36 ubuntu dstat.sh[65944]: 25-05 16:08:36| 22   4  71   1   0|5174M  126M  182M 2333M|4905B 1511B|   0  5675k|   0   219 |2735  2759 |1.31 1.65 1.10|3.0   0   0|   0     0 |           | 18  306    0    9    0
May 25 16:08:37 ubuntu dstat.sh[65944]: 25-05 16:08:37| 23   4  72   0   0|5149M  185M  182M 2299M|5255B 1923B|  16k 1041k|1.00  35.2 |2435  2101 |1.31 1.65 1.10|1.0   0  19|   0     0 |           | 18  304    0    9    0
May 25 16:08:38 ubuntu dstat.sh[65944]: 25-05 16:08:38| 18   3  78   0   0|5141M  187M  182M 2305M|  11k 4607B|   0  1505k|   0  25.9 |2129  1822 |1.31 1.65 1.10|1.0   0  18|   0     0 |           | 18  304    0    9    0
May 25 16:08:39 ubuntu dstat.sh[65944]: 25-05 16:08:39| 23   5  70   0   0|5168M  158M  182M 2306M|4057B 1079B|   0   460k|   0  7.99 |  10k   19k|1.28 1.64 1.10|2.0   0  14|   0     0 |           | 18  304    0    9    0
May 25 16:08:40 ubuntu dstat.sh[65944]: 25-05 16:08:40| 26  10  62   0   0|5179M  147M  182M 2306M|5617B 1463B|   0   132M|   0  2192 |  13k   24k|1.28 1.64 1.10|3.0   0 8.0|   0     0 |           | 18  304    0    7    0
May 25 16:08:41 ubuntu dstat.sh[65944]: 25-05 16:08:41| 39  12  48   0   0|5209M  145M  182M 2279M|5315B 1558B| 764k  645k|5.97  32.8 |3808  2569 |1.28 1.64 1.10|7.0   0  22|   0     0 |           | 18  304    0    7    0
May 25 16:08:42 ubuntu dstat.sh[65944]: 25-05 16:08:42| 30   6  64   0   0|5180M  180M  182M 2273M|5044B 1522B|1449k  354k|43.3  16.1 |2875  2248 |1.28 1.64 1.10|2.0   0 8.1|   0     0 |           | 18  304    0    7    0
May 25 16:08:43 ubuntu dstat.sh[65944]: 25-05 16:08:43| 20   3  72   2   0|5196M  159M  182M 2278M|4336B 1457B|2887k  892k| 360   182 |2879  3004 |1.28 1.64 1.10|1.0   0   0|   0     0 |           | 18  305    0    7    0
May 25 16:08:44 ubuntu dstat.sh[65944]: 25-05 16:08:44| 24   5  67   1   0|5189M  165M  182M 2279M|4586B 1559B| 494k 3632k|28.9   239 |7189    10k|1.26 1.63 1.10|  0 1.0   0|   0     0 |           | 18  307    0   10    0
May 25 16:08:45 ubuntu dstat.sh[65944]: 25-05 16:08:45| 14  17  67   1   0|5141M  213M  182M 2280M|4247B 1517B| 385k 1967k|17.1   177 |6771  7181 |1.26 1.63 1.10|2.0   0 338|   0     0 |           | 18  306    0   10    0
May 25 16:08:46 ubuntu dstat.sh[65944]: 25-05 16:08:46| 13  10  71   5   0|5110M  235M  182M 2288M|4063B 1026B|8108k  432k| 976  19.0 |4427  4583 |1.26 1.63 1.10|  0 1.0 113|   0     0 |           | 18  306    0   12    0
May 25 16:08:47 ubuntu dstat.sh[65944]: 25-05 16:08:47|  7   4  72  14   0|5097M  214M  182M 2322M|4641B 1508B|  34M 1460k|2512  38.9 |4705  7337 |1.26 1.63 1.10|1.0   0   0|   0     0 |           | 18  306    0   12    0
May 25 16:08:48 ubuntu dstat.sh[65944]: 25-05 16:08:48|  4   2  93   0   0|5098M  213M  182M 2322M|9716B 3264B|   0   751k|   0  17.0 |1267  1570 |1.26 1.63 1.10|1.0   0 6.0|   0     0 |           | 18  307    0   10    0
May 25 16:08:49 ubuntu dstat.sh[65944]: 25-05 16:08:49|  5   5  89   0   0|5074M  236M  182M 2323M| 708k   15k| 124k  862k|4.01  23.1 |2318  2310 |1.16 1.60 1.09|  0   0  35|   0     0 |           | 18  306    0   10    0
May 25 16:08:50 ubuntu dstat.sh[65944]: 25-05 16:08:50|  2   1  94   1   0|5075M  236M  182M 2323M|4789B 1616B|   0  3213k|   0   178 |1702  2583 |1.16 1.60 1.09|  0   0 1.0|   0     0 |           | 18  306    0   10    0
May 25 16:08:51 ubuntu dstat.sh[65944]: 25-05 16:08:51|  1   0  97   0   0|5072M  238M  182M 2323M|5464B 1566B|   0    56k|   0  7.00 |1044  1500 |1.16 1.60 1.09|  0   0   0|   0     0 |           | 18  306    0   10    0
May 25 16:08:52 ubuntu dstat.sh[65944]: 25-05 16:08:52|  1   1  97   0   0|5070M  240M  182M 2323M|4859B 1620B|   0    96k|   0  9.00 | 887  1283 |1.16 1.60 1.09|  0   0   0|   0     0 |           | 18  306    0   10    0
May 25 16:08:53 ubuntu dstat.sh[65944]: 25-05 16:08:53|  1   1  97   0   0|5068M  243M  182M 2323M|4726B 1566B|   0    36k|   0  4.00 |1000  1369 |1.16 1.60 1.09|1.0   0   0|   0     0 |           | 18  306    0   10    0
May 25 16:08:54 ubuntu dstat.sh[65944]: 25-05 16:08:54|  1   0  97   0   0|5066M  244M  182M 2323M|4622B 1621B|   0    64k|   0  9.00 | 996  1336 |1.06 1.58 1.08|  0   0   0|   0     0 |           | 18  306    0   10    0
May 25 16:08:55 ubuntu dstat.sh[65944]: 25-05 16:08:55|  2   1  95   0   0|5065M  245M  182M 2323M|5046B 1664B|  16k  741k|1.00  82.1 |1636  2453 |1.06 1.58 1.08|  0   0 1.0|   0     0 |           | 18  306    0   10    0
May 25 16:08:56 ubuntu dstat.sh[65944]: 25-05 16:08:56|  1   0  96   0   0|5064M  246M  182M 2323M|5410B 1618B|   0   156k|   0  22.0 |1253  1834 |1.06 1.58 1.08|1.0   0   0|   0     0 |           | 18  306    0   10    0
May 25 16:08:57 ubuntu dstat.sh[65944]: 25-05 16:08:57|  7   3  89   0   0|5072M  238M  182M 2323M|5024B 1565B|   0   228k|   0  23.0 |2373  6202 |1.06 1.58 1.08|  0   0  36|   0     0 |           | 18  308    0   11    0
May 25 16:08:58 ubuntu dstat.sh[65944]: 25-05 16:08:58|  2   1  97   0   0|5071M  239M  182M 2323M|4664B 1565B|   0  2223k|   0   368 |1116  1397 |1.06 1.58 1.08|  0   0   0|   0     0 |           | 18  308    0   11    0
May 25 16:08:59 ubuntu dstat.sh[65944]: 25-05 16:08:59|  1   0  97   0   0|5070M  240M  182M 2323M|4654B 1513B|   0   296k|   0  17.0 | 971  1326 |1.06 1.57 1.08|  0   0   0|   0     0 |           | 18  308    0   11    0
May 25 16:09:00 ubuntu dstat.sh[65944]: 25-05 16:09:00|  1   1  98   0   0|5070M  241M  182M 2323M|4457B 1458B|   0    32k|   0  4.00 | 881  1212 |1.06 1.57 1.08|1.0   0   0|   0     0 |           | 18  308    0   11    0
May 25 16:09:01 ubuntu dstat.sh[65944]: 25-05 16:09:01|  1   0  98   0   0|5070M  241M  182M 2323M|4642B 1137B|   0     0 |   0     0 | 875  1223 |1.06 1.57 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:02 ubuntu dstat.sh[65944]: 25-05 16:09:02|  1   1  97   0   0|5070M  241M  182M 2323M|4749B 1455B|   0  4088B|   0  1.00 | 880  1227 |1.06 1.57 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:03 ubuntu dstat.sh[65944]: 25-05 16:09:03|  1   0  98   0   0|5070M  241M  182M 2323M|4545B 1566B|   0     0 |   0     0 | 932  1255 |1.06 1.57 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:04 ubuntu dstat.sh[65944]: 25-05 16:09:04|  1   0  98   0   0|5070M  241M  182M 2323M|4894B 1513B|   0     0 |   0     0 | 976  1311 |0.97 1.54 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:05 ubuntu dstat.sh[65944]: 25-05 16:09:05|  2   1  96   0   0|5070M  241M  182M 2323M|5308B 1458B|  16k  488k|1.00  47.0 |1569  2324 |0.97 1.54 1.08|  0   0 1.0|   0     0 |           | 18  308    0   10    0
May 25 16:09:06 ubuntu dstat.sh[65944]: 25-05 16:09:06|  1   2  96   0   0|5070M  240M  182M 2323M|5674B 1458B|  16k   36M|4.00   241 |1409  1753 |0.97 1.54 1.08|1.0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:07 ubuntu dstat.sh[65944]: 25-05 16:09:07|  1   2  96   0   0|5074M  236M  182M 2323M|6033B 1512B|   0    44k|   0  6.00 | 982  1275 |0.97 1.54 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:08 ubuntu dstat.sh[65944]: 25-05 16:09:08|  2   1  97   0   0|5074M  236M  182M 2323M|5688B 1567B|   0   184k|   0  12.0 | 970  1300 |0.97 1.54 1.08|  0   0   0|   0     0 |           | 18  308    0   10    0
May 25 16:09:09 ubuntu dstat.sh[65944]: 25-05 16:09:09|  1   1  97   0   0|5074M  236M  182M 2323M|5115B 1457B|4093B   32k|1.00  4.00 |1003  1348 |0.98 1.53 1.08|1.0   0 2.0|   0     0 |           | 18  308    0   10    0
May 25 16:09:10 ubuntu dstat.sh[65944]: 25-05 16:09:10|  9  21  69   0   0|5073M  237M  182M 2323M|4685B 1622B| 176k    0 |8.01     0 |6614  5690 |0.98 1.53 1.08|1.0   0 550|   0     0 |           | 18  308    0   10    0
May 25 16:09:11 ubuntu dstat.sh[65944]: 25-05 16:09:11|  8  20  70   0   0|5079M  231M  182M 2323M|4346B 1623B|   0    20M|   0   310 |6843  6010 |0.98 1.53 1.08|2.0 1.0 458|   0     0 |           | 18  308    0   10    0
May 25 16:09:12 ubuntu dstat.sh[65944]: 25-05 16:09:12|  9  20  69   0   0|5077M  233M  182M 2323M|4314B 1618B|   0  1686k|   0  98.9 |6993  6500 |0.98 1.53 1.08|1.0   0 583|   0     0 |           | 18  308    0   10    0
May 25 16:09:13 ubuntu dstat.sh[65944]: 25-05 16:09:13|  9  21  69   1   0|5081M  229M  182M 2323M|4568B 1623B| 276k    0 |32.1     0 |6906  6374 |0.98 1.53 1.08|1.0   0 603|   0     0 |           | 18  308    0   10    0
May 25 16:09:14 ubuntu dstat.sh[65944]: 25-05 16:09:14| 18   5  74   1   0|5119M  134M  182M 2380M|5454B 2290B|  56M 2857k| 458   259 |3572  3513 |0.98 1.52 1.08|1.0   0  27|   0     0 |           | 18  309    0   10    0
